50Traced_NONETRACED_SUM_SINGLE_LSA_91_MAX,Associated
0.5249,NO
0.4622,NO
0.2664,NO
0.7382,NO
1.3561,NO
0.6832,NO
0.4674,NO
0.1846,NO
0.662,NO
2.2842,YES
0.6384,NO
1.8695,YES
0.9405,NO
1.0049,NO
1.1038,NO
0.3604,NO
1.3537,NO
0.3683,NO
1.0583,NO
0.2179,NO
1.0795,NO
2.5523,YES
2.6684,YES
2.6836,YES
2.4644,YES
0.7953,NO
1.0659,YES
1.0983,NO
2.1684,YES
3.2504,YES
1.0656,NO
0.6405,NO
0.7621,NO
1.3442,NO
1.7708,YES
3.0486,YES
1.1019,NO
0.5767,NO
1.1538,NO
0.4696,NO
0.2215,NO
0.1526,NO
0.4549,NO
2.3809,YES
0.7495,NO
2.358,YES
1.1722,NO
3.2041,YES
0.4656,NO
0.6636,NO
0.8727,NO
1.2007,NO
0.8999,NO
1.4111,NO
0.9503,NO
1.3462,NO
0.4522,NO
0.8719,NO
0.6473,NO
0.8319,NO
1.6367,NO
1.9307,NO
1.207,NO
0.4214,NO
1.4325,NO
3.7708,YES
1.2956,NO
2.4503,YES
0.5451,NO
0.5625,NO
0.5222,NO
0.7281,NO
1.0647,NO
0.3744,NO
1.7385,NO
0.5429999999999999,NO
1.2368,NO
3.8393,YES
3.86,YES
4.5005,YES
3.4338,YES
1.8330000000000002,NO
2.7081,YES
1.7134,NO
2.14,YES
2.8371,YES
1.0161,NO
0.7588,NO
1.036,NO
1.6521,NO
1.7405,YES
2.7145,YES
1.9782,NO
0.5148,NO
1.4963,NO
0.4,NO
0.7917,NO
1.0257,NO
1.1436,NO
1.9509999999999998,YES
1.4679,NO
2.0152,YES
1.2995,NO
2.6705,YES
0.9265,NO
0.6834,NO
0.9324,NO
1.2804,NO
0.9501,NO
1.6464,NO
0.8265,NO
2.1359,NO
0.4737,NO
0.9529,NO
1.2844,YES
3.8869,YES
3.5842,YES
1.0856,YES
0.8682,NO
0.3102,NO
1.4679,YES
0.4009,NO
1.403,YES
0.4017,NO
0.8899,NO
0.6579,NO
0.8641,NO
0.258,NO
4.3165,YES
0.35100000000000003,NO
4.7239,YES
0.7528,NO
4.2496,YES
0.6989,NO
