50Traced_NONETRACED_MEDIAN_SINGLE_LSA_61_SUM,Associated
0.11277797387927993,NO
0.09777620896576067,NO
0.1846099541122485,NO
0.36463113307447936,NO
0.10112954465231205,NO
0.14260501235439463,NO
0.08665725379456407,NO
0.10254147546770209,NO
0.28079774091069537,NO
0.4184609954112249,YES
0.09142252029650548,NO
0.5792446170137662,YES
0.4110483586304271,NO
0.376456053653371,NO
0.37504412283798094,NO
0.18425697140840097,NO
0.10730674196964349,NO
0.17843275679491705,NO
0.11454288739851748,NO
0.36727850335333573,NO
0.18513942816801976,NO
0.12019061066007766,YES
0.12460289445817155,YES
0.2770914225202965,YES
0.4062830921284857,YES
0.2603247440875397,NO
0.10907165548888104,YES
0.1953759265795976,NO
0.1719025767737381,YES
0.41404871161313095,YES
0.5760677726791388,NO
0.26138369219908225,NO
0.18531591951994353,NO
0.1789622308506883,NO
0.6793152135545357,YES
0.15160607130250617,YES
0.22343805153547475,NO
0.169078715142958,NO
0.15584186374867634,NO
0.1694316978468055,NO
0.299858806918461,NO
0.25202965054712323,NO
0.25644193434521706,NO
0.47882103776914936,YES
0.11789622308506884,NO
0.1814331097776209,YES
0.04288739851747264,NO
0.5825979527003176,YES
0.055418284504059306,NO
0.1966113660430639,NO
0.11842569714084009,NO
0.20067066713731027,NO
0.12424991175432404,NO
0.3185668902223791,NO
0.1801976703141546,NO
0.1606071302506177,NO
0.13907518531591953,NO
0.25344158136251327,NO
0.21761383692199082,NO
0.4883515707730321,NO
0.24955877162019063,NO
0.27673843981644897,NO
0.24126367807977406,NO
0.07253794564066361,NO
0.36869043416872577,NO
0.7899752912107307,YES
0.26561948464525237,NO
0.33833392163783976,YES
0.34451111895517117,NO
0.3653370984821744,NO
0.3596893752206142,NO
0.3213907518531592,NO
0.25326509001058944,NO
0.2064948817507942,NO
0.3263325097070244,NO
0.2924461701376632,NO
0.3713378044475821,NO
0.7707377338510413,YES
0.7331450758912814,YES
0.6274267560889517,YES
0.29527003176844335,YES
0.2755030003529827,NO
0.3228026826685493,YES
0.20349452876809035,NO
0.21267207906812566,YES
0.30285915990116485,YES
0.5750088245675962,NO
0.27603247440875395,NO
0.24867631486057185,NO
0.2525591246028945,NO
0.588951641369573,YES
0.2020825979527003,YES
0.2882103776914931,NO
0.1507236145428874,NO
0.22343805153547475,NO
0.13925167666784327,NO
0.3866925520649488,NO
0.35121779032827394,NO
0.34892340275326506,NO
0.3220967172608542,YES
0.14631133074479352,NO
0.12760324744087542,YES
0.037592657959759974,NO
0.5264737027885633,YES
0.05435933639251676,NO
0.20349452876809035,NO
0.14331097776208965,NO
0.1909636427815037,NO
0.17454994705259444,NO
0.3711613130956583,NO
0.22114366396046595,NO
0.21708436286621957,NO
0.1104835863042711,NO
0.025767737380868343,NO
0.230497705612425,YES
0.573596893752206,YES
0.5010589481115426,YES
0.23508648076244265,YES
0.12848570420049418,NO
0.005647723261560187,NO
0.35386516060713025,YES
0.22890928344511122,NO
0.2165548888104483,YES
0.23738086833745148,NO
0.3648076244264031,NO
0.3240381221320155,NO
0.3240381221320155,NO
0.08365690081186022,NO
0.39181080127073775,YES
0.08083303918108012,NO
0.6281327214966468,YES
0.23279209318743382,NO
0.43275679491704905,YES
0.07483233321567244,NO
0.10607130250617718,NO
0.23667490292975646,NO
0.07430285915990117,NO
0.285386516060713,YES
0.153900458877515,NO
0.2197317331450759,YES
0.2552064948817508,NO
0.11189551711966114,NO
0.3312742675608895,NO
0.44652312036710196,NO
0.331627250264737,NO
0.28609248146840804,NO
0.2799152841510766,NO
0.19890575361807272,NO
0.2649135192375574,NO
0.6936110130603601,YES
0.26579597599717614,NO
0.49523473349805863,YES
0.33339216378397457,NO
0.29262266148958704,NO
0.28079774091069537,NO
0.07800917755030005,NO
0.24196964348746913,NO
0.07924461701376632,NO
0.17366749029297565,NO
0.3390398870455348,NO
0.2109071655488881,NO
0.670490645958348,YES
0.6420755382986234,YES
0.5169431697846807,YES
0.515178256265443,YES
0.3755735968937522,NO
0.29209318743381574,YES
0.16713731027179668,NO
0.15654782915637136,NO
0.11930815390045887,NO
0.17137310271796682,YES
0.6302506177197318,YES
0.44211083656900807,YES
0.21937875044122837,YES
0.13889869396399576,NO
0.08930462407342041,NO
0.3824567596187787,YES
0.4412283798093893,NO
0.16978468055065302,YES
0.24020472996823156,NO
0.38016237204376985,NO
0.4364631133074479,NO
0.4018708083303918,NO
0.23914578185668905,NO
0.3789269325803036,YES
0.2315566537239675,NO
0.48588069184609944,YES
0.23332156724320507,NO
0.43858100953053303,YES
0.34433462760324746,NO
0.3720437698552771,NO
0.44334627603247445,NO
0.19272855630074126,NO
0.2405577126720791,YES
0.17966819625838334,NO
0.2229085774797035,YES
0.2324391104835863,NO
0.11418990469466997,NO
0.40292975644193435,NO
0.32827391457818567,NO
0.2557359689375221,NO
0.33515707730321215,NO
0.2744440522414402,NO
0.25379456406636075,NO
0.33551006000705963,NO
0.3337451464878221,YES
0.3436286621955524,NO
0.4145781856689022,YES
0.42728556300741266,NO
0.34204024002823863,NO
0.3415107659724674,NO
0.07677373808683374,NO
0.16801976703141547,NO
0.08153900458877514,NO
0.17913872220261207,NO
0.38086833745146487,NO
0.15725379456406635,NO
0.314331097776209,YES
0.23773385104129896,YES
0.31821390751853157,YES
0.5834804094599366,YES
0.40716554888810447,NO
0.27515001764913516,YES
0.22820331803741617,NO
0.15019414048711613,NO
0.21902576773738086,NO
0.37804447582068473,NO
0.3298623367454995,NO
0.2361454288739852,NO
0.34962936816096013,NO
0.21902576773738086,NO
0.15337098482174372,NO
0.3745146487822097,NO
0.5877162019061066,YES
0.39639957642075535,NO
0.2890928344511119,YES
0.21761383692199082,NO
0.11242499117543239,NO
0.0968937522061419,NO
0.3427462054359336,NO
0.21690787151429583,NO
0.2747970349452877,NO
0.5298270384751147,NO
0.2137310271796682,NO
0.48023296858453934,NO
0.6960818919872926,YES
0.5705965407695024,YES
0.854747617366749,YES
0.3044475820684786,YES
0.32333215672432053,NO
0.454465231203671,YES
0.28732792093187437,NO
0.23667490292975646,NO
0.11842569714084009,NO
0.3273914578185669,NO
0.4045181786092481,NO
0.3439816448993999,NO
0.3185668902223791,NO
0.2799152841510766,NO
0.19519943522767383,NO
0.31609601129544657,NO
0.6143663960465937,YES
0.3053300388280974,NO
0.35033533356865515,YES
0.38016237204376985,NO
0.3429226967878574,NO
0.33692199082244967,NO
0.0705965407695023,NO
0.2324391104835863,NO
0.07359689375220614,NO
0.20490645958348044,NO
0.3201553123896929,NO
0.22979174020473,NO
0.6999647017296151,YES
0.6261913166254853,YES
0.4767031415460642,YES
0.4731733145075892,YES
0.3720437698552771,NO
0.3362160254147547,YES
0.18884574655841865,NO
0.11101306036004235,NO
0.10871867278503355,NO
0.17331450758912817,NO
0.492057889163431,NO
0.23455700670667134,NO
0.13360395340628312,NO
0.08948111542534416,NO
0.07659724673490999,NO
0.23632192022590892,NO
