50Traced_NONETRACED_MEDIAN_MULTI_LSA_80_SUM,Associated
0.18750000000000003,NO
0.11589285714285713,NO
0.18142857142857144,NO
0.3635714285714286,NO
0.09696428571428574,NO
0.13892857142857143,NO
0.08232142857142859,NO
0.12875000000000003,NO
0.27875,NO
0.4366071428571429,YES
0.1385714285714286,NO
0.5807142857142856,YES
0.41053571428571434,NO
0.3755357142857143,NO
0.37410714285714286,NO
0.22214285714285714,NO
0.18892857142857145,NO
0.17517857142857143,NO
0.11053571428571429,NO
0.36625,NO
0.21089285714285713,NO
0.11624999999999999,YES
0.15607142857142858,YES
0.3041071428571429,YES
0.4233928571428571,YES
0.30375,NO
0.18464285714285716,YES
0.1923214285714286,NO
0.18107142857142858,YES
0.4135714285714286,YES
0.5775,NO
0.2591071428571429,NO
0.18214285714285716,NO
0.1757142857142857,NO
0.6819642857142857,YES
0.1480357142857143,YES
0.22071428571428572,NO
0.16571428571428573,NO
0.1805357142857143,NO
0.1660714285714286,NO
0.3055357142857143,NO
0.24964285714285717,NO
0.25410714285714286,NO
0.4791071428571429,YES
0.11392857142857143,NO
0.17821428571428574,YES
0.038035714285714284,NO
0.5841071428571428,YES
0.050714285714285726,NO
0.1935714285714286,NO
0.11446428571428571,NO
0.19767857142857145,NO
0.12035714285714286,NO
0.3292857142857143,NO
0.17696428571428574,NO
0.15714285714285717,NO
0.2546428571428571,NO
0.2510714285714286,NO
0.21482142857142858,NO
0.53625,NO
0.24714285714285716,NO
0.27464285714285713,NO
0.23875000000000002,NO
0.07303571428571429,NO
0.39375000000000004,NO
0.7939285714285713,YES
0.3123214285714286,NO
0.33696428571428577,YES
0.3432142857142857,NO
0.3642857142857143,NO
0.3585714285714286,NO
0.34249999999999997,NO
0.3383928571428571,NO
0.20357142857142857,NO
0.3248214285714286,NO
0.2905357142857143,NO
0.47553571428571434,NO
0.7744642857142857,YES
0.7364285714285714,YES
0.6694642857142857,YES
0.2933928571428572,YES
0.27339285714285716,NO
0.34125,YES
0.2005357142857143,NO
0.2455357142857143,YES
0.3010714285714286,YES
0.5764285714285714,NO
0.2739285714285714,NO
0.24625000000000002,NO
0.23446428571428574,NO
0.594107142857143,YES
0.20446428571428574,YES
0.29232142857142857,NO
0.14714285714285716,NO
0.26607142857142857,NO
0.1355357142857143,NO
0.38857142857142857,NO
0.35000000000000003,NO
0.34767857142857145,NO
0.35053571428571434,YES
0.14910714285714288,NO
0.12589285714285717,YES
0.07946428571428572,NO
0.5273214285714285,YES
0.04964285714285714,NO
0.2005357142857143,NO
0.13964285714285715,NO
0.1878571428571429,NO
0.16517857142857145,NO
0.3751785714285714,NO
0.21839285714285717,NO
0.2142857142857143,NO
0.19625,NO
0.020714285714285716,NO
0.22785714285714287,YES
0.575,YES
0.52375,YES
0.23250000000000004,YES
0.12464285714285717,NO
0.012500000000000008,NO
0.37589285714285714,YES
0.22625000000000003,NO
0.27875,YES
0.23482142857142863,NO
0.3901785714285715,NO
0.3225,NO
0.3225,NO
0.0992857142857143,NO
0.47928571428571437,YES
0.07642857142857143,NO
0.6216071428571428,YES
0.23428571428571426,NO
0.4603571428571429,YES
0.07035714285714287,NO
0.0980357142857143,NO
0.23410714285714285,NO
0.06535714285714286,NO
0.28339285714285717,YES
0.1492857142857143,NO
0.21696428571428575,YES
0.2528571428571429,NO
0.10785714285714287,NO
0.3298214285714286,NO
0.4382142857142857,NO
0.33017857142857143,NO
0.28089285714285717,NO
0.27785714285714286,NO
0.19589285714285715,NO
0.23750000000000004,NO
0.6964285714285714,YES
0.25875000000000004,NO
0.4957142857142857,YES
0.3319642857142857,NO
0.29071428571428576,NO
0.27875,NO
0.0735714285714286,NO
0.23946428571428574,NO
0.07482142857142858,NO
