50Traced_NONETRACED_SUM_SINGLE_LSA_73_SUM,Associated
0.08391377403742585,NO
0.07558415073745889,NO
0.06247217474975225,NO
0.13460958481136273,NO
0.09550343955996608,NO
0.0559520903046057,NO
0.11265097442231187,NO
0.03953698783587769,NO
0.13416438080739898,NO
0.38356479154399614,YES
0.08516321753242088,NO
0.3124614036851402,YES
0.08510577185449007,NO
0.14997630365785353,NO
0.09772945957978484,NO
0.029814306846088656,NO
0.12480073530467749,NO
0.0688917292585199,NO
0.1076244776033663,NO
0.1497465209461303,NO
0.11005155749594289,NO
0.28932515689850785,YES
0.3150320977725438,YES
0.3819132283034854,YES
0.40802228892303705,YES
0.08303772744898104,NO
0.2606023179331045,YES
0.07417673162815412,NO
0.3691028421249156,YES
0.41264666599646704,YES
0.15158478263991612,NO
0.17971880340652868,NO
0.14943056971751087,NO
0.08250635492812107,NO
0.2763998793640763,YES
0.20974853154485787,YES
0.09938102282029553,NO
0.1102095331102526,NO
0.10371817150407144,NO
0.07663253435969611,NO
0.09768637532133674,NO
0.16168086053625538,NO
0.10799787450991653,NO
0.22142436558429432,YES
0.15671180939524063,NO
0.35936579971564386,YES
0.16370582068331632,NO
0.4476167224368456,YES
0.10054429779839438,NO
0.08921313782654275,NO
0.0810414901408855,NO
0.12767301920121785,NO
0.09998420243856901,NO
0.1205353937183151,NO
0.10931912510232508,NO
0.09106576093981127,NO
0.1137280808835145,NO
0.10259798078442071,NO
0.11741896569056882,NO
0.1860521893984001,NO
0.12279013657709924,NO
0.14914334132785684,NO
0.19847481725093705,NO
0.029900475362984874,NO
0.23996495813646218,NO
0.5698467636541195,YES
0.26585859746377327,NO
0.3863509069236403,YES
0.07686231707141931,NO
0.1671669227786474,NO
0.10307190762734986,NO
0.09768637532133674,NO
0.20203644928264705,NO
0.1093334865218078,NO
0.19340523617354338,NO
0.12411138716950783,NO
0.13689305050911232,NO
0.4784219672272406,YES
0.49989228935387964,YES
0.6139937671439445,YES
0.5766971607473681,YES
0.12592092602432825,NO
0.47208858123536923,YES
0.1172609900762591,NO
0.4535049044247533,YES
0.5064841808964398,YES
0.46011115738679603,NO
0.2641783113842972,NO
0.18857979922735563,NO
0.3480202783243095,NO
0.3327110051557496,YES
0.2594677657939711,YES
0.37007941864973926,NO
0.05911160259080006,NO
0.3122459823928997,NO
0.03298818055176573,NO
0.2898565294193678,NO
0.3458373425629389,NO
0.31544857893754213,NO
0.21487555830018235,YES
0.26218207407620164,NO
0.38082176042280014,YES
0.22511525039134864,NO
0.5919059039795492,YES
0.12352256897071705,NO
0.101621404259597,NO
0.09066364119429562,NO
0.0964943775042725,NO
0.12648102138415362,NO
0.36891614367164044,NO
0.18384053079806406,NO
0.4299952607315707,NO
0.08421536384656257,NO
0.08983067886429894,NO
0.27688816762648816,YES
0.6936709224339732,YES
0.5665723600120635,YES
0.26469532248567446,YES
0.10801223592939924,NO
0.019071965073027816,NO
0.2755525556145969,YES
0.06512903735405205,NO
0.3082965920351567,YES
0.06923640332610474,NO
0.057144088121669934,NO
0.15224540793612037,NO
0.10694949088767931,NO
0.02198733322801625,NO
0.666771983742873,YES
0.034424322500035895,NO
0.6627364248682338,YES
0.09541727104306988,NO
0.532176760350993,YES
0.1205784779767632,NO
0.13099050710172191,NO
0.1861239964958136,NO
0.05790524335425312,NO
0.30493601987620456,YES
0.18705748876218925,NO
0.2770030589823498,YES
0.10045812928149817,NO
0.06857577802990046,NO
0.08017980497192341,NO
0.11593973948385057,NO
0.09672416021599572,NO
0.1248581809826083,NO
0.16328933951831798,NO
0.059413192399936796,NO
0.1825623644641036,NO
0.6006807312834799,YES
0.24184630408869612,NO
0.43539515445706645,YES
0.07549798222056267,NO
0.15567778719248607,NO
0.09488589852220991,NO
0.04907297037239159,NO
0.12936766670017663,NO
0.0905343884189513,NO
0.12194281282761986,NO
0.13061711019517167,NO
0.09365081644669757,NO
0.484568654765837,YES
0.4999928192902586,YES
0.6180867716965143,YES
0.6135485631399806,YES
0.11560942683574842,NO
0.4671051686748718,YES
0.05984403498441786,NO
0.08642702244689865,NO
0.11839554221539254,NO
0.19344832043199148,YES
0.7169795062543981,YES
0.5737099854949662,YES
0.19390788585543792,YES
0.14163231893840386,NO
0.019703867530266685,NO
0.24688716232712443,YES
0.17513751059154686,NO
0.2175324209044822,YES
0.16127874079073973,NO
0.10367508724562334,NO
0.21612500179517743,NO
0.159339949160575,NO
0.029843029685054062,NO
0.6825264609153968,YES
0.03278712067900791,NO
0.6428602203041748,YES
0.14872686016285847,NO
0.5271071792735994,YES
0.20363056684522696,NO
0.2247418534847984,NO
0.22445462509514438,NO
0.15128319283077937,NO
0.2299694101765018,YES
0.18414212060720078,NO
0.22959601326995158,YES
0.09128118223205178,NO
0.04874265772428946,NO
0.16041705562177766,NO
0.09248754146859874,NO
0.07671870287659233,NO
0.18820640232080538,NO
0.16354784506900663,NO
0.040341227326908986,NO
0.25075038416797113,NO
0.49782424494837063,YES
0.3114417429018683,NO
0.38856256552397633,YES
0.07176401315506023,NO
0.12885065559879938,NO
0.06420990650715916,NO
0.0689060906780026,NO
0.11395786359523773,NO
0.08088351452657579,NO
0.1188981918972871,NO
0.11588229380591976,NO
0.04519538711206215,NO
0.3729086182878315,YES
0.3865232439574327,YES
0.5492094038574772,YES
0.5495684393445447,YES
0.1739024285160345,NO
0.3993767143944507,YES
0.1350978730737746,NO
0.09754276112650972,NO
0.069753414427482,NO
0.26287142221137133,NO
0.1282187531415605,NO
0.0773793281727966,NO
0.29722393761399374,NO
0.1558501242262785,NO
0.0448363516249946,NO
0.3243526590168172,NO
0.5388548204104493,YES
0.40736166362683285,NO
0.3583892231908201,YES
0.05724461805804884,NO
0.14675934569372834,NO
0.06836035673765994,NO
0.06725452743749191,NO
0.12330714767847652,NO
0.10669098533699069,NO
0.16574514224985995,NO
0.13610317243756373,NO
0.09181255475291177,NO
0.4874409386623773,YES
0.46987692263503317,YES
0.6261866122847581,YES
0.5714408812166993,YES
0.26380491447774695,NO
0.5524838074995332,YES
0.23867243038301905,NO
0.08309517312691186,NO
0.04960434289325156,NO
0.14826729473941203,NO
0.09020407577084917,NO
0.07768091798193331,NO
0.1705418563570823,NO
0.15003374933578434,NO
0.029239850066780586,NO
0.2296534589478824,NO
0.5396303370625152,YES
0.23850009334922662,NO
0.40704571239821336,YES
0.10763883902284899,NO
0.15755913314472,NO
0.09576194511065472,NO
0.04364435380793037,NO
0.11329723829903345,NO
0.05797705045166662,NO
0.09813157932530049,NO
0.126366130028292,NO
0.06130889977165342,NO
0.4547543479197483,YES
0.4659275322772902,YES
0.5719148080596286,YES
