50Traced_NONETRACED_MAX_RAW_LSA_10_MEDIAN,Associated
0.0737,NO
0.1171,NO
0.2688,NO
0.2164,NO
0.1453,NO
0.2963,NO
0.1171,NO
0.1171,NO
0.2252,NO
0.4096,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1453,NO
0.1687,NO
0.0747,NO
0.2179,NO
0.166,NO
0.4096,YES
0.4096,YES
0.4096,YES
0.4096,YES
0.2254,NO
1.0,YES
0.1406,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1344,NO
0.1405,NO
1.0,YES
1.0,YES
0.1778,NO
0.1474,NO
0.1659,NO
0.1474,NO
0.1797,NO
0.1835,NO
0.1551,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1778,NO
0.092,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1465,NO
0.092,NO
0.2187,NO
0.5081,YES
0.2137,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
0.5256,YES
0.5256,YES
0.5256,YES
0.4064,YES
0.2137,NO
0.5081,YES
0.1505,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1501,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2094,NO
0.3834,YES
0.0927,NO
1.0,YES
0.0576,NO
1.0,YES
0.0742,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1525,NO
0.1508,NO
0.1508,NO
0.3354,YES
0.4216,YES
0.4216,YES
0.1801,YES
0.1508,NO
0.1508,NO
0.2111,YES
0.1395,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1508,NO
0.4216,YES
0.1508,NO
0.3659,YES
0.1417,NO
0.4216,YES
0.0968,NO
0.1155,NO
0.1439,NO
0.0494,NO
0.3354,YES
0.1531,NO
0.1801,YES
0.1544,NO
0.1694,NO
0.2524,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1694,NO
0.1694,NO
0.2286,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.054000000000000006,NO
0.2524,NO
0.1694,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2286,NO
0.1566,NO
0.0846,NO
0.2886,YES
1.0,YES
1.0,YES
0.1371,YES
0.0885,NO
0.0846,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.2886,YES
0.2085,NO
0.1548,YES
0.1755,NO
0.1755,NO
0.2395,NO
0.2395,NO
0.1547,NO
0.1997,NO
0.1755,NO
0.1755,NO
0.2369,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.1755,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.1553,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1436,NO
0.2963,NO
0.1339,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1579,NO
0.1796,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1986,NO
0.1796,NO
0.1796,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1579,NO
0.1415,NO
0.1796,NO
0.1701,NO
0.1912,NO
0.14,NO
1.0,YES
1.0,YES
1.0,YES
0.4373,YES
0.2206,NO
1.0,YES
0.1219,NO
0.1348,NO
0.1348,NO
0.2688,NO
0.2886,NO
0.2184,NO
0.2963,NO
0.1348,NO
0.1348,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.1576,NO
0.1542,NO
0.1576,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.099,NO
0.1628,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.1227,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2131,NO
0.1549,NO
0.1474,NO
0.1628,NO
0.27899999999999997,YES
0.1628,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1426,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2276,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3483,YES
0.1566,NO
0.1533,NO
0.3605,YES
1.0,YES
1.0,YES
0.3189,YES
0.1533,NO
0.1533,NO
0.3333,YES
0.2328,NO
0.3605,YES
0.3374,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.1533,NO
1.0,YES
0.1533,NO
1.0,YES
0.1427,NO
1.0,YES
0.33,NO
0.33,NO
0.33,NO
0.1155,NO
0.3605,YES
0.3374,NO
0.3189,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
0.493,YES
0.2147,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.3239,YES
0.1566,NO
0.0836,NO
0.1484,YES
1.0,YES
1.0,YES
0.1422,YES
0.1306,NO
0.0836,NO
0.1204,YES
0.1175,NO
0.1972,YES
0.1175,NO
0.171,NO
0.2003,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1175,NO
0.1175,NO
0.1864,YES
0.2085,NO
0.1548,YES
0.3331,YES
0.3626,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.3626,YES
0.3693,YES
0.1659,NO
0.0758,NO
0.1659,NO
0.1398,NO
0.2131,NO
0.2374,NO
0.1446,NO
0.3331,YES
0.11,NO
0.3626,YES
0.0922,NO
0.3626,YES
0.11,NO
0.1398,NO
0.1398,NO
0.1398,NO
0.1193,NO
0.2177,NO
0.15,NO
0.0996,NO
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1955,NO
0.0711,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0941,NO
1.0,YES
0.0773,NO
1.0,YES
0.1481,NO
1.0,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.1931,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2422,NO
1.0,YES
0.3049,NO
0.2277,NO
0.1884,NO
0.1744,NO
0.1494,NO
1.0,YES
0.1931,NO
1.0,YES
0.1968,NO
1.0,YES
0.2672,NO
0.2672,NO
0.3004,NO
0.2422,NO
1.0,YES
0.3049,NO
0.3161,YES
0.1523,NO
0.1099,NO
1.0,YES
0.2509,YES
0.1996,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.2904,NO
0.1483,NO
0.1549,NO
0.1325,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1426,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
0.3077,YES
0.1154,YES
1.0,YES
0.1955,NO
0.0724,NO
1.0,YES
0.1664,NO
1.0,YES
0.1664,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
0.3077,YES
0.1016,NO
0.3077,YES
0.0698,NO
0.3077,YES
0.1277,NO
0.1664,NO
0.3135,NO
0.1193,NO
1.0,YES
0.2616,NO
1.0,YES
0.1468,NO
0.0905,NO
1.0,YES
1.0,YES
0.324,YES
0.2985,YES
0.1661,NO
0.071,NO
0.2465,YES
0.2335,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
