50Traced_NONETRACED_MEDIAN_MULTI_VSM_95_SUM,Associated
0.11299734748010612,NO
0.09796640141467727,NO
0.1849690539345712,NO
0.3653404067197172,NO
0.10132625994694963,NO
0.14288240495137047,NO
0.08682581786030064,NO
0.10274093722369587,NO
0.28134394341290897,NO
0.41927497789566764,YES
0.0916003536693192,NO
0.580371352785146,YES
0.41184792219274985,NO
0.3771883289124669,NO
0.3757736516357207,NO
0.18461538461538463,NO
0.10751547303271441,NO
0.17877984084880638,NO
0.11476569407603893,NO
0.3679929266136164,NO
0.18549955791335104,NO
0.12042440318302389,YES
0.12484526967285589,YES
0.27763041556145013,YES
0.40707338638373125,YES
0.2608311229000885,NO
0.10928381962864722,YES
0.1957559681697613,NO
0.17223695844385503,YES
0.4148541114058356,YES
0.577188328912467,NO
0.2618921308576482,NO
0.18567639257294433,NO
0.20778072502210435,NO
0.6806366047745359,YES
0.15190097259062776,YES
0.22387267904509286,NO
0.16940760389036252,NO
0.1561450044208665,NO
0.1697612732095491,NO
0.30044208664898325,NO
0.2525198938992043,NO
0.2569407603890363,NO
0.47975243147656954,YES
0.11812555260831123,NO
0.18178603006189217,YES
0.042970822281167116,NO
0.5837312113174182,YES
0.05552608311229002,NO
0.19699381078691425,NO
0.11865605658709108,NO
0.2010610079575597,NO
0.12449160035366932,NO
0.31918656056587097,NO
0.1805481874447392,NO
0.16091954022988508,NO
0.1393457117595049,NO
0.2539345711759506,NO
0.24350132625994694,NO
0.6017683465959328,NO
0.2500442086648984,NO
0.323607427055703,NO
0.24173297966401416,NO
0.07267904509283821,NO
0.3694076038903626,NO
0.82263483642794,YES
0.26613616268788687,NO
0.3389920424403184,YES
0.34518125552608314,NO
0.36604774535809026,NO
0.3603890362511053,NO
0.32201591511936345,NO
0.25375773651635725,NO
0.20689655172413796,NO
0.32696728558797533,NO
0.29301503094606546,NO
0.3844385499557914,NO
0.7722369584438551,YES
0.7805481874447394,YES
0.6286472148541116,YES
0.3053934571175951,YES
0.2986737400530505,NO
0.3389920424403184,YES
0.20389036251105216,NO
0.21308576480990277,YES
0.303448275862069,YES
0.5761273209549073,NO
0.2765694076038904,NO
0.24916003536693196,NO
0.2438549955791335,NO
0.5900972590627764,YES
0.20247568523430592,YES
0.28877099911582677,NO
0.1510167992926614,NO
0.22387267904509286,NO
0.13952254641909817,NO
0.3874447391688772,NO
0.35190097259062786,NO
0.3496021220159152,NO
0.3227232537577366,YES
0.14659593280282937,NO
0.12785145888594165,YES
0.0376657824933687,NO
0.5274977895667552,YES
0.054465075154730334,NO
0.20389036251105216,NO
0.1435897435897436,NO
0.1913351016799293,NO
0.1688770999115827,NO
0.3718832891246685,NO
0.2215738284703802,NO
0.21750663129973477,NO
0.11069849690539349,NO
0.02581786030061893,NO
0.23094606542882407,YES
0.6429708222811672,YES
0.5020335985853228,YES
0.3398762157382848,YES
0.12873563218390807,NO
0.005658709106984974,NO
0.354553492484527,YES
0.22935455349248457,NO
0.21697612732095495,YES
0.23784261715296204,NO
0.3655172413793104,NO
0.32466843501326265,NO
0.32466843501326265,NO
0.08381962864721487,NO
0.39257294429708234,YES
0.08099027409372236,NO
0.6208664898320072,YES
0.23324491600353672,NO
0.43359858532272333,YES
0.07497789566755086,NO
0.1023872679045093,NO
0.2371352785145889,NO
0.07002652519893901,NO
0.2859416445623343,YES
0.15313881520778075,NO
0.220159151193634,YES
0.25570291777188336,NO
0.1121131741821397,NO
0.33191865605658716,NO
0.4808134394341292,NO
0.33227232537577367,NO
0.28346595932802837,NO
0.28045977011494255,NO
0.1992926613616269,NO
0.24049513704686123,NO
0.6949602122015917,YES
0.2615384615384616,NO
0.49619805481874457,YES
0.3340406719717065,NO
0.2931918656056588,NO
0.28134394341290897,NO
0.07816091954022991,NO
0.2424403183023873,NO
0.07939876215738287,NO
0.17400530503978784,NO
0.33969938107869146,NO
0.21131741821396996,NO
0.6717948717948719,YES
0.6213969938107871,YES
0.4762157382847039,YES
0.5061007957559682,YES
0.3763041556145005,NO
0.29266136162687895,YES
0.15579133510167995,NO
0.15685234305923965,NO
0.11954022988505747,NO
0.17170645446507515,YES
0.7122900088417331,YES
0.430238726790451,YES
0.3110521662245801,YES
0.13916887709991158,NO
0.08947833775419983,NO
0.34836427939876224,YES
0.44208664898320077,NO
0.17011494252873566,YES
0.26896551724137935,NO
0.38090185676392585,NO
0.4373121131741822,NO
0.4026525198938993,NO
0.23961096374889482,NO
0.4146772767462424,YES
0.23200707338638374,NO
0.44650751547303275,YES
0.23377541998231652,NO
0.43448275862068975,YES
0.3450044208664899,NO
0.3727674624226349,NO
0.37665782493368705,NO
0.1651635720601238,NO
0.24102564102564109,YES
0.18001768346595937,NO
0.2171529619805482,YES
0.23289124668435016,NO
0.11441202475685236,NO
0.403713527851459,NO
0.3186560565870911,NO
0.2562334217506632,NO
0.44969053934571185,NO
0.27497789566755093,NO
0.2542882404951371,NO
0.33616268788682585,NO
0.33439434129089307,YES
0.3442970822281168,NO
0.47957559681697626,YES
0.42811671087533165,NO
0.3427055702917773,NO
0.34217506631299743,NO
0.07692307692307693,NO
0.16834659593280285,NO
0.0816976127320955,NO
0.1794871794871795,NO
0.38160919540229893,NO
0.15755968169761275,NO
0.3149425287356323,YES
0.29513704686118486,YES
0.3188328912466844,YES
0.5322723253757737,YES
0.40795755968169767,NO
0.275685234305924,YES
0.2514588859416446,NO
0.15048629531388152,NO
0.21945181255526083,NO
0.4845269672855881,NO
0.4454465075154732,NO
0.23660477453580905,NO
0.4541114058355439,NO
0.21945181255526083,NO
0.15366931918656057,NO
0.39221927497789577,NO
0.5888594164456235,YES
0.40035366931918664,NO
0.35083996463306816,YES
0.2180371352785146,NO
0.11264367816091955,NO
0.09708222811671088,NO
0.34341290893015036,NO
0.3527851458885943,NO
0.2781609195402299,NO
0.5308576480990275,NO
0.21414677276746244,NO
0.5784261715296198,NO
0.6974358974358975,YES
0.6153846153846155,YES
0.8564102564102565,YES
0.30557029177718836,YES
0.41644562334217516,NO
0.4553492484526968,YES
0.3317418213969939,NO
0.2371352785145889,NO
0.11865605658709108,NO
0.45022104332449164,NO
0.39681697612732103,NO
0.34465075154730335,NO
0.41573828470380203,NO
0.28045977011494255,NO
0.195579133510168,NO
0.2923076923076924,NO
0.6155614500442088,YES
0.32608311229000886,NO
0.39593280282935467,YES
0.38090185676392585,NO
0.34358974358974365,NO
0.3375773651635721,NO
0.07073386383731212,NO
0.23289124668435016,NO
0.07374005305039788,NO
0.19610963748894786,NO
0.3207780725022105,NO
0.230238726790451,NO
0.6967285587975244,YES
0.6376657824933688,YES
0.4776304155614501,YES
0.4557029177718834,YES
0.42440318302387275,NO
0.33687002652519904,YES
0.21167108753315653,NO
0.11122900088417331,NO
0.10893015030946068,NO
0.21750663129973477,NO
0.4930150309460656,NO
0.2350132625994695,NO
0.2063660477453581,NO
0.08965517241379312,NO
0.07674624226348364,NO
0.23395225464190986,NO
0.760212201591512,YES
0.09000884173297968,NO
0.4088417329796641,YES
0.3572060123784262,NO
0.34482758620689663,NO
0.3442970822281168,NO
0.1328028293545535,NO
0.16569407603890363,NO
0.1283819628647215,NO
0.15508399646330684,NO
0.2988505747126437,NO
0.25110521662245805,NO
0.5789566755083998,YES
0.5667550839964633,YES
0.5379310344827587,YES
0.2049513704686119,YES
0.22581786030061896,NO
0.1821396993810787,YES
0.17612732095490718,NO
0.17170645446507515,NO
0.06242263483642795,NO
1.0,YES
0.23572060123784264,YES
0.19964633068081347,YES
0.6240495137046863,YES
0.3782493368700266,NO
0.17099911582670205,NO
0.5602122015915121,YES
0.15490716180371356,NO
0.5642793987621575,YES
0.16993810786914235,NO
0.3595048629531389,NO
0.2472148541114059,NO
0.24332449160035372,NO
0.14217506631299737,NO
0.15826702033598586,YES
0.1374005305039788,NO
0.4015915119363396,YES
0.3591511936339523,NO
0.21626878868258181,YES
0.20742705570291778,NO
0.12413793103448278,NO
0.5175950486295314,NO
0.19487179487179487,NO
0.6366047745358091,YES
0.4275862068965518,NO
0.41538461538461546,YES
0.3007957559681698,NO
0.2562334217506632,NO
0.6183908045977012,YES
0.3639257294429709,NO
0.2541114058355438,NO
0.7181255526083113,YES
0.3057471264367817,NO
0.17665782493368704,NO
0.9460654288240495,YES
0.32042440318302395,NO
0.7573828470380196,YES
0.25287356321839083,NO
0.5598585322723255,NO
0.5490716180371353,NO
0.4509283819628648,NO
0.2850574712643679,NO
0.3699381078691424,NO
0.22988505747126442,NO
0.6321839080459771,NO
0.23925729442970825,NO
0.4489832007073387,NO
0.33474801061007964,NO
0.2981432360742706,NO
0.6488063660477454,NO
0.32166224580017694,NO
0.6535809018567641,YES
0.5766578249336871,NO
0.4908930150309462,YES
0.12378426171529619,NO
0.04703801945181257,NO
