50Traced_NONETRACED_MEDIAN_MULTI_VSM_38_SUM,Associated
0.11041990668740281,NO
0.09573181268360116,NO
0.18074995679972353,NO
0.35700708484534305,NO
0.09901503369621567,NO
0.13962329358907896,NO
0.08484534301019526,NO
0.10039744254363228,NO
0.27492655952998096,NO
0.4097114221531018,YES
0.08951097287022637,NO
0.5671332296526698,YES
0.4024537757041645,NO
0.36858475894245724,NO
0.3672023500950406,NO
0.18040435458786935,NO
0.10506307240366337,NO
0.17470191809227578,NO
0.11214791774667357,NO
0.3595991014342492,NO
0.18126836011750475,NO
0.11767755313634007,YES
0.12199758078451703,YES
0.27129773630551235,YES
0.3977881458441334,YES
0.25488163124243995,NO
0.10679108346293416,YES
0.19129082426127528,NO
0.16830827717297392,YES
0.40539139450492484,YES
0.5640228097459824,NO
0.25591843787800245,NO
0.18144116122343182,NO
0.175220321410057,NO
0.665111456713323,YES
0.14843614999135993,YES
0.21876620010368064,NO
0.16554345947814067,NO
0.15258337653360982,NO
0.16588906168999482,NO
0.2935890789701054,NO
0.24675997926386734,NO
0.25108000691204424,NO
0.46880940038016244,YES
0.11543113875928807,NO
0.17763953689303613,YES
0.04199066874027993,NO
0.5704164506652842,YES
0.054259547261102464,NO
0.19250043200276482,NO
0.11594954207706928,NO
0.1964748574390876,NO
0.12165197857266286,NO
0.31190599619837567,NO
0.17642992915154657,NO
0.15724900639364092,NO
0.1361672714705374,NO
0.2609296699498877,NO
0.2130637636080871,NO
0.4781406601002246,NO
0.2443407637808882,NO
0.2709521340936582,NO
0.26490409538621046,NO
0.07102125453602903,NO
0.40452738897528945,NO
0.8016243303957145,YES
0.2600656644202523,NO
0.33125972006220844,YES
0.33730775876965613,NO
0.3576982892690513,NO
0.35216865387938484,NO
0.3146708138932089,NO
0.24796958700535682,NO
0.22343182996371178,NO
0.3195092448591671,NO
0.2863314325211681,NO
0.363573526870572,NO
0.7546224295835493,YES
0.8263348885432866,YES
0.6143079315707621,YES
0.2890962502160014,YES
0.26974252635216867,NO
0.3160532227406256,YES
0.19923967513392082,NO
0.20822533264212892,YES
0.29652669777086577,YES
0.5629860031104199,NO
0.27026092966994986,NO
0.2434767582512528,NO
0.23207188526006567,NO
0.5766372904786591,YES
0.1978572662865042,YES
0.28218420597891825,NO
0.14757214446172456,NO
0.21876620010368064,NO
0.1363400725764645,NO
0.37860722308622774,NO
0.3438742007948851,NO
0.34162778641783303,NO
0.31536201831691724,YES
0.1432521168135476,NO
0.12493519958527735,YES
0.036806635562467604,NO
0.5154656989804735,YES
0.05322274062554,NO
0.19923967513392082,NO
0.14031449801278728,NO
0.18697079661309834,NO
0.16502505616035942,NO
0.3634007257646449,NO
0.21651978572662864,NO
0.21254536029030585,NO
0.16277864178330742,NO
0.05477795057888371,NO
0.22567824434076378,YES
0.6773803352341455,YES
0.4905823397269743,YES
0.23017107309486784,YES
0.22049421116295148,NO
0.005529635389666495,NO
0.39415932261966474,YES
0.30516675306721963,NO
0.21202695697252463,YES
0.23241748747191984,NO
0.38621047174701917,NO
0.31726283048211507,NO
0.31726283048211507,NO
0.08190772420943494,NO
0.42509072058061176,YES
0.09797822706065319,NO
0.6436841195783652,YES
0.22792465871781578,NO
0.48384309659581826,YES
0.11180231553481945,NO
0.29151546569898046,NO
0.2590288577846898,NO
0.1088646967340591,NO
0.279419388284085,YES
0.1496457577328495,NO
0.23587350959046138,YES
0.2498703991705547,NO
0.11681354760670468,NO
0.36167271470537415,NO
0.42923794712286156,NO
0.3246932780369794,NO
0.27700017280110595,NO
0.27406255400034557,NO
0.19474684637981682,NO
0.2661137031277,NO
0.6791083462934163,YES
0.2555728356661483,NO
0.48487990323138064,YES
0.3264212890962502,NO
0.2865042336270952,NO
0.27492655952998096,NO
0.07637808881976846,NO
0.23691031622602388,NO
0.07758769656125798,NO
0.1700362882322447,NO
0.33195092448591673,NO
0.20649732158285813,NO
0.656471401416969,YES
0.7198894072922066,YES
0.4653533782616209,YES
0.48315189217210985,YES
0.36772075341282184,NO
0.285985830309314,YES
0.15223777432175567,NO
0.15327458095731814,NO
0.11681354760670468,NO
0.16778987385519267,YES
0.6132711249351996,YES
0.4204250907205806,YES
0.2130637636080871,YES
0.13599447036461032,NO
0.08743735959910144,NO
0.34041817867634355,YES
0.4320027648176948,NO
0.16623466390184896,YES
0.2351823051667531,NO
0.3722135821669259,NO
0.42733713495766373,NO
0.39346811819595645,NO
0.2341454985311906,NO
0.3710039744254363,YES
0.22671505097632622,NO
0.43632279246587174,YES
0.228443062035597,NO
0.4245723172628305,YES
0.33713495766372903,NO
0.3642647312942803,NO
0.368066355624676,NO
0.16139623293589078,NO
0.23552790737860724,YES
0.17591152583376535,NO
0.2121997580784517,YES
