50Traced_NONETRACED_MAX_RAW_LSA_38_SUM,Associated
0.11617550753110674,NO
0.01872953503601833,NO
0.13510150622134903,NO
0.28546168958742635,NO
0.12285527177472168,NO
0.11650294695481335,NO
0.11198428290766209,NO
0.05527177472167649,NO
0.1804846103470858,NO
0.7865749836280289,YES
0.08585461689587426,NO
0.846234446627374,YES
0.20248853962017024,NO
0.22698100851342498,NO
0.14636542239685654,NO
0.14891944990176814,NO
0.12973149967256056,NO
0.11931892599869022,NO
0.11407989521938443,NO
0.1893909626719057,NO
0.14322200392927303,NO
0.6759004584151932,YES
0.6775376555337262,YES
0.7341191879502292,YES
0.7820563195808775,YES
0.17295350360183365,NO
0.6717747216764899,YES
0.12442698100851342,NO
0.6950884086444008,YES
0.7849377865094957,YES
0.3066142763588736,NO
0.1820563195808775,NO
0.13320235756385065,NO
0.13483955468238376,NO
0.4590045841519319,YES
0.6875573018991485,YES
0.16797642436149313,NO
0.09417157825802226,NO
0.11912246234446629,NO
0.11499672560576292,NO
0.1479371316306483,NO
0.1779305828421742,NO
0.10648330058939094,NO
0.4051735428945646,YES
0.12881466928618204,NO
0.6986247544204323,YES
0.08035363457760313,NO
0.8474787164374591,YES
0.05173542894564505,NO
0.10890635232481992,NO
0.1168958742632613,NO
0.14741322855271774,NO
0.09823182711198426,NO
0.20327439423706609,NO
0.11899148657498361,NO
0.14466273739358215,NO
0.14138834315651602,NO
0.18382449246889324,NO
0.23320235756385063,NO
0.2634577603143418,NO
0.174852652259332,NO
0.1900458415193189,NO
0.1261951538965291,NO
0.11669941060903734,NO
0.2241650294695481,NO
0.6022920759659464,YES
0.18592010478061557,NO
0.7568434839554683,YES
0.13608382449246886,NO
0.16830386378519968,NO
0.12606417812704648,NO
0.14859201047806153,NO
0.17622789783889975,NO
0.11329404060248853,NO
0.21820563195808773,NO
0.1982973149967256,NO
0.22292075965946298,NO
0.5951538965291421,YES
0.5926653569089718,YES
0.5419777341191879,YES
0.4301899148657498,YES
0.18958742632612963,NO
0.7510805500982319,YES
0.1628683693516699,NO
0.7102161100196465,YES
0.7436804191224623,YES
0.30058939096267195,NO
0.16214800261951537,NO
0.14833005893909623,NO
0.16424361493123768,NO
0.4254747871643746,YES
0.706286836935167,YES
0.18323510150622133,NO
0.08631303208906352,NO
0.1568434839554682,NO
0.1189259986902423,NO
0.17432874918140143,NO
0.21473477406679764,NO
0.1474132285527177,NO
0.3470203012442698,YES
0.052914210870988854,NO
0.14688932547478714,YES
0.013359528487229853,NO
0.8266535690897184,YES
0.07622789783889981,NO
0.11146037982973146,NO
0.11833660772757039,NO
0.08199083169613622,NO
0.12770137524557956,NO
0.2124426981008513,NO
0.1493123772102161,NO
0.1568434839554682,NO
0.11355599214145383,NO
0.027570399476096918,NO
0.71683038637852,YES
0.8441388343156516,YES
0.817223313686968,YES
0.25913555992141457,YES
0.11355599214145383,NO
0.02501637197118532,NO
0.7626064178127047,YES
0.15795677799607072,NO
0.19652914210870986,YES
0.16476751800916828,NO
0.20851342501637193,NO
0.24066797642436147,NO
0.24066797642436147,NO
0.06581532416502946,NO
0.7766863130320891,YES
0.04963981663392272,NO
0.48244924688932544,YES
0.15979043876882776,NO
0.7918795022920759,YES
0.11087098886705958,NO
0.10406024885396202,NO
0.21473477406679764,NO
0.07799607072691551,NO
0.7371971185330713,YES
0.17151277013752453,NO
0.7128356254092993,YES
0.17727570399476095,NO
0.12409954158480681,NO
0.2646365422396857,NO
0.3043876882776686,NO
0.21912246234446622,NO
0.18873608382449242,NO
0.20641781270464962,NO
0.17635887360838243,NO
0.23077930582842174,NO
0.4726915520628684,YES
0.16679764243614928,NO
0.4874263261296661,YES
0.1736738703339882,NO
0.20576293385723637,NO
0.20137524557956776,NO
0.07007203667321545,NO
0.23149967256057627,NO
0.13195808775376552,NO
0.1605108055009823,NO
0.2083824492468893,NO
0.10373280943025538,NO
0.46411263916175505,YES
0.8614276358873608,YES
0.8076620825147348,YES
0.48677144728225274,YES
0.2810740013097577,NO
0.41204977079240346,YES
0.19941060903732807,NO
0.0658808120497708,NO
0.06018336607727569,NO
0.229011132940406,YES
0.8637197118533072,YES
0.7906352324819907,YES
0.1507531106745252,YES
0.11349050425671249,NO
0.08369351669941061,NO
0.2944335297969876,YES
0.22501637197118532,NO
0.13300589390962672,YES
0.23241650294695484,NO
0.19718402095612308,NO
0.26463654223968563,NO
0.2518009168303864,NO
0.11656843483955469,NO
0.7719056974459725,YES
0.1364767518009168,NO
0.7966601178781926,YES
0.1184020956123117,NO
0.7922069417157827,YES
0.20347085789129013,NO
0.28133595284872304,NO
0.21335952848722983,NO
0.20445317616240996,NO
0.2546823837590046,YES
0.2099541584806811,NO
0.24584151931892598,YES
0.17197118533071382,NO
0.12809430255402748,NO
0.3019646365422397,NO
0.2681728880157171,NO
0.16719056974459726,NO
0.22743942370661427,NO
0.1931892599869024,NO
0.1855271774721676,NO
0.25776031434184676,NO
0.3865094957432875,YES
0.14977079240340532,NO
0.7851342501637196,YES
0.19155206286836937,NO
0.1545514079895219,NO
0.14629993451211523,NO
0.04787164374590701,NO
0.19561231172233134,NO
0.12514734774066796,NO
0.16358873608382446,NO
0.2362148002619515,NO
0.14348395546823836,NO
0.34505566470203014,YES
0.7195153896529143,YES
0.36044531761624105,YES
0.8284217419777341,YES
0.28434839554682384,NO
0.7333988212180746,YES
0.21401440733464305,NO
0.13005893909626717,NO
0.06889325474787164,NO
0.24060248853962016,NO
0.2725605762933857,NO
0.13307138179436803,NO
0.2494433529796987,NO
0.1611001964636542,NO
0.08415193189259987,NO
0.25723641126391616,NO
0.8493778650949574,YES
0.16935166994106088,NO
0.7385723641126392,YES
0.1307138179436804,NO
0.129011132940406,NO
0.06457105435494431,NO
0.20772757039947606,NO
0.17039947609692208,NO
0.131237721021611,NO
0.2423706614276359,NO
0.11191879502292075,NO
0.2527177472167649,NO
0.8895874263261296,YES
0.8407334643091029,YES
0.9484610347085789,YES
0.7416502946954813,YES
0.1963326784544859,NO
0.7999345121152588,YES
0.22632612966601176,NO
0.11630648330058939,NO
0.03143418467583496,NO
0.27236411263916177,NO
0.2978388998035364,NO
0.2464309102815979,NO
0.20353634577603144,NO
0.12946954813359526,NO
0.08899803536345775,NO
0.25913555992141457,NO
0.4299279633267845,YES
0.20386378519973802,NO
0.4177472167648985,YES
0.16817288801571706,NO
0.24020956123117218,NO
0.23798297314996722,NO
0.038506876227897835,NO
0.23713163064833007,NO
0.12134905042567125,NO
0.15435494433529792,NO
0.21283562540929926,NO
0.20406024885396204,NO
0.45998690242305174,YES
0.510150622134905,YES
0.4396856581532417,YES
0.45651604453176164,YES
0.28893254747871644,NO
0.41250818598559263,YES
0.22095612311722332,NO
0.11859855926653569,NO
0.11774721676489851,NO
0.21676489849377864,NO
0.302030124426981,NO
0.20648330058939093,NO
0.09607072691552064,NO
0.09790438768827765,NO
0.10582842174197772,NO
0.19960707269155206,NO
0.5173542894564506,YES
0.07982973149967255,NO
0.7785854616895874,YES
0.15802226588081206,NO
0.22665356908971843,NO
0.22645710543549438,NO
0.06856581532416504,NO
0.17432874918140143,NO
0.11224623444662736,NO
0.1545514079895219,NO
0.18244924688932548,NO
0.2124426981008513,NO
0.4502292075965947,YES
0.5133595284872299,YES
0.4350360183366077,YES
0.3793713163064833,YES
0.19659462999345118,NO
0.6987557301899149,YES
0.17138179436804188,NO
0.13614931237721023,NO
0.05206286836935166,NO
0.9585461689587427,YES
0.7185985592665357,YES
0.2224623444662737,YES
0.8113294040602488,YES
0.22508185985592663,NO
0.14636542239685654,NO
0.8387688277668631,YES
0.13038637851997378,NO
0.8402750491159136,YES
0.23176162409954157,NO
0.20628683693516697,NO
0.20667976424361492,NO
0.13759004584151932,NO
0.09279633267845448,NO
0.6899148657498363,YES
0.1339227242960052,NO
0.3104125736738704,YES
0.20759659462999344,NO
0.197773411918795,YES
0.15992141453831038,NO
0.13169613621480025,NO
0.35435494433529796,NO
0.12809430255402748,NO
0.8474787164374591,YES
0.327177472167649,NO
0.7611656843483955,YES
0.13032089063523247,NO
0.12383759004584151,NO
0.8603143418467583,YES
0.2602488539620171,NO
0.2968565815324165,NO
0.8972495088408644,YES
0.21768172888015713,NO
0.08840864440078586,NO
0.9816633922724296,YES
0.17256057629338573,NO
0.9117878192534381,YES
0.12796332678454483,NO
0.2511460379829732,NO
0.3680419122462344,NO
0.33169613621480026,NO
0.10216110019646364,NO
0.33975114603798295,NO
0.110543549443353,NO
0.30569744597249515,NO
0.10753110674525214,NO
0.23634577603143417,NO
0.12468893254747872,NO
0.19613621480026194,NO
0.37675180091683036,NO
0.1736738703339882,NO
0.8733464309102815,YES
0.36129666011787814,NO
0.8130975769482645,YES
0.11571709233791748,NO
0.08729535036018335,NO
0.36817288801571707,YES
0.8078585461689587,YES
0.7710543549443354,YES
0.3303863785199738,YES
0.15114603798297313,NO
0.10144073346430908,NO
0.3893909626719057,YES
0.319056974459725,NO
0.35625409299279626,YES
0.262671905697446,NO
0.1597249508840864,NO
0.1903077930582842,NO
0.1545514079895219,NO
0.05127701375245579,NO
0.7424361493123772,YES
0.09934512115258677,NO
0.8017026850032745,YES
0.143614931237721,NO
0.3348395546823838,YES
0.32357563850687626,NO
0.2927963326784545,NO
0.35880812049770794,NO
0.2422396856581532,NO
0.3652259332023575,YES
0.3192534381139489,NO
0.33575638506876226,YES
0.11244269810085135,NO
0.09672560576293386,NO
0.4649639816633923,YES
0.12632612966601175,NO
0.2768172888015717,NO
0.8997380484610347,YES
0.17635887360838243,NO
0.11421087098886705,NO
0.9351669941060904,YES
0.21473477406679764,NO
0.5285527177472168,YES
0.20595939751146036,NO
0.15703994760969217,NO
