50Traced_NONETRACED_SUM_MULTI_LSA_45_MAX,Associated
0.9125,NO
0.2712,NO
1.1268,NO
1.3379,NO
0.5239,NO
1.3394,NO
1.0499,NO
0.2561,NO
0.6728,NO
2.0696,YES
1.1082,NO
1.9354,YES
0.8884,NO
0.8528,NO
0.2881,NO
0.7542,NO
0.5564,NO
0.4359,NO
0.5001,NO
0.4512,NO
1.2165,NO
1.8383,YES
2.4322,YES
1.7739,YES
0.9533,YES
0.7279,NO
1.2712,YES
0.9992,NO
2.3291,YES
1.715,YES
1.9297,NO
0.7328,NO
0.8869,NO
1.6056,NO
1.7384,YES
1.2138,YES
1.1891,NO
0.5579,NO
1.3947,NO
0.3222,NO
0.8282,NO
0.9858,NO
0.2454,NO
1.9248,YES
0.5851,NO
2.1456,YES
0.6579,NO
2.0108,YES
0.8952,NO
0.4837,NO
0.5954,NO
1.0056,NO
0.3863,NO
1.5167,NO
0.9783,NO
1.5392,NO
1.0855,NO
0.3011,NO
1.8009,NO
1.7045,NO
1.2228,NO
2.4487,NO
1.4222,NO
0.281,NO
1.4685,NO
3.0704,YES
2.0413,NO
2.7278,YES
1.5492,NO
1.2531,NO
0.4741,NO
0.5221,NO
1.1001,NO
0.2646,NO
1.1532,NO
0.3595,NO
1.8999,NO
3.1673,YES
3.5976,YES
3.2513,YES
1.5163,YES
1.2696,NO
2.7505,YES
1.9056,NO
1.9896,YES
1.5630000000000002,YES
1.3959,NO
0.3488,NO
0.4639,NO
1.0019,NO
1.3698,YES
1.109,YES
0.9133,NO
0.1546,NO
0.8688,NO
0.0887,NO
0.7929,NO
0.8484,NO
0.29600000000000004,NO
1.6957,YES
0.4326,NO
1.9268,YES
0.2038,NO
1.7517,YES
0.5947,NO
0.1251,NO
0.2249,NO
0.4333,NO
0.1882,NO
1.1917,NO
0.5529,NO
1.1643,NO
0.6789,NO
0.307,NO
1.9046,YES
4.1439,YES
4.0348,YES
2.2456,YES
1.1834,NO
0.2183,NO
1.2543,YES
1.0585,NO
1.7589,YES
0.5457,NO
0.8879,NO
1.3193,NO
0.7305,NO
0.4696,NO
3.7531,YES
0.3764,NO
3.5958,YES
0.3408,NO
4.2346,YES
0.9873,NO
1.435,NO
1.7747,NO
0.5113,NO
1.7219,YES
1.8938,NO
2.349,YES
1.845,NO
1.0285,NO
1.9971,NO
2.0501,NO
1.4342,NO
2.3798,NO
2.1758,NO
0.8072,NO
1.1155,NO
3.0458,YES
1.9157,NO
2.7993,YES
1.4932,NO
1.4657,NO
0.5577,NO
1.2407,NO
1.5477,NO
1.1164,NO
1.4140000000000001,NO
1.117,NO
2.3549,NO
2.8417,YES
3.7012,YES
3.0015,YES
1.4667,YES
1.4848,NO
2.5823,YES
1.7483,NO
0.6571,NO
0.3455,NO
1.4493,YES
2.9635,YES
2.8692,YES
1.6298,YES
1.0699,NO
0.2944,NO
1.1973,YES
0.9157,NO
1.4563,YES
0.5357,NO
0.5621,NO
1.0551,NO
0.4145,NO
0.613,NO
2.6594,YES
0.3596,NO
2.7956,YES
0.4577,NO
3.3986,YES
0.9348,NO
1.4571,NO
1.3655,NO
0.5574,NO
1.4005,YES
1.2704,NO
1.7380000000000002,YES
0.9154,NO
0.1391,NO
1.1936,NO
1.2827,NO
0.9646,NO
1.7905,NO
1.061,NO
0.2161,NO
0.9846,NO
2.0501,YES
1.5999,NO
1.5807,YES
1.1168,NO
0.9431,NO
0.5201,NO
0.3566,NO
0.654,NO
0.2418,NO
1.11,NO
0.4957,NO
1.2905,NO
2.185,YES
2.5237,YES
2.3756,YES
1.3184,YES
0.6544,NO
2.1248,YES
1.3316,NO
1.1333,NO
0.4349,NO
1.5691,NO
1.7091,NO
1.319,NO
2.1786,NO
1.111,NO
0.4019,NO
1.1908,NO
2.9912,YES
1.8263,NO
2.7151,YES
0.8313,NO
0.6081,NO
0.0647,NO
0.7204,NO
1.1449,NO
0.5673,NO
1.0052,NO
0.6447,NO
1.7629,NO
2.9897,YES
3.5125,YES
2.6929,YES
1.3998,YES
1.368,NO
2.6333,YES
1.7996,NO
1.7256,NO
0.6228,NO
1.8172,NO
1.8781,NO
1.4236,NO
2.2587,NO
1.5672,NO
0.5009,NO
1.1423,NO
2.8635,YES
1.8267,NO
2.4175,YES
1.4842,NO
1.3428,NO
0.5886,NO
1.0071,NO
1.1527,NO
0.7968,NO
1.5531,NO
