50Traced_NONETRACED_MEDIAN_RAW_LSA_68_SUM,Associated
0.1127978817299206,NO
0.09779346866725508,NO
0.18464254192409535,NO
0.36469549867608125,NO
0.1011473962930274,NO
0.14263018534863198,NO
0.08667255075022068,NO
0.10255957634598414,NO
0.2808473080317741,NO
0.41853486319505745,YES
0.09143865842894972,NO
0.5793468667255075,YES
0.42947925860547226,NO
0.4067078552515446,NO
0.3751103265666373,NO
0.18428949691085617,NO
0.10732568402471317,NO
0.17846425419240958,NO
0.11456310679611655,NO
0.37528684907325693,NO
0.2081200353045014,NO
0.12021182700794354,YES
0.1479258605472198,YES
0.2771403353927626,YES
0.40635481023830544,YES
0.26037069726390116,NO
0.10909090909090911,YES
0.19541041482789057,NO
0.17193292144748462,YES
0.4141218005295676,YES
0.576169461606355,NO
0.2755516328331863,NO
0.18534863195057372,NO
0.17899382171226835,NO
0.6794351279788174,YES
0.15163283318623128,YES
0.223477493380406,NO
0.1691085613415711,NO
0.15586937334510154,NO
0.16946160635481028,NO
0.29991173874669025,NO
0.2520741394527803,NO
0.2564872021182701,NO
0.4789055604589586,YES
0.11791703442188882,NO
0.1814651368049427,YES
0.042894969108561345,NO
0.5827007943512799,YES
0.05542806707855252,NO
0.19664607237422776,NO
0.1184466019417476,NO
0.20070609002647843,NO
0.12427184466019418,NO
0.3186231244483672,NO
0.1802294792586055,NO
0.16063548102383057,NO
0.13909973521624008,NO
0.253486319505737,NO
0.21765225066195942,NO
0.4884377758164167,NO
0.24960282436010595,NO
0.27678729037952343,NO
0.24130626654898502,NO
0.07255075022065315,NO
0.3687555163283319,NO
0.7901147396293028,YES
0.265666372462489,NO
0.3383936451897618,YES
0.3445719329214475,NO
0.3654015887025596,NO
0.3597528684907326,NO
0.3214474845542807,NO
0.25330979699911743,NO
0.20653133274492502,NO
0.32639011473962937,NO
0.2924977934686673,NO
0.40194174757281564,NO
0.7708737864077672,YES
0.7332744924977936,YES
0.6275375110326568,YES
0.2953221535745808,YES
0.27555163283318623,NO
0.3228596646072375,YES
0.2035304501323919,NO
0.2127096204766108,YES
0.30291262135922337,YES
0.5751103265666374,NO
0.276081200353045,NO
0.248720211827008,NO
0.2370697263901148,NO
0.5890556045895853,YES
0.20211827007943517,YES
0.28826125330979707,NO
0.15075022065313332,NO
0.223477493380406,NO
0.13927625772285968,NO
0.3867608120035305,NO
0.35127978817299216,NO
0.34898499558693735,NO
0.3221535745807591,YES
0.14633715798764346,NO
0.1276257722859665,YES
0.037599293909973526,NO
0.526566637246249,YES
0.05436893203883496,NO
0.2035304501323919,NO
0.14333627537511034,NO
0.19099735216240077,NO
0.16857899382171232,NO
0.3712268314210062,NO
0.22118270079435132,NO
0.21712268314210065,NO
0.11050308914386588,NO
0.02577228596646073,NO
0.2305383936451898,YES
0.6031774051191527,YES
0.5011473962930275,YES
0.23512797881729924,YES
0.12850838481906446,NO
0.00564872021182701,NO
0.353927625772286,YES
0.22894969108561347,NO
0.21659311562224187,YES
0.237422771403354,NO
0.36487202118270085,NO
0.3240953221535746,NO
0.3240953221535746,NO
0.08367166813768757,NO
0.39187996469549874,YES
0.08084730803177406,NO
0.6314210061782878,YES
0.2328331862312445,NO
0.4490732568402472,YES
0.07484554280670788,NO
0.10220653133274495,NO
0.23671668137687557,NO
0.06990291262135924,NO
0.28543689320388355,YES
0.15286849073256842,NO
0.21977052074139458,YES
0.255251544571933,NO
0.11191526919682261,NO
0.331332744924978,NO
0.43848190644307156,NO
0.3316857899382171,NO
0.2829655781112092,NO
0.2799646954986761,NO
0.19894086496028246,NO
0.24007060900264787,NO
0.6937334510150045,YES
0.2610767872903796,NO
0.49532215357458087,YES
0.3334510150044131,NO
0.2926743159752869,NO
0.2808473080317741,NO
0.07802294792586058,NO
0.24201235657546338,NO
0.07925860547219772,NO
0.17369814651368054,NO
0.3390997352162401,NO
0.21094439541041488,NO
0.6706090026478377,YES
0.6203000882612535,YES
0.47537511032656676,YES
0.49355692850838484,YES
0.37563989408649606,NO
0.29214474845542815,YES
0.15551632833186235,NO
0.1565754633715799,NO
0.11932921447484555,NO
0.1714033539276258,YES
0.6342453662842014,YES
0.42947925860547226,YES
0.21765225066195942,YES
0.1389232127096205,NO
0.08932038834951458,NO
0.34774933804060026,YES
0.441306266548985,NO
0.16981465136804946,YES
0.24024713150926746,NO
0.38022947925860556,NO
0.43654015887025605,NO
0.4019417475728156,NO
0.2391879964695499,NO
0.37899382171226836,YES
0.23159752868490735,NO
0.4457193292144749,YES
0.23336275375110327,NO
0.4337157987643425,YES
0.34439541041482796,NO
0.37210944395410417,NO
0.37599293909973525,NO
0.16487202118270083,NO
0.24060017652250665,YES
0.17969991173874672,NO
0.21676963812886146,YES
0.2324801412180053,NO
0.11421006178287733,NO
0.4030008826125332,NO
0.31809355692850844,NO
0.2557811120917918,NO
0.335216240070609,NO
0.27449249779346874,NO
0.2538393645189762,NO
0.33556928508384826,NO
0.3338040600176523,YES
0.34368932038834954,NO
0.41465136804942637,YES
0.42736098852603716,NO
0.3421006178287732,NO
0.34157105030891444,NO
0.0767872903795234,NO
0.1680494263018535,NO
0.08155339805825243,NO
0.17917034421888794,NO
0.3809355692850839,NO
0.15728155339805827,NO
0.314386584289497,YES
0.23777581641659312,YES
0.31827007943512803,YES
0.5313327449249781,YES
0.4072374227714034,NO
0.27519858781994705,YES
0.21765225066195942,NO
0.15022065313327454,NO
0.21906443071491616,NO
0.37811120917917035,NO
0.32992056487202126,NO
0.2361871138570168,NO
0.3496910856134158,NO
0.21906443071491616,NO
0.1533980582524272,NO
0.37069726390114743,NO
0.5878199470432481,YES
0.3964695498676082,NO
0.28914386584289503,YES
0.21765225066195942,NO
0.11244483671668139,NO
0.09691085613415712,NO
0.3428067078552516,NO
0.2169461606354811,NO
0.2748455428067079,NO
0.5299205648720212,NO
0.21376875551632835,NO
0.5066195939982349,NO
0.6962047661076789,YES
0.5699911738746691,YES
0.8548984995586939,YES
0.2974404236540159,YES
0.32338923212709625,NO
0.4545454545454546,YES
0.28737864077669906,NO
0.23671668137687557,NO
0.1184466019417476,NO
0.3274492497793469,NO
0.396116504854369,NO
0.3440423654015887,NO
0.3045013239187997,NO
0.2799646954986761,NO
0.19523389232127097,NO
0.2917917034421889,NO
0.6144748455428068,YES
0.30538393645189765,NO
0.35039717563989414,YES
0.38022947925860556,NO
0.36451897616946166,NO
0.336981465136805,NO
0.07060900264783761,NO
0.2324801412180053,NO
0.07360988526037071,NO
0.1957634598411298,NO
0.3286849073256841,NO
0.24783759929391003,NO
0.6954986760812004,YES
0.6142983230361873,YES
0.47678729037952344,YES
0.4548984995586938,YES
0.37210944395410417,NO
0.3362753751103266,YES
0.1888790820829656,NO
0.11103265666372465,NO
0.10873786407766993,NO
0.17334510150044136,NO
0.4921447484554282,NO
0.23459841129744047,NO
0.13362753751103268,NO
0.08949691085613418,NO
0.0766107678729038,NO
0.23353927625772292,NO
0.7588702559576347,YES
0.08984995586937336,NO
0.39699911738746696,YES
0.3565754633715799,NO
0.34421888790820837,NO
0.34368932038834954,NO
0.13256840247131513,NO
0.1654015887025596,NO
0.12815533980582527,NO
0.15481023830538398,NO
0.2831421006178288,NO
0.2506619593998235,NO
0.5779346866725509,YES
0.5657546337157988,YES
0.536981465136805,YES
0.2045895851721095,YES
0.22541924095322158,NO
0.18181818181818182,YES
0.15745807590467786,NO
0.1714033539276258,NO
0.06231244483671669,NO
0.8820829655781113,YES
0.23530450132391884,YES
0.19929390997352164,YES
0.485260370697264,YES
0.37758164165931163,NO
0.17069726390114742,NO
0.5592233009708739,YES
0.1546337157987644,NO
0.5770520741394529,YES
0.16963812886142987,NO
0.35887025595763467,NO
0.24677846425419248,NO
0.2428949691085614,NO
0.1419240953221536,NO
0.15798764342453664,YES
0.13715798764342457,NO
0.40088261253309804,YES
0.3609885260370698,NO
0.23883495145631073,YES
0.2070609002647838,NO
0.13909973521624008,NO
0.5166813768755517,NO
0.1945278022947926,NO
0.5827007943512799,YES
0.4268314210061783,NO
0.3620476610767874,YES
0.30026478375992943,NO
0.2557811120917918,NO
0.6172992056487203,YES
0.3632833186231245,NO
0.2536628420123566,NO
0.7168578993821714,YES
0.30520741394527806,NO
0.17634598411297447,NO
0.944395410414828,YES
0.31985878199470436,NO
0.7560458958517212,YES
0.2524271844660194,NO
0.5588702559576347,NO
0.5481023830538394,NO
0.45013239187996473,NO
0.2845542806707856,NO
0.36928508384819064,NO
0.22947925860547225,NO
0.6310679611650487,NO
0.23883495145631073,NO
0.4481906443071492,NO
0.33415710503089147,NO
0.29761694616063555,NO
0.6476610767872905,NO
0.32109443954104155,NO
0.6524271844660195,YES
0.5756398940864961,NO
0.490026478375993,YES
0.12356575463371582,NO
0.046954986760812015,NO
0.419593998234775,YES
0.4759046778464255,YES
0.37669902912621367,YES
0.37334510150044137,YES
0.20035304501323925,NO
0.06637246248896736,NO
0.47678729037952344,YES
0.3936451897616947,NO
0.44872021182700794,YES
0.17599293909973523,NO
0.4001765225066196,NO
0.34651368049426307,NO
0.34421888790820837,NO
0.06319505736981466,NO
0.29955869373345106,YES
0.06072374227714035,NO
0.4649602824360107,YES
0.19876434245366287,NO
0.32038834951456313,YES
0.40582524271844667,NO
0.3696381288614299,NO
0.5007943512797882,NO
0.18658428949691092,NO
0.41165048543689325,YES
0.32850838481906447,NO
0.33221535745807595,YES
0.2714916151809356,NO
0.27325684024713154,NO
0.6677846425419243,YES
0.29691085613415713,NO
0.2737864077669903,NO
0.723565754633716,YES
0.27943512797881737,NO
0.25278022947925866,NO
0.8190644307149163,YES
0.2633715798764343,NO
0.8540158870255959,YES
0.2397175639894087,NO
0.37881729920564877,NO
0.25489849955869376,NO
0.2081200353045014,NO
0.29602824360105917,NO
0.3544571932921448,NO
0.2746690203000883,NO
0.6105913503971758,NO
0.1419240953221536,NO
0.45278022947925867,NO
0.3742277140335393,NO
0.29408649602824366,NO
0.6713150926743161,NO
0.36398940864960294,NO
0.6923212709620479,YES
0.6153574580759048,NO
0.5562224183583409,YES
0.0651368049426302,NO
0.015180935569285084,NO
0.07872903795233893,YES
0.33733451015004423,YES
0.2035304501323919,YES
0.07555163283318625,YES
0.051368049426301854,NO
0.0,NO
0.19523389232127097,YES
0.18993821712268316,NO
0.0593115622241836,YES
0.15816416593115623,NO
0.2845542806707856,NO
0.28861429832303626,NO
0.2977934686672551,NO
0.09426301853486323,NO
0.27431597528684915,YES
0.09108561341571053,NO
0.25330979699911743,YES
0.22047661076787295,NO
0.20211827007943517,YES
0.00917917034421889,NO
0.10873786407766993,NO
0.10591350397175642,NO
0.0444836716681377,NO
0.10132391879964697,YES
0.04942630185348633,NO
0.0951456310679612,YES
0.5165048543689321,YES
0.06778464254192411,YES
0.6241835834068845,NO
0.2559576345984113,NO
0.24024713150926746,NO
0.2485436893203884,NO
0.4052956751985879,YES
0.6345984112974405,YES
0.2305383936451898,NO
0.11650485436893208,NO
0.2504854368932039,NO
0.10097087378640779,NO
0.35887025595763467,NO
0.26513680494263026,NO
0.23795233892321277,NO
0.13168578993821717,YES
0.15039717563989413,NO
0.40970873786407774,YES
0.028596646072374235,NO
0.5096204766107679,YES
0.05684024713150927,NO
0.16275375110326568,NO
0.14633715798764346,NO
0.2049426301853487,NO
0.19329214474845546,NO
0.366990291262136,NO
0.2474845542806708,NO
0.15851721094439541,NO
0.1308031774051192,NO
0.10132391879964697,NO
0.5242718446601943,YES
0.18640776699029132,YES
0.12427184466019418,YES
0.557458075904678,YES
0.13592233009708743,NO
0.10220653133274495,NO
0.9458075904677847,YES
0.14827890556045897,NO
0.665666372462489,YES
0.11774051191526923,NO
0.5196822594880849,NO
0.31226831421006185,NO
0.3399823477493381,NO
0.1309796999117388,NO
0.18164165931156223,YES
0.11915269196822596,NO
0.5126213592233011,YES
0.1276257722859665,NO
0.34015887025595765,YES
0.2215357458075905,NO
0.16946160635481028,NO
0.5163283318623125,NO
0.19046778464254194,NO
0.5062665489849957,YES
0.44536628420123575,NO
0.6236540158870256,YES
0.19064430714916158,NO
0.06637246248896736,NO
0.7692850838481907,YES
0.42012356575463383,YES
0.336981465136805,YES
0.41818181818181827,YES
0.3696381288614299,NO
0.1925860547219771,NO
0.5184466019417476,YES
0.3156222418358341,NO
0.52180052956752,YES
0.18252427184466025,NO
0.3846425419240954,NO
0.3136804942630186,NO
0.29055604589585177,NO
0.15004413062665495,NO
0.2510150044130627,YES
0.13839364518976172,NO
0.40406001765225075,YES
0.3399823477493381,NO
0.3105030891438659,YES
0.35939982347749344,NO
0.35622241835834073,NO
0.5129744042365403,NO
0.2160635481023831,NO
0.519152691968226,YES
0.3959399823477494,NO
0.3853486319505738,YES
0.219593998234775,NO
0.1766990291262136,NO
0.9302736098852606,YES
0.3025595763459842,YES
0.3350397175639895,YES
0.5788172992056488,YES
0.3834068843777582,NO
0.26902030008826133,NO
0.5779346866725509,YES
0.17722859664607243,NO
0.6859664607237423,YES
0.16857899382171232,NO
0.24448367166813773,NO
0.13486319505736982,NO
0.09373345101500442,NO
0.34174757281553403,NO
0.2796116504854369,YES
0.331332744924978,NO
0.5917034421888793,YES
0.29567519858782004,NO
0.45189761694616076,YES
0.2923212709620477,NO
0.24201235657546338,NO
0.6215357458075905,NO
0.28543689320388355,NO
0.5920564872021183,YES
0.5579876434245368,NO
0.4381288614298324,YES
0.10785525154457197,NO
0.11191526919682261,NO
0.5288614298323038,YES
0.1802294792586055,YES
0.10008826125330983,YES
0.5309796999117388,YES
0.09991173874669022,NO
0.08084730803177406,NO
0.905736981465137,YES
0.1597528684907326,NO
0.6255957634598412,YES
0.14033539276257728,NO
0.4873786407766991,NO
0.20564872021182706,NO
0.246954986760812,NO
0.1675198587819947,NO
0.16469549867608124,YES
0.1620476610767873,NO
0.5239187996469551,YES
0.09885260370697266,NO
0.3858781994704325,YES
0.2081200353045014,NO
0.1422771403353928,NO
0.536098852603707,NO
0.17599293909973523,NO
0.5200353045013241,YES
0.40088261253309804,NO
0.7468667255075023,YES
0.1858781994704325,NO
0.14245366284201239,NO
0.16416593115622247,YES
0.6340688437775818,YES
0.4580759046778465,YES
0.25489849955869376,YES
0.16310679611650486,NO
0.08049426301853488,NO
0.3422771403353928,YES
0.34439541041482796,NO
0.19293909973521628,YES
0.2381288614298323,NO
0.4301853486319506,NO
0.4944395410414829,NO
0.4280670785525156,NO
0.28243601059135043,NO
0.38270079435127985,YES
0.2736098852603707,NO
0.4924977934686673,YES
0.260017652250662,NO
0.4812003530450133,YES
0.1955869373345102,NO
0.29090909090909095,NO
0.26707855251544577,NO
0.1624007060900265,NO
0.2510150044130627,YES
0.19205648720211832,NO
0.2174757281553399,YES
0.1947043248014122,NO
0.16451897616946165,NO
0.43106796116504864,YES
0.5779346866725509,YES
0.6224183583406886,YES
0.44042365401588707,YES
0.15586937334510154,NO
0.12250661959399826,NO
0.49761694616063556,YES
0.31191526919682266,NO
0.5219770520741396,YES
0.219593998234775,NO
0.24395410414827895,NO
0.1924095322153575,NO
0.1066195939982348,NO
0.3048543689320389,NO
0.5011473962930275,YES
0.2954986760812004,NO
1.0,YES
0.15022065313327454,NO
0.8201235657546339,YES
0.27872903795233894,NO
0.2783759929390998,NO
0.5096204766107679,NO
0.22065313327449254,NO
0.42030008826125337,YES
0.38834951456310685,NO
0.40105913503971763,YES
0.1398058252427185,NO
0.05225066195939983,NO
0.22647837599293913,NO
0.354810238305384,NO
0.10203000882612534,NO
0.15163283318623128,NO
0.15269196822594883,NO
0.05948808473080318,NO
0.4402471315092675,NO
0.2105913503971757,NO
0.1212709620476611,NO
0.16840247131509273,NO
0.7285083848190645,YES
0.5811120917917035,YES
0.677846425419241,YES
0.11791703442188882,NO
0.10820829655781113,NO
0.12338923212709622,NO
0.07643424536628422,NO
0.2564872021182701,NO
0.13097969991173875,NO
0.06443071491615182,NO
0.11421006178287733,NO
0.16169461606354812,NO
0.07819947043248016,NO
0.28014121800529573,NO
0.07819947043248016,NO
0.3542806707855252,NO
0.2014121800529568,YES
0.4928508384819065,YES
0.46849073256840257,NO
0.2799646954986761,NO
0.12639011473962936,NO
0.09267431597528687,NO
0.5634598411297441,YES
0.20317740511915272,YES
0.15357458075904679,NO
0.25083848190644314,NO
0.0767872903795234,NO
0.29761694616063555,NO
0.2759046778464255,NO
0.2570167696381289,NO
0.25842894969108565,NO
0.5255075022065314,YES
0.08808473080317743,NO
0.30308914386584296,YES
0.05101500441306267,NO
0.6420123565754635,YES
0.15798764342453664,NO
0.18799646954986765,NO
0.05648720211827009,NO
0.2217122683142101,NO
0.15004413062665495,NO
0.23106796116504857,NO
0.1276257722859665,NO
0.14051191526919682,NO
0.056134157105030905,NO
0.005825242718446606,NO
0.19505736981465144,YES
0.533097969991174,YES
0.49090909090909096,YES
0.2720211827007944,YES
0.07060900264783761,NO
0.011297440423654017,NO
0.33556928508384826,YES
0.1858781994704325,NO
0.2700794351279789,YES
0.164342453662842,NO
0.33980582524271846,NO
0.313503971756399,NO
0.30344218887908214,NO
0.01871138570167697,NO
0.3574580759046779,YES
0.017652250661959405,NO
0.6185348631950575,YES
0.17528684907325687,NO
0.522683142100618,YES
0.05789938217122684,NO
0.10008826125330983,NO
0.1994704324801413,NO
0.048543689320388356,NO
0.22259488084730805,YES
0.12533097969991175,NO
0.22965578111209184,YES
0.5931156222418359,YES
0.02930273609885261,YES
0.5957634598411299,NO
0.2695498676081201,NO
0.14263018534863198,NO
0.17157987643424538,NO
0.3816416593115623,YES
0.7212709620476612,YES
0.17881729920564876,NO
0.1622241835834069,NO
0.1687555163283319,NO
0.16946160635481028,NO
0.290026478375993,NO
0.2397175639894087,NO
0.2157105030891439,NO
0.1835834068843778,YES
0.11791703442188882,NO
0.5549867608120036,YES
0.043248014121800536,NO
0.5894086496028245,YES
0.06407766990291264,NO
0.09232127096204769,NO
0.14739629302736101,NO
0.20617828773168584,NO
0.11085613415710506,NO
0.32162400706090033,NO
0.18181818181818182,NO
0.1262135922330097,NO
0.2012356575463372,NO
0.09902912621359225,NO
0.15763459841129746,NO
0.3654015887025596,NO
0.14880847308031775,NO
0.19911738746690205,NO
0.12338923212709622,NO
0.13609885260370702,NO
0.3218005295675199,NO
0.35675198587819956,YES
0.13186231244483676,NO
0.32921447484554284,YES
0.4081200353045014,NO
0.4469549867608121,NO
0.4247131509267433,NO
0.23230361871138572,NO
0.15622241835834072,NO
0.2753751103265667,NO
0.2180052956751986,NO
0.3484554280670786,NO
0.25083848190644314,NO
0.19929390997352164,YES
0.21641659311562228,YES
0.2617828773168579,YES
0.3228596646072375,YES
0.22594880847308035,NO
0.15392762577228597,YES
0.1927625772285967,NO
0.6203000882612535,YES
0.06884377758164167,YES
0.4810238305383937,NO
0.2667255075022066,NO
0.09744042365401591,NO
0.10238305383936454,NO
0.27431597528684915,YES
0.7768755516328334,YES
0.14986760812003536,NO
0.17316857899382176,NO
0.10326566637246251,NO
0.17599293909973523,NO
0.27661076787290384,NO
0.24254192409532216,NO
0.2409532215357459,NO
0.20529567519858782,YES
0.07590467784642543,NO
0.6518976169461608,YES
0.04077669902912622,NO
0.6141218005295677,YES
0.09849955869373347,NO
0.06690203000882614,NO
0.06337157987643426,NO
0.20759046778464263,NO
0.10291262135922331,NO
0.23459841129744047,NO
0.1246248896734334,NO
0.1184466019417476,NO
0.23371579876434245,NO
0.09090909090909093,NO
0.24466019417475732,NO
0.296557811120918,NO
0.16363636363636364,NO
0.25542806707855253,NO
0.25260370697263906,NO
0.176522506619594,NO
0.29214474845542815,NO
0.30873786407766995,YES
0.2192409532215358,NO
0.48014121800529574,YES
0.41306266548985,NO
0.4037069726390115,NO
0.36681376875551636,NO
0.12515445719329216,NO
0.15428067078552515,NO
0.13486319505736982,NO
0.12656663724624895,NO
0.38623124448367174,NO
0.15851721094439541,NO
0.15428067078552515,YES
0.1680494263018535,YES
0.20105913503971762,YES
0.46972639011473977,YES
0.32462488967343345,NO
0.1858781994704325,YES
0.16840247131509273,NO
