50Traced_NONETRACED_SUM_SINGLE_VSM_99_MAX,Associated
0.5215,NO
0.3849,NO
1.0414,NO
0.9516,NO
0.882,NO
0.4864,NO
1.1782,NO
0.4555,NO
1.0243,NO
3.3145,YES
1.5251,NO
3.1782,YES
0.8411,NO
1.1892,NO
1.1466,NO
0.6144,NO
1.1903,NO
0.7069,NO
0.6724,NO
0.6059,NO
0.5083,NO
3.185,YES
3.6915,YES
3.1098,YES
2.9792,YES
0.5351,NO
3.3746,YES
0.9292,NO
1.8303,YES
1.567,YES
1.2917,NO
0.809,NO
0.7181,NO
0.7899,NO
1.9044,YES
0.8715,YES
0.9359,NO
0.6352,NO
0.9640000000000001,NO
0.7719,NO
0.1797,NO
0.4112,NO
0.2877,NO
1.6061,YES
0.9684,NO
1.9467,YES
0.5743,NO
2.1475,YES
0.7357,NO
0.8629,NO
0.8772,NO
0.4997,NO
0.9115,NO
0.8987,NO
0.9367,NO
0.6378,NO
0.3525,NO
0.359,NO
1.6108,NO
0.9529,NO
0.9845,NO
0.7979,NO
0.883,NO
0.4074,NO
1.3492,NO
3.26,YES
2.0219,NO
3.1759,YES
0.4138,NO
0.7059,NO
0.6514,NO
0.6399,NO
1.2858,NO
0.6344,NO
0.7439,NO
0.5637,NO
0.711,NO
3.2266,YES
3.7288,YES
3.1444,YES
3.161,YES
0.9108,NO
3.3196,YES
1.3176,NO
2.6927,YES
2.4207,YES
3.1919,NO
1.4786,NO
1.6125,NO
2.7772,NO
2.7592,YES
2.0236,YES
2.903,NO
0.607,NO
2.9134,NO
1.0008,NO
1.538,NO
1.6664,NO
1.4609,NO
2.3974,YES
2.2672,NO
2.8007,YES
1.712,NO
3.1552,YES
1.591,NO
1.2345,NO
1.5104,NO
1.1774,NO
1.1219,NO
2.7103,NO
1.0017,NO
2.1513,NO
0.5244,NO
0.596,NO
1.1015,YES
4.0083,YES
4.2708,YES
1.578,YES
0.9883,NO
0.2719,NO
1.7242,YES
0.25,NO
1.6021,YES
0.4633,NO
0.5724,NO
0.5924,NO
1.1574,NO
0.4123,NO
4.2255,YES
0.5666,NO
4.1514,YES
1.0633,NO
3.5078,YES
0.9985,NO
0.6198,NO
0.5159,NO
0.5783,NO
1.5352,YES
0.6796,NO
0.8247,YES
0.8263,NO
0.7389,NO
1.4332,NO
1.5004,NO
1.4851,NO
0.8641,NO
1.1559,NO
0.6159,NO
1.2368,NO
3.0697,YES
1.8361,NO
2.8131,YES
0.4731,NO
0.8115,NO
0.9531,NO
1.111,NO
1.7867,NO
1.0914,NO
1.3644,NO
1.0586,NO
1.1371,NO
3.1737,YES
3.3628,YES
2.7632,YES
2.7305,YES
0.9813,NO
3.0294,YES
1.1929,NO
0.485,NO
0.6923,NO
1.1516,YES
4.2476,YES
4.3573,YES
1.3917,YES
1.1834,NO
0.2286,NO
1.6054,YES
0.2598,NO
1.5469,YES
0.5964,NO
1.0326,NO
1.0455,NO
1.6093,NO
0.4511,NO
4.3275,YES
0.5241,NO
4.2010000000000005,YES
1.0334,NO
3.5299,YES
0.9883,NO
0.8225,NO
0.5338,NO
0.6426,NO
1.4438,YES
0.5176,NO
0.8089,YES
0.5363,NO
0.5193,NO
1.1325,NO
0.9590000000000001,NO
0.711,NO
0.5675,NO
1.1247,NO
0.5062,NO
1.195,NO
2.6763,YES
1.2987,NO
2.6724,YES
0.6527,NO
0.8571,NO
0.7873,NO
0.3764,NO
1.2284,NO
0.5636,NO
0.2605,NO
0.8439,NO
0.4877,NO
2.4393,YES
2.9674,YES
2.3197,YES
2.7199,YES
0.6352,NO
2.5658,YES
0.8197,NO
0.7119,NO
0.5372,NO
1.89,NO
1.1322,NO
1.5659,NO
1.6235,NO
1.1793,NO
0.4928,NO
2.0965,NO
2.5137,YES
2.4867,NO
2.364,YES
0.4228,NO
0.8336,NO
0.6459999999999999,NO
0.8462,NO
1.9371,NO
0.8891,NO
1.6772,NO
0.7232,NO
1.265,NO
2.8096,YES
2.9819,YES
3.0092,YES
2.282,YES
1.4471,NO
3.0952,YES
1.6116,NO
0.7203,NO
0.5085,NO
1.2829,NO
1.2083,NO
1.04,NO
0.5797,NO
1.1484,NO
0.6752,NO
1.2119,NO
3.0201,YES
1.5006,NO
2.9108,YES
0.3046,NO
0.752,NO
0.7564,NO
0.7096,NO
1.4980000000000002,NO
0.8395,NO
0.858,NO
0.8977,NO
0.7507,NO
2.9139999999999997,YES
3.2735,YES
2.7073,YES
2.8467,YES
0.7161,NO
3.2434,YES
0.8291,NO
0.6924,NO
0.551,NO
0.9645,NO
0.789,NO
0.7895,NO
0.5161,NO
0.8382,NO
0.4726,NO
0.7979999999999999,NO
3.0284,YES
1.2863,NO
2.5659,YES
0.2118,NO
0.4131,NO
0.4633,NO
0.9443,NO
1.0055,NO
0.9553,NO
0.7340000000000001,NO
0.8453,NO
0.6564,NO
2.9253,YES
3.0823,YES
2.5137,YES
2.5174,YES
0.6133,NO
2.8417,YES
0.7207,NO
0.6337,NO
0.7929999999999999,NO
6.3859,YES
1.8194,YES
2.5628,YES
6.5886,YES
2.0099,NO
0.6849,NO
7.3629,YES
0.4333,NO
6.8519,YES
1.1306,NO
2.248,NO
2.1002,NO
1.5596,NO
0.4124,NO
3.3379,YES
0.4637,NO
2.2223,YES
1.2997,NO
2.7338,YES
1.1761,NO
1.8006,NO
1.7849,NO
1.8206,NO
6.2317,YES
1.9224,NO
5.2499,YES
0.6318,NO
0.3934,NO
2.4291,YES
0.8973,NO
1.456,NO
3.1681,YES
1.3754,NO
0.4255,NO
3.6343,YES
0.5502,NO
3.3645,YES
0.8729,NO
1.4318,NO
1.6227,NO
1.2028,NO
0.24100000000000002,NO
1.7727,NO
0.3972,NO
1.5055,NO
0.5939,NO
1.3742,NO
0.9309,NO
1.2357,NO
2.0008,NO
0.8046,NO
2.5909,YES
1.319,NO
2.7329,YES
0.3861,NO
0.3989,NO
2.4455,YES
3.5994,YES
4.016,YES
2.6471,YES
0.8154,NO
0.2277,NO
2.9201,YES
0.6779999999999999,NO
2.9435,YES
0.9227,NO
0.2539,NO
0.2345,NO
0.787,NO
0.4362,NO
