50Traced_NONETRACED_MAX_RAW_LSA_25_MAX,Associated
0.1687,NO
0.1687,NO
0.1423,NO
0.2653,NO
0.1508,NO
0.1423,NO
0.1579,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1423,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.0706,NO
0.1687,NO
0.1059,NO
0.2179,NO
0.1453,NO
1.0,YES
0.4613,YES
0.3023,YES
0.4096,YES
0.1573,NO
0.4096,YES
0.1423,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
1.0,YES
1.0,YES
0.1778,NO
0.1056,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1766,NO
0.2811,YES
0.1033,NO
0.4181,YES
0.1033,NO
1.0,YES
0.0583,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.1686,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1987,NO
0.0509,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4232,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2094,NO
0.1923,YES
0.0995,NO
0.4181,YES
0.0995,NO
1.0,YES
0.1268,NO
0.1355,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1328,NO
0.1508,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1508,NO
0.1508,NO
0.2465,YES
0.1531,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2037,NO
0.2037,NO
0.0785,NO
0.3659,YES
0.0864,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.2519,NO
0.2298,NO
0.1531,NO
0.2732,YES
0.2085,NO
1.0,YES
0.1621,NO
0.1621,NO
0.2524,NO
0.2653,NO
0.1977,NO
0.2524,NO
0.1694,NO
0.1694,NO
0.1458,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1813,NO
0.1844,NO
0.1694,NO
0.151,NO
0.1694,NO
0.2067,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.2226,NO
1.0,YES
0.2524,NO
0.11,NO
0.11,NO
0.2886,YES
1.0,YES
1.0,YES
0.2886,YES
0.0885,NO
0.0846,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.3658,YES
0.2049,NO
0.2293,NO
0.2228,NO
0.2293,NO
0.1461,YES
0.2293,NO
0.2886,YES
0.1686,NO
0.0745,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.1997,NO
0.1987,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2269,NO
0.0533,NO
0.151,NO
0.0959,NO
0.1843,NO
0.2256,NO
0.1506,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
0.4856,YES
0.151,NO
0.0735,NO
0.0797,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2254,NO
1.0,YES
0.2213,NO
0.1495,NO
0.1479,NO
0.2664,NO
0.2664,NO
0.2047,NO
0.2664,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.0567,NO
0.151,NO
0.1479,NO
0.2174,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.2206,NO
1.0,YES
0.2664,NO
0.1686,NO
0.0714,NO
0.10800000000000001,NO
0.2886,NO
0.1576,NO
0.1249,NO
0.1987,NO
0.0532,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.151,NO
0.0959,NO
0.1843,NO
0.1702,NO
0.1576,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1395,NO
0.1628,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1475,NO
1.0,YES
0.1253,NO
0.2131,NO
0.1834,NO
0.1834,NO
0.0973,NO
0.2337,YES
0.0875,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.2742,NO
0.47700000000000004,YES
0.3359,NO
0.3985,YES
0.1427,NO
0.1427,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1768,NO
0.1768,NO
0.2902,YES
0.3374,NO
1.0,YES
0.2818,NO
0.2365,NO
0.2061,NO
0.2585,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1224,NO
1.0,YES
0.3374,NO
0.3374,NO
0.2935,NO
0.3374,NO
0.3141,YES
0.3374,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.0854,NO
0.0855,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1306,NO
0.0855,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1175,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0785,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2519,NO
0.2298,NO
0.1175,NO
0.2732,YES
0.1175,NO
1.0,YES
0.4232,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1459,NO
0.1955,NO
1.0,YES
1.0,YES
0.1404,NO
0.149,NO
0.1955,NO
0.1665,NO
0.2131,NO
0.16,NO
0.1446,NO
0.3626,YES
0.095,NO
0.4181,YES
0.0922,NO
1.0,YES
0.1955,NO
0.149,NO
0.1665,NO
0.1259,NO
0.1665,NO
0.2177,NO
0.1665,NO
0.1955,NO
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1658,NO
0.0724,NO
1.0,YES
0.1475,NO
1.0,YES
0.1763,NO
0.3042,NO
0.2118,NO
0.2024,NO
0.0973,NO
0.2337,YES
0.0773,NO
0.3002,YES
0.0821,NO
1.0,YES
0.1763,NO
0.2192,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.1494,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1494,NO
1.0,YES
0.3049,NO
1.0,YES
0.2422,NO
0.2277,NO
0.2118,NO
0.1744,NO
0.0948,NO
0.2337,YES
0.0882,NO
0.2829,YES
0.1968,NO
1.0,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.3049,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.2419,NO
0.2099,NO
0.2118,NO
0.1325,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.2419,NO
0.2419,NO
0.3619,NO
0.2419,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1658,NO
0.0724,NO
1.0,YES
0.1475,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2118,NO
0.1497,NO
0.1047,NO
0.2337,YES
0.1016,NO
0.3066,YES
0.0698,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3135,NO
0.1116,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1151,NO
0.0905,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1306,NO
0.071,NO
0.2465,YES
0.1971,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2786,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2519,NO
0.2298,NO
0.2335,NO
0.2732,YES
0.1186,NO
1.0,YES
0.1328,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1366,NO
0.0792,NO
0.2917,YES
0.1836,NO
1.0,YES
0.2252,NO
0.1477,NO
0.1719,NO
0.0702,NO
0.1825,NO
0.3505,YES
0.1772,NO
0.5728,YES
0.0892,NO
1.0,YES
0.2252,NO
0.2252,NO
0.2985,NO
0.2252,NO
0.2732,YES
0.2298,NO
1.0,YES
0.1196,NO
0.1233,NO
0.1653,NO
0.2108,NO
0.14800000000000002,NO
0.1608,NO
0.1233,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.1766,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.0772,NO
0.154,NO
0.1196,NO
0.1191,NO
0.1551,NO
0.14800000000000002,NO
0.0806,NO
0.0806,NO
0.1037,NO
0.0806,NO
0.1766,NO
0.1187,NO
0.2266,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1256,NO
1.0,YES
1.0,YES
0.1208,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1557,NO
0.1562,NO
0.3834,YES
0.0597,NO
1.0,YES
0.0962,NO
1.0,YES
0.1256,NO
0.1163,NO
0.0865,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0889,NO
0.1256,NO
0.1,NO
0.1,NO
0.3362,YES
0.3943,YES
0.3943,YES
