50Traced_NONETRACED_SUM_RAW_VSM_68_MAX,Associated
0.4379,NO
0.2196,NO
0.3037,NO
0.8632,NO
0.2702,NO
0.6401,NO
0.4991,NO
0.38299999999999995,NO
0.2266,NO
1.6204,YES
0.4905,NO
1.6817,YES
0.40700000000000003,NO
0.5092,NO
0.2223,NO
0.23199999999999998,NO
0.5314,NO
0.6569,NO
0.4192,NO
0.3004,NO
0.5349,NO
1.5765,YES
1.5554,YES
1.58,YES
0.6557,YES
0.4518,NO
0.7018,YES
0.451,NO
0.491,YES
0.3792,YES
0.6617,NO
0.2529,NO
0.134,NO
0.7432,NO
0.6105,YES
1.1517,YES
0.3049,NO
0.2844,NO
0.6185,NO
0.2561,NO
0.1797,NO
0.3188,NO
0.1551,NO
1.0874,YES
0.2126,NO
1.3814,YES
0.2127,NO
1.1336,YES
0.3997,NO
0.2239,NO
0.3096,NO
0.281,NO
0.1609,NO
0.4584,NO
0.1717,NO
0.5233,NO
0.3217,NO
0.1534,NO
0.5457,NO
0.8272,NO
0.3071,NO
1.2639,NO
0.4716,NO
0.2815,NO
0.5222,NO
1.4673,YES
0.7927,NO
3.1541,YES
0.5992,NO
0.6014,NO
0.2136,NO
0.28,NO
0.4833,NO
0.466,NO
0.6628,NO
0.2778,NO
0.7482,NO
1.3953,YES
1.9495,YES
2.589,YES
1.4337,YES
0.9252,NO
2.2569999999999997,YES
0.8659,NO
1.639,YES
1.2448,YES
0.7508,NO
0.2475,NO
0.2874,NO
0.5874,NO
1.6451,YES
1.6931,YES
0.1826,NO
0.5245,NO
0.4401,NO
0.5064,NO
0.4399,NO
0.7228,NO
0.2075,NO
1.287,YES
0.1704,NO
3.0539,YES
0.1544,NO
1.6005,YES
0.4357,NO
0.39799999999999996,NO
0.541,NO
0.4365,NO
0.2705,NO
0.4306,NO
0.1864,NO
0.29100000000000004,NO
0.5076,NO
0.281,NO
0.5951,YES
2.2555,YES
2.6509,YES
0.85,YES
0.5293,NO
0.1701,NO
0.8533,YES
0.4932,NO
1.8007,YES
0.3695,NO
0.2165,NO
0.2282,NO
0.2402,NO
0.295,NO
2.2038,YES
0.3542,NO
2.727,YES
0.3253,NO
3.6656,YES
0.6086,NO
0.7467,NO
0.585,NO
0.3461,NO
1.124,YES
0.6313,NO
1.5047,YES
0.2995,NO
0.0981,NO
0.4449,NO
0.9359999999999999,NO
0.4835,NO
0.9118,NO
0.3736,NO
0.2757,NO
0.4145,NO
1.6298,YES
0.6493,NO
2.1976,YES
0.2703,NO
0.4887,NO
0.1689,NO
0.2589,NO
