50Traced_NONETRACED_MAX_SINGLE_LSA_26_MEDIAN,Associated
0.2201,NO
0.3133,NO
0.1144,NO
0.2553,NO
0.3315,NO
0.1766,NO
0.4224,NO
0.2025,NO
0.1766,NO
1.0,YES
0.3591,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.5133,NO
0.2886,NO
0.2553,NO
0.2626,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.405,YES
1.0,YES
0.3362,NO
0.1872,NO
0.1872,NO
0.4007,NO
1.0,YES
0.3727,YES
0.4007,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.1915,NO
1.0,YES
0.1897,NO
1.0,YES
0.1872,NO
0.2314,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.2853,NO
0.2057,NO
0.3133,NO
0.3063,NO
0.3076,NO
0.3369,NO
0.3063,NO
0.4224,NO
0.1016,NO
0.2187,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5133,NO
0.2886,NO
0.3076,NO
0.21600000000000003,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.4069,NO
0.4605,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.3514,NO
0.4069,NO
0.4069,NO
0.3583,NO
0.1897,NO
0.6805,NO
0.4069,NO
0.4748,NO
0.1663,NO
0.1651,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.153,NO
0.3689,YES
0.3019,NO
0.4615,YES
0.22399999999999998,NO
0.2165,NO
0.1934,NO
0.2833,NO
0.1146,NO
1.0,YES
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.2736,NO
0.457,NO
0.4726,NO
0.1856,NO
0.7346,YES
0.3393,NO
0.4304,YES
0.2719,NO
0.2169,NO
0.4137,NO
0.3077,NO
0.4137,NO
0.4137,NO
0.4224,NO
0.2502,NO
0.3573,NO
1.0,YES
0.3573,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.2169,NO
0.5133,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0708,NO
0.5022,YES
0.6968,NO
0.6283,YES
0.6968,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.1674,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6334,NO
0.3377,NO
1.0,YES
0.6903,NO
0.5859,YES
0.2148,NO
0.3133,NO
0.4328,NO
0.3219,NO
0.4328,NO
0.4328,NO
0.2177,NO
0.1977,NO
0.4239,NO
1.0,YES
0.4239,NO
1.0,YES
0.3899,NO
0.3899,NO
0.3899,NO
0.1438,NO
0.4328,NO
0.2886,NO
0.4328,NO
0.2508,NO
0.2148,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.4328,NO
0.6631,YES
0.366,NO
0.2057,NO
0.3133,NO
0.4095,NO
0.2491,NO
0.3349,NO
0.4095,NO
0.4224,NO
0.1058,NO
0.4095,NO
1.0,YES
0.4095,NO
1.0,YES
0.1331,NO
0.2085,NO
0.1733,NO
0.204,NO
0.5133,NO
0.2886,NO
0.4374,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4095,NO
0.1671,NO
0.3133,NO
0.4413,NO
0.3283,NO
0.4413,NO
0.4413,NO
0.2509,NO
0.1392,NO
0.3095,NO
1.0,YES
0.3591,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1292,NO
0.4413,NO
0.2886,NO
0.4413,NO
0.2253,NO
0.2752,NO
1.0,YES
1.0,YES
0.9091,YES
0.8982,YES
0.4413,NO
1.0,YES
0.2586,NO
0.2057,NO
0.2365,NO
0.10800000000000001,NO
0.3335,NO
0.3369,NO
0.0855,NO
0.4224,NO
0.1244,NO
0.1671,NO
1.0,YES
0.2711,NO
1.0,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.1812,NO
0.5133,NO
0.2179,NO
0.3335,NO
0.2508,NO
0.3335,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2216,NO
0.3162,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3986,NO
0.1816,NO
1.0,YES
0.1001,NO
1.0,YES
0.1314,NO
0.5121,NO
0.4246,NO
0.2972,NO
0.2557,NO
0.6673,YES
0.2282,NO
0.6673,YES
0.2129,NO
0.35600000000000004,YES
0.2485,NO
0.1735,NO
0.5258,NO
0.3738,NO
1.0,YES
0.5388,NO
1.0,YES
0.2216,NO
0.256,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2078,NO
1.0,YES
0.5079,NO
0.4424,NO
0.4246,NO
0.2972,NO
0.171,NO
0.5205,NO
0.1398,NO
0.537,NO
0.1588,NO
0.3889,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.5079,NO
0.8926,YES
0.5388,NO
1.0,YES
0.1762,NO
0.2248,NO
1.0,YES
0.9216,YES
1.0,YES
1.0,YES
0.3168,NO
0.1537,NO
0.8399,YES
0.8445,NO
0.8399,YES
0.4402,NO
0.445,NO
0.445,NO
0.445,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.1601,NO
0.8408,YES
0.8445,NO
0.8445,NO
0.6352,NO
0.3936,NO
1.0,YES
0.8445,NO
0.8399,YES
0.1636,NO
0.3162,NO
1.0,YES
0.1762,NO
0.1984,NO
1.0,YES
0.255,NO
0.153,NO
0.8237,YES
0.439,NO
1.0,YES
0.6038,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.3099,NO
0.1654,NO
0.4914,NO
0.1704,NO
0.2663,NO
0.6038,NO
0.3927,NO
0.6038,NO
0.6038,NO
0.6364,YES
0.6038,NO
0.9109,YES
0.221,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2091,NO
0.5022,YES
0.2552,NO
0.6283,YES
0.1893,NO
0.2021,NO
0.1733,NO
0.2395,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3725,NO
0.3862,NO
0.5265,NO
0.1569,NO
1.0,YES
0.4619,NO
