50Traced_NONETRACED_MAX_SINGLE_VSM_50_MAX,Associated
0.2626,NO
0.2626,NO
0.1818,NO
0.3031,NO
0.2553,NO
0.1818,NO
0.2626,NO
0.2626,NO
0.444,NO
1.0,YES
0.1144,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3691,NO
0.2626,NO
0.5133,NO
0.1109,NO
0.1689,NO
0.2251,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3639,NO
0.3639,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
1.0,YES
0.3639,NO
0.1056,NO
0.4007,NO
0.1058,NO
0.397,NO
0.397,NO
0.397,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.1688,NO
0.1354,NO
0.1927,NO
0.1203,NO
0.4007,NO
0.1619,NO
0.3639,NO
0.1341,NO
0.3011,NO
0.3063,NO
0.3076,NO
0.3186,NO
0.3063,NO
0.1465,NO
0.1058,NO
0.3063,NO
1.0,YES
0.3451,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.4176,NO
0.2774,NO
0.2316,NO
0.1755,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
0.6372,YES
0.3063,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.1182,NO
0.4275,NO
0.1094,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.6805,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.2535,NO
0.2533,NO
0.3583,NO
0.225,NO
0.48100000000000004,NO
0.2559,NO
0.6805,NO
0.1709,NO
0.2021,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.22,NO
0.0462,NO
0.7346,YES
0.2963,NO
0.5679,YES
0.2198,NO
0.379,NO
0.379,NO
0.379,NO
0.1146,NO
1.0,YES
0.0658,NO
1.0,YES
0.2187,NO
1.0,YES
0.2736,NO
0.3338,NO
0.3867,NO
0.2429,NO
0.5192,YES
0.1783,NO
0.7346,YES
0.2719,NO
0.3133,NO
0.4137,NO
0.4137,NO
0.3315,NO
0.4137,NO
0.2169,NO
0.2502,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2451,NO
0.2451,NO
0.2445,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.3043,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.4137,NO
0.1709,NO
0.2059,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.2476,NO
0.0604,NO
0.8266,YES
0.6903,NO
0.5679,YES
0.3599,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.6903,NO
0.5843,YES
0.2206,NO
0.8266,YES
0.2332,NO
0.2148,NO
0.4328,NO
0.4328,NO
0.3318,NO
0.4328,NO
0.2332,NO
0.2332,NO
0.444,NO
1.0,YES
0.4239,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.5133,NO
0.2332,NO
0.3183,NO
0.2332,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4328,NO
0.1825,NO
0.3133,NO
0.4039,NO
0.4374,NO
0.4374,NO
0.4039,NO
0.1825,NO
0.1825,NO
0.3916,NO
0.8445,YES
0.4039,NO
1.0,YES
0.18899999999999997,NO
0.1166,NO
0.1176,NO
0.3249,NO
0.3996,NO
0.2886,NO
0.4374,NO
0.1564,NO
0.4715,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.4039,NO
0.7786,YES
0.4039,NO
0.1439,NO
