50Traced_NONETRACED_SUM_RAW_LSA_99_MEDIAN,Associated
0.2127,NO
0.1416,NO
0.2149,NO
0.3632,NO
0.3906,NO
0.1798,NO
0.0589,NO
0.0848,NO
0.4207,NO
0.6432,YES
0.1073,NO
0.6513,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.2863,NO
0.1512,NO
0.4541,NO
0.2179,NO
0.1797,NO
0.841,YES
0.5864,YES
0.44299999999999995,YES
0.3987,YES
0.3475,NO
0.6614,YES
0.3844,NO
2.0043,YES
3.0221,YES
0.5811,NO
0.524,NO
0.5308,NO
0.2615,NO
1.5955,YES
1.7092,YES
0.3641,NO
0.2163,NO
0.4035,NO
0.175,NO
0.223,NO
0.4303,NO
0.1551,NO
0.6763,YES
0.3127,NO
1.5763,YES
0.5176,NO
1.5532,YES
0.2239,NO
0.3823,NO
0.44299999999999995,NO
0.2388,NO
0.3754,NO
0.556,NO
0.5452,NO
0.3583,NO
0.6885,NO
0.34,NO
0.1534,NO
0.4342,NO
0.4764,NO
0.1666,NO
0.1529,NO
0.35700000000000004,NO
0.3736,NO
1.3332,YES
0.1603,NO
1.2253,YES
0.2279,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.4685,NO
0.3784,NO
0.5619,NO
0.1755,NO
0.3857,NO
2.1725,YES
2.3568,YES
1.298,YES
1.3823,YES
0.2639,NO
2.6319999999999997,YES
0.2268,NO
1.2329999999999999,YES
2.3087,YES
0.4393,NO
0.4131,NO
0.5031,NO
0.1947,NO
1.3245,YES
0.9803,YES
0.3121,NO
0.1717,NO
0.3878,NO
0.158,NO
0.2289,NO
0.2654,NO
0.2075,NO
0.413,YES
0.4603,NO
1.4771,YES
0.3413,NO
1.3823,YES
0.139,NO
0.3479,NO
0.27399999999999997,NO
0.2095,NO
0.2947,NO
0.6269,NO
0.4271,NO
0.3663,NO
0.4194,NO
0.3875,NO
1.0284,YES
1.5184,YES
2.2068,YES
1.053,YES
0.4601,NO
0.2908,NO
1.1752,YES
0.5052,NO
0.8777,YES
0.2854,NO
0.3504,NO
0.6662,NO
0.1934,NO
0.2793,NO
2.3024,YES
0.3016,NO
1.6792,YES
0.287,NO
1.5564,YES
0.4396,NO
0.0685,NO
0.6858,NO
0.2856,NO
1.2521,YES
0.1629,NO
1.0976,YES
0.7984,NO
0.6102,NO
0.5662,NO
0.3178,NO
0.5029,NO
0.5345,NO
0.3633,NO
0.4108,NO
1.0092,NO
1.2752,YES
0.5234,NO
1.1303,YES
0.4904,NO
0.3248,NO
0.1689,NO
0.1883,NO
0.6661,NO
0.5196,NO
0.4314,NO
0.4212,NO
0.2886,NO
2.0313,YES
1.6883,YES
1.0742,YES
1.3198,YES
0.8406,NO
1.9487,YES
0.9023,NO
0.4395,NO
0.3466,NO
0.963,YES
2.929,YES
3.5824,YES
0.9197,YES
0.4019,NO
0.3163,NO
0.6977,YES
0.9042,NO
0.8003,YES
0.4993,NO
0.6179,NO
0.9899,NO
0.2375,NO
0.3078,NO
3.5372,YES
0.2389,NO
3.0329,YES
0.3513,NO
2.1194,YES
0.7616,NO
0.4458,NO
0.7144,NO
0.6419,NO
1.0763,YES
0.5324,NO
0.7724,YES
0.7918,NO
0.621,NO
0.4388,NO
