50Traced_NONETRACED_SUM_MULTI_LSA_83_SUM,Associated
0.1013335400837339,NO
0.038626143588153194,NO
0.1618080322530625,NO
0.06267638393549387,NO
0.06980927275546596,NO
0.09455729570476042,NO
0.13077996588618387,NO
0.048689719336331205,NO
0.1353698247790355,NO
0.39085129477438363,YES
0.13558691269964335,NO
0.3824623972708947,YES
0.07973329198325321,NO
0.11006357574817799,NO
0.1057373236160645,NO
0.06774693750969141,NO
0.12879516204062644,NO
0.06976275391533569,NO
0.11347495735772986,NO
0.08714529384400681,NO
0.12218948674213057,NO
0.3721197084819352,YES
0.40979996898743987,YES
0.3971933633121414,YES
0.21440533416033494,YES
0.09404558846332763,NO
0.3695921848348582,YES
0.13167933012870212,NO
0.4948519150255854,YES
0.33698247790355096,YES
0.17995037990386106,NO
0.1371995658241588,NO
0.09793766475422544,NO
0.15568305163591253,NO
0.40032563188091175,YES
0.4250271359900759,YES
0.15560552023569546,NO
0.11122654675143434,NO
0.12774073499767405,NO
0.07705070553574198,NO
0.15521786323461004,NO
0.14882927585672195,NO
0.09220034113816095,NO
0.3794696852225151,YES
0.10916421150565978,NO
0.33850209334780584,YES
0.0797177857032098,NO
0.3126841370755156,YES
0.08595131028066366,NO
0.06307954721662272,NO
0.1378198170258955,NO
0.08162505814855016,NO
0.07799658861839043,NO
0.07460071328888199,NO
0.12485656690959837,NO
0.12591099395255076,NO
0.1837649247945418,NO
0.07394944952705845,NO
0.2833307489533261,NO
0.19297565514033183,NO
0.15013180338036902,NO
0.23723057838424563,NO
0.2105132578694371,NO
0.07472476352922933,NO
0.25118623042332144,NO
0.5096293999069622,YES
0.30773763374166535,NO
0.37418204372770975,YES
0.11147464723212899,NO
0.1460536517289502,NO
0.11643665684602264,NO
0.12535276787098773,NO
0.2624903085749729,NO
0.13074895332609704,NO
0.23495115521786322,NO
0.09852690339587532,NO
0.20162815940455883,NO
0.5530004651884013,YES
0.5931462242208093,YES
0.5331834392929136,YES
0.2861218793611413,YES
0.23076445960614048,NO
0.5023879671266862,YES
0.24867421305628776,NO
0.30254302992712045,YES
0.2297875639634052,YES
0.20224841060629553,NO
0.13071794076601023,NO
0.12840750503954101,NO
0.20023259420065126,NO
0.2736393239261901,YES
0.23924639478988993,YES
0.19564273530779966,NO
0.09412311986354473,NO
0.19537912854706155,NO
0.0759342533726159,NO
0.11322685687703518,NO
0.1499147154597612,NO
0.0867111180027911,NO
0.2193518374941851,YES
0.12232904326252131,NO
0.1440998604434796,YES
0.1255078306714219,NO
0.19942626763839355,YES
0.12422080942781824,NO
0.09342533726159093,NO
0.13524577453868816,NO
0.08984338657156148,NO
0.09074275081407969,NO
0.13163281128857185,NO
0.09454178942471701,NO
0.14741820437277095,NO
0.16486276942161573,NO
0.010001550628004337,NO
0.19026205613273375,YES
0.4480539618545511,YES
0.5535897038300511,YES
0.2845712513567995,YES
0.10438827725228716,NO
0.03251666925104667,NO
0.2404713909133199,YES
0.09775158939370446,NO
0.30178322220499304,YES
0.08119088230733446,NO
0.15890835788494337,NO
0.11581640564428594,NO
0.06301752209644905,NO
0.06061404868971934,NO
0.4597146844472011,YES
0.05109319274306093,NO
0.545045743526128,YES
0.058923864164986794,NO
0.5858737788804464,YES
0.1402387967126686,NO
0.22529074275081407,NO
0.1979066521941386,NO
0.13664133974259574,NO
0.1945572957047604,YES
0.14025430299271202,NO
0.16382384865870678,YES
0.16993332299581332,NO
0.04078151651418824,NO
0.23276476973174134,NO
0.18998294309195224,NO
0.19917816715769884,NO
0.1430609396805706,NO
0.19770507055357417,NO
0.0610327182508916,NO
0.16658396650643506,NO
0.46731276166847574,YES
0.18334625523336948,NO
0.3863389672817491,YES
0.12668630795472163,NO
0.15405489223135369,NO
0.12008063265622576,NO
0.07937664754225461,NO
0.23532330593890524,NO
0.0784927895797798,NO
0.223988215227167,NO
0.07658551713443944,NO
0.1980927275546596,NO
0.522654675143433,YES
0.5791440533416033,YES
0.5107613583501318,YES
0.3012870212436037,YES
0.14993022173980458,NO
0.48294309195224067,YES
0.17314312296480075,NO
0.2148395100015506,NO
0.03902930686928205,NO
0.2004651884013025,YES
0.4755000775314002,YES
0.4950224841060629,YES
0.3213211350596991,YES
0.10525662893471854,NO
0.05241122654675143,NO
0.284478213676539,YES
0.10793921538222978,NO
0.3195379128547061,YES
0.05331059078926964,NO
0.20198480384555745,NO
0.16323461001705689,NO
0.09710032563188088,NO
0.08754845712513568,NO
0.41831291673127613,YES
0.09176616529694526,NO
0.5116607225926499,YES
0.06645991626608776,NO
0.5020778415258179,YES
0.18137695766785547,NO
0.2539773608311366,NO
0.1821367653899829,NO
0.12907427508140795,NO
0.196138936269189,YES
0.11183129167312761,NO
0.16752984958908357,YES
0.25047294154132427,NO
0.09223135369824778,NO
0.29375096914250276,NO
0.17115831911924326,NO
0.1389052566289347,NO
0.19930221739804618,NO
0.26422701193983567,NO
