50Traced_NONETRACED_MAX_RAW_VSM_89_MAX,Associated
0.0737,NO
0.0652,NO
0.1153,NO
0.2164,NO
0.1423,NO
0.1078,NO
0.0589,NO
0.0679,NO
0.1689,NO
0.3236,YES
0.1153,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.0706,NO
0.1109,NO
0.1423,NO
0.2179,NO
0.1423,NO
1.0,YES
0.3053,YES
0.1916,YES
0.245,YES
0.1573,NO
1.0,YES
0.1423,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.3947,YES
0.1792,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1474,NO
0.1797,NO
0.1766,NO
0.1766,NO
1.0,YES
0.1033,NO
1.0,YES
0.0341,NO
0.3399,YES
0.1033,NO
0.1474,NO
0.1143,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.0886,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1987,NO
0.092,NO
0.2187,NO
0.5256,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2137,NO
0.4232,YES
0.284,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
0.3435,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1364,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.284,YES
0.0995,NO
1.0,YES
0.0311,NO
0.3081,YES
0.0995,NO
0.1841,NO
0.1387,NO
0.1387,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1468,NO
0.1267,NO
0.2378,YES
0.4216,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1508,NO
1.0,YES
0.1395,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.1267,NO
1.0,YES
0.1508,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1155,NO
0.2732,YES
0.1335,NO
1.0,YES
0.1694,NO
0.1694,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1694,NO
0.2524,NO
0.4997,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.1694,NO
0.1827,NO
0.1621,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2524,NO
0.1248,NO
0.11,NO
0.1092,YES
1.0,YES
0.3236,YES
0.1331,YES
0.0885,NO
0.1132,NO
0.2886,YES
0.2598,NO
0.1092,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.2955,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2548,NO
0.1353,NO
0.1461,YES
0.2548,NO
0.2886,YES
0.1669,NO
0.1669,NO
0.2381,NO
0.2653,NO
0.2395,NO
0.1997,NO
0.1653,NO
0.1755,NO
0.2395,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1669,NO
0.1733,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2395,NO
0.4061,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.2688,NO
0.2653,NO
0.1879,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1879,NO
0.1495,NO
0.1479,NO
0.1953,NO
0.2653,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1579,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1479,NO
0.1733,NO
0.1579,NO
0.1608,NO
0.1912,NO
0.1608,NO
1.0,YES
0.4613,YES
1.0,YES
0.3444,YES
0.2206,NO
1.0,YES
0.1176,NO
0.1542,NO
0.1542,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.1421,NO
0.4994,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1576,NO
0.1542,NO
0.1843,NO
0.1702,NO
0.1576,NO
0.3916,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.4994,YES
0.1277,NO
0.1494,NO
0.1494,NO
1.0,YES
0.2996,YES
1.0,YES
0.3916,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1214,NO
1.0,YES
0.2938,NO
0.2516,NO
0.2118,NO
0.1834,NO
0.1494,NO
0.2337,YES
0.1628,NO
1.0,YES
0.2129,NO
1.0,YES
0.1629,NO
0.2938,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.2276,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.2742,NO
0.47700000000000004,YES
0.3359,NO
0.3803,YES
0.1566,NO
0.1427,NO
0.3333,YES
1.0,YES
1.0,YES
0.3189,YES
0.1548,NO
