50Traced_NONETRACED_MAX_RAW_LSA_15_MAX,Associated
0.0737,NO
0.0785,NO
0.2688,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1548,NO
0.2252,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.20600000000000002,NO
0.1171,NO
0.1843,NO
0.2179,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1405,NO
1.0,YES
1.0,YES
0.1659,NO
0.1474,NO
0.1659,NO
0.1474,NO
0.1797,NO
0.1649,NO
0.1835,NO
0.3834,YES
0.1033,NO
1.0,YES
0.1344,NO
1.0,YES
0.1659,NO
0.1231,NO
0.0769,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1231,NO
0.1659,NO
0.0886,NO
0.1534,NO
0.1331,NO
0.2865,NO
0.1512,NO
0.1694,NO
0.1465,NO
0.092,NO
0.2187,NO
1.0,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.5081,YES
0.1659,NO
1.0,YES
0.1452,NO
0.4232,YES
0.1814,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1441,NO
0.3435,YES
1.0,YES
0.204,NO
0.1355,NO
0.204,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2094,NO
0.1923,YES
0.0927,NO
0.4181,YES
0.1268,NO
0.3081,YES
0.204,NO
0.1355,NO
0.1355,NO
0.1355,NO
0.1053,NO
0.2201,NO
0.1355,NO
0.204,NO
0.1267,NO
0.0603,NO
0.1997,YES
1.0,YES
1.0,YES
0.1967,YES
0.1267,NO
0.1508,NO
0.3354,YES
0.183,NO
0.3354,YES
0.1531,NO
0.2199,NO
0.1934,NO
0.2199,NO
0.0572,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1531,NO
0.2519,NO
0.2125,NO
0.1531,NO
0.3354,YES
0.1531,NO
0.3354,YES
0.1621,NO
0.0785,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1926,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.1694,NO
0.20600000000000002,NO
0.1694,NO
0.1843,NO
0.2019,NO
0.2524,NO
1.0,YES
0.4997,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.1248,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1132,NO
1.0,YES
0.2598,NO
1.0,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2548,NO
0.2548,NO
0.2548,NO
0.1032,NO
1.0,YES
0.2548,NO
1.0,YES
0.1669,NO
0.0745,NO
0.2688,NO
0.1926,NO
0.2395,NO
0.2963,NO
0.1987,NO
0.1755,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1809,NO
0.1254,NO
0.1809,NO
0.1843,NO
0.2256,NO
0.2395,NO
1.0,YES
0.3053,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2188,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.4856,YES
0.2344,NO
0.4856,YES
0.1331,NO
0.0822,NO
0.0797,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
0.3905,YES
0.4941,YES
0.4856,YES
0.2188,NO
0.3905,YES
0.2188,NO
0.1439,NO
0.0785,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1579,NO
0.2252,NO
1.0,YES
0.1828,NO
1.0,YES
