50Traced_NONETRACED_MAX_RAW_LSA_12_SUM,Associated
0.13237691555265732,NO
0.06807955656993804,NO
0.2242582328007825,NO
0.23501793283338768,NO
0.10805347244864688,NO
0.06292794261493316,NO
0.10981415063580044,NO
0.06084121291164003,NO
0.2313661558526247,NO
0.7874796217802413,YES
0.1675904792957287,NO
0.8468862080208672,YES
0.1950440169546788,NO
0.2302575806977502,NO
0.1342680143462667,NO
0.1525268992500815,NO
0.14470166286273228,NO
0.1473752852950766,NO
0.1432670361917183,NO
0.1250733615911314,NO
0.18500163025758068,NO
0.6772742093250733,YES
0.6789044669057711,YES
0.7352461688946853,YES
0.39797848059993474,YES
0.22393218128464296,NO
0.673165960221715,YES
0.1557222041082491,NO
0.6963808281708509,YES
0.37600260841212907,YES
0.3017932833387675,NO
0.15233126834039779,NO
0.1368764264753831,NO
0.12474731007499185,NO
0.8838604499510923,YES
0.2431040104336485,YES
0.14118030648842517,NO
0.12350831431366155,NO
0.1465275513531138,NO
0.13948483860449948,NO
0.10831431366155853,NO
0.11385718943593087,NO
0.10322791000978154,NO
0.3999347896967721,YES
0.09168568633844147,NO
0.3204434300619498,YES
0.027192696446038465,NO
0.43827844799478316,YES
0.08888164329964132,NO
0.14952722530159765,NO
0.12063906097163352,NO
0.1510270622758396,NO
0.12279100097815454,NO
0.20665145092924678,NO
0.12761656341701988,NO
0.15604825562438865,NO
0.14502771437887185,NO
0.18728399087055753,NO
0.23645255950440164,NO
0.33420280404303876,NO
0.17835017932833383,NO
0.17769807629605475,NO
0.18278447994783173,NO
0.049755461362895326,NO
0.2638408868601239,NO
0.9247473100749918,YES
0.23195304858167587,NO
0.75787414411477,YES
0.17045973263775674,NO
0.22641017280730352,NO
0.14431040104336484,NO
0.21238995761330287,NO
0.19863058363221386,NO
0.1577437235083143,NO
0.2215194000652103,NO
0.20169546788392564,NO
0.25379850016302574,NO
0.9176393870231495,YES
0.9037495924356048,YES
0.8646886208020866,YES
0.74196283012716,YES
0.2295402673622432,NO
0.7521356374307141,YES
0.19530485816759047,NO
0.7114444082164982,YES
0.2778611020541245,YES
0.32624714704923374,NO
0.16204760352135636,NO
0.1519400065210303,NO
0.16778611020541243,NO
0.8504727746984023,YES
0.26175415715683076,YES
0.18669709814150634,NO
0.07531790022823605,NO
0.19634822301923702,NO
0.1522660580371699,NO
0.17782849690251057,NO
0.1596348223019237,NO
0.15102706227583956,NO
0.28496902510596667,YES
0.0997065536354744,NO
0.3005542875774372,YES
0.07394848386044994,NO
0.3604825562438865,YES
0.04506031953048581,NO
0.1760026084121291,NO
0.1537658950114118,NO
0.17137267688294752,NO
0.1630909683730029,NO
0.2509292468209977,NO
0.08829475057059014,NO
0.19400065210303225,NO
0.08522986631887838,NO
0.061232474731007486,NO
0.28464297358982715,YES
0.8447994783175741,YES
0.8179980436909031,YES
0.18506684056080863,YES
0.12918161069448972,NO
0.007042712748614281,NO
0.22895337463319199,YES
0.16517769807629606,NO
0.27949135963482225,YES
0.16830779263123571,NO
0.19719595696119985,NO
0.23110531463971307,NO
0.1422236713400717,NO
0.06977502445386369,NO
0.7776328659928268,YES
0.0815780893381154,NO
0.4807303553961525,YES
0.10537985001630257,NO
0.7927616563417018,YES
0.08373002934463646,NO
0.1518095859145745,NO
0.14763612650798824,NO
0.06970981415063579,NO
0.3049233778937072,YES
0.13707205738506684,NO
0.2806651450929247,YES
0.20065210303227907,NO
0.13257254646234104,NO
0.2784479947831757,NO
0.3157482882295402,NO
0.20163025758069772,NO
0.17208999021845453,NO
0.20978154548418648,NO
0.09644603847407889,NO
0.21630257580697748,NO
0.889142484512553,YES
0.24179980436909032,NO
0.815846103684382,YES
0.17717639387023149,NO
0.19954352787740462,NO
0.11887838278447993,NO
0.11529181610694489,NO
0.19445712422562764,NO
0.1205086403651777,NO
0.1651124877730681,NO
0.2117378545810238,NO
0.16693837626344962,NO
0.8805999347896967,YES
0.8620149983697424,YES
0.8084773394196283,YES
0.815194000652103,YES
0.28412129116400386,NO
0.7407890446690577,YES
0.20280404303880012,NO
0.06560156504727746,NO
0.08001304206064556,NO
0.23227910009781544,YES
0.8642973589827192,YES
0.35565699380502114,YES
0.1505705901532442,YES
0.06188457776328658,NO
0.032605151613955004,NO
0.19863058363221386,YES
0.3109879360939028,NO
0.23169220736876422,YES
0.09859797848059992,NO
0.1662862732311705,NO
0.25412455167916526,NO
0.1636126507988262,NO
0.1272253015976524,NO
0.7728725138571894,YES
0.12266058037169872,NO
0.3863710466253667,YES
