50Traced_NONETRACED_MEDIAN_SINGLE_VSM_96_SUM,Associated
0.09874826147426982,NO
0.08561273373512593,NO
0.16164425900169987,NO
0.31927059187142637,NO
0.08854891052387576,NO
0.12486478133209705,NO
0.07587698964611343,NO
0.08978519548755988,NO
0.2458661721526812,NO
0.3664039561118838,YES
0.08004945139854737,NO
0.5071859063514139,YES
0.3599134600525421,NO
0.32962447844228093,NO
0.3283881934785968,NO
0.16133518776077885,NO
0.0939576572399938,NO
0.15623551228558183,NO
0.10029361767887499,NO
0.3215886261783341,NO
0.16210786586308143,NO
0.10523875753361149,YES
0.1091021480451244,YES
0.24262092412301034,YES
0.35574099830010814,YES
0.2279400401792613,NO
0.09550301344459897,YES
0.17107093184979136,NO
0.15051769432854273,YES
0.3625405656003709,YES
0.5044042651831246,NO
0.22886725390202442,NO
0.16226240148354196,NO
0.15669911914696336,NO
0.5948076031525267,YES
0.13274609797558334,YES
0.19564209550301342,NO
0.14804512440117445,NO
0.13645495286663575,NO
0.1483541956420955,NO
0.26255601916241694,NO
0.22067686601761707,NO
0.22454025652912993,NO
0.4192551383093803,YES
0.10322979446762479,NO
0.1588626178334106,YES
0.03755215577190542,NO
0.5101220831401637,YES
0.048524184824602065,NO
0.172152681193015,NO
0.10369340132900633,NO
0.17570700046360685,NO
0.10879307680420336,NO
0.27893679493123164,NO
0.157780868490187,NO
0.1406274146190697,NO
0.12177406892288672,NO
0.2412301035388657,NO
0.1905424200278164,NO
0.42760006181424814,NO
0.21851336733116983,NO
0.24231185288208928,NO
0.21650440426518308,NO
0.06351414000927214,NO
0.3228249111420182,NO
0.6920105084221913,YES
0.2325761087930768,NO
0.29624478442280944,YES
0.3016535311389275,NO
0.3198887343532684,NO
0.31494359449853193,NO
0.28140936485859985,NO
0.26193787668057483,NO
0.18080667593880387,NO
0.28573636223149435,NO
0.25606552310307523,NO
0.32514294544892597,NO
0.674857054551074,YES
0.6419409673929841,YES
0.5493741307371349,YES
0.2650285890897852,YES
0.25405656003708854,NO
0.282645649822284,YES
0.20846855200123626,NO
0.18621542265492194,YES
0.2651831247102457,YES
0.5034770514603616,NO
