50Traced_NONETRACED_SUM_RAW_VSM_54_MAX,Associated
0.0737,NO
0.0652,NO
0.1144,NO
0.3114,NO
0.1327,NO
0.4906,NO
0.2197,NO
0.0679,NO
0.1778,NO
0.9333,YES
0.3026,NO
1.3553,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1472,NO
0.6179,NO
0.1109,NO
0.1116,NO
0.2179,NO
0.3509,NO
0.4799,YES
0.9266,YES
0.6996,YES
1.4866,YES
0.4182,NO
0.8527,YES
0.3662,NO
1.5301,YES
0.2444,YES
0.3362,NO
0.1653,NO
0.1556,NO
0.3949,NO
0.4551,YES
1.7258,YES
0.2547,NO
0.3428,NO
0.3116,NO
0.2629,NO
0.2577,NO
0.1875,NO
0.1551,NO
1.5517,YES
0.4706,NO
2.4154,YES
0.1222,NO
0.6882,YES
0.3369,NO
0.1808,NO
0.3919,NO
0.1656,NO
0.3008,NO
0.6005,NO
0.2972,NO
0.4333,NO
0.0886,NO
0.1929,NO
0.7268,NO
0.3966,NO
0.7257,NO
0.6117,NO
0.1966,NO
0.1776,NO
0.3866,NO
2.5583,YES
0.4213,NO
1.7727,YES
0.4128,NO
0.2741,NO
0.2446,NO
0.4794,NO
0.7484,NO
0.3147,NO
0.1947,NO
0.2067,NO
0.6432,NO
1.0549,YES
2.0104,YES
1.6577,YES
2.5968,YES
0.7114,NO
1.6221,YES
0.777,NO
1.6296,YES
0.309,YES
0.5955,NO
0.2294,NO
0.3177,NO
0.4016,NO
0.7859,YES
2.3565,YES
0.3343,NO
0.3465,NO
0.5233,NO
0.3624,NO
0.7279,NO
0.4627,NO
0.4087,NO
2.2239,YES
0.37200000000000005,NO
3.0631,YES
0.1318,NO
0.8515,YES
0.27899999999999997,NO
0.2,NO
0.5184,NO
0.1796,NO
0.3087,NO
0.6662,NO
0.4267,NO
0.6345,NO
0.3799,NO
0.2432,NO
1.7771,YES
1.1692,YES
2.5792,YES
0.8991,YES
0.1733,NO
0.2557,NO
0.8633,YES
0.5586,NO
1.1733,YES
0.5077,NO
0.4115,NO
0.3347,NO
0.27399999999999997,NO
0.4102,NO
3.1641,YES
0.3772,NO
1.1827,YES
0.1417,NO
2.2431,YES
0.3565,NO
0.3076,NO
0.4949,NO
0.5922,NO
0.6814,YES
0.6697,NO
1.6224,YES
0.1587,NO
0.2199,NO
1.0814,NO
0.486,NO
0.7085,NO
0.8987,NO
0.1921,NO
0.1225,NO
0.8746,NO
2.5934,YES
0.8046,NO
1.8335,YES
0.4652,NO
0.4479,NO
0.1872,NO
0.3755,NO
0.8175,NO
0.1979,NO
0.2756,NO
0.2019,NO
0.6176,NO
1.0681,YES
2.146,YES
1.7618,YES
2.6319,YES
1.1311,NO
1.7156,YES
1.4092,NO
0.335,NO
0.2486,NO
1.4914,YES
1.5165,YES
2.9019999999999997,YES
1.0108,YES
0.1319,NO
0.2346,NO
0.7901,YES
0.9333,NO
1.242,YES
0.5949,NO
0.6472,NO
0.2717,NO
0.562,NO
0.2495,NO
4.4074,YES
0.3315,NO
1.5732,YES
0.1865,NO
2.9286,YES
0.4998,NO
0.6529,NO
0.5906,NO
0.6968,NO
0.7377,YES
0.8975,NO
1.511,YES
0.3559,NO
0.2194,NO
0.7265,NO
0.4469,NO
0.3782,NO
0.7413,NO
0.3351,NO
0.2708,NO
0.7498,NO
2.2386,YES
0.5031,NO
1.6706,YES
0.6746,NO
0.5889,NO
0.4314,NO
0.7031,NO
0.6629999999999999,NO
0.4598,NO
0.2197,NO
0.2908,NO
0.684,NO
0.7947,YES
1.7937,YES
1.4939,YES
1.8121,YES
1.0163,NO
1.5264,YES
0.9631,NO
0.0949,NO
0.1339,NO
0.2473,NO
0.4375,NO
0.4501,NO
0.5625,NO
0.2408,NO
0.1268,NO
0.2198,NO
1.6678,YES
0.2507,NO
2.1574,YES
0.1563,NO
0.1693,NO
0.0647,NO
0.3715,NO
0.5336,NO
0.2149,NO
0.31,NO
0.1309,NO
0.6411,NO
0.8016,YES
1.192,YES
1.5488,YES
2.4874,YES
0.4264,NO
1.0182,YES
0.2677,NO
0.3265,NO
0.2071,NO
0.625,NO
0.3845,NO
0.5167,NO
0.6739,NO
0.26899999999999996,NO
0.3873,NO
0.5599,NO
2.5723,YES
0.4358,NO
1.8384,YES
0.5243,NO
0.2991,NO
0.3297,NO
0.6828,NO
0.8487,NO
0.6558,NO
0.2042,NO
0.3284,NO
0.6365,NO
1.046,YES
2.1223,YES
1.705,YES
2.6136,YES
0.8436,NO
1.63,YES
0.8351,NO
0.2663,NO
0.1912,NO
0.7735,NO
0.5301,NO
0.6595,NO
0.7929,NO
0.3491,NO
0.1965,NO
0.5172,NO
2.7303,YES
0.6938,NO
2.5075,YES
0.6428,NO
0.502,NO
0.3473,NO
0.5135,NO
0.7442,NO
0.445,NO
0.1528,NO
0.2661,NO
0.7152,NO
1.2073,YES
2.2721,YES
1.9497,YES
3.2966,YES
0.982,NO
1.9453,YES
0.9859,NO
0.4589,NO
0.3311,NO
2.6081,YES
0.2648,YES
0.8365,YES
2.4068,YES
0.4674,NO
0.2796,NO
3.0536,YES
0.2578,NO
2.3612,YES
0.1146,NO
0.3357,NO
0.3275,NO
0.4557,NO
0.4399,NO
0.8849,YES
0.4918,NO
0.7596,YES
0.3369,NO
0.7669,YES
0.2541,NO
0.6409,NO
0.723,NO
0.1914,NO
3.1260000000000003,YES
0.5763,NO
4.2896,YES
0.1845,NO
0.1892,NO
1.9467,YES
0.2156,NO
0.3307,NO
1.13,YES
0.3695,NO
0.1858,NO
1.6531,YES
0.4253,NO
0.9552,YES
0.5377,NO
0.3264,NO
0.3203,NO
0.3158,NO
0.316,NO
0.381,NO
0.2602,NO
0.3734,NO
0.1787,NO
0.4397,NO
0.2503,NO
0.5327,NO
0.6887,NO
0.6834,NO
1.2762,YES
0.341,NO
