50Traced_NONETRACED_MAX_SINGLE_LSA_73_MEDIAN,Associated
0.2076,NO
0.2201,NO
0.1281,NO
0.6139,NO
0.2553,NO
0.166,NO
0.2687,NO
0.2201,NO
0.1689,NO
1.0,YES
0.1766,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2201,NO
0.2207,NO
0.2201,NO
0.2553,NO
0.2201,NO
0.2752,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1766,NO
0.3196,YES
0.1766,NO
1.0,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2664,NO
0.3765,NO
1.0,YES
1.0,YES
0.2853,NO
0.1056,NO
0.4007,NO
0.1058,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.9717,YES
0.2664,NO
0.1212,NO
0.1087,NO
0.1987,NO
0.1249,NO
0.4007,NO
0.1158,NO
0.4007,NO
0.1671,NO
0.21600000000000003,NO
0.3233,NO
0.6139,NO
0.3315,NO
0.2077,NO
0.2687,NO
0.0777,NO
0.2187,NO
1.0,YES
0.3471,NO
0.7349,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.3076,NO
0.2886,NO
0.2316,NO
0.1851,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2077,NO
0.6631,YES
0.1932,NO
1.0,YES
1.0,YES
0.3542,NO
0.3514,NO
0.3514,NO
0.5089,NO
1.0,YES
1.0,YES
0.4748,NO
0.1717,NO
0.5415,NO
0.4197,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.3514,NO
1.0,YES
0.2646,NO
1.0,YES
0.3514,NO
0.2458,NO
0.2469,NO
0.4197,NO
0.4197,NO
0.5415,NO
0.4197,NO
0.5415,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1658,NO
0.0465,NO
1.0,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.0927,NO
1.0,YES
0.0896,NO
1.0,YES
0.1417,NO
1.0,YES
0.1526,NO
0.3338,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2169,NO
0.1996,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.1701,NO
0.2687,NO
0.2169,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.3054,NO
0.2886,NO
0.4343,NO
0.2108,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.3939,NO
0.1709,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.1884,NO
0.0613,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.3599,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.6903,NO
0.5843,YES
0.4518,NO
0.8266,YES
0.2026,NO
0.2148,NO
0.3398,NO
0.6139,NO
0.3315,NO
0.366,NO
0.2687,NO
0.2148,NO
0.3139,NO
1.0,YES
0.3648,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.3249,NO
0.2125,NO
0.2886,NO
0.2239,NO
0.2256,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2724,NO
0.6631,YES
0.366,NO
0.1671,NO
0.1825,NO
0.5133,NO
0.6139,NO
0.3315,NO
0.3387,NO
0.2687,NO
0.1058,NO
0.3457,NO
1.0,YES
0.551,NO
1.0,YES
0.1331,NO
0.1861,NO
0.0816,NO
0.3249,NO
0.3349,NO
0.2886,NO
0.3382,NO
0.1564,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2746,NO
0.7786,YES
0.3387,NO
0.2057,NO
0.1246,NO
0.6593,NO
0.6139,NO
0.3384,NO
0.3022,NO
0.2687,NO
0.1204,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2722,NO
0.3249,NO
0.4413,NO
0.2886,NO
0.4413,NO
0.1912,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.2057,NO
0.1812,NO
0.6593,NO
0.6139,NO
0.3335,NO
0.2123,NO
0.2687,NO
0.1352,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.2453,NO
0.3335,NO
0.2179,NO
0.4343,NO
0.1702,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2191,NO
1.0,YES
0.3939,NO
0.2069,NO
0.3233,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.2237,NO
0.2194,NO
1.0,YES
0.2963,NO
1.0,YES
0.7244,NO
0.4151,NO
0.2885,NO
0.298,NO
0.2557,NO
0.6673,YES
0.2194,NO
0.6673,YES
0.2194,NO
0.6673,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.3233,NO
1.0,YES
0.2646,NO
0.3646,NO
1.0,YES
0.2822,NO
0.1097,NO
1.0,YES
0.2628,NO
1.0,YES
0.1629,NO
0.4151,NO
0.3203,NO
0.2648,NO
0.1957,NO
0.5205,NO
0.1398,NO
0.6811,NO
0.1533,NO
0.4971,NO
0.2143,NO
0.2628,NO
0.5329999999999999,NO
0.3693,NO
1.0,YES
0.3705,NO
0.7653,YES
0.1709,NO
0.2716,NO
0.8399,YES
1.0,YES
1.0,YES
0.8593,YES
0.2269,NO
0.1187,NO
0.982,YES
0.8445,NO
0.982,YES
0.6271,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.1287,NO
1.0,YES
0.8445,NO
0.8445,NO
0.7101,NO
0.8445,NO
0.8399,YES
0.4891,NO
0.982,YES
0.1636,NO
0.3162,NO
0.6768,YES
0.183,NO
0.1735,NO
1.0,YES
0.2703,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.6038,NO
0.2244,NO
0.2797,NO
0.2479,NO
0.1775,NO
0.3363,NO
0.1654,NO
0.3557,NO
0.1206,NO
0.2663,NO
0.3581,NO
0.439,NO
0.6038,NO
0.6038,NO
0.6588,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2203,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.4202,YES
0.2203,NO
0.2091,NO
0.6136,YES
0.4207,NO
0.6136,YES
0.4207,NO
0.171,NO
0.3152,NO
0.2833,NO
0.2203,NO
1.0,YES
0.2091,NO
1.0,YES
0.2032,NO
1.0,YES
0.4207,NO
0.4207,NO
0.3283,NO
0.4207,NO
0.4337,YES
0.4518,NO
0.6136,YES
1.0,YES
0.9109,YES
0.3634,NO
0.2094,NO
0.2094,NO
0.4057,NO
0.9109,YES
1.0,YES
0.3813,NO
0.4076,NO
0.3988,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.2853,NO
1.0,YES
0.18600000000000003,NO
0.9717,YES
0.2094,NO
0.4076,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.4057,NO
0.2216,NO
0.3233,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.2684,NO
1.0,YES
0.4834,NO
0.4151,NO
0.4246,NO
0.4122,NO
0.2557,NO
1.0,YES
0.1171,NO
1.0,YES
0.1588,NO
1.0,YES
0.2831,NO
0.2843,NO
0.6965,NO
0.4834,NO
1.0,YES
0.5692,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.7974,NO
0.4151,NO
0.4246,NO
0.2972,NO
0.2557,NO
1.0,YES
0.2339,NO
1.0,YES
0.2273,NO
1.0,YES
0.6074,NO
0.6074,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1585,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.3206,NO
0.2174,NO
0.2479,NO
0.2557,NO
1.0,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.2571,NO
0.1827,NO
0.6965,NO
0.3307,NO
1.0,YES
0.5692,NO
1.0,YES
0.1943,NO
0.3162,NO
0.7504,YES
0.5693,YES
0.4365,YES
0.9632,YES
0.3598,NO
0.1331,NO
1.0,YES
0.1814,NO
1.0,YES
0.4433,NO
0.4036,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
0.5693,YES
0.1171,NO
0.5693,YES
0.1393,NO
0.5693,YES
0.2597,NO
0.2608,NO
0.5518,NO
0.4433,NO
1.0,YES
0.5482,NO
1.0,YES
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.1238,NO
1.0,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.196,NO
0.3338,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1425,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
0.6847,YES
0.1884,NO
0.1131,NO
1.0,YES
0.2484,NO
1.0,YES
0.4027,NO
0.2096,NO
0.2493,NO
0.2331,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1099,NO
1.0,YES
0.2359,NO
0.264,NO
0.5265,NO
0.4027,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2581,NO
0.3926,NO
0.3914,NO
0.3451,NO
0.2645,NO
0.4344,NO
0.1485,NO
0.2552,NO
0.6008,NO
0.2128,NO
0.4141,NO
0.166,NO
1.0,YES
0.9658,YES
0.9975,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.3451,NO
0.248,NO
0.3451,NO
0.2128,NO
0.2552,NO
0.2731,NO
0.2932,NO
0.3914,NO
0.272,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.18899999999999997,NO
0.1656,NO
1.0,YES
1.0,YES
0.2269,NO
0.1519,NO
0.2269,NO
0.1784,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.9717,YES
0.2269,NO
0.1163,NO
0.0816,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1048,NO
0.2269,NO
0.1584,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.1884,NO
0.0554,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.1977,NO
0.2922,NO
0.2833,NO
0.0856,NO
1.0,YES
0.0694,NO
1.0,YES
0.1039,NO
1.0,YES
0.196,NO
0.3094,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.4518,NO
0.7752,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.3139,NO
1.0,YES
1.0,YES
0.1521,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.1366,NO
1.0,YES
0.14300000000000002,NO
0.2506,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.33399999999999996,NO
0.2094,NO
0.33399999999999996,NO
0.2411,NO
0.22899999999999998,NO
0.6593,NO
0.3031,NO
0.2874,NO
0.2268,NO
0.1685,NO
0.2411,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.5447,NO
0.5626,NO
0.2411,NO
0.2622,NO
0.2411,NO
0.4343,NO
0.2343,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.3939,NO
0.9863,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1837,NO
1.0,YES
1.0,YES
0.1631,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.0873,NO
1.0,YES
0.1084,NO
1.0,YES
0.062,NO
0.2223,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1955,NO
0.0804,NO
0.1955,NO
0.3943,NO
0.418,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.4563,NO
0.418,NO
0.418,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2391,NO
0.2176,NO
0.418,NO
0.2254,NO
0.418,NO
0.4343,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
