50Traced_NONETRACED_MAX_RAW_VSM_0_MEDIAN,Associated
0.0737,NO
0.0785,NO
0.1144,NO
0.2164,NO
0.1453,NO
0.1423,NO
0.1488,NO
0.0679,NO
0.1689,NO
0.3805,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.20600000000000002,NO
0.1109,NO
0.1701,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.267,YES
0.1219,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1148,NO
0.1659,NO
1.0,YES
1.0,YES
0.1364,NO
0.1231,NO
0.1659,NO
0.1231,NO
0.1835,NO
0.1526,NO
0.1835,NO
1.0,YES
0.1033,NO
1.0,YES
0.1659,NO
1.0,YES
0.1088,NO
0.1212,NO
0.1231,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1156,NO
0.1194,NO
0.1495,NO
0.1731,NO
0.1452,NO
0.2865,NO
0.1616,NO
0.2137,NO
0.1579,NO
0.1731,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1452,NO
0.1303,YES
0.284,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.3435,YES
0.284,YES
0.1731,NO
0.1387,NO
0.1692,NO
0.1841,NO
0.2289,NO
0.2094,NO
0.2075,NO
0.1923,YES
0.0927,NO
0.284,YES
0.0318,NO
0.3081,YES
0.0406,NO
0.1841,NO
0.1387,NO
0.1841,NO
0.1841,NO
0.2201,NO
0.1355,NO
0.1328,NO
0.1566,NO
0.1088,NO
0.1997,YES
1.0,YES
1.0,YES
0.3354,YES
0.1548,NO
0.1508,NO
0.2111,YES
0.1531,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.1934,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
0.4156,YES
0.1155,NO
0.1531,NO
0.2125,NO
0.0494,NO
0.2372,YES
0.1256,NO
0.1801,YES
0.1544,NO
0.1621,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.2524,NO
0.1926,NO
0.1926,NO
0.1525,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.1926,NO
0.20600000000000002,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
0.485,YES
0.2226,NO
1.0,YES
0.133,NO
0.1328,NO
0.0846,NO
0.1997,YES
1.0,YES
0.2955,YES
0.2886,YES
0.1366,NO
0.1132,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
0.3695,YES
0.142,NO
0.3316,YES
0.2293,NO
0.2206,NO
0.2293,NO
0.2293,NO
0.1864,YES
0.1116,NO
0.1371,YES
0.1495,NO
0.1809,NO
0.2381,NO
0.2395,NO
0.1547,NO
0.2395,NO
0.1809,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.1809,NO
0.20600000000000002,NO
0.1809,NO
0.2395,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.1436,NO
0.2079,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.2751,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1439,NO
0.1479,NO
0.1953,NO
0.2664,NO
0.2047,NO
0.2664,NO
0.1684,NO
0.1479,NO
0.1751,NO
1.0,YES
