50Traced_NONETRACED_SUM_RAW_VSM_84_SUM,Associated
0.11355876388720386,NO
0.015096105516751302,NO
0.14952250550288576,NO
0.0845624555869456,NO
0.08291592283827583,NO
0.06794114078721597,NO
0.109659081061407,NO
0.0307988283619599,NO
0.09350572820077302,NO
0.43822035807754306,YES
0.06314019793056831,NO
0.32677608887810455,YES
0.07887758462311734,NO
0.06067906476939876,NO
0.07471792294226737,NO
0.05882454893668648,NO
0.13458238729916633,NO
0.07386865868242717,NO
0.10570740246459955,NO
0.1017557238677921,NO
0.09636549560635736,NO
0.21839957016829298,YES
0.3546804859871397,YES
0.42192834982754734,YES
0.10813387177842869,YES
0.10291696275369604,NO
0.46357696240705765,YES
0.06932769468083264,NO
0.2894431252924762,YES
0.058044612371527124,YES
0.15694056883373483,NO
0.07606981298854361,NO
0.06977832469625804,NO
0.09251780855157116,NO
0.3118706345217256,YES
0.12671369395289184,YES
0.10802988023640743,NO
0.08972736884066763,NO
0.09939858224864379,NO
0.07679775378269235,NO
0.06424944104546164,NO
0.06452675182418496,NO
0.0390834878763194,NO
0.26684229682652477,YES
0.06038442206700523,NO
0.32824930239007233,YES
0.043745775343605395,NO
0.47489470856370347,YES
0.024195365443610582,NO
0.08003882350902126,NO
0.12456453541778602,NO
0.09466696708667696,NO
0.028251035582439292,NO
0.1338717784286878,NO
0.11156559266512991,NO
0.0813907135552975,NO
0.07022895471168346,NO
0.03012288333882178,NO
0.1442536007071425,NO
0.07955352964625544,NO
0.037592942440681495,NO
0.06660658266460995,NO
0.07788966497391546,NO
0.010468481896805723,NO
0.12017955872922335,NO
0.32883858779485936,YES
0.12144478915714856,NO
0.209490961401806,YES
0.06158032480024958,NO
0.052030434857964894,NO
0.05963914934918628,NO
0.058131271989878164,NO
0.06211761443402604,NO
0.06376414718269581,NO
0.057593982356101706,NO
0.0803161342877446,NO
0.06180563980796229,NO
0.278350694143543,YES
0.331559699811082,YES
0.3050418565956636,YES
0.07064492087976845,YES
0.0937310432084857,NO
0.3235350191517757,YES
0.09692011716380401,NO
0.15262491983985302,YES
0.039690105204776685,YES
0.09716276409518693,NO
0.07761235419519212,NO
0.07464859524758655,NO
0.05147581330051823,NO
0.2577430368996655,YES
0.08133871778428689,YES
0.05944849818881398,NO
0.04684818968057265,NO
0.05608610499679359,NO
0.01857982217446314,NO
0.08789018493162556,NO
0.061961627120994164,NO
0.08601833717524307,NO
0.22576563772813144,YES
0.05301835450716676,NO
0.1610482347435742,YES
0.0488413609026466,NO
0.3008648629911434,YES
0.053070350278177386,NO
0.03277466766036363,NO
0.05012392325424199,NO
0.06716120422205661,NO
0.02013969530478188,NO
0.08081876007418064,NO
