50Traced_NONETRACED_SUM_RAW_LSA_20_MEDIAN,Associated
0.10300000000000001,NO
0.2272,NO
0.541,NO
0.3522,NO
0.3056,NO
0.8133,NO
0.4005,NO
0.1756,NO
0.3333,NO
2.3256,YES
0.2848,NO
2.1769,YES
0.2926,NO
0.2458,NO
0.2223,NO
0.1897,NO
0.5048,NO
0.4239,NO
0.39899999999999997,NO
0.2971,NO
0.3452,NO
1.7118,YES
1.7369,YES
0.9653,YES
1.3501,YES
0.4527,NO
2.4421,YES
0.6737,NO
1.2751,YES
1.187,YES
0.3362,NO
0.3208,NO
0.2494,NO
0.4048,NO
1.4658,YES
0.19399999999999998,YES
0.2276,NO
0.1148,NO
0.3374,NO
0.1058,NO
0.3152,NO
0.3223,NO
0.2823,NO
1.0815,YES
0.2454,NO
1.2931,YES
0.2207,NO
1.367,YES
0.2505,NO
0.2016,NO
0.271,NO
0.1235,NO
0.0802,NO
0.4447,NO
0.4094,NO
0.3811,NO
0.2171,NO
0.2377,NO
0.4937,NO
0.3618,NO
0.4983,NO
0.4786,NO
0.4806,NO
0.1522,NO
0.5551,NO
1.4322,YES
0.1968,NO
1.1896,YES
0.2793,NO
0.2462,NO
0.2136,NO
0.2817,NO
0.5429999999999999,NO
0.4737,NO
0.4297,NO
0.294,NO
0.2202,NO
1.0572,YES
1.2365,YES
0.7512,YES
0.7014,YES
0.4511,NO
1.9049,YES
0.5399,NO
1.7268,YES
1.3156,YES
0.3356,NO
0.3212,NO
0.1507,NO
0.1949,NO
2.362,YES
0.6863,YES
0.1731,NO
0.0952,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.4102,NO
0.2075,NO
0.5646,YES
0.2589,NO
1.7169999999999999,YES
0.2593,NO
2.2848,YES
0.2075,NO
0.1842,NO
0.3788,NO
0.1502,NO
0.1357,NO
0.2201,NO
0.3208,NO
0.1328,NO
0.1119,NO
0.1036,NO
0.8213,YES
2.175,YES
2.1054,YES
0.6816,YES
0.3817,NO
0.1249,NO
0.904,YES
0.597,NO
0.7154,YES
0.4354,NO
0.2755,NO
0.2981,NO
0.325,NO
0.2063,NO
2.6001,YES
0.1485,NO
2.2753,YES
0.1718,NO
1.3843,YES
0.3831,NO
0.5344,NO
0.4632,NO
0.2727,NO
0.7929999999999999,YES
0.8582,NO
0.8258,YES
0.2371,NO
0.3863,NO
0.6969,NO
0.5033,NO
0.502,NO
0.7304,NO
0.7599,NO
0.2121,NO
0.5074,NO
1.625,YES
0.1625,NO
1.3084,YES
0.3137,NO
0.3786,NO
0.1689,NO
0.3148,NO
0.7066,NO
0.6693,NO
0.5653,NO
0.4544,NO
0.3466,NO
1.3008,YES
1.4473,YES
1.0446,YES
0.8809999999999999,YES
0.3618,NO
2.6374,YES
0.6171,NO
0.3674,NO
0.2573,NO
0.7049,YES
2.8386,YES
3.3811,YES
0.5887,YES
0.6356,NO
0.106,NO
0.7383,YES
0.5519,NO
1.2737,YES
0.3305,NO
0.3002,NO
0.2571,NO
0.2375,NO
0.3363,NO
3.3313,YES
0.3316,NO
2.8655,YES
0.2555,NO
1.9947,YES
0.4087,NO
0.4834,NO
0.4159,NO
0.1245,NO
1.3014,YES
0.941,NO
0.5866,YES
0.1415,NO
0.2183,NO
0.5731,NO
0.298,NO
0.5811,NO
0.3049,NO
0.4776,NO
0.1899,NO
0.5966,NO
1.1607,YES
0.2047,NO
0.8914,YES
0.3138,NO
0.5171,NO
0.2704,NO
0.1123,NO
0.4754,NO
0.4443,NO
0.4956,NO
0.2737,NO
0.3351,NO
0.9331,YES
0.9758,YES
0.7303,YES
0.715,YES
0.4039,NO
1.828,YES
0.4154,NO
0.1132,NO
0.1339,NO
0.456,NO
0.6699,NO
0.5407,NO
0.6341,NO
0.5023,NO
0.1346,NO
0.4143,NO
1.3168,YES
0.3241,NO
0.99,YES
0.293,NO
0.4571,NO
0.1288,NO
0.204,NO
0.6086,NO
0.3461,NO
0.7354,NO
0.1647,NO
0.622,NO
1.0295,YES
1.2777,YES
1.0237,YES
0.66,YES
0.3487,NO
2.515,YES
0.645,NO
0.484,NO
0.4482,NO
0.7424,NO
0.5498,NO
0.7209,NO
0.9965,NO
0.8526,NO
0.3112,NO
0.8852,NO
