50Traced_NONETRACED_MAX_MULTI_VSM_81_MAX,Associated
0.3496,NO
0.2574,NO
0.2287,NO
0.5644,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2574,NO
0.4753,NO
1.0,YES
0.2289,NO
1.0,YES
0.3104,NO
0.2635,NO
0.3555,NO
0.2574,NO
0.4327,NO
0.2327,NO
0.3844,NO
0.2179,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.3362,NO
0.2576,NO
0.2165,NO
0.2444,NO
1.0,YES
1.0,YES
0.3034,NO
0.2425,NO
0.3034,NO
0.1939,NO
0.2584,NO
0.3413,NO
0.3148,NO
1.0,YES
0.2044,NO
1.0,YES
0.2165,NO
1.0,YES
0.1215,NO
0.1484,NO
0.2425,NO
0.2425,NO
0.2425,NO
0.3034,NO
0.1789,NO
0.1364,NO
0.2243,NO
0.1534,NO
0.3753,NO
0.5644,NO
0.3753,NO
0.3427,NO
0.2254,NO
0.1066,NO
0.3028,NO
1.0,YES
0.3753,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.4175,NO
0.1268,NO
0.3753,NO
0.1755,NO
0.4224,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.303,NO
1.0,YES
0.3753,NO
1.0,YES
1.0,YES
0.3356,NO
0.2576,NO
0.1507,NO
0.2455,NO
1.0,YES
1.0,YES
0.2862,NO
0.316,NO
0.2862,NO
0.188,NO
0.3667,NO
0.3413,NO
0.3845,NO
1.0,YES
0.2278,NO
1.0,YES
0.1466,NO
1.0,YES
0.1398,NO
0.1426,NO
0.316,NO
0.316,NO
0.316,NO
0.2862,NO
0.1351,NO
0.1724,NO
0.2556,NO
0.2493,NO
0.6191,YES
0.7909,YES
0.7917,YES
0.3951,YES
0.2651,NO
0.2493,NO
0.4224,YES
0.3816,NO
0.6191,YES
0.2022,NO
0.2453,NO
0.2312,NO
0.1934,NO
0.2493,NO
1.0,YES
0.2254,NO
0.7917,YES
0.2011,NO
0.6477,YES
0.3118,NO
0.28600000000000003,NO
0.3056,NO
0.1412,NO
0.4224,YES
0.2838,NO
0.6191,YES
0.3496,NO
0.3331,NO
0.4528,NO
0.5644,NO
0.4528,NO
0.6333,NO
0.4164,NO
0.3331,NO
0.4753,NO
1.0,YES
0.4528,NO
1.0,YES
0.3166,NO
0.24,NO
0.3166,NO
0.3331,NO
0.3984,NO
0.3011,NO
0.4528,NO
0.272,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.4528,NO
0.1741,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.1673,NO
0.1327,NO
0.5227,YES
0.4608,NO
1.0,YES
0.2419,NO
0.2552,NO
0.2571,NO
0.3108,NO
0.1453,NO
0.6115,YES
0.154,NO
1.0,YES
0.142,NO
0.7878,YES
0.3369,NO
0.462,NO
0.4066,NO
0.4608,NO
0.5820000000000001,YES
0.4608,NO
1.0,YES
0.3096,NO
0.3096,NO
0.42700000000000005,NO
0.4329,NO
0.42700000000000005,NO
0.3013,NO
0.1981,NO
0.2271,NO
0.3138,NO
1.0,YES
0.42700000000000005,NO
0.5949,YES
0.3298,NO
0.2978,NO
0.4018,NO
0.1944,NO
0.4327,NO
0.3096,NO
0.42700000000000005,NO
0.2256,NO
0.4378,NO
0.6851,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.42700000000000005,NO
0.2522,NO
0.1871,NO
0.3745,NO
0.4117,NO
0.3237,NO
0.4569,NO
0.3004,NO
0.1871,NO
0.3429,NO
0.9199,YES
0.3745,NO
0.7294,YES
0.22399999999999998,NO
0.1278,NO
0.1069,NO
0.204,NO
0.39799999999999996,NO
0.1871,NO
0.3246,NO
0.1871,NO
0.4027,NO
0.6302,YES
0.9199,YES
0.7294,YES
0.9199,YES
0.3745,NO
0.9199,YES
0.3271,NO
0.3496,NO
0.2636,NO
0.4809,NO
0.5644,NO
0.4809,NO
0.6333,NO
0.4164,NO
0.2636,NO
0.4753,NO
1.0,YES
0.4809,NO
1.0,YES
0.3649,NO
0.2766,NO
0.3649,NO
0.2636,NO
0.4327,NO
0.2383,NO
0.4809,NO
0.1912,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.4809,NO
0.3496,NO
0.2173,NO
0.2167,NO
0.5348,NO
0.2937,NO
0.6333,NO
0.4164,NO
0.2173,NO
0.4753,NO
1.0,YES
0.2031,NO
1.0,YES
0.3104,NO
0.2048,NO
0.2045,NO
0.2173,NO
0.3984,NO
