50Traced_NONETRACED_MAX_RAW_VSM_94_SUM,Associated
0.06783171521035598,NO
0.045501618122977344,NO
0.14705501618122982,NO
0.29378640776699033,NO
0.10692556634304208,NO
0.1267961165048544,NO
0.12233009708737867,NO
0.13514563106796118,NO
0.18233009708737868,NO
0.7890614886731394,YES
0.0916504854368932,NO
0.46588996763754054,YES
0.21987055016181234,NO
0.2583171521035599,NO
0.2577993527508091,NO
0.16511326860841427,NO
0.13987055016181232,NO
0.16297734627831717,NO
0.11184466019417476,NO
0.23223300970873792,NO
0.15320388349514563,NO
0.2814886731391586,YES
0.6812944983818772,YES
0.35508090614886734,YES
0.7845954692556636,YES
0.1640129449838188,NO
0.6755987055016183,YES
0.15100323624595471,NO
0.13482200647249193,YES
0.26634304207119747,YES
0.298705501618123,NO
0.12194174757281555,NO
0.12317152103559874,NO
0.11967637540453076,NO
0.46530744336569585,YES
0.6911974110032363,YES
0.15559870550161814,NO
0.12517799352750814,NO
0.07456310679611652,NO
0.13016181229773466,NO
0.1627184466019418,NO
0.1995469255663431,NO
0.20116504854368936,NO
0.8111974110032363,YES
0.06932038834951457,NO
0.7021359223300973,YES
0.04181229773462783,NO
0.8492556634304209,YES
0.0755339805825243,NO
0.14012944983818773,NO
0.10660194174757283,NO
0.1416181229773463,NO
0.1087378640776699,NO
0.12744336569579293,NO
0.13411003236245955,NO
0.13255663430420714,NO
0.14847896440129452,NO
0.1321035598705502,NO
0.2421359223300971,NO
0.2720388349514563,NO
0.18446601941747573,NO
0.22815533980582525,NO
0.2054368932038835,NO
0.0544336569579288,NO
0.23320388349514568,NO
0.9253074433656959,YES
0.22407766990291267,NO
0.7596763754045309,YES
0.15715210355987058,NO
0.24103559870550165,NO
0.2163106796116505,NO
0.13449838187702268,NO
0.14019417475728158,NO
0.10530744336569581,NO
0.22731391585760521,NO
0.11896440129449838,NO
0.2593527508090615,NO
0.9182524271844661,YES
0.9044660194174758,YES
0.865695792880259,YES
0.7438834951456312,YES
0.23527508090614888,NO
0.753980582524272,YES
0.16498381877022653,NO
0.35294498381877026,YES
0.1352750809061489,YES
0.3312621359223301,NO
0.1640129449838188,NO
0.15825242718446605,NO
0.2073139158576052,NO
0.8515857605177996,YES
0.7097087378640778,YES
0.20355987055016184,NO
0.09799352750809064,NO
0.20233009708737867,NO
0.06511326860841425,NO
0.1897087378640777,NO
0.25268608414239485,NO
0.15579288025889967,NO
0.2902912621359223,YES
0.12071197411003236,NO
0.6823948220064726,YES
