50Traced_NONETRACED_SUM_MULTI_LSA_88_MAX,Associated
0.7969,NO
0.3737,NO
0.7723,NO
1.1706,NO
0.5075,NO
1.1707,NO
1.0612,NO
0.34600000000000003,NO
0.9936,NO
1.5548,YES
0.8529,NO
1.121,YES
0.504,NO
1.0482,NO
0.3718,NO
0.5911,NO
1.0605,NO
0.6328,NO
0.5185,NO
0.2947,NO
0.8555,NO
1.3282,YES
1.7802,YES
2.0627,YES
1.9569,YES
1.053,NO
1.4285,YES
0.7248,NO
0.8423,YES
0.6243,YES
0.679,NO
0.5367,NO
0.3309,NO
0.5785,NO
0.9073,YES
0.4871,YES
0.6566,NO
0.1673,NO
0.3112,NO
0.1058,NO
0.6198,NO
0.6643,NO
0.3553,NO
0.8021,YES
0.3942,NO
1.2562,YES
0.4178,NO
0.86,YES
0.4487,NO
0.1212,NO
0.1327,NO
0.2706,NO
0.2007,NO
0.6396,NO
0.2259,NO
0.636,NO
1.0290000000000001,NO
0.3964,NO
1.1440000000000001,NO
1.8775,NO
1.006,NO
1.6594,NO
1.1982,NO
0.4064,NO
1.3596,NO
2.8264,YES
1.416,NO
2.1818,YES
0.6943,NO
1.4814,NO
0.3632,NO
0.5367,NO
1.1218,NO
0.8378,NO
0.7785,NO
0.3909,NO
1.3358,NO
3.0498,YES
3.3552,YES
3.6075,YES
3.2601,YES
1.2513,NO
3.0444,YES
1.4892,NO
1.6614,YES
1.5437,YES
1.3987,NO
0.9156,NO
0.7052,NO
1.3727,NO
1.4766,YES
1.0349,YES
1.2959,NO
0.5458,NO
0.9718,NO
0.3215,NO
1.2157,NO
1.3108,NO
0.7006,NO
1.2536,YES
0.9711,NO
2.3133,YES
0.8078,NO
1.3731,YES
1.0083,NO
0.4806,NO
0.7067,NO
0.7934,NO
0.6356,NO
1.276,NO
0.8882,NO
0.9939,NO
0.6447,NO
0.4664,NO
1.65,YES
3.1482,YES
2.7583,YES
2.0353,YES
1.0131,NO
0.2227,NO
2.5823,YES
1.2135,NO
2.156,YES
0.7039,NO
1.3647,NO
1.18,NO
0.6312,NO
0.8943,NO
2.9303,YES
0.7958,NO
4.283,YES
0.4317,NO
3.465,YES
0.9229999999999999,NO
1.3801,NO
1.7967,NO
1.14,NO
2.0462,YES
1.5259,NO
1.6277,YES
1.026,NO
0.1445,NO
0.884,NO
2.1464,NO
1.0684,NO
1.6743,NO
1.2804,NO
0.4805,NO
1.4966,NO
3.1491,YES
1.5872,NO
2.3997,YES
0.7098,NO
1.6024,NO
0.4266,NO
0.4337,NO
1.4879,NO
0.7324,NO
1.0744,NO
0.4179,NO
1.3826,NO
3.2346,YES
3.6421,YES
3.8501,YES
3.5508,YES
1.1502,NO
3.3283,YES
1.2605,NO
0.4963,NO
0.1203,NO
0.6499,YES
2.5146,YES
2.0773,YES
1.2569,YES
0.5205,NO
0.0694,NO
1.2416,YES
1.2702,NO
1.3617,YES
0.6152,NO
0.6932,NO
0.7126,NO
0.2472,NO
0.504,NO
2.2592,YES
0.3968,NO
3.134,YES
0.142,NO
2.5528,YES
0.9163,NO
1.4240000000000002,NO
1.7084,NO
1.0998,NO
1.1024,YES
1.1026,NO
0.6974,YES
1.3719999999999999,NO
0.6292,NO
1.5397,NO
2.1554,NO
1.0418,NO
2.4804,NO
1.6168,NO
0.754,NO
2.2711,NO
3.219,YES
2.0254,NO
2.4578,YES
0.9697,NO
1.8591,NO
0.5385,NO
0.835,NO
1.5854,NO
1.3586,NO
1.0646,NO
0.8091,NO
1.561,NO
3.39,YES
3.7492,YES
4.1579,YES
3.72,YES
2.0077,NO
3.6876,YES
1.8565,NO
0.8775,NO
0.4196,NO
1.5776,NO
2.2021,NO
1.0644,NO
2.5972,NO
1.1209,NO
0.4631,NO
1.9557,NO
3.0663,YES
2.0028,NO
2.1746,YES
0.6461,NO
1.1409,NO
0.3372,NO
0.6727,NO
1.5667,NO
0.78,NO
0.9963,NO
0.4423,NO
1.2684,NO
2.9506,YES
3.1625,YES
3.7921,YES
3.2769,YES
2.0135,NO
3.2632,YES
1.8556,NO
0.6638,NO
0.1826,NO
1.41,NO
1.6771,NO
0.7034,NO
1.9316,NO
0.9099,NO
0.3172,NO
1.8679,NO
2.8275,YES
1.6566,NO
1.9387,YES
0.7169,NO
1.2089,NO
0.4999,NO
0.3709,NO
1.1663,NO
0.2803,NO
0.6428,NO
0.1912,NO
0.7956,NO
2.6981,YES
2.9914,YES
3.4776,YES
3.0543,YES
1.766,NO
2.7407,YES
1.7168,NO
0.6988,NO
0.1087,NO
0.6452,NO
1.9038,NO
1.0827,NO
1.2379,NO
1.0568,NO
0.2041,NO
1.1712,NO
2.9271,YES
1.3584,NO
2.2408,YES
0.6164,NO
1.4262,NO
0.3457,NO
0.2805,NO
1.3698,NO
0.3727,NO
1.0869,NO
0.1702,NO
1.3722,NO
3.0607,YES
3.4361,YES
3.5965,YES
3.4305,YES
0.7899,NO
3.0383,YES
0.983,NO
0.7125,NO
0.8026,NO
4.8151,YES
1.8176,YES
1.8585,YES
5.346,YES
1.6152,NO
0.6055,NO
6.5186,YES
1.3339,NO
5.0491,YES
1.0712,NO
1.4218,NO
0.8966,NO
1.2738,NO
1.0483,NO
2.7181,YES
1.1305,NO
2.3077,YES
0.7112,NO
2.3692,YES
1.1577,NO
1.0387,NO
