50Traced_NONETRACED_MAX_RAW_LSA_19_SUM,Associated
0.12473684210526316,NO
0.037039473684210525,NO
0.13414473684210532,NO
0.24322368421052631,NO
0.10769736842105267,NO
0.15552631578947368,NO
0.115,NO
0.08697368421052631,NO
0.1381578947368421,NO
0.785592105263158,YES
0.06756578947368422,NO
0.8455263157894738,YES
0.17598684210526316,NO
0.2461184210526316,NO
0.24559210526315794,NO
0.15138157894736842,NO
0.14723684210526317,NO
0.14921052631578946,NO
0.12631578947368421,NO
0.18565789473684213,NO
0.17776315789473685,NO
0.6744078947368422,YES
0.6760526315789475,YES
0.7328947368421054,YES
0.2843421052631579,YES
0.1691447368421053,NO
0.1880263157894737,YES
0.13815789473684215,NO
0.6936842105263158,YES
0.2542763157894737,YES
0.303421052631579,NO
0.1782894736842105,NO
0.14993421052631578,NO
0.1475657894736842,NO
0.8828289473684211,YES
0.6861184210526315,YES
0.17197368421052633,NO
0.050328947368421056,NO
0.1467763157894737,NO
0.0749342105263158,NO
0.12506578947368424,NO
0.18184210526315792,NO
0.10111842105263157,NO
0.8080921052631579,YES
0.12480263157894737,NO
0.6972368421052633,YES
0.09684210526315788,NO
0.8467763157894738,YES
0.047368421052631574,NO
0.055394736842105274,NO
0.09598684210526316,NO
0.07282894736842106,NO
0.030197368421052626,NO
0.20743421052631578,NO
0.10973684210526317,NO
0.14855263157894738,NO
0.13743421052631577,NO
0.08835526315789476,NO
0.09230263157894737,NO
0.29473684210526313,NO
0.16302631578947369,NO
0.20552631578947367,NO
0.1755263157894737,NO
0.03888157894736842,NO
0.15578947368421053,NO
0.9240789473684211,YES
0.1023684210526316,NO
0.36519736842105266,YES
0.13835526315789476,NO
0.21480263157894736,NO
0.13690789473684212,NO
0.2053947368421053,NO
0.20710526315789474,NO
0.16256578947368422,NO
0.20526315789473687,NO
0.14125,NO
0.2511184210526316,NO
0.6048026315789474,YES
0.9028947368421053,YES
0.8634868421052632,YES
0.17539473684210527,YES
0.18585526315789475,NO
0.26769736842105263,YES
0.15901315789473686,NO
0.7088815789473685,YES
0.21282894736842106,YES
0.2973684210526316,NO
0.15828947368421054,NO
0.12986842105263158,NO
0.10164473684210527,NO
0.8491447368421055,YES
0.2551973684210526,YES
0.19046052631578947,NO
0.07835526315789473,NO
0.1663157894736842,NO
0.06625,NO
0.17421052631578948,NO
0.24039473684210527,NO
0.14190789473684207,NO
0.749671052631579,YES
0.10967105263157896,NO
0.6771710526315791,YES
0.05118421052631579,NO
0.8258552631578948,YES
0.07539473684210526,NO
0.07605263157894737,NO
0.04526315789473684,NO
0.08782894736842108,NO
0.044671052631578945,NO
0.22138157894736843,NO
0.125,NO
0.16394736842105262,NO
0.09625000000000002,NO
0.020986842105263158,NO
0.27828947368421053,YES
0.843421052631579,YES
0.8163815789473685,YES
0.27999999999999997,YES
0.10552631578947368,NO
0.0027631578947368424,NO
0.25967105263157897,YES
0.1448684210526316,NO
0.2084868421052632,YES
0.14802631578947373,NO
0.15868421052631576,NO
0.22651315789473686,NO
0.22651315789473686,NO
0.08625000000000001,NO
0.7756578947368421,YES
0.08519736842105265,NO
0.860592105263158,YES
0.08164473684210527,NO
0.790921052631579,YES
0.09934210526315791,NO
0.1755263157894737,NO
0.14776315789473682,NO
0.05217105263157895,NO
0.29875,YES
0.16585526315789473,NO
0.2742763157894737,YES
0.19355263157894737,NO
0.03421052631578948,NO
0.26125000000000004,NO
0.3011842105263158,NO
0.2613815789473684,NO
0.27210526315789474,NO
0.2067763157894737,NO
0.08592105263157895,NO
0.2115789473684211,NO
0.8881578947368421,YES
0.21940789473684208,NO
0.8142105263157895,YES
0.1230921052631579,NO
