50Traced_NONETRACED_SUM_RAW_VSM_40_MEDIAN,Associated
0.3213,NO
0.1943,NO
0.3504,NO
0.5175,NO
0.3638,NO
0.348,NO
0.3414,NO
0.2997,NO
0.4473,NO
0.4139,YES
0.2018,NO
0.5117,YES
0.3968,NO
0.5026,NO
0.4662,NO
0.2376,NO
0.5556,NO
0.1818,NO
0.3394,NO
0.3478,NO
0.2344,NO
0.889,YES
1.0301,YES
0.4088,YES
0.3951,YES
0.5148,NO
0.64,YES
0.1747,NO
1.5663,YES
1.1521,YES
0.4279,NO
0.3418,NO
0.1992,NO
0.5382,NO
1.6825,YES
2.0249,YES
0.45399999999999996,NO
0.3159,NO
0.2471,NO
0.3196,NO
0.1797,NO
0.1993,NO
0.1551,NO
1.58,YES
0.3896,NO
1.2416,YES
0.3043,NO
2.424,YES
0.1154,NO
0.4392,NO
0.7047,NO
0.3302,NO
0.1986,NO
0.6845,NO
0.4698,NO
0.2869,NO
0.2965,NO
0.2436,NO
0.6102,NO
0.7574,NO
0.8509,NO
0.6215,NO
0.7092,NO
0.2518,NO
1.0043,NO
1.1025,YES
0.5182,NO
1.6192,YES
0.3675,NO
0.674,NO
0.3241,NO
0.4742,NO
0.8976,NO
0.4438,NO
0.7955,NO
0.5193,NO
0.3993,NO
2.5402,YES
2.819,YES
1.1597,YES
1.3609,YES
1.0822,NO
2.4149,YES
0.4353,NO
1.5427,YES
1.1104,YES
0.3356,NO
0.5533,NO
0.3257,NO
0.3454,NO
1.5319,YES
2.0196,YES
0.21,NO
0.2865,NO
0.1364,NO
0.26,NO
0.2669,NO
0.3292,NO
0.2867,NO
1.4636,YES
0.5257,NO
1.123,YES
0.1862,NO
2.3072,YES
0.1891,NO
0.3262,NO
0.6516,NO
0.3229,NO
0.1523,NO
0.3168,NO
0.3047,NO
0.1328,NO
0.1083,NO
0.1681,NO
0.9465,YES
2.541,YES
2.2051,YES
0.9821,YES
0.3454,NO
0.0788,NO
1.4912,YES
0.2926,NO
0.4403,YES
0.2903,NO
0.5998,NO
0.8741,NO
0.64,NO
0.1301,NO
3.1041,YES
0.1434,NO
1.7178,YES
0.1417,NO
1.1931,YES
0.5348,NO
0.638,NO
0.4179,NO
0.3631,NO
1.4767,YES
0.4454,NO
0.4719,YES
0.5589999999999999,NO
0.2918,NO
0.7302,NO
0.621,NO
0.5472,NO
0.3649,NO
0.8065,NO
0.4375,NO
