50Traced_NONETRACED_MAX_MULTI_VSM_75_SUM,Associated
0.24504137659267045,NO
0.04636805464337317,NO
0.19236831735189802,NO
0.39347169315644287,NO
0.21469854196768684,NO
0.4424668330487324,NO
0.21969000394062788,NO
0.13109155392092472,NO
0.20261394982267175,NO
0.7859582293445423,YES
0.19709707079994745,NO
0.8457900958886116,YES
0.3302902929200053,NO
0.34473926178904507,NO
0.16734533035597005,NO
0.2575857086562459,NO
0.29758308157099694,NO
0.24871929594115327,NO
0.1541442269801655,NO
0.22960725075528704,NO
0.3298962301326678,NO
0.6749638775778275,YES
0.6766058058584001,YES
0.7333508472349929,YES
0.6288585314593459,YES
0.18888742939708392,NO
0.6708262183107843,YES
0.20760541179561273,NO
0.6942072770261395,YES
0.39550768422435306,YES
0.3947852357809011,NO
0.2543675292263234,NO
0.14508078287140416,NO
0.2005779587547616,NO
0.8830290292920006,YES
0.6866544069355051,YES
0.24024694601339813,NO
0.16373308813871007,NO
0.23072376198607647,NO
0.13128858531459345,NO
0.2827400499146197,NO
0.29140943123604357,NO
0.26658347563378426,NO
0.8084198082227768,YES
0.1669512675686326,NO
0.6977538421121766,YES
0.13161697097070799,NO
0.847037961381847,YES
0.17772231708918956,NO
0.20589780638381716,NO
0.16787074740575328,NO
0.15302771574937607,NO
0.17897018258242478,NO
0.2912780769735978,NO
0.16787074740575328,NO
0.23249704452909498,NO
0.2280309996059372,NO
0.10396689872586365,NO
0.2046499408905819,NO
0.42952843819781944,NO
0.2699330093261526,NO
0.3402075397346644,NO
0.2772231708918954,NO
0.05713910416393011,NO
0.24779981610403257,NO
0.924208590568764,YES
0.2552213319322212,NO
0.7561408117693419,YES
0.22054380664652568,NO
0.3406016025220018,NO
0.16117168002101664,NO
0.30106396952581105,NO
0.34191514514646,NO
0.25187179823985284,NO
0.2728884802311835,NO
0.1012084592145015,NO
0.3890713253645081,NO
0.9170497832654669,YES
0.9030605543149876,YES
0.8637199527124655,YES
0.5833442795218705,YES
0.23932746617627737,NO
0.4536976224878497,YES
0.2125311966373309,NO
0.7093786943386313,YES
0.2244844345199002,YES
0.42118744253251017,NO
0.3099303822409037,NO
0.1966373308813871,NO
0.21312229081833706,NO
0.4492972546959148,YES
0.7054380664652569,YES
0.3144621042952844,NO
0.17358465782214633,NO
0.24458163667411004,NO
0.16892158150531983,NO
0.35820307368974125,NO
0.35669249967161437,NO
0.3558386969657165,NO
0.7500985156968343,YES
0.16012084592145018,NO
0.6146722711151977,YES
0.1285301458032313,NO
0.8261526336529621,YES
0.22743990542493098,NO
0.25673190595034806,NO
0.1704321555234467,NO
0.18816498095363193,NO
0.24372783396821224,NO
0.2995533955076842,NO
0.1596611060028898,NO
0.24221725995008542,NO
0.1783134112701957,NO
0.03691054774727439,NO
0.4658478917640877,YES
0.8436884276894785,YES
0.6720084066727965,YES
0.39077893077630366,YES
0.1871141468540654,NO
0.13930119532378823,NO
0.5117562064889005,YES
0.2254695914882438,NO
0.33147248128201756,YES
0.17916721397609353,NO
0.3008012610009195,NO
0.32740049914619723,NO
0.32740049914619723,NO
0.16833048732431366,NO
0.7760409825298831,YES
0.15158281886247205,NO
0.8608301589386576,YES
0.22382766320767106,NO
0.7912780769735978,YES
0.16097464862734795,NO
0.23459871272822802,NO
0.35518192565348744,NO
0.05280441350321818,NO
0.35708656245895176,YES
0.21102062261920398,NO
0.3326546696440299,YES
0.2786023906475765,NO
0.06265598318665441,NO
0.394128464468672,NO
0.4339944831209772,NO
0.3341652436621568,NO
0.3520951004860108,NO
0.2916064626297123,NO
0.12189675554971757,NO
0.3601733876264285,NO
0.8883488769210561,YES
0.33672665177985023,NO
0.8145277814265073,YES
0.22455011165112304,NO
0.3135426244581637,NO
0.14875870221988702,NO
0.21804807566005513,NO
0.3476947326940759,NO
0.2118087481938789,NO
0.24379351109943515,NO
0.19006961775909628,NO
0.34933666097464855,NO
0.8797451727308551,YES
0.8610271903323262,YES
0.8071062655983188,YES
0.8138710101142783,YES
0.3793511099435177,NO
0.491396295809799,YES
0.29745172730855113,NO
0.13299619072638907,NO
0.0706685931958492,NO
0.3822409037173256,YES
0.8633258899251282,YES
0.5348745566793643,YES
0.38427689478523575,YES
0.13805332983055296,NO
0.05247602784710364,NO
0.44785235780901084,YES
0.4381978195192434,NO
0.30796006830421646,YES
0.363391567056351,NO
0.282543018520951,NO
0.34001050834099567,NO
0.32713779062130566,NO
0.11651123078943912,NO
0.7712465519506108,YES
0.10895836069880466,NO
0.7960725075528701,YES
0.16517798502561404,NO
0.7916064626297123,YES
0.4021410744778668,NO
0.4124523840798634,NO
0.41389728096676737,NO
0.11986076448180744,NO
0.3185340864311047,YES
0.19368185997635623,NO
0.2047812951530277,YES
0.2562064889005648,NO
0.09142256666228821,NO
0.4038486798896624,NO
0.37225797977144354,NO
0.27223170891895443,NO
0.3528175489294627,NO
0.28957047156180216,NO
0.27124655195061076,NO
0.3787600157625115,NO
0.7544332063575464,YES
0.378365952975174,NO
0.7845133324576382,YES
0.349073952449757,NO
0.3646394325495862,NO
0.3644424011559175,NO
0.20537238933403387,NO
0.17456981479048994,NO
0.20714567187705238,NO
0.20937869433863127,NO
0.3185340864311047,NO
0.31242611322737424,NO
0.7472087219230263,YES
0.7187048469722843,YES
0.7486536188099303,YES
0.8279259161959805,YES
0.402009720215421,NO
0.38828319978983317,YES
0.33147248128201756,NO
0.258964928411927,NO
0.10508340995665308,NO
0.31518455273873636,NO
0.36917115460396693,NO
0.21469854196768684,NO
0.5195061079732037,NO
0.21102062261920398,NO
0.10495205569420726,NO
0.2608695652173913,NO
0.8489425981873112,YES
0.2953500591094181,NO
0.6852095100486012,YES
0.2583081570996979,NO
0.1839616445553658,NO
0.0803231314856167,NO
0.2992906869827926,NO
0.32713779062130566,NO
0.2678313411270195,NO
0.44358334427952184,NO
0.12321029817417573,NO
0.42512807040588463,NO
0.8892683567581767,YES
0.7330224615788783,YES
0.8957047156180219,YES
0.7409037173256272,YES
0.3502561408117693,NO
0.7993563641140156,YES
0.228884802311835,NO
0.291146722711152,NO
0.06305004597399186,NO
0.41113884145540525,NO
0.4366872455011165,NO
0.3528175489294627,NO
0.5026927623801393,NO
0.2700643635885984,NO
0.21923026402206752,NO
0.3978720609483778,NO
0.8588598450019702,YES
0.28175489294627604,NO
0.6946013398134769,YES
0.3545908314724813,NO
0.33403388939971096,NO
0.33849993432286873,NO
0.17286220937869434,NO
0.3216209115985813,NO
0.157362406410088,NO
0.23689741232102984,NO
0.26572967292788646,NO
0.374819387889137,NO
0.8230001313542624,YES
0.7872717719690003,YES
0.7416261657690792,YES
0.6833705503743597,YES
0.3065808485485354,NO
0.755352686194667,YES
0.18166294496256402,NO
0.1704321555234467,NO
0.054117956127676344,NO
0.27761723367923286,NO
0.39623013266780505,NO
0.3134112701957178,NO
0.22566662288191253,NO
0.20951004860107708,NO
0.056416655720478125,NO
0.3000131354262446,NO
0.8781032444502824,YES
0.14731380533298302,NO
0.7434651254433206,YES
0.3176802837252069,NO
0.32713779062130566,NO
0.32694075922763693,NO
0.18245107053723894,NO
0.2454354393800079,NO
0.17581768028372516,NO
0.20379613818468412,NO
0.15164849599369498,NO
0.31938788913700245,NO
0.8107841849468015,YES
0.8062524628924209,YES
0.7955470905030869,YES
0.530080126100092,YES
0.1968343622750558,NO
0.352620517535794,YES
0.1661631419939577,NO
0.27485879416787073,NO
0.09253907789307761,NO
0.9584263759358992,YES
0.39340601602522,YES
0.23341652436621563,YES
0.8107841849468015,YES
0.38276632076710887,NO
0.21653750164192825,NO
0.8383029029292001,YES
0.13155129383948508,NO
0.8398134769473269,YES
0.14022067516090894,NO
0.404111388414554,NO
0.37659267043215544,NO
0.31899382634966506,NO
0.20826218310784184,NO
0.3038880861683962,YES
0.18678576119795087,NO
0.4852883226060685,YES
0.28641796926310253,NO
0.38618153159070007,YES
0.2122028109812163,NO
0.25252856955208197,NO
0.5642979114672271,NO
0.2047812951530277,NO
0.847037961381847,YES
0.5118875607513463,NO
0.5392092473400762,YES
0.32280309996059375,NO
0.1691842900302115,NO
0.8599106791015368,YES
0.528635229213188,NO
0.2462892420859057,NO
0.7952187048469722,YES
0.3558386969657165,NO
0.072967292788651,NO
0.9816104032575858,YES
0.4185603572835938,NO
0.9115329042427427,YES
0.26060685669249967,NO
0.5249573098647051,NO
0.4887035334296597,NO
0.48450019703139363,NO
0.2001838959674241,NO
0.5308682516747668,NO
0.1268882175226586,NO
0.6282674372783397,NO
0.14402994877183764,NO
0.5602259293314068,NO
0.2910153684487062,NO
0.3171548666754236,NO
0.5546433731774597,NO
0.24031262314462104,NO
0.8729804282148955,YES
0.5137265204255879,NO
0.6364114015499804,YES
0.20924734007618542,NO
0.06712202810981216,NO
0.7863522921318797,YES
0.8073032969919873,YES
0.770392749244713,YES
0.5315250229869959,YES
0.24596085642979115,NO
0.1961119138316038,NO
0.8076316826481019,YES
0.5291606462629712,NO
0.536450807828714,YES
0.39925128070405885,NO
0.3545908314724813,NO
0.3853277288848023,NO
0.3844739261789045,NO
0.19492972546959145,NO
0.5297517404439774,YES
0.19401024563247077,NO
0.5891895442007093,YES
0.24707736766058058,NO
0.7494417443846053,YES
0.48476290555628526,NO
0.43340338893997105,NO
0.52009720215421,NO
0.1736503349533692,NO
0.5247602784710363,YES
0.5049257848417181,NO
0.44417443846052795,YES
0.20865624589517928,NO
0.12925259424668328,NO
0.8786943386312887,YES
0.44752397215289635,NO
0.23683173518980688,NO
0.8994483120977276,YES
0.3029029292000525,NO
0.14908708787600156,NO
0.9349796400893209,YES
0.3192565348745567,NO
0.9475896492841192,YES
0.310455799290687,NO
0.4651254433206357,NO
0.3215552344673585,NO
0.24123210298174175,NO
0.16491527650072244,NO
0.4701169052935768,NO
0.15447261263628004,NO
0.5654144226980166,NO
0.11414685406541442,NO
0.5066990673847367,NO
0.36050177328254296,NO
0.30828845396033105,NO
0.4710363851306975,NO
0.26783134112701956,NO
0.8878234598712729,YES
0.5419020097202154,NO
0.8365296203861816,YES
0.16333902535137265,NO
0.03191908577433338,NO
0.2777485879416787,YES
0.7529883094706424,YES
0.7059634835150401,YES
0.33140680415079465,YES
0.20202285564166556,NO
0.0,NO
0.20668593195849205,YES
0.1437015631157231,NO
0.26684618415867595,YES
0.16511230789439116,NO
0.2455667936424537,NO
0.302574543543938,NO
0.28142650729016155,NO
0.0971364770786812,NO
0.7323000131354263,YES
0.09884408249047683,NO
0.7244844345199002,YES
0.1253776435045317,NO
0.7034020753973467,YES
0.18166294496256405,NO
0.2957441218967555,NO
0.3065151714173125,NO
0.05319847629055562,NO
0.26671482989623013,YES
0.15867594903454615,NO
0.11683961644555366,YES
0.8224090371732563,YES
0.06278733744910023,YES
0.39570471561802184,NO
0.22001838959674241,NO
0.13831603835544465,NO
0.24957309864705107,NO
0.7810324445028242,YES
0.8663470379613818,YES
0.22612636280047282,NO
0.0432812294758965,NO
0.2472743990542493,NO
0.09089714961250492,NO
0.3349533692368317,NO
0.34979640089320896,NO
0.3396821226848811,NO
0.6792328911073164,YES
0.1790358597136477,NO
0.7826743727833968,YES
0.06876395639038485,NO
