50Traced_NONETRACED_SUM_RAW_VSM_91_MAX,Associated
0.2227,NO
0.0805,NO
0.4615,NO
0.8381,NO
0.3526,NO
0.1503,NO
0.5744,NO
0.3092,NO
0.4214,NO
2.4982,YES
0.3906,NO
1.6367,YES
0.2427,NO
0.4998,NO
0.2223,NO
0.3021,NO
0.7144,NO
0.1432,NO
0.8975,NO
0.2944,NO
0.715,NO
3.0798,YES
1.3653,YES
1.7484,YES
2.3235,YES
0.6442,NO
3.2455,YES
0.3887,NO
2.2583,YES
1.2467,YES
0.4974,NO
0.1579,NO
0.2547,NO
0.3232,NO
1.4002,YES
2.1919,YES
0.5858,NO
0.1206,NO
0.4426,NO
0.1154,NO
0.3405,NO
0.6185,NO
0.2149,NO
1.3407,YES
0.4157,NO
0.7793,YES
0.2329,NO
2.0995,YES
0.1847,NO
0.1212,NO
0.0769,NO
0.2319,NO
0.1864,NO
0.5632,NO
0.3658,NO
0.7313,NO
0.504,NO
0.3271,NO
0.6815,NO
0.7481,NO
0.33,NO
0.344,NO
0.7628,NO
0.5246,NO
0.6223,NO
1.9307,YES
0.5527,NO
1.6557,YES
0.205,NO
0.4113,NO
0.2136,NO
0.5212,NO
0.7481,NO
0.2976,NO
0.79,NO
0.3757,NO
0.7464,NO
2.5249,YES
1.3948,YES
1.8486,YES
1.8955,YES
0.5326,NO
2.8358,YES
0.3986,NO
1.5502,YES
0.5108,YES
0.5055,NO
0.2005,NO
0.2298,NO
0.3581,NO
0.7361,YES
1.4556,YES
0.4669,NO
0.139,NO
0.415,NO
0.2279,NO
0.2489,NO
0.5415,NO
0.2075,NO
0.6131,YES
0.4052,NO
0.639,YES
0.2767,NO
1.395,YES
0.2054,NO
0.1712,NO
0.2017,NO
0.2767,NO
0.2954,NO
0.6573,NO
0.4262,NO
0.7473,NO
0.741,NO
0.2603,NO
0.9209,YES
1.9752,YES
1.8957,YES
0.8807,YES
0.5209,NO
0.3059,NO
0.9821,YES
0.2213,NO
0.6162,YES
0.4627,NO
0.3537,NO
0.8128,NO
0.1934,NO
0.3378,NO
2.638,YES
0.3011,NO
2.9218,YES
0.4264,NO
1.9212,YES
0.3479,NO
0.4954,NO
0.7163,NO
0.3416,NO
1.492,YES
0.5812,NO
1.7453,YES
0.5286,NO
0.2222,NO
0.6899,NO
0.7308,NO
0.584,NO
0.4823,NO
0.5211,NO
0.4516,NO
0.5592,NO
1.2,YES
0.5115,NO
1.1383,YES
0.1987,NO
0.2951,NO
0.1689,NO
0.3586,NO
0.9201,NO
0.1942,NO
0.8563,NO
0.4428,NO
0.6308,NO
1.5262,YES
0.9759,YES
1.2303,YES
1.4551,YES
0.7604,NO
1.8475,YES
0.6866,NO
0.6806,NO
0.214,NO
0.8814,YES
2.2257,YES
1.8663,YES
0.5702,YES
0.5385,NO
0.2192,NO
0.456,YES
0.5025,NO
0.4066,YES
0.6955,NO
0.4367,NO
0.9428,NO
0.2375,NO
0.3409,NO
2.2485,YES
0.2014,NO
3.0303,YES
0.2017,NO
2.1361,YES
0.7884,NO
0.4543,NO
0.8141,NO
0.7009,NO
0.8817,YES
1.0498,NO
0.868,YES
0.4169,NO
0.2363,NO
0.6225,NO
0.7239,NO
0.5723,NO
0.4465,NO
0.4284,NO
0.2481,NO
0.5027,NO
0.8075,YES
0.5625,NO
0.7429,YES
0.2519,NO
0.5821,NO
0.2033,NO
0.3086,NO
0.8458,NO
0.1067,NO
0.8398,NO
0.3003,NO
0.5813,NO
1.0009,YES
0.6345,YES
0.8006,YES
1.03,YES
0.5952,NO
1.3278,YES
0.7733,NO
0.5451,NO
0.1668,NO
1.0078,NO
0.8537,NO
0.4361,NO
0.8248,NO
0.6703,NO
0.3766,NO
0.7839,NO
1.7242,YES
0.7318,NO
1.7351,YES
0.1331,NO
0.2703,NO
0.0647,NO
0.3896,NO
0.8269,NO
0.2025,NO
1.0668,NO
0.2895,NO
0.9352,NO
1.9997,YES
1.7879,YES
1.9788,YES
1.875,YES
1.0025,NO
2.8474,YES
0.7081,NO
0.2683,NO
0.193,NO
0.3947,NO
0.511,NO
0.2047,NO
0.3841,NO
0.5664,NO
0.2974,NO
0.5879,NO
1.7291,YES
0.4684,NO
1.1552,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.3723,NO
0.5007,NO
0.1099,NO
0.6274,NO
0.2278,NO
0.6306,NO
2.0131,YES
1.2075,YES
1.3494,YES
1.4259,YES
0.6028,NO
2.35,YES
0.4302,NO
0.3999,NO
0.1822,NO
0.4911,NO
0.6799,NO
0.1729,NO
0.4,NO
0.6273,NO
0.4189,NO
0.5366,NO
1.8974,YES
0.4511,NO
1.5998,YES
0.2118,NO
0.2285,NO
0.2045,NO
0.3782,NO
0.6078,NO
0.3261,NO
0.7538,NO
0.2267,NO
0.7192,NO
2.4903,YES
1.3651,YES
1.7967,YES
1.847,YES
0.6133,NO
2.7852,YES
0.3885,NO
0.5505,NO
0.2079,NO
3.0567,YES
0.4448,YES
0.3499,YES
3.0452,YES
0.2752,NO
0.1605,NO
2.7977,YES
0.1626,NO
3.1567,YES
0.3745,NO
0.52,NO
0.4224,NO
0.1474,NO
0.3611,NO
0.7026,YES
0.2403,NO
0.7728,YES
0.2129,NO
0.4811,YES
0.5137,NO
0.648,NO
0.7325,NO
0.4964,NO
2.9054,YES
0.9578,NO
4.3907,YES
0.5436,NO
0.2236,NO
1.2053,YES
0.5363,NO
0.5004,NO
1.3114,YES
0.4342,NO
0.2981,NO
1.2746,YES
0.2255,NO
1.1128,YES
0.5484,NO
0.4255,NO
0.5668,NO
0.2648,NO
0.2994,NO
0.7622,NO
0.2536,NO
0.7412,NO
0.26,NO
0.5334,NO
0.4437,NO
0.5988,NO
0.6721,NO
0.6716,NO
1.4297,YES
0.8098,NO
1.8932,YES
0.8736,NO
0.2857,NO
1.4597,YES
2.2035,YES
1.8293,YES
1.3359999999999999,YES
0.5833,NO
0.2854,NO
0.9943,YES
0.7591,NO
1.3224,YES
1.0019,NO
0.3416,NO
0.7556,NO
0.2232,NO
0.4683,NO
2.3715,YES
0.2804,NO
3.6458,YES
0.3029,NO
2.1778,YES
1.063,NO
0.7986,NO
1.4217,NO
0.9243,NO
1.982,YES
1.7538,NO
2.182,YES
0.3079,NO
0.1889,NO
1.9569,YES
0.2422,NO
0.1649,NO
1.1917,YES
0.1681,NO
0.2075,NO
1.7704,YES
0.3337,NO
2.2006,YES
0.5042,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.2454,NO
0.3671,NO
0.1654,NO
0.5491,NO
0.1637,NO
0.2663,NO
0.5135,NO
0.6489,NO
0.7946,NO
0.5760000000000001,NO
0.8853,YES
1.0749,NO
2.0979,YES
0.3852,NO
0.1335,NO
0.5495,YES
0.8799,YES
1.3692,YES
0.6113,YES
0.243,NO
0.1147,NO
0.5364,YES
0.299,NO
0.4729,YES
0.2548,NO
0.1853,NO
0.5444,NO
0.1785,NO
0.2314,NO
1.5535,YES
0.0614,NO
1.6445,YES
0.2925,NO
0.7773,YES
0.3569,NO
0.1799,NO
0.413,NO
0.3249,NO
1.3361,YES
0.5025,NO
1.4314,YES
3.0934,YES
2.0817,YES
0.6749,NO
0.1548,NO
0.1959,NO
0.2797,NO
2.2197,YES
3.0447,YES
0.4442,NO
0.4002,NO
0.6167,NO
0.3707,NO
0.3258,NO
0.5498,NO
0.1446,NO
2.1863,YES
0.4355,NO
1.5626,YES
0.1518,NO
2.3078,YES
0.1441,NO
0.3306,NO
0.2595,NO
0.4001,NO
0.4944,NO
0.5256,NO
0.6624,NO
0.5308,NO
0.8299,NO
0.3311,NO
2.83,YES
1.0507,YES
1.2405,YES
2.1630000000000003,YES
0.4594,NO
0.3167,NO
2.267,YES
0.4144,NO
2.7727,YES
0.6453,NO
0.3389,NO
0.8228,NO
0.2904,NO
0.4895,NO
1.6435,YES
0.2615,NO
1.8346,YES
0.44799999999999995,NO
0.9136,YES
0.7056,NO
0.6649,NO
0.9926,NO
0.7127,NO
2.6245,YES
1.3468,NO
4.0776,YES
1.0267,NO
0.3989,NO
4.6209,YES
0.8055,YES
1.0647,YES
3.5151,YES
0.6071,NO
0.501,NO
4.2144,YES
0.6304,NO
4.0542,YES
0.5923,NO
0.2955,NO
0.6925,NO
0.2459,NO
0.6913,NO
1.3090000000000002,YES
0.5854,NO
1.7446,YES
0.5349,NO
0.7671,YES
1.1198,NO
0.7716,NO
1.1911,NO
0.8715,NO
3.5157,YES
1.7731,NO
6.3020000000000005,YES
0.5168,NO
0.1622,NO
2.4876,YES
0.9495,YES
1.1223,YES
1.7752,YES
0.22699999999999998,NO
0.1622,NO
1.9107,YES
0.2057,NO
2.358,YES
0.3767,NO
0.1746,NO
0.5877,NO
0.2363,NO
0.2792,NO
1.4309,YES
0.1975,NO
1.7222,YES
0.2651,NO
0.78,YES
0.5043,NO
0.2949,NO
0.6877,NO
0.4404,NO
2.1879,YES
0.9143,NO
3.6372,YES
0.7667,NO
0.3012,NO
4.4005,YES
0.7556,YES
1.125,YES
3.4541,YES
0.3225,NO
0.1911,NO
3.5729,YES
0.1509,NO
4.0357,YES
0.4524,NO
0.4119,NO
0.8097,NO
0.265,NO
0.5293,NO
1.4472,YES
0.3414,NO
1.6442,YES
0.3142,NO
0.5915,YES
0.568,NO
0.5771,NO
0.9201,NO
0.5425,NO
3.3372,YES
1.1347,NO
5.7623,YES
0.7382,NO
0.1838,NO
0.7814,YES
1.4112,YES
2.2297,YES
0.7864,YES
0.3529,NO
0.2821,NO
0.6322,YES
0.2588,NO
0.6275,YES
0.5045,NO
0.41700000000000004,NO
0.8543,NO
0.2523,NO
0.3438,NO
2.5638,YES
0.2308,NO
2.1349,YES
0.3506,NO
1.2224,YES
0.4912,NO
0.29600000000000004,NO
0.6159,NO
0.4303,NO
1.4945,YES
0.6419,NO
1.6154,YES
0.7634,NO
0.2728,NO
1.0005,YES
1.9835,YES
1.3125,YES
0.9829,YES
0.5538,NO
0.3372,NO
0.9,YES
0.4137,NO
0.9118,YES
0.6108,NO
0.3189,NO
0.5751,NO
0.0804,NO
0.3841,NO
2.1830000000000003,YES
0.2432,NO
3.0195,YES
0.3772,NO
2.0793,YES
0.5593,NO
0.6937,NO
0.8672,NO
0.4596,NO
0.9976,YES
1.014,NO
1.271,YES
0.4118,NO
0.0803,NO
0.4516,NO
0.4944,NO
0.3088,NO
0.5559,NO
0.2677,NO
0.1294,NO
0.5889,NO
0.1291,NO
0.3998,NO
0.1052,NO
0.7981,YES
1.4869999999999999,YES
0.6267,YES
0.0766,NO
0.4188,NO
0.1568,NO
0.2824,NO
0.2793,NO
0.3572,NO
0.1983,NO
0.0745,NO
0.1014,NO
0.1916,NO
0.6335,NO
0.3193,NO
1.0954,NO
1.5914,YES
0.6199,YES
0.2752,NO
0.182,NO
0.0814,NO
0.1345,NO
0.7753,YES
1.5642,YES
0.2244,NO
0.1519,NO
0.2297,NO
0.1784,NO
0.2161,NO
0.4228,NO
0.1562,NO
0.7054,YES
0.2617,NO
0.6615,YES
0.2065,NO
1.4472,YES
0.2166,NO
0.1163,NO
0.0738,NO
0.1354,NO
0.0948,NO
0.2283,NO
0.253,NO
0.1915,NO
0.6295,NO
0.1981,NO
1.0992,YES
1.5862,YES
1.7779,YES
0.9784,YES
0.4392,NO
0.198,NO
0.8515,YES
0.3409,NO
0.8709,YES
0.395,NO
0.439,NO
0.8412,NO
0.1805,NO
0.3811,NO
2.1925,YES
0.0991,NO
2.4762,YES
0.2736,NO
1.5769,YES
0.5388,NO
0.3385,NO
0.49,NO
0.3469,NO
1.1146,YES
0.7311,NO
1.4447,YES
2.5603,YES
1.5141,YES
0.5765,NO
0.3418,NO
0.4404,NO
0.43700000000000006,NO
1.6912,YES
2.4595,YES
0.667,NO
0.3335,NO
0.5639,NO
0.2122,NO
0.41,NO
0.7261,NO
0.2135,NO
1.6262,YES
0.6970000000000001,NO
1.0282,YES
0.4513,NO
2.1876,YES
0.3807,NO
0.295,NO
0.1604,NO
0.3334,NO
0.3458,NO
0.6958,NO
0.5884,NO
0.843,NO
0.3911,NO
0.1778,NO
0.632,NO
0.5357,NO
0.3156,NO
0.5216,NO
0.6901,NO
0.336,NO
0.6546,NO
2.3068,YES
0.519,NO
1.6653,YES
0.24100000000000002,NO
0.3327,NO
0.2504,NO
0.4176,NO
0.5895,NO
0.1658,NO
0.4865,NO
0.2425,NO
0.5193,NO
2.4672,YES
1.8416,YES
1.7357,YES
2.3685,YES
0.7439,NO
3.2447,YES
0.3942,NO
