50Traced_NONETRACED_MEDIAN_MULTI_LSA_70_SUM,Associated
0.11236152628802533,NO
0.09741515737647265,NO
0.2284156848953754,NO
0.3632846843678565,NO
0.10075611042729032,NO
0.14207842447687707,NO
0.08633726041849833,NO
0.1021628275013188,NO
0.27976085809741513,NO
0.41691577281519254,YES
0.09108493054334448,NO
0.5771056796201863,YES
0.40953050817654296,NO
0.37506593986284503,NO
0.3736592227888166,NO
0.1835765781607174,NO
0.10691049762616493,NO
0.1777738702303499,NO
0.11411992263056094,NO
0.3659222788816599,NO
0.1844557763319852,NO
0.11974679092667488,YES
0.1241427817830139,YES
0.27606822577809037,YES
0.40478283805169685,YES
0.2593634605240021,NO
0.10866889396870054,YES
0.250219799542817,NO
0.1988746263407772,YES
0.4125197819588535,YES
0.6537717601547388,NO
0.26041849832952346,NO
0.18463161596623878,NO
0.17830138913311058,NO
0.6768067522419553,YES
0.15104624582380866,YES
0.2226129769650079,NO
0.17724635132758923,NO
0.15526639704589415,NO
0.16880604888341832,NO
0.2987515385967997,NO
0.2510989977140848,NO
0.25549498857042374,NO
0.4868999472481097,YES
0.1174608756813786,NO
0.18076314401266044,YES
0.04272903112361526,NO
0.5804466326710039,YES
0.05521364515561808,NO
0.19588535255846667,NO
0.11798839458413925,NO
0.19992966414629856,NO
0.12379110251450677,NO
0.35150342887286795,NO
0.1795322665728855,NO
0.21892034464568313,NO
0.13856163179180586,NO
0.25250571478811323,NO
0.21681026903464037,NO
0.4865482679796025,NO
0.24863724283453487,NO
0.2757165465095832,NO
0.24037278002461754,NO
0.07227008967821347,NO
0.3673289959556884,NO
0.7870582029189379,YES
0.26463864955160893,NO
0.33708457886407595,YES
0.34323896606295057,NO
0.36398804290487075,NO
0.3583611746087568,NO
0.3202039739757341,NO
0.25232987515385963,NO
0.20573237207666606,NO
0.32512748373483386,NO
0.2913662739581501,NO
0.3699665904694918,NO
0.7678916827852998,YES
0.7304378406892914,YES
0.6251098997714085,YES
0.29417970810620714,YES
0.3349745032530332,NO
0.32161069104976264,YES
0.21962370318269733,NO
0.21188675927554068,YES
0.30174081237911027,YES
0.5960963601195709,NO
0.27501318797256896,NO
0.24775804466326706,NO
0.23615262880253207,NO
0.5867768595041323,YES
0.20133638122032704,YES
0.2871461227360647,NO
0.15016704765254088,NO
0.2226129769650079,NO
0.1387374714260594,NO
0.38526463864955157,NO
0.3499208721645859,NO
0.3476349569192896,NO
0.32090733251274833,YES
0.14577105679620186,NO
0.12713205556532442,YES
0.03745384209600844,NO
0.5245296289783716,YES
0.05415860735009671,NO
0.20274309829435552,NO
0.1427817830138913,NO
0.19025848426235273,NO
0.16792685071215052,NO
0.3697907508352382,NO
0.22032706171971161,NO
0.23386671355723582,NO
0.11007561104272905,NO
0.025672586601019873,NO
0.27167223492175135,YES
0.5714788113240724,YES
0.49920872164585894,YES
0.23421839282574292,YES
0.12801125373659222,NO
0.005626868296113946,NO
0.35255846667838925,YES
0.2280640056268683,NO
0.21575523122911905,YES
0.23650430807103923,NO
0.36346052400211004,NO
0.3228415684895375,NO
0.3228415684895375,NO
0.0833479866361878,NO
0.39036398804290484,YES
0.08053455248813082,NO
0.6173729558642518,YES
0.2319324775804466,NO
0.43115878318973094,YES
0.07455600492350976,NO
0.10181114823281168,NO
0.23580094953402497,NO
0.06963249516441006,NO
0.28433268858800775,YES
0.15227712326358359,NO
0.21892034464568313,YES
0.25426411113064884,NO
0.11148232811675753,NO
0.35713029716898187,NO
0.43678565148584486,NO
0.3304026727624406,NO
0.2818709337084579,NO
0.27888165992614733,NO
0.19817126780376296,NO
0.23914190258484264,NO
0.6910497626164938,YES
0.26006681906101636,NO
0.5034288728679444,YES
0.3321610691049762,NO
0.29154211359240373,NO
0.27976085809741513,NO
0.07772111834007386,NO
0.2410761385616318,NO
0.07895199577984878,NO
0.17302620010550376,NO
0.3377879374010902,NO
0.21012836293300508,NO
0.6680147705292773,YES
0.6179004747670125,YES
0.4735361350448391,YES
0.4916476173729558,YES
0.46175487954985045,NO
0.291014594689643,YES
0.1756637946193072,NO
0.15596975558290838,NO
0.11886759275540705,NO
0.2727272727272727,YES
0.6240548619658871,YES
0.44540179356426934,YES
0.21681026903464037,YES
0.13838579215755228,NO
0.08897485493230174,NO
0.3464040794795147,YES
0.4395990856339018,NO
0.16915772815192542,YES
0.23931774221909619,NO
0.37875857218216985,NO
0.4348514155090557,NO
0.4003868471953578,NO
0.23826270441357483,NO
0.37752769474239495,YES
0.23070160014067168,NO
0.44399507649024084,YES
0.23245999648320728,NO
0.43203798136099875,YES
0.343063126428697,NO
0.370669949006506,NO
0.3745384209600844,NO
0.16423421839282573,NO
0.27448566906980837,YES
0.17900474767012484,NO
0.23070160014067168,YES
0.3372604184983295,NO
0.11376824336205381,NO
0.5150342887286795,NO
0.31686302092491647,NO
0.25479163003340954,NO
0.33391946544751183,NO
0.27343063126428696,NO
0.25285739405662033,NO
0.334271144716019,NO
0.35572358009495336,YES
0.34235976789168276,NO
0.42852118867592753,YES
0.4257077545278706,NO
0.3407772111834007,NO
0.34024969228064006,NO
0.10269034640407948,NO
0.21804114647441533,NO
0.08123791102514506,NO
0.17847722876736413,NO
0.3794619307191841,NO
0.15667311411992263,NO
0.3131703886055917,YES
0.23685598733954633,YES
0.31703886055917,YES
0.5292772991032179,YES
0.5189027606822578,NO
0.27413398980130116,YES
0.286618603833304,NO
0.14963952874978018,NO
0.21821698610866885,NO
0.4295762264814489,NO
0.32864427641990507,NO
0.23527343063126427,NO
0.34833831545630384,NO
0.21821698610866885,NO
0.15280464216634426,NO
0.36926323193247756,NO
0.5855459820643573,YES
0.3949358185334974,NO
0.2880253209073325,YES
0.21681026903464037,NO
0.1120098470195182,NO
0.09653595920520484,NO
0.34148056972041496,NO
0.21610691049762618,NO
0.2737823105327941,NO
0.5278705820291894,NO
0.21294179708106203,NO
0.47845964480393877,NO
0.6935115174960436,YES
0.5813258308422717,YES
0.8515913486899946,YES
0.29628978371724984,YES
0.40513451732020395,NO
0.45278705820291887,YES
0.3087743977492527,NO
0.2917179532266573,NO
0.11798839458413925,NO
0.38227536486724106,NO
0.3945841392649903,NO
0.34271144716018986,NO
0.30332336908739227,NO
0.27888165992614733,NO
0.19447863548443817,NO
0.2906629154211359,NO
0.612097766836645,YES
0.3042025672586601,NO
0.3490416739933181,YES
0.37875857218216985,NO
0.3416564093546685,NO
0.33567786179004744,NO
0.0703358537014243,NO
0.23158079831193948,NO
0.07332512748373483,NO
0.19500615438719887,NO
0.31897309653595923,NO
0.2289432037981361,NO
0.6928081589590294,YES
0.5971513979250923,YES
0.47494285211886755,YES
0.4531387374714261,YES
0.4174432917179532,NO
0.33497450325303324,YES
0.23914190258484258,NO
0.138913311060313,NO
0.10831721470019344,NO
0.26006681906101636,NO
0.4902409002989274,NO
0.2336908739229822,NO
0.1331106031299455,NO
0.0891506945665553,NO
0.07631440126604537,NO
0.23263583611746086,NO
0.7559345876560576,YES
0.08950237383506242,NO
0.4070687532969931,YES
0.35519606119219266,NO
0.34288728679444347,NO
0.34235976789168276,NO
0.1320555653244241,NO
0.1647617372955864,NO
0.1276595744680851,NO
0.15421135924037277,NO
0.2820467733427114,NO
0.24969228064005622,NO
0.5756989625461579,YES
0.616493757692984,YES
0.5349041673993318,YES
0.2037981360998769,YES
0.30895023738350624,NO
0.18111482328116757,YES
0.21241427817830136,NO
0.22208545806224722,NO
0.062071390891506956,NO
1.0000000000000002,YES
0.23439423245999647,YES
0.19852294707227008,YES
0.4833831545630385,YES
0.37612097766836644,NO
0.17003692632319323,NO
0.5570599613152805,YES
0.15403551960611922,NO
0.5611042729031124,YES
0.16898188851767185,NO
0.357481976437489,NO
0.24582380868647796,NO
0.2419553367328996,NO
0.16370669949006506,NO
0.2078424476877088,YES
0.13662739581501668,NO
0.3993318093898365,YES
0.35713029716898187,NO
0.21505187269210477,YES
0.20625989097942674,NO
0.27554070687532967,NO
0.5146826094601723,NO
0.19377527694742394,NO
0.676103393704941,YES
0.42518023562510987,NO
0.4172674520836997,YES
0.29910321786530686,NO
0.25479163003340954,NO
0.6149112009847019,YES
0.36187796729382804,NO
0.2526815544223668,NO
0.7140847547037101,YES
0.3040267276244065,NO
0.1756637946193072,NO
0.9407420432565499,YES
0.3186214172674521,NO
0.7531211535080007,YES
0.2514506769825918,NO
0.5567082820467734,NO
0.5459820643573061,NO
0.44839106734657985,NO
0.28345349041673995,NO
0.36785651485844906,NO
0.22859152452962897,NO
0.6286266924564797,NO
0.23791102514506768,NO
0.4464568313697907,NO
0.3328644276419905,NO
0.2964656233515034,NO
0.6451556180763144,NO
0.31985229470722704,NO
0.6499032882011605,YES
0.5734130473008615,NO
0.4881308246878846,YES
0.17654299279057498,NO
0.04677334271144716,NO
0.5829083875505539,YES
0.526815544223668,YES
0.37524177949709864,YES
0.371900826446281,YES
0.19957798487779146,NO
0.06611570247933884,NO
0.47494285211886755,YES
0.39212238438544045,NO
0.4413574819764374,YES
0.17531211535080005,NO
0.39862845085282217,NO
0.3451732020397397,NO
0.34288728679444347,NO
0.06295058906277476,NO
0.5967997186565851,YES
0.06048883418322491,NO
0.4575347283277651,YES
0.19799542816950938,NO
0.3191489361702127,YES
0.40425531914893614,NO
0.3539651837524178,NO
0.49885704237735184,NO
0.1858624934060137,NO
0.4548971338139617,YES
0.3272375593458765,NO
0.5215403551960612,YES
0.2704413574819764,NO
0.272199753824512,NO
0.6652013363812203,YES
0.2925971513979251,NO
0.2727272727272727,NO
0.7207666608053456,YES
0.2783541410233867,NO
0.251802356251099,NO
0.8158959029365219,YES
0.2623527343063126,NO
0.8496571127132055,YES
0.23879022331633548,NO
0.37735185510814134,NO
0.25391243186214174,NO
0.20731492878494812,NO
0.29488306664322134,NO
0.35308598558115,NO
0.2736064708985405,NO
0.6082292948830667,NO
0.14137506593986285,NO
0.45102866186038326,NO
0.3727800246175488,NO
0.2929488306664322,NO
0.6687181290662916,NO
0.3625813258308423,NO
0.6896430455424652,YES
0.6129769650079128,NO
0.5523122911904343,YES
0.06488482503956391,NO
0.015122208545806221,NO
0.1311763671531563,YES
0.32864427641990507,YES
0.20274309829435552,YES
0.075259363460524,YES
0.05116933356778618,NO
0.0,NO
0.19447863548443817,YES
0.185334974503253,NO
0.05908211710919642,YES
0.15755231229119043,NO
0.28345349041673995,NO
0.2874978020045718,NO
0.29664146298575694,NO
0.09389836469140145,NO
0.3256550026375945,YES
0.09073325127483736,NO
0.25232987515385963,YES
0.21962370318269733,NO
0.19588535255846667,YES
0.009143660981185159,NO
0.10831721470019344,NO
0.10550378055213645,NO
0.044311587831897314,NO
