50Traced_NONETRACED_MAX_SINGLE_VSM_23_SUM,Associated
0.17829611908559276,NO
0.1726475279106858,NO
0.1516480595427964,NO
0.32349813928761295,NO
0.19039074960127592,NO
0.46511164274322175,NO
0.16846092503987242,NO
0.17444178628389156,NO
0.36210792131844766,NO
0.7834263689526848,YES
0.11656034024455078,NO
0.8439659755449229,YES
0.3620414673046252,NO
0.34057682083997876,NO
0.3478203083466241,NO
0.2052099946836789,NO
0.3428362573099415,NO
0.20301701222753854,NO
0.2930622009569378,NO
0.26628123338649656,NO
0.2006911217437533,NO
0.6711190855927698,YES
0.6727804359383307,YES
0.7301967038809145,YES
0.7788410419989367,YES
0.1767012227538543,NO
0.6669324827219565,YES
0.2966507177033493,NO
0.6905901116427433,YES
0.7817650186071239,YES
0.44451089845826686,NO
0.1454013822434875,NO
0.14420520999468367,NO
0.2949893673577884,NO
0.8816454013822435,YES
0.6829479000531631,YES
0.31173577884104203,NO
0.1787612971823498,NO
0.21936469962785754,NO
0.1788942052099947,NO
0.3522062732589048,NO
0.3246943115364168,NO
0.33519404572036154,NO
0.8061536416799575,YES
0.1034688995215311,NO
0.6941786283891547,YES
0.09330143540669855,NO
0.8452286018075492,YES
0.0952950558213716,NO
0.18912812333864967,NO
0.15968899521531102,NO
0.19065656565656566,NO
0.09250398724082934,NO
0.3475544922913344,NO
0.1829479000531632,NO
0.2880781499202552,NO
0.15723019670388094,NO
0.20029239766081874,NO
0.18128654970760233,NO
0.5531632110579479,NO
0.2791733120680489,NO
0.5156166932482722,NO
0.20793460925039875,NO
0.13217703349282298,NO
0.3952020202020202,NO
0.9233120680489102,YES
0.299973418394471,NO
0.7532562466772994,YES
0.21889952153110048,NO
0.2267410951621478,NO
0.22461456671982988,NO
0.22587719298245618,NO
0.4544125465178097,NO
0.18261562998405104,NO
0.37280701754385964,NO
0.19444444444444442,NO
0.3055555555555556,NO
0.9160685805422646,YES
0.9019138755980862,YES
0.8621079213184477,YES
0.7370414673046253,YES
0.21936469962785754,NO
0.7474082934609252,YES
0.2997076023391812,NO
0.7059409888357258,YES
0.7398989898989898,YES
0.630050505050505,NO
0.40164805954279637,NO
0.507177033492823,NO
0.4104199893673578,NO
0.8476209463051569,YES
0.7019537480063796,YES
0.4296916533758639,NO
0.4174641148325358,NO
0.49767410951621477,NO
0.4131446039340776,NO
0.5970893141945774,NO
0.5669856459330145,NO
0.5816719829877726,NO
0.7471424774056352,YES
0.35632642211589577,NO
0.6739101541733121,YES
0.42769803296119085,NO
0.824096225412015,YES
