50Traced_NONETRACED_SUM_MULTI_VSM_93_MAX,Associated
1.5552,NO
0.4218,NO
1.0898,NO
1.6575,NO
0.9502,NO
1.9831,NO
1.1098,NO
0.3997,NO
1.5857,NO
3.5214,YES
1.8906,NO
3.2154,YES
1.4943,NO
1.4536,NO
0.5189,NO
0.9384,NO
1.111,NO
0.6595,NO
0.7233,NO
0.3846,NO
0.7352,NO
4.0112,YES
3.4912,YES
3.9335,YES
2.064,YES
1.8678,NO
2.2606,YES
1.0375,NO
1.8507,YES
1.851,YES
1.3452,NO
1.1866,NO
0.7368,NO
1.5047,NO
1.8985,YES
1.9883,YES
0.9257,NO
0.26,NO
0.9284,NO
0.3905,NO
0.7012,NO
0.6835,NO
0.5006,NO
2.2769,YES
0.8535,NO
1.4855,YES
1.0979999999999999,NO
1.8914,YES
0.92,NO
0.392,NO
0.8636,NO
0.6053,NO
0.1878,NO
1.0499,NO
0.6394,NO
1.1168,NO
1.4856,NO
0.5802,NO
1.0306,NO
1.9163,NO
1.0695,NO
1.5934,NO
1.5315,NO
0.7573,NO
1.1693,NO
3.1189,YES
1.1638,NO
3.0268,YES
1.5821,NO
1.6098,NO
0.6798,NO
1.0895,NO
1.4655,NO
0.7608,NO
1.2133,NO
0.7543,NO
0.9438,NO
3.8315,YES
3.187,YES
3.6742,YES
1.9726,YES
1.1116,NO
1.8951,YES
0.7998,NO
1.5749,YES
1.5171,YES
0.7841,NO
0.7425,NO
0.3377,NO
0.7141,NO
1.8204,YES
1.7652,YES
0.7119,NO
0.5072,NO
0.5199,NO
0.6027,NO
0.5748,NO
0.2626,NO
0.2075,NO
1.7995,YES
0.3283,NO
1.3741,YES
0.4481,NO
1.6871,YES
0.5022,NO
0.7281,NO
0.8485,NO
0.6018,NO
0.309,NO
0.517,NO
0.7545,NO
0.6896,NO
1.2938,NO
0.8117,NO
1.8871,YES
4.6556,YES
2.8176,YES
3.3531,YES
1.5012,NO
0.4984,NO
2.1838,YES
1.1767,NO
2.1871,YES
0.7574,NO
1.6216,NO
1.1065,NO
0.9911,NO
1.0797,NO
4.2895,YES
0.8088,NO
4.3291,YES
0.4241,NO
4.6475,YES
1.2773,NO
1.0794,NO
1.6333,NO
0.4435,NO
2.8017,YES
1.2794,NO
2.1337,YES
1.3609,NO
0.4794,NO
1.0032,NO
1.5775,NO
1.015,NO
1.5202,NO
1.1388,NO
0.4906,NO
1.4478,NO
3.1422,YES
1.3646,NO
3.0593,YES
1.4844,NO
1.5141,NO
0.4261,NO
0.9734,NO
1.2993,NO
0.8613,NO
0.6801,NO
0.4944,NO
0.8439,NO
3.877,YES
3.1492,YES
3.7835,YES
2.099,YES
1.2585,NO
1.8659999999999999,YES
0.8183,NO
0.9251,NO
0.5679,NO
1.6351,YES
3.7209,YES
2.1201,YES
2.423,YES
1.5011,NO
0.5251,NO
1.9164,YES
1.1437,NO
1.4868,YES
1.2168,NO
1.4729,NO
1.0373,NO
0.6265,NO
0.7596,NO
3.3103,YES
0.6581,NO
3.35,YES
0.4926,NO
3.4835,YES
1.6495,NO
1.2426,NO
1.6214,NO
0.4792,NO
1.9969999999999999,YES
1.0019,NO
1.68,YES
1.2477,NO
0.5391,NO
1.6631,NO
2.0054,NO
1.2253,NO
2.5027,NO
1.1520000000000001,NO
0.4196,NO
2.6574,NO
2.6644,YES
2.2413,NO
2.8441,YES
1.6261,NO
1.3825,NO
0.518,NO
0.787,NO
1.568,NO
0.9534,NO
1.2351,NO
0.5828,NO
1.3252,NO
3.2039999999999997,YES
2.495,YES
3.2641,YES
1.5501,YES
2.4495,NO
2.1374,YES
1.5366,NO
1.0938,NO
0.2472,NO
1.3344,NO
1.9398,NO
1.0951,NO
2.4774,NO
1.2981,NO
0.4354,NO
1.8515,NO
3.4535,YES
1.875,NO
3.3137,YES
1.2518,NO
1.278,NO
0.2208,NO
0.8816,NO
1.6049,NO
0.6866,NO
1.0126,NO
0.4843,NO
1.1372,NO
4.0166,YES
3.3957,YES
4.0344,YES
2.198,YES
2.1495,NO
2.3546,YES
1.3134,NO
1.2703,NO
0.2389,NO
0.8358,NO
1.6341,NO
1.1541,NO
1.7849,NO
1.2407,NO
0.4768,NO
1.3069,NO
3.3862,YES
1.2236,NO
3.4002,YES
1.4406,NO
1.5126,NO
0.4326,NO
0.9209,NO
1.2418,NO
0.6127,NO
0.7285,NO
0.519,NO
0.9017,NO
4.1674,YES
3.3532,YES
3.9007,YES
2.1203,YES
1.3576,NO
2.0954,YES
0.8263,NO
1.4178,NO
0.546,NO
1.1219,NO
1.9609999999999999,NO
1.1595,NO
1.8393,NO
1.0863,NO
0.5766,NO
1.7521,NO
3.2608,YES
1.7928,NO
3.1107,YES
1.3678,NO
1.1361,NO
0.2766,NO
1.055,NO
1.6415,NO
0.9099,NO
1.0884,NO
0.4754,NO
1.1261,NO
3.7446,YES
3.2181,YES
3.7365,YES
1.7916,YES
1.5818,NO
2.059,YES
0.7544,NO
1.9376,NO
1.0712,NO
4.7264,YES
3.2192,YES
1.6875,YES
6.2294,YES
2.5554,NO
0.7394,NO
5.9034,YES
1.5628,NO
5.2202,YES
