50Traced_NONETRACED_SUM_RAW_LSA_19_SUM,Associated
0.10453998969485315,NO
0.05192648995248182,NO
0.11635274135989773,NO
0.0734337130970783,NO
0.07658250796740519,NO
0.1357989351348257,NO
0.08597164176256178,NO
0.03748020075952749,NO
0.12028396404648767,NO
0.28260911051315807,YES
0.10053243258716436,NO
0.1327837255014217,YES
0.09009370050189883,NO
0.10110494074540562,NO
0.0897692792122288,NO
0.09976908837617603,NO
0.043300700368313585,NO
0.06503692677620655,NO
0.08347168947157498,NO
0.07438789336081372,NO
0.06215530237972558,NO
0.2847464743039255,YES
0.31279937405774694,YES
0.15478712238316064,YES
0.2744222438503082,YES
0.11578023320165645,NO
0.15028339153832942,YES
0.07324287704433122,NO
0.3331043300700368,YES
0.2726283849544856,YES
0.1851873055857713,NO
0.10532241751111619,NO
0.07942596515333677,NO
0.13268830747504817,NO
0.3069407072384115,YES
0.09692563119024446,YES
0.11297494322627431,NO
0.06209805156390144,NO
0.10230720787771225,NO
0.04530447892215797,NO
0.10299421766760176,NO
0.09350966584607165,NO
0.07526573920345032,NO
0.4607163985420125,YES
0.05893017308829984,NO
0.32211217343180476,YES
0.07921604549531498,NO
0.32972653193641344,YES
0.07938779794278736,NO
0.03839621381271349,NO
0.035381004179309554,NO
0.07484589988740672,NO
0.026468960516020684,NO
0.11350928417396615,NO
0.05408293734852389,NO
0.0601896910364306,NO
0.09329974618804983,NO
0.038319879391614665,NO
0.1131848628842961,NO
0.15274517661876683,NO
0.18003473216160001,NO
0.19261082803763288,NO
0.06505601038148127,NO
0.030228430755138258,NO
0.18665674319192385,NO
0.3360050380717925,YES
0.18959561840422892,NO
0.13215396652735636,YES
0.10289879964122821,NO
0.06837655769928054,NO
0.05620121753401654,NO
0.07223144596477166,NO
0.09270815442453387,NO
0.03946489570809718,NO
0.13009293715768783,NO
0.04746092631820003,NO
0.1679548100227095,NO
0.5091505887292227,YES
0.6497585923932749,YES
0.4561935840919067,YES
0.3429323867865117,YES
0.21009141046926585,NO
0.5186733077613023,YES
0.08747924657926377,NO
0.4208316635178717,YES
0.10377664548386481,YES
0.12860441594626057,NO
0.08994103165970115,NO
0.07658250796740519,NO
0.09499818705749889,NO
0.2884868609377683,YES
0.09938741627068186,YES
0.0595217648518158,NO
0.0366023549168909,NO
0.026354458884372434,NO
0.027041468674261944,NO
0.07583824736169158,NO
0.11545581191198642,NO
0.07370088357092422,NO
0.43804507547565885,YES
0.07810919638938188,NO
0.4041716761130514,YES
0.04190759718325986,NO
0.3185626228507089,YES
0.03784278925974694,NO
0.02591553596305414,NO
0.0422320184729299,NO
0.059025591114673384,NO
0.0166218201942711,NO
0.044502967500620216,NO
0.050991393294021116,NO
0.025152191752065803,NO
0.07400622125531955,NO
0.041087002156447394,NO
0.15930993683326652,YES
0.3754126829640656,YES
0.6061907215511154,YES
0.1778019503444591,YES
0.09738363771683747,NO
0.028281903017118,NO
0.21898437052728,YES
0.0961622869792561,NO
0.23512910058968342,YES
0.06186904830060494,NO
0.1209900574416519,NO
0.08808992194805441,NO
0.09572336405793783,NO
0.07444514417663786,NO
0.45268220072136023,YES
0.06658269880345795,NO
0.36686322780099623,YES
0.09291807408255569,NO
0.4032174958493159,YES
0.10705902559111467,NO
0.10232629148298696,NO
0.08583805652563883,NO
0.10887196809221199,NO
0.2090227285738822,YES
0.07484589988740672,NO
0.11751684128165493,YES
0.13661953016163814,NO
0.023358332856243197,NO
0.09085704471288716,NO
0.07351004751817714,NO
0.10228812427243754,NO
0.1064292666170493,NO
0.08761283181618672,NO
0.05066697200435106,NO
0.07665884238850404,NO
0.2923608328085342,YES
0.06032327627335356,NO
0.12883341920955707,YES
0.09268907081925917,NO
0.06997958054235606,NO
0.04284269384172057,NO
0.09681112955859622,NO
0.04215568405183108,NO
0.08440678613003567,NO
0.023167496803496113,NO
0.07904429304784259,NO
0.05717448140302667,NO
0.4355832903952215,YES
0.47936108089540286,YES
0.3537337073719967,YES
0.24509074254308125,YES
0.08850976126409801,NO
0.37054636361901494,YES
0.0338924829678823,NO
0.1035285586152936,NO
0.05282341940039312,NO
0.14938646209041812,YES
0.4135417263029332,YES
0.5817446231942138,YES
0.2993835995496269,YES
0.1156466479647335,NO
0.045915154290948654,NO
0.33194023014827967,YES
0.1547680387778859,NO
0.3009484551821531,YES
0.06965515925268602,NO
0.10724986164386176,NO
0.1078032861968283,NO
0.08162057975992824,NO
