50Traced_NONETRACED_SUM_SINGLE_LSA_81_MAX,Associated
0.2422,NO
0.2661,NO
0.4677,NO
1.4066,NO
1.0842,NO
0.2765,NO
0.8081,NO
0.2809,NO
0.6395,NO
2.2095,YES
0.5478,NO
2.4632,YES
0.5602,NO
0.7753,NO
0.5775,NO
0.1142,NO
1.0331,NO
0.1152,NO
0.7052,NO
0.2179,NO
0.8629,NO
1.8984,YES
2.5029,YES
2.3584,YES
2.5044,YES
0.5164,NO
1.0824,YES
0.5738,NO
1.5752,YES
2.6369,YES
1.2252,NO
0.7874,NO
0.4117,NO
0.8879,NO
2.099,YES
2.319,YES
1.1015,NO
0.2885,NO
1.1301,NO
0.4266,NO
0.615,NO
0.9332,NO
0.7842,NO
1.7304,YES
0.7237,NO
1.662,YES
0.3592,NO
2.5776,YES
0.5129,NO
0.2317,NO
0.6175,NO
0.6288,NO
0.5687,NO
0.9375,NO
0.5738,NO
1.1535,NO
0.3913,NO
0.611,NO
1.2311,NO
1.6163,NO
1.3191,NO
1.056,NO
0.8387,NO
0.3231,NO
1.0657,NO
2.9902,YES
1.1285,NO
3.0752,YES
0.2997,NO
0.6015,NO
0.27699999999999997,NO
0.1919,NO
1.6276,NO
0.3012,NO
0.8811,NO
0.1755,NO
1.3011,NO
2.7033,YES
3.5475,YES
3.4151,YES
3.0432,YES
1.1992,NO
1.9742,YES
0.9871,NO
1.7857,YES
2.7859,YES
1.1424,NO
1.0361,NO
0.8431,NO
0.8567,NO
2.6182,YES
2.5825,YES
1.0261,NO
0.9184,NO
1.1539,NO
1.0913,NO
0.2352,NO
0.623,NO
0.6351,NO
2.2241,YES
0.9101,NO
1.7946,YES
0.5816,NO
2.5751,YES
0.7524,NO
0.858,NO
1.3242,NO
1.5155,NO
1.4925,NO
1.2095,NO
0.5178,NO
1.2032,NO
0.3742,NO
0.9769,NO
1.5045,YES
4.602,YES
3.9193,YES
1.4335,YES
0.9508,NO
0.3204,NO
1.8445,YES
0.4018,NO
2.0732,YES
0.3912,NO
0.3003,NO
0.8734,NO
0.7935,NO
0.2154,NO
4.4527,YES
0.2508,NO
3.9255,YES
0.4898,NO
4.4843,YES
0.7336,NO
0.9078,NO
1.0992,NO
0.7456,NO
2.1908,YES
1.1449,NO
1.3593,YES
0.5455,NO
0.7422,NO
1.1672,NO
1.6028,NO
1.1296,NO
0.7046,NO
1.2597,NO
0.5035,NO
0.7559,NO
3.3373,YES
1.1988,NO
3.4423,YES
0.3,NO
0.7114,NO
0.2628,NO
0.2608,NO
1.6676,NO
0.4679,NO
0.5870000000000001,NO
0.3123,NO
1.2054,NO
2.7554,YES
3.8076,YES
3.5614,YES
3.4109,YES
0.8345,NO
2.0923,YES
0.7418,NO
0.253,NO
0.8784,NO
1.7368,YES
4.327,YES
3.8809,YES
1.6327,YES
1.0078,NO
0.2223,NO
2.0147,YES
1.1749,NO
1.8706,YES
0.9938,NO
0.6662,NO
1.2930000000000001,NO
1.0769,NO
0.1453,NO
4.3518,YES
0.2487,NO
3.5393,YES
0.2578,NO
4.2775,YES
1.339,NO
1.7129,NO
1.6588,NO
0.985,NO
2.3079,YES
1.7566,NO
1.5593,YES
0.6928,NO
1.1869,NO
1.7338,NO
1.7197,NO
1.3131,NO
1.6556,NO
1.6737,NO
0.8092,NO
2.1321,NO
3.1864,YES
1.9249,NO
3.3471,YES
1.1289,NO
1.554,NO
1.3094,NO
0.5597,NO
1.6427,NO
0.6325,NO
0.8442,NO
0.8674,NO
1.1659,NO
2.7347,YES
3.6773,YES
3.6401,YES
3.4846,YES
1.8009,NO
2.0066,YES
2.2409,NO
0.5544,NO
0.7839,NO
1.9655,NO
1.8388,NO
1.2341,NO
1.6646,NO
1.4309,NO
0.4258,NO
1.7095,NO
3.5593,YES
2.2675,NO
3.6642,YES
0.3854,NO
0.8396,NO
0.3238,NO
0.2889,NO
1.9969,NO
0.4258,NO
0.9359999999999999,NO
0.4076,NO
1.3780000000000001,NO
3.0045,YES
4.0287,YES
4.1363,YES
3.9637,YES
1.6914,NO
2.5948,YES
1.7443,NO
0.5575,NO
0.8556,NO
1.3394,NO
1.3953,NO
0.9467,NO
0.8923,NO
1.4549,NO
0.6145,NO
0.9735,NO
3.2526,YES
1.4323,NO
3.4210000000000003,YES
0.3423,NO
0.7752,NO
0.3327,NO
0.3889,NO
1.4692,NO
0.4789,NO
0.4419,NO
0.4648,NO
0.9704,NO
2.6529,YES
3.7260000000000004,YES
3.6367,YES
3.5229,YES
0.9931,NO
2.1488,YES
0.9603,NO
0.304,NO
0.5561,NO
1.2363,NO
1.8862,NO
1.3889,NO
0.7061,NO
1.0326,NO
0.2617,NO
0.7437,NO
3.2508,YES
1.1161,NO
3.2844,YES
0.5359,NO
0.8973,NO
0.5475,NO
0.0849,NO
1.8581,NO
0.2849,NO
0.8558,NO
0.1999,NO
