50Traced_NONETRACED_SUM_RAW_VSM_1_SUM,Associated
0.026410904023689244,NO
0.02710764675143703,NO
0.13532050165476397,NO
0.27007489984323285,NO
0.13704058526389132,NO
0.15637519595889218,NO
0.05972391569412994,NO
0.0036578993206758392,NO
0.1132206932590141,NO
0.503505486848981,YES
0.04611565929280612,NO
0.42703797247866226,YES
0.1264588050862219,NO
0.1091055565232538,NO
0.06433983626545897,NO
0.09501828949660338,NO
0.22406810660163734,NO
0.059136039017592755,NO
0.1286143529001916,NO
0.05504267549207454,NO
0.18400539975614005,NO
0.5481841142658074,YES
0.46268071764500956,YES
0.5030917958543807,YES
0.3448005573941822,YES
0.04672530917958543,NO
0.19410816930848285,YES
0.08659205713290366,NO
0.16454014979968645,YES
0.5131510189862394,YES
0.15761626894269293,NO
0.07520466817627591,NO
0.04049817105033966,NO
0.14082912384601987,NO
0.19134297160773386,YES
0.4790977181675665,YES
0.10337920222957672,NO
0.06799773558613481,NO
0.07827469082041455,NO
0.04515763804215293,NO
0.09125152412471693,NO
0.049664692562271386,NO
0.05436770597456888,NO
0.4925535620971956,YES
0.0382555303954015,NO
0.48349590663647435,YES
0.02898014283225918,NO
0.5081649538407943,YES
0.024277129419961678,NO
0.08430587005748125,NO
0.07823114439993031,NO
0.07566190559136038,NO
0.06072548336526736,NO
0.09290628810311793,NO
0.05447657202577947,NO
0.0779698658770249,NO
0.032507402891482316,NO
0.04030221215816059,NO
0.13878244208326077,NO
0.2911731405678453,NO
0.1769726528479359,NO
0.20336178366138302,NO
0.08953144051558962,NO
0.01025518202403762,NO
0.10740724612436856,NO
0.5727007489984323,YES
0.08953144051558962,NO
0.41980926667827906,YES
0.10786448353945305,NO
0.104533182372409,NO
0.05939731754049817,NO
0.11012889740463333,NO
0.24928148406201006,NO
0.06050775126284618,NO
0.19099460024385992,NO
0.06092144225744644,NO
0.19073332172095453,NO
0.6275692388085699,YES
0.533726702665041,YES
0.6528479358996689,YES
0.3501567671137432,YES
0.06410033095279566,NO
0.20566974394704754,YES
0.09941647796551123,NO
0.15940167218254658,YES
0.5027434244905068,YES
0.18655286535446786,NO
0.05528218080473784,NO
0.035816930848284266,NO
0.15711548510712417,NO
0.17810485978052604,YES
0.4875457237415084,YES
0.11219735237763456,NO
0.056958717993380946,NO
0.09784880682807873,NO
0.05129768333043023,NO
0.06407855774255355,NO
0.050296115659292796,NO
0.04783574290193345,NO
0.31984845845671483,YES
0.05835220344887649,NO
0.4798815537362829,YES
0.03089618533356557,NO
0.3744338965337049,YES
0.02527869709109911,NO
0.08441473610869185,NO
0.062271381292457746,NO
0.07276606862915869,NO
0.062162515241247156,NO
0.08352203448876502,NO
0.06540672356732274,NO
0.0687162515241247,NO
0.10518637867967251,NO
0.031026824595018286,NO
0.1952621494513151,YES
0.40193346106950006,YES
0.2908683156244557,YES
0.23042588399233585,YES
0.08354380769900713,NO
0.012672008360912736,NO
0.16356035533879112,YES
0.15025692388085699,NO
0.19846281135690647,YES
0.0840881379550601,NO
0.11822853161470126,NO
0.16447483016896008,NO
0.06420919700400626,NO
0.07117662428148405,NO
0.6154851071241944,YES
0.07261365615746385,NO
0.5487937641525866,YES
0.058417523079602844,NO
0.37225657550949304,YES
0.14596760146315974,NO
0.17364135168089181,NO
0.23508535098414907,NO
0.047835742901933466,NO
0.16551994426058175,YES
0.06264152586657376,NO
0.12308395749869361,YES
0.052495209893746723,NO
0.08341316843755442,NO
0.11990506880334437,NO
0.14692562271381293,NO
0.09750043546420484,NO
0.16560703710155025,NO
0.088312140742031,NO
0.09665128026476225,NO
0.05232102421180979,NO
0.481579864135168,YES
0.06784532311444,NO
0.3945741160076641,YES
0.10954102072809613,NO
0.08752830517331475,NO
0.04241421355164605,NO
0.13312140742031006,NO
0.11792370667131163,NO
