50Traced_NONETRACED_MAX_SINGLE_VSM_74_MEDIAN,Associated
0.1503,NO
0.1091,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.2216,NO
1.0,YES
0.7077,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.1438,NO
0.5133,NO
0.1308,NO
0.1337,NO
0.2179,NO
0.1818,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.2434,NO
1.0,YES
1.0,YES
0.4007,NO
0.3639,NO
0.3639,NO
0.3765,NO
1.0,YES
1.0,YES
0.3639,NO
0.1056,NO
0.3639,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.2735,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.1688,NO
0.1354,NO
0.1916,NO
0.1203,NO
0.4007,NO
0.2181,NO
0.3639,NO
0.1503,NO
0.3011,NO
0.3233,NO
0.6139,NO
0.3369,NO
0.3329,NO
0.2687,NO
0.1058,NO
0.3063,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3076,NO
0.1308,NO
0.3076,NO
0.1827,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.4069,NO
0.6805,NO
0.4069,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.5115,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.225,NO
0.6805,NO
0.4069,NO
0.6805,NO
0.102,NO
0.2021,NO
0.7346,YES
0.9815,YES
1.0,YES
0.7346,YES
0.257,NO
0.0982,NO
0.7346,YES
0.2963,NO
0.7346,YES
0.1733,NO
0.3291,NO
0.3291,NO
0.3291,NO
0.1146,NO
0.9815,YES
0.0556,NO
1.0,YES
0.3664,NO
0.9815,YES
0.1733,NO
0.4485,NO
0.4726,NO
0.2429,NO
0.7346,YES
0.2353,NO
0.7346,YES
0.2169,NO
0.3133,NO
0.4056,NO
0.6139,NO
0.3369,NO
0.4167,NO
0.2687,NO
0.2169,NO
0.1627,NO
1.0,YES
0.4354,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.3158,NO
0.2169,NO
0.3054,NO
0.2108,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.2574,NO
0.1219,NO
0.2059,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.257,NO
0.1105,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.6903,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.5875,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.1415,NO
0.1091,NO
0.6593,NO
0.4328,NO
0.4328,NO
0.6773,NO
0.2004,NO
0.1536,NO
0.4328,NO
1.0,YES
0.7077,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.1438,NO
0.5133,NO
0.1308,NO
0.3183,NO
0.2256,NO
0.4328,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.4328,NO
1.0,YES
0.4328,NO
0.1184,NO
0.3133,NO
0.6593,NO
0.4834,NO
0.3349,NO
0.6773,NO
0.2116,NO
0.1135,NO
0.3349,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.1104,NO
0.1004,NO
0.3249,NO
0.5133,NO
0.1655,NO
0.31,NO
0.16699999999999998,NO
0.4715,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.3349,NO
1.0,YES
0.3349,NO
0.2093,NO
0.2036,NO
0.4413,NO
0.6139,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.4413,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.2111,NO
0.3317,NO
0.2093,NO
0.3246,NO
0.2201,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.1503,NO
0.2365,NO
0.2898,NO
0.6139,NO
0.3369,NO
0.2977,NO
0.2687,NO
0.1352,NO
0.1704,NO
1.0,YES
0.311,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2846,NO
0.2453,NO
0.3335,NO
0.1352,NO
0.3335,NO
0.1827,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
1.0,YES
0.1943,NO
0.2069,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.2194,NO
1.0,YES
0.0974,NO
1.0,YES
0.1629,NO
0.5121,NO
0.2988,NO
0.2988,NO
0.2194,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2571,NO
0.3721,NO
0.5872,NO
0.3307,NO
1.0,YES
0.5796,NO
1.0,YES
0.1799,NO
0.3233,NO
1.0,YES
0.2599,NO
0.2599,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.5079,NO
0.8915,YES
0.5079,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.5205,NO
0.1747,NO
0.537,NO
0.2986,NO
0.3889,NO
0.5079,NO
0.2987,NO
0.5079,NO
0.5079,NO
0.8926,YES
0.5079,NO
0.8095,YES
0.1446,NO
0.2418,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.257,NO
0.1312,NO
0.982,YES
0.8445,NO
0.982,YES
0.8445,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.0821,NO
1.0,YES
0.4898,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8445,NO
0.6271,NO
0.982,YES
0.8445,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.2517,NO
0.3468,NO
1.0,YES
0.2943,NO
0.153,NO
0.8237,YES
0.159,NO
1.0,YES
0.1456,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.4877,NO
0.1823,NO
0.6479,NO
0.3116,NO
0.4729,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.3236,NO
1.0,YES
0.5796,NO
1.0,YES
0.2091,NO
0.174,NO
0.6136,YES
0.9216,YES
1.0,YES
0.6136,YES
0.3191,NO
0.2091,NO
0.6136,YES
0.2895,NO
0.6136,YES
0.4207,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.1067,NO
0.9773,YES
0.2091,NO
0.877,YES
0.3061,NO
0.8689,YES
0.4207,NO
0.3862,NO
0.4145,NO
0.4207,NO
0.6136,YES
0.4207,NO
0.6136,YES
1.0,YES
0.345,YES
0.4057,NO
0.2183,NO
0.2369,NO
0.4057,NO
1.0,YES
1.0,YES
0.3517,NO
0.3547,NO
0.3868,NO
0.3547,NO
0.2264,NO
0.16,NO
0.1446,NO
1.0,YES
0.2315,NO
1.0,YES
0.182,NO
1.0,YES
0.1425,NO
0.3547,NO
0.2086,NO
0.3547,NO
0.3547,NO
0.4057,NO
0.3547,NO
0.4057,NO
0.1422,NO
0.3141,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3502,NO
0.1337,NO
1.0,YES
0.0938,NO
1.0,YES
0.1513,NO
0.5579,NO
0.4132,NO
0.4132,NO
0.0927,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2553,NO
0.3721,NO
0.5832,NO
0.3552,NO
1.0,YES
0.5757,NO
1.0,YES
0.1178,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.261,NO
0.1337,NO
1.0,YES
0.7974,NO
1.0,YES
0.7974,NO
0.4544,NO
0.3659,NO
0.3659,NO
0.0948,NO
0.7517,YES
0.1326,NO
0.7355,YES
0.4988,NO
1.0,YES
0.7974,NO
0.469,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.3044,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.2984,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.5579,NO
0.4246,NO
0.2972,NO
0.2034,NO
0.5293,YES
0.2282,NO
0.4147,YES
0.3901,NO
0.5515,YES
0.4261,NO
0.4673,NO
0.5729,NO
0.3552,NO
1.0,YES
0.5388,NO
1.0,YES
0.1422,NO
0.3162,NO
1.0,YES
0.5693,YES
0.5693,YES
1.0,YES
0.2874,NO
0.1279,NO
1.0,YES
0.1003,NO
1.0,YES
0.1361,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.5293,YES
0.2282,NO
0.4187,YES
0.3901,NO
0.5693,YES
0.2571,NO
0.2469,NO
0.5872,NO
0.3422,NO
1.0,YES
0.5796,NO
1.0,YES
0.1483,NO
0.1923,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.1483,NO
0.6711,YES
0.3272,NO
0.6711,YES
0.4755,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.9773,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.4755,NO
0.4267,NO
0.4726,NO
0.4755,NO
0.6711,YES
0.4755,NO
0.6711,YES
0.1201,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2033,NO
0.1337,NO
1.0,YES
0.4027,NO
1.0,YES
0.4027,NO
0.2807,NO
0.1873,NO
0.2758,NO
0.1825,NO
0.8645,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4027,NO
0.376,NO
0.5265,NO
0.4027,NO
1.0,YES
0.4027,NO
1.0,YES
0.2581,NO
0.243,NO
0.4344,NO
0.3027,NO
0.3169,NO
0.4344,NO
0.4239,NO
0.2526,NO
0.5987,NO
0.157,NO
0.4141,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.4495,NO
0.2526,NO
0.2436,NO
0.3543,NO
0.1907,NO
0.15,NO
0.2067,NO
0.2488,NO
0.1543,NO
0.4344,NO
0.272,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.18899999999999997,NO
0.2116,NO
1.0,YES
1.0,YES
0.2116,NO
0.2238,NO
0.2116,NO
0.3252,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.1847,NO
1.0,YES
0.1452,NO
1.0,YES
0.1333,NO
0.3252,NO
0.1936,NO
0.1441,NO
0.3252,NO
0.2116,NO
0.3252,NO
0.1919,NO
0.1179,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.0996,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0764,NO
1.0,YES
0.4988,NO
1.0,YES
0.0989,NO
0.457,NO
0.5265,NO
0.3307,NO
1.0,YES
0.1825,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3139,NO
1.0,YES
1.0,YES
0.3075,NO
0.1725,NO
0.3075,NO
0.2506,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2506,NO
0.1492,NO
0.1619,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.3075,NO
0.2411,NO
0.3133,NO
0.1991,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.2411,NO
0.3377,NO
1.0,YES
0.3591,NO
1.0,YES
0.564,NO
0.564,NO
0.564,NO
0.3249,NO
0.2942,NO
0.2411,NO
0.1674,NO
0.2343,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.371,NO
1.0,YES
0.3287,YES
0.2823,NO
0.1584,NO
0.1294,NO
0.1837,NO
1.0,YES
1.0,YES
0.1631,NO
0.153,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.1294,NO
1.0,YES
0.1294,NO
1.0,YES
0.1294,NO
0.2223,NO
0.1431,NO
0.1431,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.1734,NO
0.1422,NO
0.1091,NO
0.6593,NO
0.3384,NO
0.1965,NO
0.6773,NO
0.1963,NO
0.1135,NO
0.2325,NO
1.0,YES
0.7077,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.1438,NO
0.5133,NO
0.1308,NO
0.2112,NO
0.2457,NO
0.0809,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.262,NO
