50Traced_NONETRACED_SUM_MULTI_LSA_93_MEDIAN,Associated
0.5543,NO
0.1789,NO
1.804,NO
1.199,NO
1.4827,NO
1.8475,NO
0.5354,NO
0.2268,NO
1.3125,NO
2.3207,YES
0.8704,NO
1.6088,YES
1.1134,NO
1.1721,NO
0.4682,NO
0.4822,NO
1.0817,NO
0.2843,NO
1.3778,NO
0.2179,NO
1.1868,NO
1.6803,YES
2.2478,YES
2.2633,YES
2.1839,YES
1.1082,NO
1.7221,YES
1.1293,NO
2.1914,YES
1.8035,YES
0.452,NO
0.6248,NO
0.4284,NO
0.2995,NO
2.2128,YES
1.7949,YES
0.4455,NO
0.5802,NO
0.3323,NO
0.6528,NO
0.7282,NO
0.4041,NO
0.2891,NO
1.7955,YES
0.4475,NO
1.9448,YES
0.2918,NO
1.5601,YES
0.7286,NO
0.3679,NO
0.6631,NO
0.4289,NO
0.6183,NO
0.3845,NO
0.43799999999999994,NO
0.3816,NO
1.3302,NO
0.602,NO
2.0284,NO
1.0779,NO
1.6997,NO
2.2765,NO
1.4204,NO
0.677,NO
1.9697,NO
3.7892,YES
1.0901,NO
2.7897,YES
1.2067,NO
1.2522,NO
0.5186,NO
1.0898,NO
0.8969,NO
1.0124,NO
1.4954,NO
0.6763,NO
1.5846,NO
3.0774,YES
3.6907,YES
3.7831,YES
3.7586,YES
1.3199,NO
2.895,YES
1.4187,NO
2.5609,YES
2.0588,YES
1.3461,NO
0.7219,NO
0.5314,NO
0.9367,NO
2.6653,YES
2.0726,YES
1.2422,NO
0.4858,NO
0.6756,NO
0.6176,NO
0.9420000000000001,NO
0.7543,NO
0.4026,NO
2.0593,YES
0.7375,NO
2.2299,YES
0.6096,NO
1.8728,YES
1.0579,NO
0.3182,NO
0.7922,NO
0.4922,NO
0.4168,NO
1.0868,NO
0.6304,NO
0.9274,NO
0.7047,NO
0.4693,NO
1.4689,YES
4.0477,YES
3.565,YES
1.7075,YES
0.8081,NO
0.3856,NO
1.7699,YES
0.8169,NO
0.747,YES
0.821,NO
0.4702,NO
1.026,NO
0.3161,NO
0.7614,NO
3.9866,YES
0.4335,NO
3.3503,YES
0.3432,NO
3.7006,YES
0.8373,NO
1.6153,NO
1.4982,NO
0.6538,NO
1.53,YES
1.0434,NO
1.2804,YES
1.0399,NO
0.1981,NO
1.7233,NO
1.1086,NO
1.5377,NO
1.8023,NO
1.0337,NO
0.5495,NO
1.5737,NO
3.2618,YES
0.7878,NO
2.5412,YES
0.7673,NO
0.8421,NO
0.2705,NO
0.7645,NO
0.8479,NO
0.7269,NO
1.3698,NO
0.3585,NO
1.4646,NO
2.613,YES
3.127,YES
3.3366,YES
3.2927,YES
0.9295,NO
2.4288,YES
0.9546,NO
0.8088,NO
0.4214,NO
1.925,YES
2.7013,YES
2.4356,YES
1.9833,YES
0.7238,NO
0.3147,NO
2.0372,YES
0.8666,NO
1.1843,YES
0.5671,NO
0.4063,NO
0.7577,NO
0.2375,NO
0.7889,NO
2.9801,YES
0.4212,NO
2.6639,YES
0.2833,NO
3.0109,YES
0.7786,NO
1.4527,NO
1.6458,NO
0.9459,NO
1.6004,YES
1.4321,NO
1.3088,YES
0.523,NO
0.2058,NO
1.8634,NO
