50Traced_NONETRACED_MEDIAN_SINGLE_VSM_3_SUM,Associated
0.08787128712871288,NO
0.07618261826182618,NO
0.14383938393839385,NO
0.28410341034103415,NO
0.07879537953795382,NO
0.11111111111111112,NO
0.06751925192519252,NO
0.07989548954895491,NO
0.21878437843784382,NO
0.3260451045104511,YES
0.07123212321232124,NO
0.4513201320132013,YES
0.32026952695269534,NO
0.29331683168316836,NO
0.2922167216721673,NO
0.14356435643564358,NO
0.08360836083608361,NO
0.13902640264026406,NO
0.08924642464246425,NO
0.28616611661166125,NO
0.14425192519251928,NO
0.09364686468646866,YES
0.09708470847084709,YES
0.2158965896589659,YES
0.31655665566556657,YES
0.20283278327832782,NO
0.08498349834983498,YES
0.15222772277227725,NO
0.13393839383938394,YES
0.32260726072607265,YES
0.4488448844884489,NO
0.20365786578657868,NO
0.1443894389438944,NO
0.13943894389438943,NO
0.5292904290429044,YES
0.11812431243124312,YES
0.17409240924092412,NO
0.13173817381738173,NO
0.12142464246424643,NO
0.13201320132013206,NO
0.23363586358635868,NO
0.19636963696369641,NO
0.1998074807480748,NO
0.37307480748074817,YES
0.09185918591859187,NO
0.14356435643564358,YES
0.044829482948294835,NO
0.45393289328932895,YES
0.043179317931793186,NO
0.15319031903190322,NO
0.09227172717271727,NO
0.15635313531353134,NO
0.10203520352035203,NO
0.24821232123212322,NO
0.1404015401540154,NO
0.12513751375137516,NO
0.10836083608360837,NO
0.1974697469746975,NO
0.16955445544554454,NO
0.3805005500550055,NO
0.19444444444444448,NO
0.21562156215621564,NO
0.187981298129813,NO
0.05651815181518152,NO
0.2872662266226623,NO
0.6155115511551156,YES
0.20695819581958197,NO
0.2636138613861387,YES
0.2684268426842685,NO
0.2846534653465347,NO
0.2802530253025303,NO
0.25041254125412543,NO
0.19733223322332233,NO
0.16089108910891092,NO
0.2542629262926293,NO
0.22786028602860287,NO
0.28932893289328937,NO
0.6005225522552257,YES
0.5712321232123213,YES
0.48886138613861396,YES
0.2358360836083609,YES
0.21465896589658967,NO
0.25151265126512656,YES
0.15855335533553355,NO
0.16570407040704072,YES
0.235973597359736,YES
0.4480198019801981,NO
0.2150715071507151,NO
0.19375687568756877,NO
0.18468096809680973,NO
0.45888338833883396,YES
0.15745324532453248,YES
0.22455995599559958,NO
0.11743674367436745,NO
0.17409240924092412,NO
0.1084983498349835,NO
0.3012926292629263,NO
0.2736523652365237,NO
0.27186468646864687,NO
0.250962596259626,YES
0.11399889988998903,NO
0.09942244224422445,YES
0.02929042904290429,NO
0.4102035203520352,YES
0.04235423542354236,NO
0.15855335533553355,NO
0.11166116611661166,NO
0.1487898789878988,NO
0.13132563256325636,NO
0.2891914191419142,NO
0.17230473047304734,NO
0.16914191419141916,NO
0.0860836083608361,NO
0.02007700770077008,NO
0.1795929592959296,YES
0.44691969196919695,YES
0.4137788778877889,YES
0.18316831683168322,YES
0.10011001100110013,NO
0.004400440044004403,NO
0.3286578657865787,YES
0.17835533553355337,NO
0.1996699669966997,YES
0.18495599559956,NO
0.2845159515951596,NO
0.2524752475247525,NO
0.2524752475247525,NO
0.0651815181518152,NO
0.3074807480748075,YES
0.07150715071507151,NO
0.5110011001100111,YES
0.1813806380638064,NO
0.33718371837183725,YES
0.05830583058305831,NO
0.07962046204620463,NO
0.1844059405940594,NO
0.08443344334433445,NO
0.22235973597359743,YES
0.11908690869086909,NO
0.1820682068206821,YES
0.1988448844884489,NO
0.0871837183718372,NO
0.2581133113311332,NO
0.3415841584158416,NO
0.2583883388338834,NO
0.22043454345434543,NO
0.21809680968096812,NO
0.15497799779978,NO
0.18701870187018704,NO
0.5404290429042905,YES
0.20338283828382842,NO
0.3858635863586359,YES
0.2597634763476348,NO
0.22799779977997803,NO
0.21878437843784382,NO
0.06078107810781079,NO
0.18853135313531355,NO
0.06531903190319033,NO
0.13531353135313534,NO
0.2641639163916392,NO
0.16432893289328937,NO
0.5224147414741475,YES
0.4832233223322333,YES
0.37032453245324537,YES
0.38448844884488453,YES
0.31490649064906495,NO
0.2275852585258526,YES
0.1340759075907591,NO
0.121974697469747,NO
0.09295929592959297,NO
0.1335258525852585,YES
0.4880363036303631,YES
0.3345709570957096,YES
0.16955445544554454,YES
0.10822332233223322,NO
0.0695819581958196,NO
0.27090209020902095,YES
0.3437843784378438,NO
0.13228822882288227,YES
0.18715621562156215,NO
0.29620462046204626,NO
0.3400715071507151,NO
0.3131188118811882,NO
0.18633113311331134,NO
0.2952420242024203,YES
0.18041804180418042,NO
0.34722222222222227,YES
0.18179317931793182,NO
0.33787128712871295,YES
0.2682893289328933,NO
0.2898789878987899,NO
0.2929042904290429,NO
0.12843784378437845,NO
0.18743124312431247,YES
0.13998899889989003,NO
0.1688668866886689,YES
0.18110561056105612,NO
0.08952145214521452,NO
0.313943894389439,NO
0.24779977997799785,NO
0.2011826182618262,NO
0.27557755775577564,NO
0.21383388338833886,NO
0.19774477447744776,NO
0.2636138613861386,NO
0.26003850385038507,YES
0.272964796479648,NO
0.32577007700770083,YES
0.332920792079208,NO
0.26650165016501653,NO
0.26608910891089116,NO
0.05981848184818482,NO
0.13091309130913092,NO
0.08525852585258527,NO
0.15222772277227725,NO
0.2967546754675468,NO
0.12252475247524754,NO
0.24491199119911994,YES
0.1852310231023102,YES
0.29895489548954896,YES
0.42739273927392746,YES
0.3529977997799781,NO
0.2143839383938394,YES
0.19403190319031904,NO
0.11702420242024204,NO
0.17065456545654567,NO
0.29455445544554454,NO
0.25701320132013206,NO
0.18399339933993403,NO
0.27241474147414746,NO
0.17065456545654567,NO
0.11949944994499449,NO
0.28877887788778883,NO
0.457920792079208,YES
0.3088558855885589,NO
0.22524752475247528,YES
