50Traced_NONETRACED_MEDIAN_SINGLE_VSM_92_SUM,Associated
0.10568971220641749,NO
0.09163083030102548,NO
0.1730069467416474,NO
0.3417135296063513,NO
0.09477340390340723,NO
0.13364207740654982,NO
0.08121071782997023,NO
0.0960965927886206,NO
0.2631491895468078,NO
0.39216010585511085,YES
0.08567648031756535,NO
0.5428382401587827,YES
0.38521336420774066,NO
0.35279523652001327,NO
0.3514720476347999,NO
0.17267614952034405,NO
0.10056235527621568,NO
0.1672179953688389,NO
0.1073436983129342,NO
0.3441945087661264,NO
0.1735031425736024,NO
0.11263645385378764,YES
0.11677141912007939,YES
0.25967581872312273,YES
0.38074760172014555,YES
0.24396295071121404,NO
0.10221634138273239,YES
0.18309626199139928,NO
0.16109824677472712,YES
0.3880251405888191,YES
0.5398610651670527,NO
0.24495534237512406,NO
0.17366854118425407,NO
0.1677141912007939,NO
0.63661925239828,YES
0.142077406549785,YES
0.20939464108501488,NO
0.15845186900430036,NO
0.1460469732054251,NO
0.15878266622560372,NO
0.28101223949718823,NO
0.23618921601058557,NO
0.24032418127687727,NO
0.4487264306979822,YES
0.11048627191531592,NO
0.17002977174991735,YES
0.04019186238835594,NO
0.5459808137611645,YES
0.05193516374462455,NO
0.18425405226596098,NO
0.11098246774727093,NO
0.18805822031094943,NO
0.11644062189877606,NO
0.29854449222626533,NO
0.16887198147535565,NO
0.1505127356930202,NO
0.1303341051935164,NO
0.2375124048957989,NO
0.2039364869335098,NO
0.45765795567317236,NO
0.23387363546146211,NO
0.29887528944756864,NO
0.22609990076083364,NO
0.0679788289778366,NO
0.3455176976513398,NO
0.7403241812768774,YES
0.24892490903076414,NO
0.31706913661925246,YES
0.32285808799206084,NO
0.342375124048958,NO
0.3370823685081046,NO
0.30119086999669203,NO
0.2373470062851472,NO
0.1935163744624545,NO
0.30582203109493883,NO
0.27406549784981804,NO
0.3479986768111148,NO
0.7222957327158454,YES
0.6870658286470395,YES
0.652166721799537,YES
0.2767118756202448,YES
0.2581872312272577,NO
0.3025140588819054,YES
0.19070459808137613,NO
0.199305325835263,YES
0.28382401587826667,YES
0.5388686735031427,NO
0.2586834270592127,NO
0.23304664240820377,NO
0.22213033410519356,NO
0.5519351637446247,YES
0.18938140919616275,YES
0.27009593119417796,NO
0.14125041349652667,NO
0.20939464108501488,NO
0.13049950380416808,NO
0.36238835593781016,NO
0.32914323519682437,NO
0.32699305325835265,NO
0.30185246443929875,YES
0.13711544823023492,NO
0.11958319550115783,YES
0.03522990406880583,NO
0.4933840555739332,YES
0.05094277208071453,NO
0.19070459808137613,NO
0.13430367184915648,NO
0.17896129672510752,NO
0.15795567317234538,NO
0.3478332782004631,NO
0.20724445914654321,NO
0.20344029110155476,NO
0.10353953026794577,NO
0.0241481971551439,NO
0.2160105855110817,YES
0.5375454846179293,YES
0.4695666556400927,YES
0.2203109493880252,YES
0.12041018855441617,NO
0.005292755540853462,NO
0.3316242143565994,YES
0.2145219980152167,NO
0.20294409526959978,YES
0.22246113132649692,NO
0.341878928217003,NO
0.3036718491564671,NO
0.3036718491564671,NO
0.07839894144889184,NO
0.3671849156467086,YES
0.0757525636784651,NO
0.5820377108832288,YES
0.24263976182600067,NO
0.40555739331789614,YES
0.07012901091630831,NO
0.09576579556731724,NO
0.2217995368838902,NO
0.06549784981806153,NO
0.26744955342375126,YES
0.1432351968243467,NO
0.20592127026132984,YES
0.25917962289116775,NO
0.10486271915315913,NO
0.34948726430697985,NO
0.4108501488587496,NO
0.3107839894144889,NO
0.2942441283493219,NO
0.30499503804168043,NO
0.1864042342044327,NO
0.2530598742970559,NO
0.651670525967582,YES
0.24991730069467422,NO
0.4641085014885875,YES
0.3124379755210056,NO
0.2742308964604698,NO
0.2631491895468078,NO
0.0731061859080384,NO
0.2267614952034403,NO
0.08220310949388025,NO
0.16936817730731063,NO
0.3349321865696328,NO
0.19765133972874632,NO
0.6283493218656964,YES
0.5812107178299704,YES
0.455342375124049,YES
0.48627191531591135,YES
0.3777704267284155,NO
0.27820046311610985,YES
0.17813430367184918,NO
0.1467085676480318,NO
0.1118094608005293,NO
0.16060205094277208,YES
0.5869996692027788,YES
0.4024148197155144,YES
0.2039364869335098,YES
0.13016870658286472,NO
0.0836916969897453,NO
0.32583526298379095,YES
0.4134965266291763,NO
0.15911346344690708,YES
0.22510750909692362,NO
0.35626860734369836,NO
0.40903076414158124,NO
0.3766126364538538,NO
0.2241151174330136,NO
0.35511081706913666,YES
0.21700297717499173,NO
0.41763149189546805,YES
0.21931855772411513,NO
0.40638438637115454,YES
0.3226926893814092,NO
0.34866027125372145,NO
0.35229904068805823,NO
0.15448230234866028,NO
0.22543830631822698,YES
0.1683757856434006,NO
0.2031094938802514,YES
0.2480979159775058,NO
0.10701290109163084,NO
0.4265630168706583,NO
0.2980482963943103,NO
0.2763810783989415,NO
0.34750248097915976,NO
0.2909361561362885,NO
0.2378432021171022,NO
0.3332782004631161,NO
0.3144227588488257,YES
0.32500826993053256,NO
0.3885213364207741,YES
0.40043003638769437,NO
0.3205425074429375,NO
0.3200463116109825,NO
0.07194839563347669,NO
0.15745947734039034,NO
0.08567648031756533,NO
0.18309626199139928,NO
0.39265630168706583,NO
0.14737016209063847,NO
0.30416804498842215,YES
0.2540522659609659,YES
0.30731061859080383,YES
0.5296063513066491,YES
0.40043003638769437,NO
0.2780350645054581,YES
0.29126695335759184,NO
0.17581872312272578,NO
0.20525967581872312,NO
0.3718160767449553,NO
0.3200463116109825,NO
0.25570625206748265,NO
0.43781012239497197,NO
0.28514720476348,NO
0.1437313926563017,NO
0.3595765795567317,NO
0.550777373470063,YES
0.371485279523652,NO
0.27092292424743636,YES
0.2039364869335098,NO
0.10535891498511413,NO
0.09080383724776712,NO
0.32120410188554416,NO
0.20790605358914988,NO
0.27092292424743636,NO
0.5568971220641747,NO
0.27985444922262653,NO
0.4500496195831955,NO
0.6563016870658288,YES
0.5704598081376118,YES
1.0,YES
0.32633145881574593,YES
0.34832947403241815,NO
0.4297055904730401,YES
0.28481640754217663,NO
0.23106185908038374,NO
0.11098246774727093,NO
0.30681442275884885,NO
0.37115448230234865,NO
0.32236189216010586,NO
0.28531260337413167,NO
0.26232219649354943,NO
0.1829308633807476,NO
0.2734039034072114,NO
0.5757525636784652,YES
0.28613959642739,NO
0.32831624214356603,YES
0.35626860734369836,NO
0.32136950049619584,NO
0.315745947734039,NO
0.06615944426066821,NO
0.21782997022825007,NO
0.06897122064174661,NO
0.18342705921270264,NO
0.3000330797221304,NO
0.21534899106847505,NO
0.651670525967582,YES
0.5616936817730732,YES
0.4467416473701621,YES
0.426232219649355,YES
0.34866027125372145,NO
0.31508435329143236,YES
0.17697651339728748,NO
0.10403572609990078,NO
0.10188554416142906,NO
0.1624214356599405,NO
0.4611313264968575,NO
0.21981475355607016,NO
0.12520674826331463,NO
0.08385709560039696,NO
0.071782997022825,NO
0.21882236189216014,NO
0.7110486271915316,YES
0.0841878928217003,NO
0.37198147535560705,YES
0.33410519351637447,NO
0.32252729077075754,NO
0.3220310949388025,NO
0.1242143565994046,NO
0.15497849818061527,NO
0.12007939133311281,NO
0.14505458154151507,NO
0.26529937148527954,NO
0.23486602712537213,NO
0.5415150512735694,YES
0.530102547138604,YES
0.5031425736023818,YES
0.19169698974528615,YES
0.2112140258021833,NO
0.17036056897122065,YES
0.14753556070129015,NO
0.17317234535229903,NO
0.0583857095600397,NO
0.8570956003969566,YES
0.22047634799867682,YES
0.18673503142573605,YES
0.4546807806814423,YES
0.3537876281839233,NO
0.15994045650016542,NO
0.5262983790936158,YES
0.1448891829308634,NO
0.5410188554416144,YES
0.1589480648362554,NO
0.33625537545484624,NO
0.23122725769103541,NO
0.2275884882566987,NO
0.1329804829639431,NO
0.14803175653324513,YES
0.15497849818061527,NO
0.3812437975521006,YES
0.33658617267614954,NO
0.20228250082699306,YES
0.19401257029440955,NO
0.11610982467747273,NO
0.48412173337743963,NO
0.18226926893814094,NO
0.5459808137611645,YES
0.39993384055573933,NO
0.32798544492226267,YES
0.2813430367184916,NO
