50Traced_NONETRACED_MEDIAN_RAW_VSM_85_SUM,Associated
0.11968560200071456,NO
0.10182207931404073,NO
0.1811361200428725,NO
0.3890675241157557,NO
0.09664165773490534,NO
0.15112540192926047,NO
0.0819935691318328,NO
0.10450160771704183,NO
0.2784923186852447,NO
0.4178277956413005,YES
0.08681672025723473,NO
0.5857449088960344,YES
0.4192568774562344,NO
0.3753126116470168,NO
0.3738835298320829,NO
0.180778849589139,NO
0.11647016791711325,NO
0.17488388710253663,NO
0.11021793497677744,NO
0.3785280457306181,NO
0.18167202572347269,NO
0.11593426223651306,YES
0.14540907466952485,YES
0.27474097892104327,YES
0.4055019649874955,YES
0.2577706323687031,NO
0.10468024294390853,YES
0.1920328688817435,NO
0.16827438370846734,YES
0.41336191496963204,YES
0.5773490532332977,NO
0.25884244372990356,NO
0.18185066095033944,NO
0.17541979278313685,NO
0.6818506609503395,YES
0.14773133261879243,YES
0.22043586995355485,NO
0.16541622007859952,NO
0.15201857806359417,NO
0.165773490532333,NO
0.29778492318685246,NO
0.2493747767059665,NO
0.25384065737763484,NO
0.478921043229725,YES
0.11361200428724545,NO
0.1779206859592712,YES
0.037692032868881745,NO
0.583958556627367,YES
0.050375133976420156,NO
0.19328331546981067,NO
0.11414790996784567,NO
0.19739192568774566,NO
0.12004287245444802,NO
0.3167202572347267,NO
0.17667023937120402,NO
0.1568417291889961,NO
0.13504823151125403,NO
0.26473740621650593,NO
0.2145409074669525,NO
0.48856734548052877,NO
0.2468738835298321,NO
0.27438370846730975,NO
0.2384780278670954,NO
0.06770275098249375,NO
0.36745266166488033,NO
0.7938549481957843,YES
0.26312968917470525,NO
0.3367274026438014,YES
0.3429796355841372,NO
0.3640585923544123,NO
0.3583422650946767,NO
0.3195784208645945,NO
0.26670239371204,NO
0.203286888174348,NO
0.3245802072168632,NO
0.2970703822793855,NO
0.3701321900678814,NO
0.7743837084673099,YES
0.7445516255805646,YES
0.6293319042515185,YES
0.29724901750625227,YES
0.2731332618792426,NO
0.3270811003929975,YES
0.20025008931761346,NO
0.20953912111468384,YES
0.30082172204358704,YES
0.5762772418720973,NO
0.2736691675598428,NO
0.2459807073954984,NO
0.23419078242229371,NO
0.5903894247945697,YES
0.19882100750267956,YES
0.28599499821364777,NO
0.14683815648445878,NO
0.22043586995355485,NO
0.1352268667381208,NO
0.3856734548052876,NO
0.34976777420507327,NO
0.34744551625580566,NO
0.32029296177206146,YES
0.14237227581279033,NO
0.12343694176491606,YES
0.032332976062879604,NO
0.5271525544837442,YES
0.04930332261521972,NO
0.20025008931761346,NO
0.13933547695605575,NO
0.18756698821007506,NO
0.16488031439799933,NO
0.36995355484101466,NO
0.21811361200428728,NO
0.2140050017863523,NO
0.10610932475884245,NO
0.02411575562700965,NO
0.22758127902822442,YES
0.5748481600571633,YES
0.5014290818149341,YES
0.23222579492675963,YES
0.12433011789924976,NO
0.0,NO
0.35244730260807433,YES
0.22597356198642377,NO
0.2134690961057521,YES
0.23454805287602723,NO
0.3635226866738121,NO
0.32225794926759554,NO
0.32225794926759554,NO
0.07895677027509826,NO
0.39085387638442304,YES
0.07609860664523044,NO
0.6214719542693821,YES
0.22990353697749197,NO
0.43229724901750627,YES
0.07002500893176135,NO
0.09771346909610575,NO
0.23383351196856025,NO
0.06502322257949268,NO
0.28313683458378,YES
0.14898177920685962,NO
0.21668453018935338,YES
0.2525902107895677,NO
0.10753840657377635,NO
0.32958199356913187,NO
0.43801357627724186,NO
0.3299392640228653,NO
0.2806359414076456,NO
0.27759914255091106,NO
0.19560557341907828,NO
0.2372275812790283,NO
0.7020364415862809,YES
0.2584851732761701,NO
0.4955341193283315,YES
0.3317256162915327,NO
0.2904608788853162,NO
0.2784923186852447,NO
0.07324044301536264,NO
0.23919256877456238,NO
0.0744908896034298,NO
0.17006073597713472,NO
0.33744194355126833,NO
0.20775276884601646,NO
0.6729188996070026,YES
0.6220078599499823,YES
0.4753483386923902,YES
0.4937477670596642,YES
0.3744194355126831,NO
0.289924973204716,YES
0.15166130760986068,NO
0.15273311897106112,NO
0.11504108610217935,NO
0.16773847802786712,YES
0.6282600928903181,YES
0.42890317970703823,YES
0.2145409074669525,YES
0.1348695962843873,NO
0.08467309753483387,NO
0.3461950696677385,YES
0.44087173990710965,NO
0.16613076098606647,YES
0.23740621650589502,NO
0.37906395141121835,NO
0.43604858878170777,NO
0.4010360843158271,NO
0.2363344051446946,NO
0.38781707752768846,YES
0.2286530903894248,NO
0.4453376205787781,YES
0.23043944265809221,NO
0.43319042515184,YES
0.34280100035727046,NO
0.3708467309753483,NO
0.3747767059664166,NO
0.1611289746337978,NO
0.23776348695962848,YES
0.17613433369060383,NO
0.21364773133261883,YES
0.2427652733118971,NO
0.11307609860664523,NO
0.40210789567702754,NO
0.3161843515541265,NO
0.2531261164701679,NO
0.33351196856020004,NO
0.27206145051804215,NO
0.25419792783136835,NO
0.34423008217220435,NO
0.3522686673812076,YES
0.3420864594498035,NO
0.41389782065023223,YES
0.4267595569846374,NO
0.35494819578420866,NO
0.33994283672740266,NO
0.07198999642729546,NO
0.19506966773847806,NO
0.07681314755269739,NO
0.17559842801000358,NO
0.3890675241157557,NO
0.15344765987852807,NO
0.312433011789925,YES
0.23490532332976063,YES
0.3163629867809932,YES
0.5319757056091462,YES
0.40639514112182923,NO
0.2727759914255091,YES
0.2145409074669525,NO
0.14630225080385853,NO
0.2159699892818864,NO
0.3769203286888174,NO
0.328152911754198,NO
0.23329760628796,NO
0.34816005716327264,NO
0.2159699892818864,NO
0.1495176848874598,NO
0.3694176491604144,NO
0.5891389782065024,YES
0.39549839228295824,NO
0.2868881743479814,YES
0.2145409074669525,NO
0.10807431225437657,NO
0.0923544122901036,NO
0.34119328331546983,NO
0.2138263665594856,NO
0.27241872097177566,NO
0.5305466237942124,NO
0.21061093247588425,NO
0.48035012504465885,NO
0.6988210075026796,YES
0.565559128260093,YES
0.8594140764558772,YES
0.2952840300107181,YES
0.3215434083601286,NO
0.454269381922115,YES
0.28510182207931406,NO
0.23383351196856025,NO
0.11414790996784567,NO
0.3256520185780636,NO
0.39514112182922473,NO
0.342443729903537,NO
0.3024294390853876,NO
0.27759914255091106,NO
0.19185423365487675,NO
0.28956770275098254,NO
0.6161128974633798,YES
0.3033226152197213,NO
0.3488745980707396,YES
0.37906395141121835,NO
0.34137191854233656,NO
0.33529832082886746,NO
0.06573776348695963,NO
0.2295462665237585,NO
0.06877456234369417,NO
0.192390139335477,NO
0.31832797427652737,NO
0.22686673812075744,NO
0.6981064665952127,YES
0.6009289031797072,YES
0.476777420507324,YES
0.4546266523758486,YES
0.3708467309753483,NO
0.33458377992140054,YES
0.1854233654876742,NO
0.10664523043944267,NO
0.10432297249017507,NO
0.16970346552340126,NO
0.4923186852447304,NO
0.23168988924615938,NO
0.12951053947838517,NO
0.0848517327617006,NO
0.07181136120042872,NO
0.23061807788495894,NO
0.7622365130403717,YES
0.08520900321543408,NO
0.39603429796355843,YES
0.3551268310110754,NO
0.3426223651304037,NO
0.3420864594498035,NO
0.12843872811718474,NO
0.16166488031439802,NO
0.12397284744551627,NO
0.15094676670239374,NO
0.2808145766345123,NO
0.24794569489103255,NO
0.5791354055019651,YES
0.5668095748481601,YES
0.5376920328688818,YES
0.2013219006788139,YES
0.22240085744908902,NO
0.17827795641300467,YES
0.15362629510539483,NO
0.20918185066095035,NO
0.06627366916755985,NO
0.8869239013933549,YES
0.23240443015362636,YES
0.19596284387281176,YES
0.5114326545194714,YES
0.3763844230082173,NO
0.16702393712040017,NO
0.5784208645944982,YES
0.150768131475527,NO
0.5735977134690963,YES
0.16595212575919974,NO
0.357449088960343,NO
0.24401571989996432,NO
0.2400857449088961,NO
0.13790639514112185,NO
0.18435155412647378,YES
0.13308324401571991,NO
0.39996427295462667,YES
0.3715612718828153,NO
0.21275455519828512,YES
0.2038227938549482,NO
0.11968560200071456,NO
0.517148981779207,NO
0.1911396927474098,NO
0.583958556627367,YES
0.42622365130403717,NO
0.3485173276170061,YES
0.2981421936405859,NO
0.26491604144337266,NO
0.6189710610932476,YES
0.3619149696320115,NO
0.25098249374776704,NO
0.7336548767416935,YES
0.3031439799928546,NO
0.1727402643801358,NO
0.9499821364773133,YES
0.31797070382279385,NO
0.7593783494105039,YES
0.2497320471596999,NO
0.5598428010003574,NO
0.5489460521614863,NO
0.4498035012504466,NO
0.28224365844944627,NO
0.3744194355126831,NO
0.22650946766702398,NO
0.6329046087888532,NO
0.2566988210075027,NO
0.44783851375491246,NO
0.33244015719899966,NO
0.3033226152197213,NO
0.6496963201143267,NO
0.3192211504108611,NO
0.6545194712397286,YES
0.5768131475526974,NO
0.4901750625223294,YES
0.11932833154698107,NO
0.04180064308681672,NO
0.4188996070025009,YES
0.4758842443729904,YES
0.3754912468738836,YES
0.37209717756341554,YES
0.1970346552340122,NO
0.06859592711682744,NO
0.476777420507324,YES
0.39264022865309045,NO
0.44265809217577706,YES
0.1723829939264023,NO
0.3992497320471597,NO
0.34494462307967133,NO
0.3426223651304037,NO
0.05823508395855663,NO
0.297427652733119,YES
0.055734190782422297,NO
0.459092533047517,YES
0.19542693819221152,NO
0.3185066095033941,YES
0.40496605930689533,NO
0.35387638442300823,NO
0.5010718113612005,NO
0.1831011075384066,NO
0.4108610217934977,YES
0.326723829939264,NO
0.3304751697034656,YES
0.2690246516613076,NO
0.270811003929975,NO
0.6700607359771348,YES
0.2915326902465166,NO
0.2713469096105752,NO
0.7265094676670241,YES
0.2770632368703108,NO
0.2500893176134334,NO
0.8231511254019294,YES
0.26080743122543765,NO
0.8574490889603431,YES
0.23687031082529478,NO
0.3776348695962844,NO
0.25223294033583427,NO
0.20489460521614866,NO
0.2938549481957842,NO
0.3529832082886746,NO
0.2722400857449089,NO
0.6121829224723117,NO
0.13790639514112185,NO
0.45248302965344767,NO
0.3729903536977492,NO
0.2918899607002501,NO
0.6736334405144696,NO
0.36262951053947845,NO
0.6948910325116114,YES
0.6170060735977135,NO
0.5553769203286889,YES
0.0684172918899607,NO
0.01464808860307253,NO
0.09449803501250448,YES
0.34494462307967133,YES
0.20025008931761346,YES
0.0707395498392283,YES
0.04626652375848517,NO
0.0035727045373347595,NO
0.2075741336191497,YES
0.19292604501607719,NO
0.06716684530189354,YES
0.15434083601286178,NO
0.28974633797784927,NO
0.2863522686673812,NO
0.2956413004644516,NO
0.08967488388710255,NO
0.2936763129689175,YES
0.08645944980350126,NO
0.2506252232940336,YES
0.22168631654162205,NO
0.19971418363701327,YES
0.0035727045373347595,NO
0.12075741336191499,NO
0.10146480886030726,NO
0.04394426580921758,NO
0.09682029296177205,YES
0.04430153626295105,NO
0.09056806002143625,YES
0.5169703465523402,YES
0.06287959985709182,YES
0.6259378349410505,NO
0.25330475169703465,NO
0.23740621650589502,NO
0.24580207216863173,NO
0.40443015362629514,YES
0.6364773133261881,YES
0.22758127902822442,NO
0.11218292247231156,NO
0.24776705966416582,NO
0.09646302250803859,NO
0.357449088960343,NO
0.26259378349410506,NO
0.23508395855662742,NO
0.12754555198285106,YES
0.1464808860307253,NO
0.40889603429796356,YES
0.02322257949267596,NO
0.5100035727045374,YES
0.04412290103608431,NO
0.15898535191139695,NO
0.14237227581279033,NO
0.20167917113254738,NO
0.18988924615934266,NO
0.365666309396213,NO
0.24473026080743124,NO
0.15469810646659524,NO
0.12665237584851735,NO
0.10718113612004286,NO
0.5446588067166847,YES
0.19917827795641305,YES
0.12397284744551625,YES
0.5564487316898894,YES
0.13183279742765275,NO
0.10414433726330834,NO
0.9696320114326545,YES
0.15755627009646306,NO
0.6580921757770634,YES
0.11343336906037872,NO
0.5257234726688104,NO
0.31957842086459454,NO
0.33833511968560204,NO
0.1268310110753841,NO
0.21811361200428728,YES
0.11486245087531262,NO
0.5194712397284745,YES
0.13772775991425515,NO
0.3285101822079314,YES
0.21847088245802077,NO
0.17327617006073603,NO
0.5210789567702753,NO
0.1906037870668096,NO
0.5066095033940694,YES
0.44498035012504467,NO
0.6254019292604502,YES
0.18720971775634157,NO
0.06145051804215791,NO
