50Traced_NONETRACED_SUM_SINGLE_VSM_46_MAX,Associated
0.3211,NO
0.5924,NO
1.3873,NO
2.247,NO
1.3272,NO
1.7785,NO
0.4854,NO
0.4892,NO
1.1638,NO
3.3468,YES
0.82,NO
4.0934,YES
0.573,NO
0.6752,NO
0.4734,NO
0.9271,NO
1.486,NO
0.5527,NO
1.1929,NO
0.8407,NO
1.0364,NO
3.4454,YES
3.338,YES
4.0909,YES
3.5542,YES
0.9179999999999999,NO
3.1382,YES
0.6846,NO
2.4891,YES
1.4672,YES
1.1427,NO
0.4765,NO
0.4847,NO
1.0598,NO
2.4087,YES
2.3824,YES
0.9154,NO
0.4634,NO
0.8102,NO
0.5534,NO
0.2918,NO
0.6339,NO
0.3347,NO
2.4883,YES
0.6473,NO
2.4771,YES
0.5951,NO
2.4846,YES
0.4697,NO
0.7578,NO
0.7964,NO
0.8258,NO
0.5634,NO
0.9513,NO
1.022,NO
0.9933,NO
0.3374,NO
0.5587,NO
1.2541,NO
2.2564,NO
1.3305,NO
1.5185,NO
0.5171,NO
0.4991,NO
1.1775,NO
3.358,YES
0.7904,NO
4.0956,YES
0.5447,NO
0.6391,NO
0.4817,NO
0.8811,NO
1.4775,NO
0.5211,NO
1.2984,NO
0.6892,NO
0.9901,NO
3.472,YES
3.3613,YES
4.1049,YES
3.5451,YES
0.6678,NO
3.1321,YES
0.5651,NO
2.3328,YES
1.6829,YES
1.9115,NO
1.0475,NO
0.8745,NO
1.7085,NO
2.1119,YES
2.269,YES
1.6147,NO
0.6326,NO
1.4799,NO
0.8766,NO
0.3777,NO
0.7277,NO
0.4592,NO
2.2848,YES
1.5509,NO
2.2704,YES
1.3458,NO
2.2502,YES
0.9445,NO
1.2057,NO
1.2309,NO
1.1072,NO
1.0153,NO
1.4648,NO
1.2311,NO
1.6014,NO
0.5843,NO
0.3137,NO
2.082,YES
4.4646,YES
4.3317,YES
3.049,YES
1.4063,NO
0.3986,NO
2.0659,YES
0.59,NO
2.2518,YES
0.35700000000000004,NO
0.8499,NO
1.0175,NO
0.958,NO
0.3989,NO
4.5814,YES
0.3035,NO
4.5680000000000005,YES
1.0752,NO
3.9805,YES
0.4734,NO
1.1085,NO
1.1155,NO
0.2908,NO
2.2061,YES
1.145,NO
1.8491,YES
0.5187,NO
0.7908,NO
