50Traced_NONETRACED_SUM_MULTI_LSA_77_SUM,Associated
0.06172481089014695,NO
0.02259640973532685,NO
0.12365929581780942,NO
0.14648150836276835,NO
0.16606183771229496,NO
0.2695924259286141,NO
0.11382074482669637,NO
0.06116030386606669,NO
0.10814341704166062,NO
0.48702440283221243,YES
0.07328914049773391,NO
0.530572087546975,YES
0.15111046596022645,NO
0.22251254012032065,NO
0.07130530152739474,NO
0.04970887566329575,NO
0.18833567200529025,NO
0.06278930984984114,NO
0.1887388913082047,NO
0.06959565168303739,NO
0.109853066886018,NO
0.40491282398670997,YES
0.46889566297317786,YES
0.41129981774487506,YES
0.2608828889856616,YES
0.1106756342639635,NO
0.3376397154884599,YES
0.16243286398606474,NO
0.39121949645973464,YES
0.358736149416945,YES
0.20504507991806584,NO
0.15382009967581167,NO
0.12240125159271627,NO
0.13164303801551586,NO
0.4404122514152997,YES
0.4003967677940678,YES
0.15020725472169802,NO
0.04522507701488686,NO
0.13582038999370977,NO
0.04027354397509718,NO
0.10374026225383463,NO
0.177126175384268,NO
0.07648263737681651,NO
0.41062240931597876,YES
0.1872066579571297,NO
0.49010499830647897,YES
0.1308688569539201,NO
0.31283366397316176,YES
0.112417541652554,NO
0.08375671360139354,NO
0.054079772906888604,NO
0.04588635667166659,NO
0.07096659731294659,NO
0.18194867824712502,NO
0.1169658553894292,NO
0.12756245867002144,NO
0.07112788503411235,NO
0.056111998193577525,NO
0.1306269253721714,NO
0.2154803954774923,NO
0.22696408122449638,NO
0.33628489863066724,NO
0.1267560200641925,NO
0.06686988919533557,NO
0.1512394961371591,NO
0.535701037080047,YES
0.10398219383558331,NO
0.5347978258415187,YES
0.13711069176303609,NO
0.24185093788809855,NO
0.0739181626102805,NO
0.08017612619151306,NO
0.20941597716165866,NO
0.08149868550507251,NO
0.25193142046096034,NO
0.07751487879227756,NO
0.24686698601635457,NO
0.4857018435186529,YES
0.5723294785567975,YES
0.5125885066369897,YES
0.2835922001258045,YES
0.12993338817115851,NO
0.3997677456815213,YES
0.1616102966081192,NO
0.14944920243221885,YES
0.21954484605087016,YES
0.22028676956823273,NO
0.06243447686327641,NO
0.04882179319688393,NO
0.22546410541765458,NO
0.26426993113014313,YES
0.2440444508959533,YES
0.1909646618602926,NO
0.05411203045112177,NO
0.14888469540813856,NO
0.021919001306430545,NO
0.07646650860469993,NO
0.08451476589087274,NO
0.04456379735810713,NO
0.24835083305107983,YES
0.11680456766826343,NO
0.2689956613603007,YES
0.08307930517249723,NO
0.17109401461266752,YES
0.06451508846631505,NO
0.08495024273802036,NO
0.07151497556491024,NO
0.11033693004951532,NO
0.08877276172964951,NO
0.20628699537104242,NO
0.1028370510153062,NO
0.14382026096353284,NO
0.1887388913082047,NO
0.0,NO
0.2219964194125901,YES
0.493282366413445,YES
0.674392348510508,YES
0.45225077014886866,YES
0.166787632457541,NO
0.04514443315430397,NO
0.3458653892679151,YES
0.112417541652554,NO
0.2881405138626797,YES
0.13861066756987792,NO
0.13212690117901324,NO
0.1985451847550846,NO
0.07753100756439414,NO
0.059031305946678284,NO
0.5442976726181835,YES
0.04135417170690796,NO
0.6703601554813632,YES
0.0737568748891147,NO
0.700117740036451,YES
0.1076434251060467,NO
0.18028741471911744,NO
0.16459411944968627,NO
0.10204674118159383,NO
0.35847808906307965,YES
0.12953016886824406,NO
0.25954420089998553,YES
0.09075660069998871,NO
0.06370864986048613,NO
0.17512620764181222,NO
0.15141691263044144,NO
0.14236867147304075,NO
0.3477524556055548,NO
0.10456282963178014,NO
0.09427267302140288,NO
0.19735165561845774,NO
0.4866534410735312,YES
0.12294962984467996,NO
0.471992387219561,YES
0.1989322752858825,NO
0.26094740407412786,NO
0.12127223754455572,NO
0.07362784471218208,NO
0.16598119385171206,NO
0.07398267769874681,NO
0.17377139078401962,NO
0.09027273753649134,NO
0.1302559636134901,NO
0.4275737488105031,YES
0.49358881308366004,YES
0.48955662005451533,YES
0.3046079901937066,YES
0.18383574458476473,NO
0.36084901856421675,YES
0.18665827970516607,NO
0.12135288140513863,NO
0.04257995838776796,NO
0.16022322220609345,YES
0.4240899340333221,YES
0.5282656731343043,YES
0.32189803390267907,YES
0.14486863115111046,NO
0.06961178045515395,NO
0.24044773471395622,YES
0.2536733278495509,NO
0.15870711762713507,YES
0.28436638118740026,NO
0.1199335494588797,NO
0.18588409864357025,NO
0.08745020241609006,NO
0.06788600183868003,NO
0.444460573216561,YES
0.08443412203028984,NO
0.5108465992483993,YES
0.0841760616764246,NO
0.5524104449928227,YES
0.2319640005806358,NO
0.2798019386784084,NO
0.27568910178868083,NO
0.12453024951210463,NO
0.2075772971403687,YES
0.17896485540555795,NO
0.13833647844389607,YES
0.12020773858486154,NO
0.07095046854083,NO
0.30086611506266037,NO
0.1898033902678989,NO
0.18135191367881162,NO
0.5135884905082176,NO
0.11411106272479478,NO
0.0921275463298979,NO
0.3646231512394962,NO
0.3933162368348898,YES
0.2602216093288818,NO
0.4346381509975646,YES
0.13444944436380057,NO
0.2011257882937372,NO
0.06506346671827874,NO
0.08827276979403559,NO
0.27447944387993745,NO
0.0877243915420719,NO
0.2524152836244577,NO
0.10225641521910937,NO
0.18964210254673314,NO
0.35405880550313706,YES
0.46063773164948957,YES
0.4461218367445687,YES
0.3130433380106773,YES
0.33005919259366784,NO
0.2621248044386381,YES
0.29857582942210614,NO
0.06001516104578959,NO
0.03420912565926357,NO
0.19156142642860596,NO
0.1620296446831503,NO
0.21804487024402833,NO
0.4455089434041387,NO
0.06635376848760505,NO
0.056418444863792536,NO
0.24788309865969907,NO
0.42942855760390963,YES
0.19067434396219413,NO
0.40429993064627995,YES
