50Traced_NONETRACED_MAX_RAW_LSA_42_MAX,Associated
0.1686,NO
0.0785,NO
0.1377,NO
0.2164,NO
0.1494,NO
0.102,NO
0.1987,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1544,NO
0.1843,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
0.4096,YES
1.0,YES
0.2254,NO
1.0,YES
0.1205,NO
0.1792,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.3947,YES
0.3715,YES
0.1405,NO
0.1474,NO
0.1405,NO
0.1231,NO
0.1797,NO
0.1835,NO
0.1551,NO
0.2811,YES
0.1344,NO
0.1126,YES
0.0395,NO
0.3399,YES
0.1033,NO
0.1231,NO
0.0769,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.1553,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.1512,NO
0.2137,NO
0.1465,NO
0.0623,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2137,NO
1.0,YES
0.1452,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
0.3435,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1364,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.204,NO
0.4181,YES
0.0577,NO
1.0,YES
0.0995,NO
0.1251,NO
0.1355,NO
0.11800000000000001,NO
0.1355,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1508,NO
0.1508,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1508,NO
0.2465,YES
0.1475,NO
0.2134,YES
0.1531,NO
0.2199,NO
0.1934,NO
0.1934,NO
0.1508,NO
1.0,YES
0.0806,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.0677,NO
0.2298,NO
0.1116,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1686,NO
0.0785,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.2524,NO
0.1987,NO
0.1621,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1813,NO
0.1689,NO
0.0656,NO
0.2524,NO
0.1544,NO
0.1843,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
0.485,YES
1.0,YES
0.2524,NO
1.0,YES
0.0979,NO
0.1566,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1132,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2548,NO
0.2298,NO
0.2548,NO
1.0,YES
0.2293,NO
0.2078,YES
0.1809,NO
0.1809,NO
0.2381,NO
0.19,NO
0.1547,NO
0.1997,NO
0.1653,NO
0.1809,NO
0.1999,NO
0.4061,YES
0.2045,NO
0.2638,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0533,NO
0.1124,NO
0.073,NO
0.1124,NO
0.2256,NO
0.0989,NO
0.2638,YES
0.2462,YES
0.4061,YES
0.3108,YES
0.2405,NO
0.4061,YES
0.1331,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2188,NO
0.1987,NO
0.0967,NO
0.2252,NO
