50Traced_NONETRACED_MAX_RAW_VSM_20_MAX,Associated
0.1553,NO
0.0785,NO
0.2688,NO
0.2164,NO
0.1494,NO
0.2963,NO
0.1387,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1663,NO
0.1109,NO
0.0949,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1576,NO
0.1615,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
0.3947,YES
0.1792,YES
0.1778,NO
0.1474,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1649,NO
0.1835,NO
1.0,YES
0.1033,NO
1.0,YES
0.1344,NO
0.3399,YES
0.1344,NO
0.1474,NO
0.1143,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.0886,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1579,NO
0.092,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1733,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1364,NO
0.1387,NO
0.2289,NO
0.2094,NO
0.2183,NO
1.0,YES
0.1138,NO
1.0,YES
0.0553,NO
1.0,YES
0.0678,NO
0.1387,NO
0.1387,NO
0.1387,NO
0.1387,NO
0.2201,NO
0.1387,NO
0.1328,NO
0.1248,NO
0.1267,NO
0.2111,YES
0.3672,YES
0.3497,YES
0.2372,YES
0.1548,NO
0.044000000000000004,NO
0.2372,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
0.3659,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.073,NO
0.0968,NO
0.1488,NO
0.0827,NO
0.1715,YES
0.1155,NO
0.3354,YES
0.1553,NO
0.0785,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1684,NO
0.1225,NO
0.2286,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1813,NO
0.054000000000000006,NO
0.1469,NO
0.0547,NO
0.2524,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.2524,NO
0.1248,NO
0.0774,NO
0.1069,YES
1.0,YES
0.3236,YES
0.1422,YES
0.0885,NO
0.0604,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.2955,YES
0.142,NO
0.3658,YES
0.2049,NO
0.2548,NO
0.2548,NO
0.1353,NO
0.1461,YES
0.1353,NO
0.2886,YES
0.1809,NO
0.1669,NO
0.2688,NO
0.2061,NO
0.1547,NO
0.2963,NO
0.1653,NO
0.1755,NO
0.2369,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2269,NO
0.1809,NO
0.1124,NO
0.1669,NO
0.1124,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1576,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1879,NO
0.2188,NO
0.1387,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
0.4856,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.3905,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1896,NO
0.1553,NO
0.0785,NO
0.2688,NO
0.2664,NO
0.2664,NO
0.2963,NO
0.1684,NO
0.1579,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.1579,NO
0.1415,NO
0.066,NO
0.2664,NO
0.1912,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.2664,NO
0.0727,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.0789,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.0975,NO
0.1702,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1576,NO
0.17,NO
0.079,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.1848,NO
0.1474,NO
0.1628,NO
0.2328,YES
0.132,NO
0.27899999999999997,YES
0.2129,NO
0.2328,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.2938,NO
0.3477,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2276,NO
0.3456,NO
0.4159,YES
0.1867,NO
0.1097,NO
1.0,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.2742,NO
0.3794,YES
0.3359,NO
0.3917,YES
0.1468,NO
0.0635,NO
0.3333,YES
1.0,YES
1.0,YES
0.3174,YES
0.1661,NO
0.0474,NO
0.3333,YES
0.2328,NO
1.0,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2414,NO
0.0891,NO
1.0,YES
0.0442,NO
1.0,YES
0.1481,NO
1.0,YES
