50Traced_NONETRACED_MAX_MULTI_VSM_93_SUM,Associated
0.22740393867470654,NO
0.12868047982551797,NO
0.24465969593944445,NO
0.40759509910834557,NO
0.23099621528000513,NO
0.19821669125665536,NO
0.295977933157996,NO
0.11078324459554813,NO
0.300724870100712,NO
0.6757328885752774,YES
0.3490281608826737,NO
0.8493809737635513,YES
0.3458849188530374,NO
0.369812046956187,NO
0.3487715696965809,NO
0.27487330810186666,NO
0.313939316184489,NO
0.13689139778048626,NO
0.2855859901212393,NO
0.1819872987362884,NO
0.34550003207389823,NO
0.6825325550067355,YES
0.6841362499198153,YES
0.739559946115851,YES
0.7865161331708256,YES
0.2934120212970684,NO
0.6784912438257746,YES
0.27692603759060874,NO
0.70132785938803,YES
0.7893386362178458,YES
0.39232792353582646,NO
0.20662005260119318,NO
0.11950734492270189,NO
0.25704022066841997,NO
0.5800243761626788,YES
0.6939508627878631,YES
0.27320546539226376,NO
0.17358393739175057,NO
0.20071845532105972,NO
0.21451023157354546,NO
0.3082943100904484,NO
0.2866765026621335,NO
0.29251395214574377,NO
0.8128808775418563,YES
0.16351273333760988,NO
0.7047918404002822,YES
0.07543780871127077,NO
0.6526396818269291,YES
0.09808198088395663,NO
0.22438899223811665,NO
0.1753800756943999,NO
0.22586439155814997,NO
0.19808839566360895,NO
0.3077811277182629,NO
0.1872474180511899,NO
0.20245044582718585,NO
0.1918019116043364,NO
0.18525883635897106,NO
0.25665533388928086,NO
0.5369170568990955,NO
0.3295913785361473,NO
0.17756110077618836,NO
0.2940534992623003,NO
0.08756174225415357,NO
0.3326704727692603,NO
0.9259734428122394,YES
0.2791070626723972,NO
0.7618192315093977,YES
0.28436718198729866,NO
0.35537879273846945,NO
0.30309833857207,NO
0.32471614600038484,NO
0.36698954390916666,NO
0.13624991981525436,NO
0.35749567002373467,NO
0.14529475912502407,NO
0.4131759574058631,NO
0.9189813329912117,YES
0.9053178523317724,YES
0.7137725319135287,YES
0.7461671691577394,YES
0.29892873179806273,NO
0.756174225415357,YES
0.18416832381807685,NO
0.7161460003848868,YES
0.7489255244082366,YES
0.3685290910257233,NO
0.2201552376675861,NO
0.21021232920649177,NO
0.2671114247225608,NO
0.4621207261530566,YES
0.5057412277888254,YES
0.2857142857142857,NO
0.11976393610879467,NO
0.24074668035152993,NO
0.12425428186541791,NO
0.22284944512156005,NO
0.322727564308166,NO
0.16864455705946502,NO
0.7559176342292642,YES
0.17384052857784338,NO
0.6852267624607095,YES
0.1334915645647572,NO
0.5632176534736031,YES
0.1395856052344602,NO
0.21572903970748603,NO
0.19385464109307846,NO
0.1857078709346334,NO
0.20302777599589455,NO
0.3158637500801847,NO
0.22214381935980498,NO
0.23843735967669513,NO
0.2107255115786773,NO
0.11270767849124383,NO
0.47828597087690033,YES
0.8473282442748091,YES
0.6796459041631919,YES
0.4799538135865033,YES
0.2226570017319905,NO
0.10539482968760024,NO
0.4251715953556995,YES
0.21406119699788315,NO
0.3072037975495542,YES
0.19828083905317853,NO
0.3578805568028738,NO
0.34408878055038805,NO
0.3638463018795304,NO
0.15677721470267494,NO
0.781256013855924,YES
0.13381230354737314,NO
0.8640708191673615,YES
0.21098210276477003,NO
0.7961383026493039,YES
0.18750400923728272,NO
0.3019436782346526,NO
0.37019693373532614,NO
0.1857078709346334,NO
0.4982359355956122,YES
0.3340175764962473,NO
0.47437295528898576,YES
0.2637757393033549,NO
0.10295721341971903,NO
0.40823657707357747,NO
0.5000320738982615,NO
0.30643402399127584,NO
0.3906600808262236,NO
0.29726088908845977,NO
0.13644236320482392,NO
0.3445378151260504,NO
0.8576560395150427,YES
0.2906536660465713,NO
0.76669446404516,YES
0.31765988838283404,NO
0.3202258002437616,NO
0.29854384501892356,NO
0.16845211366989546,NO
0.37577779203284367,NO
0.0727436012572968,NO
0.3509525947783693,NO
0.20892937327602798,NO
0.2644172172685868,NO
0.8492526781705049,YES
0.8309705561613959,YES
0.7594457630380396,YES
0.7660529860799281,YES
0.42433767400089806,NO
0.7117198024247868,YES
0.34434537173648083,NO
