50Traced_NONETRACED_MEDIAN_MULTI_LSA_67_SUM,Associated
0.11297736916548796,NO
0.09794908062234793,NO
0.30640028288543136,NO
0.36527581329561526,NO
0.10130834512022632,NO
0.14285714285714288,NO
0.08681046676096181,NO
0.10272277227722772,NO
0.4260961810466761,NO
0.43617397454031115,YES
0.19094766619519096,NO
0.5802687411598302,YES
0.41177510608203677,NO
0.4091230551626591,NO
0.3757072135785007,NO
0.1845827439886846,NO
0.10749646393210749,NO
0.19306930693069307,NO
0.13030410183875532,NO
0.3679278642149929,NO
0.18546676096181047,NO
0.1204031117397454,YES
0.18475954738330977,YES
0.32408062234794904,YES
0.407001414427157,YES
0.3509547383309759,NO
0.1379066478076379,YES
0.2194130127298444,NO
0.1845827439886846,YES
0.41478076379066475,YES
0.6364922206506365,NO
0.3056930693069307,NO
0.19766619519094766,NO
0.17927864214992928,NO
0.7169377652050919,YES
0.1585926449787836,YES
0.26449787835926447,NO
0.17821782178217824,NO
0.20685997171145687,NO
0.16973125884016976,NO
0.33256718528995755,NO
0.28642149929278643,NO
0.259016973125884,NO
0.5067185289957566,YES
0.13507779349363508,NO
0.21074964639321075,YES
0.08999292786421499,NO
0.5836280056577086,YES
0.05551626591230552,NO
0.20827439886845828,NO
0.2080975954738331,NO
0.3003889674681754,NO
0.12446958981612445,NO
0.3661598302687411,NO
0.2749292786421499,NO
0.19766619519094766,NO
0.13932107496463933,NO
0.2538896746817539,NO
0.217998585572843,NO
0.5436704384724186,NO
0.25,NO
0.2772277227722772,NO
0.2416902404526167,NO
0.07266619519094766,NO
0.3693422913719943,NO
0.7913719943422913,YES
0.26608910891089105,NO
0.3389321074964639,YES
0.3451202263083451,NO
0.39869165487977365,NO
0.3603253182461103,NO
0.3219589816124469,NO
0.25371287128712866,NO
0.20685997171145687,NO
0.3269094766619519,NO
0.2929632248939179,NO
0.37199434229137196,NO
0.7721004243281471,YES
0.7938472418670439,YES
0.6285360678925035,YES
0.2957920792079208,YES
0.27599009900990096,NO
0.32337340876944837,YES
0.20385431400282886,NO
0.21304809052333806,YES
0.3033946251768034,YES
0.576025459688826,NO
0.27652050919377646,NO
0.24911598302687413,NO
0.23744695898161247,NO
0.589992927864215,YES
0.20243988684582745,YES
0.2887199434229137,NO
0.150990099009901,NO
0.22383309759547385,NO
0.1394978783592645,NO
0.38737623762376233,NO
0.35183875530410186,NO
0.3495403111739745,NO
0.32266619519094764,YES
0.1465700141442716,NO
0.12782885431400284,YES
0.037659123055162655,NO
0.5274045261669024,YES
0.05445544554455445,NO
0.20385431400282886,NO
0.1471004243281471,NO
0.19130127298444133,NO
0.16884724186704386,NO
0.3718175388967468,NO
0.22153465346534654,NO
0.21746817538896748,NO
0.11067892503536068,NO
0.02581329561527582,NO
0.2309052333804809,YES
0.5746110325318246,YES
0.5019448373408769,YES
0.23550212164073556,YES
0.12871287128712874,NO
0.005657708628005662,NO
0.35449080622347945,YES
0.22931400282885434,NO
0.21693776520509195,YES
0.2378005657708628,NO
0.36545261669024043,NO
0.32461103253182455,NO
0.32461103253182455,NO
0.0838048090523338,NO
0.3925035360678925,YES
0.08097595473833097,NO
0.6207567185289957,YES
0.2332036775106082,NO
0.4335219236209335,YES
0.07496463932107497,NO
0.10236916548797736,NO
0.23709335219236208,NO
0.07001414427157002,NO
0.2858910891089109,YES
0.15311173974540312,NO
0.22012022630834513,YES
0.2804101838755304,NO
0.11209335219236209,NO
0.33185997171145687,NO
0.43917963224893913,NO
0.33221357850070715,NO
0.2834158415841584,NO
0.2804101838755304,NO
0.20314710042432815,NO
0.2404526166902405,NO
0.6948373408769448,YES
0.2795261669024045,NO
0.49611032531824606,YES
0.33398161244695895,NO
0.29314002828854313,NO
0.28129420084865625,NO
0.07814710042432815,NO
0.24239745403111743,NO
0.12340876944837341,NO
0.173974540311174,NO
0.33963932107496464,NO
0.2112800565770863,NO
0.6716760961810466,YES
0.6467468175388968,YES
0.5277581329561528,YES
0.49434229137199426,YES
0.4038189533239038,NO
0.36191654879773694,YES
0.15576379066478077,NO
0.15682461103253184,NO
0.11951909476661952,NO
0.17167609618104668,YES
0.6274752475247525,YES
0.4301626591230551,YES
0.217998585572843,YES
0.13914427157001416,NO
0.08946251768033947,NO
0.3483026874115983,YES
0.44200848656294195,NO
0.1700848656294201,YES
0.24062942008486563,NO
0.38083451202263086,NO
0.4372347949080622,NO
0.40258132956152753,NO
0.2395685997171146,NO
0.37959688826025456,YES
0.23196605374823195,NO
0.4464285714285714,YES
0.2337340876944837,NO
