50Traced_NONETRACED_SUM_RAW_LSA_42_MEDIAN,Associated
0.5933,NO
0.1436,NO
0.5838,NO
0.5211,NO
0.4742,NO
0.5982,NO
0.5756,NO
0.2574,NO
0.9049,NO
2.5685,YES
0.6029,NO
2.2449,YES
0.5660000000000001,NO
0.7049,NO
0.3557,NO
0.4007,NO
0.4706,NO
0.1841,NO
0.5822,NO
0.268,NO
0.4587,NO
3.2572,YES
2.6412,YES
3.2159,YES
3.1344,YES
0.8077,NO
1.6147,YES
0.5694,NO
0.9419,YES
1.5490000000000002,YES
0.6005,NO
0.3461,NO
0.1576,NO
0.6353,NO
0.6004,YES
1.2101,YES
0.6028,NO
0.3222,NO
0.3336,NO
0.2119,NO
0.2727,NO
0.3921,NO
0.1551,NO
0.7179,YES
0.0832,NO
1.5865,YES
0.1408,NO
0.5727,YES
0.3017,NO
0.3932,NO
0.4223,NO
0.3233,NO
0.2624,NO
0.4432,NO
0.25,NO
0.4019,NO
0.6948,NO
0.1534,NO
0.877,NO
0.7878,NO
0.4302,NO
0.8536,NO
0.6324,NO
0.2096,NO
0.9213,NO
3.45,YES
0.8143,NO
2.3345,YES
0.5395,NO
0.6754,NO
0.285,NO
0.2985,NO
0.3703,NO
0.1268,NO
0.7385,NO
0.1761,NO
0.6412,NO
4.1031,YES
2.8505,YES
3.5319,YES
3.2736,YES
0.7821,NO
1.9143,YES
0.7452,NO
1.2084,YES
2.301,YES
0.574,NO
0.4391,NO
0.2945,NO
0.499,NO
1.3874,YES
2.0389,YES
0.4735,NO
0.1907,NO
0.3437,NO
0.1914,NO
0.3573,NO
0.4504,NO
0.2075,NO
1.4548,YES
0.113,NO
2.3202,YES
0.1996,NO
1.3884,YES
0.4068,NO
0.2925,NO
0.4796,NO
0.3367,NO
0.2731,NO
0.2847,NO
0.4117,NO
0.4081,NO
0.484,NO
0.1901,NO
0.7489,YES
2.8326,YES
2.3674,YES
1.4404,YES
0.6542,NO
0.2075,NO
1.2134,YES
0.2716,NO
0.8728,YES
0.1677,NO
0.6393,NO
0.7321,NO
0.4767,NO
0.2133,NO
1.2491,YES
0.4047,NO
2.6314,YES
0.1966,NO
2.5486,YES
0.4647,NO
0.5481,NO
0.4543,NO
0.3759,NO
1.078,YES
0.6654,NO
0.733,YES
0.9829,NO
0.5362,NO
0.8849,NO
0.812,NO
0.3515,NO
0.6688,NO
0.8385,NO
0.5706,NO
0.9081,NO
3.4441,YES
0.5341,NO
2.3242,YES
0.4567,NO
0.4924,NO
0.2626,NO
0.6462,NO
0.3548,NO
0.5951,NO
0.7020000000000001,NO
0.4112,NO
0.6385,NO
4.0998,YES
2.8437,YES
3.4408,YES
3.2389,YES
0.7421,NO
1.8827,YES
0.3172,NO
0.6379,NO
0.3272,NO
0.8767,YES
1.5637,YES
2.5096,YES
1.9105,YES
0.6051,NO
0.203,NO
1.9265,YES
0.5795,NO
1.4701,YES
0.457,NO
0.5911,NO
0.8003,NO
0.4175,NO
0.2553,NO
1.6015,YES
0.4678,NO
1.4066,YES
0.142,NO
1.304,YES
1.0487,NO
0.9618,NO
1.1306,NO
0.8357,NO
1.6731,YES
0.7782,NO
0.8521,YES
0.7319,NO
0.3999,NO
1.0488,NO
0.7271,NO
0.3875,NO
1.0202,NO
0.7984,NO
0.5819,NO
0.9631,NO
2.8306,YES
0.9285,NO
1.7489,YES
0.3857,NO
0.7401,NO
0.2033,NO
0.4681,NO
0.2781,NO
0.4133,NO
0.5014,NO
0.4169,NO
0.4916,NO
3.5269,YES
2.3143,YES
2.9132,YES
2.6742,YES
0.8657,NO
1.8321,YES
0.7395,NO
0.5329,NO
0.1339,NO
0.94,NO
0.5599,NO
0.6158,NO
1.0688,NO
0.5376,NO
0.1327,NO
1.2308,NO
2.6115,YES
0.7304,NO
1.6259,YES
0.3038,NO
0.3703,NO
0.0824,NO
0.2045,NO
0.4362,NO
0.1655,NO
0.3698,NO
0.1492,NO
0.2819,NO
2.9853,YES
2.0654,YES
2.4305,YES
2.1332,YES
1.0175,NO
1.1278,YES
0.5104,NO
0.8299,NO
0.3528,NO
0.9782,NO
0.7417,NO
0.4975,NO
0.9624,NO
0.754,NO
0.377,NO
1.1323,NO
2.8876,YES
0.7874,NO
1.7852,YES
0.41,NO
0.5101,NO
0.3002,NO
0.5605,NO
0.6029,NO
0.4038,NO
0.6125,NO
0.3617,NO
0.5843,NO
3.5592,YES
2.2892,YES
2.9502,YES
2.7032,YES
0.8987,NO
1.825,YES
0.4786,NO
0.5756,NO
0.1653,NO
0.7438,NO
0.8431,NO
0.515,NO
0.8173,NO
0.4837,NO
0.3027,NO
0.961,NO
2.3036,YES
0.722,NO
1.2331,YES
0.2747,NO
0.5589,NO
0.2045,NO
0.2492,NO
0.5174,NO
0.1848,NO
0.5351,NO
0.1893,NO
0.5002,NO
2.9916,YES
1.7815,YES
2.3782,YES
2.1177,YES
0.9094,NO
1.2983,YES
0.336,NO
0.6356,NO
0.7029,NO
3.9358,YES
0.621,YES
0.5897,YES
5.1252,YES
0.9981,NO
0.5394,NO
5.5055,YES
0.7208,NO
2.7854,YES
0.3761,NO
0.8356,NO
1.1139,NO
0.3196,NO
0.6916,NO
0.6788,YES
0.8727,NO
0.2527,YES
0.5784,NO
