50Traced_NONETRACED_MAX_SINGLE_VSM_91_SUM,Associated
0.14562458249833002,NO
0.13994655978623916,NO
0.1113560454241817,NO
0.2644622578490314,NO
0.12545090180360724,NO
0.10440881763527055,NO
0.11983967935871745,NO
0.141750167000668,NO
0.20821643286573147,NO
0.5740146960587843,YES
0.06693386773547094,NO
0.8431529726118906,YES
0.32030728122912494,NO
0.32491649966599867,NO
0.3243820975283901,NO
0.17267869071476286,NO
0.16706746826987312,NO
0.17047428189712757,NO
0.16980627922511693,NO
0.2624582498329993,NO
0.19652638610554443,NO
0.6694054776219106,YES
0.4008016032064129,YES
0.7287909151636608,YES
0.7776887107548431,YES
0.12177688710754844,NO
0.6651970607882433,YES
0.17568470273881096,NO
0.29151636606546427,YES
0.7806279225116901,YES
0.44161656646626585,NO
0.23567134268537074,NO
0.21242484969939882,NO
0.29131596526386105,NO
0.8810287241148966,YES
0.28383433533734137,YES
0.3081496325985304,NO
0.15898463593854376,NO
0.21529726118904477,NO
0.09258517034068137,NO
0.16566466265865062,NO
0.15537742150968606,NO
0.11289245156980629,NO
0.8051436205744823,YES
0.18323313293253177,NO
0.295123580494322,YES
0.15090180360721445,NO
0.7489645958583836,YES
0.21997327989311963,NO
0.16940547762191052,NO
0.13981295925183704,NO
0.17094188376753508,NO
0.1420173680694723,NO
0.34415497661990646,NO
0.122311289245157,NO
0.2597862391449566,NO
0.14595858383433535,NO
0.25297261189044756,NO
0.478690714762859,NO
0.5508350033400135,NO
0.27541750167000667,NO
0.2830327321309285,NO
0.19151636606546432,NO
0.04856379425517703,NO
0.39205076820307283,NO
0.9229124916499667,YES
0.2869739478957916,NO
0.7519706078824316,YES
0.20474281897127586,NO
0.2334669338677355,NO
0.22057448229792923,NO
0.28617234468937874,NO
0.20554442217768867,NO
0.21937207748830997,NO
0.3303941215764863,NO
0.23413493653974618,NO
0.39913159652638613,NO
0.9156312625250501,YES
0.9014028056112225,YES
0.8613894455577823,YES
0.7356713426853708,YES
0.40668002672010695,NO
0.7460921843687376,YES
0.2960587842351369,NO
0.7044088176352706,YES
0.7385437541750168,YES
0.3583834335337342,NO
0.2951235804943219,NO
0.2847695390781563,NO
0.3154308617234469,NO
0.8468269873079494,YES
0.7004008016032065,YES
0.38216432865731464,NO
0.12765531062124252,NO
0.35764863059452234,NO
0.08443553774215098,NO
0.23934535738142956,NO
0.22351369405477625,NO
0.18223112892451573,NO
0.7458249832999332,YES
0.24602538410153643,NO
0.6722110888443555,YES
0.20487641950567806,NO
0.823179692718771,YES
0.21122244488977956,NO
0.31329325317301265,NO
0.17508350033400133,NO
0.30855043420173683,NO
0.30006680026720106,NO
0.4135604542418169,NO
0.3199732798931195,NO
0.3474949899799599,NO
0.11189044756179026,NO
0.07675350701402808,NO
0.5338677354709419,YES
0.8410153640614563,YES
0.8135604542418171,YES
0.5356045424181698,YES
0.17621910487641954,NO
0.06913827655310623,NO
0.5805611222444891,YES
0.14622578490313964,NO
0.4172344689378757,YES
0.12464929859719442,NO
0.31382765531062123,NO
0.2909151636606546,NO
0.2983967935871743,NO
0.09866399465597864,NO
0.7722110888443554,YES
0.09759519038076153,NO
0.8584502338009353,YES
0.2887775551102204,NO
0.7877087508350034,YES
0.16700066800267205,NO
0.1772211088844355,NO
0.3038076152304609,NO
0.14462257849031399,NO
0.41075484301937204,YES
0.1418169672678691,NO
0.5297929191716767,YES
0.23413493653974618,NO
0.2075484301937208,NO
0.3522378089512358,NO
0.5319305277221109,NO
0.30647962591850364,NO
0.29438877755511017,NO
0.18844355377421512,NO
0.2128256513026052,NO
0.22919171676686714,NO
0.8864395457581832,YES
0.2945891783567134,NO
0.8113560454241818,YES
0.13420173680694725,NO
0.20106880427521714,NO
0.08984635938543756,NO
0.20247160988643956,NO
0.2515030060120241,NO
0.1786907147628591,NO
0.28283233132932534,NO
0.26586506346025385,NO
0.35070140280561124,NO
0.8776887107548431,YES
0.8586506346025384,YES
0.8038076152304611,YES
0.8106880427521712,YES
0.3112224448897795,NO
0.7344689378757516,YES
0.18670674682698732,NO
0.1293253173012692,NO
0.1468937875751503,NO
0.5729458917835673,YES
0.860988643954576,YES
0.786439545758183,YES
0.5904475617902473,YES
0.1801603206412826,NO
0.06352705410821644,NO
0.639679358717435,YES
0.5840347361389446,NO
0.39953239812959246,YES
0.5122912491649967,NO
0.2113560454241817,NO
0.22004008016032064,NO
0.1597194388777555,NO
0.19766199064796264,NO
0.7673346693386773,YES
0.1778891115564462,NO
0.7925851703406814,YES
0.3196392785571142,NO
0.7880427521710088,YES
0.5517034068136273,NO
0.5578490313961256,NO
0.5593186372745492,NO
0.4794255177020708,NO
0.4372745490981964,YES
0.48937875751503007,NO
0.5901135604542419,YES
0.19966599866399468,NO
0.14261857047428192,NO
0.33540414161656645,NO
0.48637274549098203,NO
0.27775551102204404,NO
0.26700066800267197,NO
0.1936539746158985,NO
0.20774883099532396,NO
0.2726118904475618,NO
0.7502338009352039,YES
0.2702070808283233,NO
0.7808283233132933,YES
0.3888443553774215,NO
0.37969271877087507,NO
0.3794923179692719,NO
0.14074816299265197,NO
0.16145624582498333,NO
0.1364061456245825,NO
0.15390781563126252,NO
0.2676018704074817,NO
0.08483633934535739,NO
0.7428857715430862,YES
0.7138944555778224,YES
0.7443553774215097,YES
0.8249832999331997,YES
0.2942551770207081,NO
0.728056112224449,YES
0.2277221108884436,NO
0.15016700066800268,NO
0.24809619238476957,NO
0.5394121576486306,NO
0.4036740146960588,NO
0.23727454909819642,NO
0.3580494321977288,NO
0.16993987975951905,NO
0.08183032732130929,NO
0.3927855711422845,NO
0.7424849699398799,YES
0.375751503006012,NO
0.7333333333333334,YES
0.16452905811623245,NO
0.13774215096860387,NO
0.07114228456913826,NO
0.3026720106880428,NO
0.20614562458249833,NO
0.25270541082164333,NO
0.41763527054108224,NO
0.20434201736806953,NO
0.45263861055444216,NO
0.887374749498998,YES
0.7670674682698732,YES
0.9474281897127589,YES
0.7364729458917836,YES
0.4247828991315965,NO
0.795925183700735,YES
0.3277889111556446,NO
0.14589178356713428,NO
0.13674014696058784,NO
0.3746158984635939,NO
0.5158984635938544,NO
0.3121576486305945,NO
0.36593186372745495,NO
0.1929859719438878,NO
0.083500334001336,NO
0.361122244488978,NO
0.8564462257849031,YES
0.25671342685370735,NO
0.7565130260521042,YES
0.28209752839011354,NO
0.26179024716098864,NO
0.26573146292585165,NO
0.12364729458917839,NO
0.2654642618570474,NO
0.10908483633934535,NO
0.24682698730794925,NO
0.24462257849031402,NO
0.3376753507014028,NO
0.8871075484301938,YES
0.8507682030728123,YES
0.8043420173680695,YES
0.7960587842351371,YES
0.3050768203072812,NO
0.7511690046760188,YES
0.32217768871075486,NO
0.1353373413493654,NO
0.2063460253841016,NO
0.4619238476953908,NO
0.552237808951236,NO
0.2697394789579158,NO
0.23787575150300602,NO
0.12090848363393455,NO
0.07521710086840347,NO
0.3408817635270541,NO
0.9110888443553775,YES
0.22979291917167669,NO
0.7741482965931864,YES
0.2504342017368069,NO
0.25938543754175014,NO
0.2591850367401469,NO
0.22311289245156987,NO
0.1741482965931864,NO
0.19719438877755513,NO
0.27568470273881096,NO
0.23059452237808956,NO
0.3657314629258517,NO
0.8426185704742819,YES
0.8380093520374082,YES
0.8271209084836341,YES
0.7013360053440214,YES
0.3877087508350034,NO
0.6927187708750836,YES
0.278623914495658,NO
0.14208416833667334,NO
0.13867735470941883,NO
0.9577154308617235,YES
0.5418169672678691,YES
0.5434869739478959,YES
0.8075484301937208,YES
0.36506346025384107,NO
0.1418169672678691,NO
0.8355377421509687,YES
0.15096860387441552,NO
0.8370741482965932,YES
0.1274549098196393,NO
0.43380093520374086,NO
0.3438877755511022,NO
0.3424181696726787,NO
0.13092852371409489,NO
0.5178356713426854,YES
0.16025384101536405,NO
0.598931195724783,YES
0.4247828991315965,NO
0.7056112224448898,YES
0.28309953239812957,NO
0.2513694054776219,NO
0.5436873747494991,NO
0.2792251169004676,NO
0.8444221776887109,YES
0.5046092184368738,NO
0.7563794255177021,YES
0.14228456913827656,NO
0.1120240480961924,NO
0.8575150300601203,YES
0.5483633934535739,NO
0.5068804275217101,NO
0.8951903807615231,YES
0.34549098196392786,NO
0.11215764863059455,NO
0.9812959251837008,YES
0.22518370073480296,NO
0.9100200400801604,YES
0.2269873079492318,NO
0.4561122244488977,NO
0.4469605878423513,NO
0.3523714094856379,NO
