50Traced_NONETRACED_MAX_SINGLE_LSA_25_MAX,Associated
0.2626,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.3369,NO
0.6773,NO
0.2626,NO
0.2626,NO
0.1818,NO
1.0,YES
0.7077,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.5133,NO
0.2626,NO
0.191,NO
0.2251,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.2082,NO
0.4007,NO
0.1086,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.13,NO
1.0,YES
0.1897,NO
1.0,YES
0.0709,NO
0.2314,NO
0.2314,NO
0.2314,NO
0.2082,NO
0.4007,NO
0.2314,NO
0.2584,NO
0.1671,NO
0.3133,NO
0.2077,NO
0.3384,NO
0.3369,NO
0.3464,NO
0.1963,NO
0.1016,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.5985,NO
0.2886,NO
0.2316,NO
0.1827,NO
0.3076,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2544,NO
1.0,YES
0.1932,NO
1.0,YES
1.0,YES
0.4605,NO
0.34299999999999997,NO
0.3006,NO
0.4605,NO
1.0,YES
1.0,YES
0.4479,NO
0.4069,NO
0.4105,NO
0.2121,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.4069,NO
0.4605,NO
0.4069,NO
0.3286,NO
0.105,NO
0.0973,NO
0.5483,YES
0.9815,YES
0.9815,YES
0.6847,YES
0.1052,NO
0.1337,NO
1.0,YES
0.2963,NO
1.0,YES
0.2198,NO
0.379,NO
0.379,NO
0.379,NO
0.0927,NO
1.0,YES
0.0921,NO
1.0,YES
0.1417,NO
1.0,YES
0.3342,NO
0.4485,NO
0.2692,NO
0.1822,NO
0.7068,YES
0.2353,NO
0.5859,YES
0.2565,NO
0.3133,NO
0.2268,NO
0.3266,NO
0.3369,NO
0.4167,NO
0.1996,NO
0.2502,NO
0.4137,NO
1.0,YES
0.4354,NO
0.9651,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.2719,NO
0.5985,NO
0.2886,NO
0.4137,NO
0.2719,NO
0.3054,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3573,NO
1.0,YES
0.2424,NO
0.1065,NO
0.1065,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.1153,NO
0.1105,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.5875,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
0.8544,YES
0.142,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.6903,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2026,NO
0.3133,NO
0.2758,NO
0.3384,NO
0.3318,NO
0.4239,NO
0.1963,NO
0.1977,NO
0.4328,NO
0.8445,YES
0.4328,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.2148,NO
0.5985,NO
0.2886,NO
0.4328,NO
0.2256,NO
0.2148,NO
0.8156,YES
1.0,YES
0.9091,YES
1.0,YES
0.4239,NO
0.6631,YES
0.2758,NO
0.1825,NO
0.3133,NO
0.4095,NO
0.4374,NO
0.4374,NO
0.5273,NO
0.1963,NO
0.1825,NO
0.3378,NO
0.8445,YES
0.551,NO
1.0,YES
0.1567,NO
0.1861,NO
0.1004,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1564,NO
0.4374,NO
0.8156,YES
1.0,YES
0.9091,YES
1.0,YES
0.4095,NO
0.7875,YES
0.4039,NO
