50Traced_NONETRACED_MEDIAN_MULTI_VSM_41_SUM,Associated
0.1120855990177162,NO
0.09717593404665847,NO
0.27819680757761794,NO
0.36239256270829684,NO
0.10050868268724786,NO
0.2534643045079811,NO
0.0861252411857569,NO
0.10191194527275918,NO
0.33064374671110336,NO
0.43448517803894054,YES
0.11033152078582706,NO
0.5756884757060164,YES
0.4085248202069812,NO
0.3741448868619541,NO
0.37274162427644275,NO
0.18312576740922645,NO
0.10664795649885986,NO
0.1773373092439923,NO
0.11383967724960534,NO
0.36502368005613056,NO
0.184002806525171,NO
0.11945272759165057,YES
0.12383792317137343,YES
0.27539028240659535,YES
0.40378880898088054,YES
0.25872653920364846,NO
0.108402034730749,YES
0.2639887738993159,NO
0.17084721978600245,YES
0.4115067532011928,YES
0.5725311348886161,NO
0.259778986142782,NO
0.18417821434835993,NO
0.177863532713559,NO
0.6751447114541309,YES
0.1506753201192773,YES
0.2220663041571654,NO
0.16804069461497984,NO
0.15488510787581128,NO
0.16839151026135768,NO
0.29801789159796527,NO
0.25048237151376956,NO
0.25486756709349234,NO
0.47588142431152436,YES
0.11717242589019469,NO
0.18031924223820384,YES
0.04262410103490616,NO
0.5790212243466059,YES
0.055078056481319075,NO
0.19540431503245045,NO
0.11769864935976143,NO
0.19943869496579547,NO
0.12348710752499562,NO
0.3166111208559902,NO
0.17909138747588144,NO
0.15962111910191196,NO
0.13822136467286442,NO
0.25188563409928083,NO
0.21627784599193123,NO
0.4853534467637256,NO
0.2480266619891247,NO
0.2750394667602175,NO
0.23978249429924575,NO
0.07209261533064376,NO
0.36642694264164183,NO
0.78512541659358,YES
0.2639887738993159,NO
0.3362567970531486,YES
0.34239607086476054,NO
0.3630941940010525,NO
0.35748114365900724,NO
0.3194176460270128,NO
0.2517102262760919,NO
0.20522715313102965,NO
0.32432906507630244,NO
0.29065076302403087,NO
0.36905805998947555,NO
0.7660059638659885,YES
0.7286440975267497,YES
0.6235748114365901,YES
0.2934572881950535,YES
0.2738116119978951,NO
0.32082090861252416,YES
0.2022452201368181,NO
0.21136642694264166,YES
0.30099982459217683,YES
0.5714786879494826,NO
0.33345027188212595,NO
0.24714962287318015,NO
0.2608314330819155,NO
0.5853359059814068,YES
0.2008419575513068,YES
0.3488861603227504,NO
0.14979828100333276,NO
0.2431152429398351,NO
0.13839677249605334,NO
0.38431854060691106,NO
0.34906156814593936,NO
0.3467812664444834,NO
0.32011927731976847,YES
0.1454130854236099,NO
0.126819856165585,YES
0.07665321873355552,NO
0.5420101736537449,YES
0.05402560954218558,NO
0.2022452201368181,NO
0.14243115242939836,NO
0.18979126469040522,NO
0.1675144711454131,NO
0.36888265216628663,NO
0.21978600245570953,NO
0.21575162252236452,NO
0.10980529731626032,NO
0.02560954218558148,NO
0.22908261708472197,YES
0.5997193474828978,YES
0.49798281003332756,YES
0.2336432204876338,YES
0.12769689528152958,NO
0.005613050342045258,NO
0.351692685493773,YES
0.22750394667602178,NO
0.21522539905279778,YES
0.23592352218908968,NO
0.3625679705314857,NO
0.3220487633748465,NO
0.3220487633748465,NO
0.08314330819154536,NO
0.3894053674793896,YES
0.08033678302052272,NO
0.6158568672162779,YES
0.23136291878617785,NO
0.4300999824592177,YES
0.07437291703209964,NO
0.10156112962638134,NO
0.235221890896334,NO
0.06946149798281004,NO
0.2836344500964743,YES
0.1519031748815997,NO
0.2183827398701982,YES
0.25363971233117,NO
0.11120855990177161,NO
0.35625328889668484,NO
0.43571303280126294,NO
0.3295912997719698,NO
0.2811787405718295,NO
0.27819680757761794,NO
0.19768461673390633,NO
0.26925100859498335,NO
0.7239080863006491,YES
0.25942817049640415,NO
0.49219435186809335,YES
0.33134537800385894,NO
0.2908261708472198,NO
0.27907384669356256,NO
0.0775302578495001,NO
0.24048412559200144,NO
0.09384318540606912,NO
0.17260129801789162,NO
0.3369584283459042,NO
0.20961234871075252,NO
0.673039817575864,YES
0.6163830906858446,YES
0.4723732678477461,YES
0.4904402736362041,YES
0.37326784774600946,NO
0.2902999473776531,YES
0.15453429222943343,NO
0.15558673916856694,NO
0.11857568847570601,NO
0.1703209963164357,YES
0.6225223644974567,YES
0.4267672338186283,YES
0.21627784599193123,YES
0.1380459568496755,NO
0.0887563585335906,NO
0.3455534116821611,YES
0.43851955797228553,NO
0.1687423259077355,YES
0.23873004736011227,NO
0.3778284511489213,NO
0.4337835467461849,NO
0.3994036134011577,NO
0.2376776004209788,NO
0.3766005963865989,YES
0.23013506402385545,NO
0.4429047535520084,YES
0.23188914225574458,NO
0.43097702157516227,YES
0.34222066304157167,NO
0.3697596912822312,NO
0.3736186633923873,NO
0.1638309068584459,NO
0.23908086300649012,YES
0.1785651640063147,NO
0.21540080687598667,YES
0.23101210313980003,NO
0.11348886160322749,NO
0.4951762848623049,NO
0.3736186633923873,NO
0.2541659358007367,NO
0.41694439572004915,NO
0.27275916505876163,NO
0.2522364497456586,NO
0.36519908787931943,NO
0.35485002631117346,YES
0.359936853183652,NO
0.41203297667075955,YES
0.4246623399403614,NO
0.3399403613401158,NO
0.3394141378705491,NO
0.0763024030871777,NO
0.16698824767584633,NO
0.08103841431327838,NO
0.1959305385020172,NO
0.3785300824416769,NO
0.15628837046132257,NO
0.32011927731976847,YES
0.23627433783546747,YES
0.31626030520961235,YES
0.5483248552885459,YES
0.4046658480968251,NO
0.27346079635151727,YES
0.2766181371689177,NO
0.14927205753376602,NO
0.21768110857744255,NO
0.3936151552359235,NO
0.3355551657603929,NO
0.23469566742676723,NO
0.40273636204174706,NO
0.21768110857744255,NO
0.15242939835116645,NO
0.4013330994562358,NO
0.6023504648307315,YES
0.4016839151026136,NO
0.2873180143834415,YES
0.2317137344325557,NO
0.11173478337133835,NO
0.09629889493071392,NO
0.343623925627083,NO
0.21557621469917562,NO
0.27591650587616207,NO
0.5356954920189441,NO
0.2271531310296439,NO
0.4772846868970356,NO
0.6961936502368006,YES
0.5609542185581478,YES
0.8537098754604455,YES
0.3085423609893001,YES
0.327135590247325,NO
0.45167514471145415,YES
0.3234520259603579,NO
0.235221890896334,NO
0.11769864935976143,NO
0.3253815120154359,NO
0.3936151552359235,NO
0.3418698473951938,NO
0.302578495000877,NO
0.27819680757761794,NO
0.19400105244693913,NO
0.28994913173127523,NO
0.6105946325206104,YES
0.3034555341168216,NO
0.34818452902999475,YES
0.3778284511489213,NO
0.34081740045606035,NO
0.33485353446763727,NO
0.0701631292755657,NO
0.23101210313980003,NO
0.07314506226977724,NO
0.19452727591650587,NO
0.31818979126469044,NO
0.22838098579196636,NO
0.691106823364322,YES
0.5956849675495527,YES
0.4737765304332573,YES
0.452025960357832,YES
0.3697596912822312,NO
0.33415190317488164,YES
0.18768637081213824,NO
0.11033152078582706,NO
0.10805121908437118,NO
0.1722504823715138,NO
0.517453078407297,NO
0.23311699701806698,NO
0.1685669180845466,NO
0.08893176635677952,NO
0.07612699526398878,NO
0.2990703385370988,NO
0.7540782318891422,YES
0.08928258200315733,NO
0.3944921943518681,YES
0.35432380284160675,NO
0.34204525521838275,NO
0.341519031748816,NO
0.1317312752148746,NO
0.16435713032801264,NO
0.12734607963515174,NO
0.15383266093667777,NO
0.28135414839501843,NO
0.24907910892825819,NO
0.5742852131205052,YES
0.5621820733204701,YES
0.5335905981406771,YES
0.2032976670759516,YES
0.2239957902122435,NO
0.18067005788458165,YES
0.1785651640063147,NO
0.1703209963164357,NO
0.06191896158568672,NO
0.9115944571127872,YES
0.23381862831082267,YES
0.19803543238028418,YES
0.5907735485002632,YES
0.37519733380108755,NO
0.16961936502368005,NO
0.6390106998772145,YES
0.15365725311348888,NO
0.6119978951061218,YES
0.16856691808454657,NO
0.3566041045430627,NO
0.24522013681810212,NO
0.241361164707946,NO
0.14102788984388703,NO
0.15699000175407823,YES
0.13629187861778636,NO
0.39835116646202423,YES
0.35625328889668484,NO
0.2145237677600421,YES
0.20575337660059637,NO
0.1231362918786178,NO
0.5134186984739519,NO
0.19329942115418347,NO
0.6144536046307665,YES
0.4241361164707946,NO
0.40589370285914755,YES
0.2983687072443431,NO
0.2541659358007367,NO
0.6134011576916331,YES
0.3609893001227855,NO
0.25206104192246975,NO
0.7123311699701806,YES
0.3032801262936327,NO
0.1752324153657253,NO
0.9384318540606911,YES
0.3178389756183126,NO
0.7512717067181196,YES
0.25083318716014735,NO
0.5553411682161025,NO
0.5446412910015787,NO
0.44728994913173126,NO
0.28275741098052976,NO
0.36695316611120854,NO
0.22803017014558852,NO
0.6270829679003684,NO
0.23732678477460095,NO
0.4453604630766532,NO
0.3320470092966146,NO
0.2957375898965094,NO
0.6435713032801262,NO
0.319066830380635,NO
0.648307314506227,YES
0.5720049114190493,NO
0.4869321171724259,YES
0.12278547623223995,NO
0.0466584809682512,NO
0.41694439572004915,YES
0.525521838273987,YES
0.374320294685143,YES
0.3709875460445536,YES
0.19908787931941765,NO
0.06595334151903176,NO
0.4737765304332573,YES
0.39115944571127875,NO
0.4402736362041747,YES
0.1748815997193475,NO
0.39764953516926854,NO
0.3443255569198386,NO
0.34204525521838275,NO
0.0627960007016313,NO
0.2976670759515874,YES
0.060340291176986506,NO
0.4564111559375549,YES
0.1975092089107174,NO
0.3183651990878793,YES
0.40326258551131383,NO
0.35309594807928435,NO
0.4976319943869496,NO
0.18540606911068236,NO
0.409051043676548,YES
0.3264339589545694,NO
0.3301175232415366,YES
0.26977723206455007,NO
0.27153131029643923,NO
0.6635677951236626,YES
0.29187861778635327,NO
0.27205753376600594,NO
0.7189966672513595,YES
0.27767058410805123,NO
0.2511840028065252,NO
0.8138922995965621,YES
0.26170847219786003,NO
0.8475706016488336,YES
0.23820382389054556,NO
0.3764251885634099,NO
0.25328889668479215,NO
0.2068058235397299,NO
0.29415891948780915,NO
0.3522189089633398,NO
0.27293457288195055,NO
0.6067356604104543,NO
0.14102788984388703,NO
0.449921066479565,NO
0.3718645851604982,NO
0.2922294334327311,NO
0.6670759515874408,NO
0.3616909314155412,NO
0.6879494825469217,YES
0.611471671636555,NO
0.5509559726363796,YES
0.06472548675670936,NO
0.015085072794246625,NO
0.07823188914225573,YES
0.34537800385897216,YES
0.2022452201368181,YES
0.12489037011050694,YES
0.051043676547974044,NO
0.0,NO
0.20733204700929664,YES
0.1848798456411156,NO
0.058937028591475184,YES
0.15716540957726716,NO
0.28275741098052976,NO
0.2867917909138748,NO
0.2959129977196983,NO
0.09366777758288022,NO
0.27258375723557277,YES
0.09051043676547976,NO
0.2517102262760919,YES
0.21908437116295384,NO
0.19540431503245045,YES
0.00912120680582354,NO
0.10805121908437118,NO
0.10524469391334854,NO
0.044202771443606396,NO
0.10068409051043675,YES
0.04911419049289598,NO
0.1096298894930714,YES
0.513243290650763,YES
0.06735660410454306,YES
0.6277845991931241,NO
0.3429222943343273,NO
0.23873004736011227,NO
0.28100333274864064,NO
0.40273636204174706,YES
0.6305911243641467,YES
0.29117698649359763,NO
0.1736537449570251,NO
0.26311173478337135,NO
0.10033327486405896,NO
0.36151552359235223,NO
0.2634625504297492,NO
0.2364497456586564,NO
0.13085423609893002,YES
0.1494474653569549,NO
0.40712155762146995,YES
0.02841606735660411,NO
0.5064023855463954,YES
0.048938782669707075,NO
0.1668128398526574,NO
0.16961936502368008,NO
0.20364848272232944,NO
0.2369759691282231,NO
0.3646728644097527,NO
0.24592176811085775,NO
0.1641817225048237,NO
0.12997719698298546,NO
0.10068409051043675,NO
0.5616558498509034,YES
0.18523066128749344,YES
0.12348710752499562,YES
0.636028766883003,YES
0.13506402385546395,NO
0.10156112962638134,NO
1.0000000000000002,YES
0.14734257147868796,NO
0.6660235046483074,YES
0.1169970180670058,NO
0.5164006314681635,NO
0.31029643922118927,NO
0.3378354674618488,NO
0.13015260480617435,NO
0.18049465006139273,YES
0.11840028065251709,NO
