50Traced_NONETRACED_MEDIAN_RAW_VSM_30_SUM,Associated
0.14377162629757784,NO
0.0958477508650519,NO
0.1809688581314879,NO
0.35743944636678204,NO
0.09913494809688583,NO
0.1397923875432526,NO
0.08494809688581316,NO
0.10051903114186853,NO
0.27525951557093425,NO
0.4102076124567475,YES
0.08961937716262977,NO
0.5678200692041522,YES
0.40294117647058825,NO
0.36903114186851216,NO
0.36764705882352944,NO
0.1806228373702422,NO
0.10519031141868512,NO
0.17491349480968857,NO
0.11228373702422147,NO
0.36003460207612464,NO
0.1814878892733564,NO
0.11782006920415226,YES
0.12214532871972318,YES
0.2716262975778547,YES
0.40432525951557097,YES
0.25519031141868515,NO
0.1069204152249135,YES
0.19152249134948096,NO
0.1685121107266436,YES
0.4058823529411765,YES
0.5647058823529412,NO
0.2562283737024222,NO
0.18166089965397925,NO
0.1754325259515571,NO
0.665916955017301,YES
0.14861591695501727,YES
0.2411764705882353,NO
0.1657439446366782,NO
0.1527681660899654,NO
0.1660899653979239,NO
0.2939446366782007,NO
0.2470588235294118,NO
0.2524221453287197,NO
0.46937716262975787,YES
0.11557093425605537,NO
0.18217993079584777,YES
0.0762975778546713,NO
0.5711072664359861,YES
0.07906574394463668,NO
0.19273356401384084,NO
0.11608996539792389,NO
0.19671280276816608,NO
0.1358131487889273,NO
0.31228373702422146,NO
0.18719723183391002,NO
0.17577854671280277,NO
0.13633217993079585,NO
0.24844290657439447,NO
0.21332179930795847,NO
0.478719723183391,NO
0.24463667820069204,NO
0.27128027681660905,NO
0.23650519031141867,NO
0.07110726643598617,NO
0.3614186851211073,NO
0.77439446366782,YES
0.2603806228373703,NO
0.33166089965397927,YES
0.33771626297577856,NO
0.3581314878892734,NO
0.35259515570934263,NO
0.31505190311418685,NO
0.24826989619377163,NO
0.20242214532871972,NO
0.31989619377162637,NO
0.28667820069204153,NO
0.36401384083044985,NO
0.7555363321799308,YES
0.7186851211072665,YES
0.6150519031141869,YES
0.28944636678200697,YES
0.27006920415224916,NO
0.3164359861591696,YES
0.19948096885813146,NO
0.20847750865051903,YES
0.296885813148789,YES
0.5636678200692041,NO
0.27058823529411763,NO
0.24377162629757784,NO
0.2323529411764706,NO
0.5773356401384083,YES
0.19809688581314877,YES
0.2825259515570935,NO
0.14775086505190313,NO
0.2190311418685121,NO
0.1365051903114187,NO
0.3790657439446367,NO
0.3442906574394464,NO
0.3420415224913495,NO
0.3157439446366782,YES
0.14342560553633218,NO
0.12508650519031142,YES
0.036851211072664355,NO
0.5160899653979238,YES
0.05328719723183391,NO
0.19948096885813146,NO
0.14048442906574393,NO
0.18719723183391004,NO
0.1652249134948097,NO
0.363840830449827,NO
0.21678200692041522,NO
0.21280276816608998,NO
0.1083044982698962,NO
0.025259515570934258,NO
0.2259515570934256,YES
0.5622837370242214,YES
0.4911764705882354,YES
0.2304498269896194,YES
0.12595155709342562,NO
0.005536332179930801,NO
0.3468858131487889,YES
0.2243944636678201,NO
0.21228373702422146,YES
0.24550173010380624,NO
0.3576124567474049,NO
0.31764705882352945,NO
0.31764705882352945,NO
0.08200692041522492,NO
0.4081314878892734,YES
0.07923875432525952,NO
0.6129757785467128,YES
0.2282006920415225,NO
0.4437716262975779,YES
0.07335640138408306,NO
0.10017301038062285,NO
0.23200692041522492,NO
0.0740484429065744,NO
0.2797577854671281,YES
0.15847750865051904,NO
0.21539792387543252,YES
0.2501730103806229,NO
0.1096885813148789,NO
0.3247404844290658,NO
0.42975778546712806,NO
0.3250865051903114,NO
0.27733564013840833,NO
0.2743944636678201,NO
0.1949826989619377,NO
0.23529411764705885,NO
0.6799307958477508,YES
0.2558823529411765,NO
0.4854671280276817,YES
0.3268166089965398,NO
0.2868512110726644,NO
0.27525951557093425,NO
0.07647058823529414,NO
0.23719723183391003,NO
0.07768166089965399,NO
0.17024221453287197,NO
0.33235294117647063,NO
0.20674740484429066,NO
0.6572664359861592,YES
0.6079584775086505,YES
0.4659169550173011,YES
0.4923875432525952,YES
0.36816608996539796,NO
0.3015570934256056,YES
0.15242214532871973,NO
0.15346020761245674,NO
0.11695501730103806,NO
0.16799307958477508,YES
0.6140138408304499,YES
0.42093425605536333,YES
0.21332179930795847,YES
0.136159169550173,NO
0.08754325259515572,NO
0.3408304498269897,YES
0.43252595155709345,NO
0.16643598615916955,YES
0.2354671280276817,NO
0.37266435986159174,NO
0.4278546712802768,NO
0.39394463667820073,NO
0.23442906574394465,NO
0.37145328719723186,YES
0.2269896193771626,NO
0.43685121107266434,YES
0.22871972318339098,NO
0.4306228373702422,YES
0.3375432525951557,NO
0.3647058823529412,NO
0.36851211072664364,NO
0.1615916955017301,NO
0.23581314878892737,YES
0.17612456747404845,NO
0.21245674740484427,YES
0.2463667820069204,NO
0.11193771626297579,NO
0.3949826989619378,NO
0.311764705882353,NO
0.25069204152249136,NO
0.3285467128027682,NO
0.2690311418685121,NO
0.2487889273356401,NO
0.3384083044982699,NO
0.3271626297577855,YES
0.33685121107266436,NO
0.40640138408304505,YES
0.4188581314878893,NO
0.33529411764705885,NO
0.33477508650519033,NO
0.07525951557093427,NO
0.16470588235294117,NO
0.07993079584775087,NO
0.17560553633217993,NO
0.37335640138408305,NO
0.1541522491349481,NO
0.3081314878892734,YES
0.23304498269896193,YES
0.3119377162629758,YES
0.5207612456747405,YES
0.3991349480968858,NO
0.2697231833910035,YES
0.21332179930795847,NO
0.1472318339100346,NO
0.21470588235294116,NO
0.37058823529411766,NO
0.3233564013840831,NO
0.23148788927335642,NO
0.34273356401384086,NO
0.21470588235294116,NO
0.15034602076124567,NO
0.3633217993079585,NO
0.5813148788927336,YES
0.38858131487889275,NO
0.2833910034602077,YES
0.21332179930795847,NO
0.11020761245674741,NO
0.09498269896193771,NO
0.33598615916955016,NO
0.21262975778546714,NO
0.2693771626297578,NO
0.5396193771626298,NO
0.20951557093425605,NO
0.49532871972318343,NO
0.6823529411764706,YES
0.553287197231834,YES
0.8378892733564014,YES
0.3029411764705882,YES
0.3169550173010381,NO
0.46262975778546717,YES
0.2868512110726644,NO
0.23200692041522492,NO
0.11608996539792389,NO
0.32093425605536335,NO
0.38823529411764707,NO
0.33719723183391004,NO
0.2984429065743945,NO
0.2743944636678201,NO
0.19134948096885812,NO
0.2859861591695502,NO
0.6022491349480968,YES
0.2993079584775087,NO
0.3434256055363322,YES
0.37266435986159174,NO
0.33615916955017305,NO
0.33027681660899655,NO
0.06920415224913495,NO
0.22785467128027678,NO
0.07214532871972319,NO
0.19186851211072664,NO
0.313840830449827,NO
0.2252595155709343,NO
0.6816608996539792,YES
0.5875432525951557,YES
0.46730103806228374,YES
0.4498269896193773,YES
0.3647058823529412,NO
0.32958477508650524,YES
0.185121107266436,NO
0.10882352941176472,NO
0.10657439446366784,NO
0.16989619377162632,NO
0.48235294117647065,NO
0.22993079584775086,NO
0.1309688581314879,NO
0.08771626297577856,NO
0.07508650519031142,NO
0.22889273356401385,NO
0.7437716262975779,YES
0.08806228373702422,NO
0.38910034602076127,YES
0.3494809688581315,NO
0.33737024221453293,NO
0.33685121107266436,NO
0.12993079584775086,NO
0.1621107266435986,NO
0.12560553633217994,NO
0.15173010380622837,NO
0.2775086505190312,NO
0.24567474048442903,NO
0.5664359861591696,YES
0.5544982698961938,YES
0.5262975778546712,YES
0.20051903114186853,YES
0.22093425605536335,NO
0.17820069204152247,YES
0.15432525951557094,NO
0.19982698961937714,NO
0.0610726643598616,NO
0.8946366782006919,YES
0.23062283737024222,YES
0.20432525951557096,YES
0.4873702422145329,YES
0.3700692041522492,NO
0.16730103806228372,NO
0.5799307958477508,YES
0.17093425605536333,NO
0.5728373702422146,YES
0.18010380622837371,NO
0.35173010380622843,NO
0.24186851211072666,NO
0.23806228373702423,NO
0.13910034602076124,NO
0.15484429065743943,YES
0.13442906574394461,NO
0.43979238754325267,YES
0.35138408304498275,NO
0.25346020761245674,YES
0.2029411764705882,NO
0.12145328719723185,NO
0.5160899653979238,NO
0.2057093425605536,NO
0.6031141868512111,YES
0.4422145328719723,NO
0.3614186851211073,YES
0.29429065743944643,NO
0.25069204152249136,NO
0.6050173010380623,YES
0.3560553633217994,NO
0.2486159169550173,NO
0.7025951557093425,YES
0.29913494809688584,NO
0.17283737024221454,NO
0.9256055363321799,YES
0.32283737024221454,NO
0.7410034602076124,YES
0.24740484429065743,NO
0.5477508650519032,NO
0.53719723183391,NO
0.4411764705882353,NO
0.2788927335640139,NO
0.3619377162629758,NO
0.22491349480968859,NO
0.6185121107266436,NO
0.23408304498269897,NO
0.4392733564013841,NO
0.32750865051903116,NO
0.29169550173010383,NO
0.6347750865051903,NO
0.3219723183391004,NO
0.6456747404844291,YES
0.5700692041522492,NO
0.48027681660899657,YES
0.12110726643598617,NO
0.04602076124567475,NO
0.41124567474048446,YES
0.46643598615916954,YES
0.369204152249135,YES
0.3659169550173011,YES
0.19636678200692043,NO
0.06505190311418685,NO
0.49532871972318343,YES
0.38581314878892736,NO
0.4342560553633218,YES
0.17249134948096886,NO
0.39221453287197233,NO
0.3396193771626298,NO
0.33737024221453293,NO
0.061937716262975784,NO
0.293598615916955,YES
0.059515570934256065,NO
0.5186851211072665,YES
0.19480968858131487,NO
0.3534602076124568,YES
0.39775086505190316,NO
0.3482698961937717,NO
0.4908304498269896,NO
0.20484429065743945,NO
0.40346020761245677,YES
0.3358131487889274,NO
0.35726643598615926,YES
0.2660899653979239,NO
0.2678200692041523,NO
0.6544982698961938,YES
0.2878892733564014,NO
0.26833910034602076,NO
0.7091695501730104,YES
0.2738754325259516,NO
0.2477508650519031,NO
0.8107266435986159,YES
0.25813148788927337,NO
0.8359861591695502,YES
0.23494809688581317,NO
0.371280276816609,NO
0.2498269896193772,NO
0.20397923875432528,NO
0.2901384083044983,NO
0.3474048442906575,NO
0.26920415224913496,NO
0.5984429065743945,NO
0.13910034602076124,NO
0.4461937716262976,NO
0.36678200692041524,NO
0.2882352941176471,NO
0.6579584775086506,NO
0.3586505190311419,NO
0.6785467128027682,YES
0.6031141868512111,NO
0.5434256055363322,YES
0.063840830449827,NO
0.014878892733564016,NO
0.07716262975778547,YES
0.3282006920415225,YES
0.19948096885813146,YES
0.0740484429065744,YES
0.05034602076124568,NO
0.0,NO
0.20069204152249134,YES
0.18996539792387543,NO
0.05813148788927337,YES
0.16280276816608996,NO
0.2788927335640139,NO
0.28287197231833916,NO
0.2918685121107267,NO
0.09238754325259517,NO
0.27647058823529413,YES
0.08927335640138409,NO
0.2565743944636678,YES
0.21608996539792386,NO
0.20726643598615915,YES
0.008996539792387542,NO
0.10657439446366784,NO
0.10380622837370243,NO
0.054844290657439454,NO
0.107439446366782,YES
0.06695501730103808,NO
0.09861591695501733,YES
0.5117647058823529,YES
0.06643598615916955,YES
0.611764705882353,NO
0.2508650519031142,NO
0.2354671280276817,NO
0.24359861591695506,NO
0.39723183391003464,YES
0.6219723183391004,YES
0.2411764705882353,NO
0.11418685121107268,NO
0.24550173010380624,NO
0.098961937716263,NO
0.35173010380622843,NO
0.25986159169550177,NO
0.23321799307958477,NO
0.12906574394463668,YES
0.16782006920415227,NO
0.4015570934256056,YES
0.03425605536332181,NO
0.4994809688581315,YES
0.06557093425605537,NO
0.15951557093425603,NO
0.14342560553633218,NO
0.2008650519031142,NO
0.20190311418685122,NO
0.35968858131487896,NO
0.2522491349480969,NO
0.15986159169550174,NO
0.1370242214532872,NO
0.09930795847750866,NO
0.513840830449827,YES
0.18269896193771626,YES
0.1217993079584775,YES
0.5307958477508651,YES
0.1332179930795848,NO
0.10017301038062285,NO
0.9904844290657439,YES
0.14532871972318337,NO
0.6569204152249135,YES
0.11539792387543253,NO
0.5093425605536333,NO
0.30605536332179933,NO
0.33321799307958483,NO
0.12837370242214532,NO
0.17802768166089963,YES
0.11678200692041522,NO
0.5467128027681661,YES
0.12508650519031142,NO
0.3633217993079585,YES
0.2171280276816609,NO
0.15242214532871973,NO
0.5060553633217993,NO
0.20017301038062285,NO
0.5103806228373702,YES
0.4472318339100346,NO
0.6529411764705882,YES
0.18685121107266436,NO
0.06505190311418685,NO
0.7230103806228374,YES
0.36608996539792393,YES
0.33027681660899655,YES
0.4098615916955018,YES
0.3622837370242215,NO
0.18460207612456747,NO
0.5081314878892733,YES
0.30934256055363324,NO
0.48858131487889284,YES
0.17128027681660898,NO
0.3769896193771627,NO
0.28806228373702425,NO
0.28477508650519034,NO
0.14705882352941174,NO
0.24602076124567476,YES
0.1356401384083045,NO
0.3752595155709343,YES
0.3235294117647059,NO
0.255363321799308,YES
0.35224913494809695,NO
0.30242214532871975,NO
0.5027681660899654,NO
0.21176470588235297,NO
0.5088235294117647,YES
0.3880622837370243,NO
0.3527681660899654,YES
0.22560553633217997,NO
0.1731833910034602,NO
0.8930795847750865,YES
0.26384083044982704,YES
0.32837370242214536,YES
0.5614186851211073,YES
0.37577854671280275,NO
0.2636678200692042,NO
0.5825259515570934,YES
0.17370242214532872,NO
0.6579584775086506,YES
0.15986159169550174,NO
0.23961937716262974,NO
0.13217993079584775,NO
0.09186851211072665,NO
0.3349480968858132,NO
0.27404844290657443,YES
0.3247404844290658,NO
0.5785467128027681,YES
0.28979238754325265,NO
0.42560553633218,YES
0.28650519031141874,NO
0.20813148788927335,NO
0.6091695501730103,NO
0.28564013840830454,NO
0.5889273356401384,YES
0.5468858131487889,NO
0.4294117647058824,YES
0.10570934256055366,NO
0.1096885813148789,NO
0.5294117647058824,YES
0.1717993079584775,YES
0.09809688581314881,YES
0.49186851211072663,YES
0.09792387543252597,NO
0.07923875432525952,NO
0.9010380622837372,YES
0.15657439446366783,NO
0.608477508650519,YES
0.13529411764705884,NO
0.477681660899654,NO
0.20155709342560552,NO
0.2420415224913495,NO
0.16418685121107265,NO
0.16141868512110727,YES
0.1588235294117647,NO
0.5152249134948097,YES
0.09359861591695502,NO
0.3544982698961938,YES
0.20397923875432528,NO
0.12370242214532871,NO
0.5254325259515571,NO
0.17249134948096886,NO
0.5140138408304499,YES
0.3929065743944637,NO
0.7226643598615917,YES
0.18217993079584774,NO
0.13961937716262976,NO
0.16089965397923875,YES
0.6089965397923874,YES
0.4482698961937717,YES
0.2498269896193772,YES
0.14567474048442908,NO
0.07889273356401384,NO
0.35968858131487896,YES
0.3240484429065744,NO
0.18304498269896194,YES
0.2342560553633218,NO
0.4134948096885813,NO
0.45553633217993084,NO
0.4195501730103807,NO
0.2768166089965398,NO
0.37508650519031145,YES
0.268166089965398,NO
0.4856401384083046,YES
0.24394463667820068,NO
0.46176470588235297,YES
0.1916955017301038,NO
0.26211072664359863,NO
0.26176470588235295,NO
0.1750865051903114,NO
0.24602076124567476,YES
0.21557093425605536,NO
0.19757785467128028,YES
0.19083044982698963,NO
0.16124567474048443,NO
0.4224913494809689,YES
0.5513840830449828,YES
0.6100346020761246,YES
0.43166089965397925,YES
0.1527681660899654,NO
0.12006920415224916,NO
0.5093425605536333,YES
0.31107266435986164,NO
0.5178200692041522,YES
0.2152249134948097,NO
0.23356401384083045,NO
0.16228373702422144,NO
0.10449826989619378,NO
0.29878892733564016,NO
0.4911764705882354,YES
0.2896193771626298,NO
0.9999999999999999,YES
0.13737024221453287,NO
0.7885813148788927,YES
0.27318339100346023,NO
0.23581314878892737,NO
0.4994809688581315,NO
0.24999999999999997,NO
0.4185121107266437,YES
0.3991349480968858,NO
0.40051903114186854,YES
0.13702422145328721,NO
0.05121107266435987,NO
0.22197231833910036,NO
0.3477508650519031,NO
0.09999999999999999,NO
0.14861591695501727,NO
0.14965397923875431,NO
0.0583044982698962,NO
0.4429065743944637,NO
0.20640138408304498,NO
0.11885813148788928,NO
0.16505190311418685,NO
0.7140138408304498,YES
0.5657439446366782,YES
0.6643598615916955,YES
0.11557093425605537,NO
0.10605536332179931,NO
0.12093425605536333,NO
0.07491349480968859,NO
0.2513840830449827,NO
0.11626297577854673,NO
0.06314878892733565,NO
0.11193771626297579,NO
0.15847750865051904,NO
0.07664359861591696,NO
0.27456747404844295,NO
0.07664359861591696,NO
0.34723183391003465,NO
0.19740484429065744,YES
0.48304498269896196,YES
0.4591695501730104,NO
0.2690311418685121,NO
0.12387543252595158,NO
0.09083044982698964,NO
0.5522491349480968,YES
0.1991349480968858,YES
0.15051903114186851,NO
0.24584775086505192,NO
0.07525951557093427,NO
0.29169550173010383,NO
0.27041522491349484,NO
0.24325259515570938,NO
0.25328719723183396,NO
0.5150519031141868,YES
0.09809688581314881,NO
0.29705882352941176,YES
0.05259515570934256,NO
0.6292387543252596,YES
0.14480968858131488,NO
0.1842560553633218,NO
0.05536332179930796,NO
0.21730103806228374,NO
0.15657439446366783,NO
0.22647058823529412,NO
0.13391003460207612,NO
0.1532871972318339,NO
0.055017301038062294,NO
0.005709342560553634,NO
0.1911764705882353,YES
0.48235294117647065,YES
0.48114186851211077,YES
0.20692041522491347,YES
0.06920415224913495,NO
0.007093425605536333,NO
0.33806228373702424,YES
0.17491349480968857,NO
0.22335640138408303,YES
0.15536332179930795,NO
0.3250865051903114,NO
0.2816608996539793,NO
0.2953287197231834,NO
0.018339100346020768,NO
0.35934256055363323,YES
0.017301038062283742,NO
0.6323529411764707,YES
0.16280276816608996,NO
0.5077854671280277,YES
0.056747404844290666,NO
0.05,NO
0.19550173010380623,NO
0.06297577854671281,NO
0.22716262975778548,YES
0.14567474048442908,NO
0.1828719723183391,YES
0.5813148788927336,YES
0.028719723183391003,YES
0.5839100346020761,NO
0.2520761245674741,NO
0.1397923875432526,NO
0.16816608996539792,NO
0.37404844290657446,YES
0.7069204152249134,YES
0.17525951557093428,NO
0.15899653979238754,NO
0.15086505190311417,NO
0.1660899653979239,NO
0.2842560553633218,NO
0.22058823529411767,NO
0.21141868512110729,NO
0.17993079584775087,YES
0.11557093425605537,NO
0.5439446366782007,YES
0.03442906574394464,NO
0.5724913494809688,YES
0.06349480968858132,NO
0.09048442906574396,NO
0.11453287197231836,NO
0.20207612456747404,NO
0.11245674740484428,NO
0.31522491349480974,NO
0.18546712802768164,NO
0.12370242214532871,NO
0.22647058823529412,NO
0.09705882352941178,NO
0.15449826989619375,NO
0.3581314878892734,NO
0.14584775086505192,NO
0.19515570934256055,NO
0.12093425605536333,NO
0.13339100346020763,NO
0.3572664359861592,NO
0.34965397923875435,YES
0.15207612456747407,NO
0.3285467128027682,YES
0.4000000000000001,NO
0.43806228373702427,NO
0.41626297577854676,NO
0.22768166089965397,NO
0.17958477508650517,NO
0.27525951557093425,NO
0.25276816608996544,NO
0.341522491349481,NO
0.27733564013840833,NO
0.2050173010380623,YES
0.2121107266435986,YES
0.2565743944636678,YES
0.33615916955017305,YES
0.2342560553633218,NO
0.18685121107266434,YES
0.22076124567474054,NO
0.6079584775086505,YES
0.06747404844290658,YES
0.47145328719723184,NO
0.2570934256055364,NO
0.09550173010380625,NO
0.10034602076124569,NO
0.26885813148788934,YES
0.7614186851211073,YES
0.14688581314878893,NO
0.16972318339100345,NO
0.09463667820069205,NO
0.17249134948096886,NO
0.2711072664359862,NO
0.23771626297577855,NO
0.23615916955017305,NO
0.20121107266435984,YES
0.07439446366782007,NO
0.6389273356401384,YES
0.039965397923875434,NO
0.6019031141868513,YES
0.09031141868512112,NO
0.06557093425605537,NO
0.062110726643598624,NO
0.20346020761245678,NO
0.10086505190311419,NO
0.23961937716262974,NO
0.12214532871972318,NO
0.11608996539792389,NO
0.22906574394463666,NO
0.08910034602076125,NO
0.23979238754325258,NO
0.29065743944636685,NO
0.16038062283737023,NO
0.2503460207612457,NO
0.24757785467128027,NO
0.17301038062283736,NO
0.29809688581314886,NO
0.2956747404844291,YES
0.22179930795847752,NO
0.4759515570934256,YES
0.4048442906574395,NO
0.3956747404844291,NO
0.35951557093425607,NO
0.1226643598615917,NO
0.15121107266435985,NO
0.13217993079584775,NO
0.14515570934256056,NO
0.3785467128027682,NO
0.13806228373702423,NO
0.15121107266435985,YES
0.16470588235294117,YES
0.1970588235294118,YES
0.4679930795847751,YES
0.31816608996539797,NO
0.19083044982698963,YES
0.1726643598615917,NO
