50Traced_NONETRACED_MAX_MULTI_VSM_14_MAX,Associated
0.2574,NO
0.2574,NO
0.2323,NO
0.5644,NO
0.31,NO
0.2707,NO
0.3258,NO
0.2574,NO
0.2141,NO
1.0,YES
0.2323,NO
1.0,YES
0.2582,NO
0.3353,NO
0.2223,NO
0.2574,NO
0.36,NO
0.2574,NO
0.2383,NO
0.2179,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
0.5193,YES
0.2502,NO
1.0,YES
0.2323,NO
0.9589,YES
0.6914,YES
0.3362,NO
0.2796,NO
0.2796,NO
0.2796,NO
1.0,YES
0.7333,YES
0.1922,NO
0.2425,NO
0.2796,NO
0.2425,NO
0.3148,NO
0.3144,NO
0.1953,NO
1.0,YES
0.2796,NO
0.8716,YES
0.2796,NO
1.0,YES
0.1652,NO
0.1484,NO
0.2456,NO
0.2425,NO
0.126,NO
0.2796,NO
0.2425,NO
0.2796,NO
0.294,NO
0.294,NO
0.3097,NO
0.5644,NO
0.3765,NO
0.2707,NO
0.3258,NO
0.1133,NO
0.3028,NO
1.0,YES
0.2866,NO
1.0,YES
0.2522,NO
0.3388,NO
0.2136,NO
0.294,NO
0.4175,NO
0.1268,NO
0.23199999999999998,NO
0.1755,NO
0.3765,NO
0.965,YES
1.0,YES
1.0,YES
0.965,YES
0.2502,NO
1.0,YES
0.2866,NO
1.0,YES
1.0,YES
0.3559,NO
0.3559,NO
0.3559,NO
0.3559,NO
1.0,YES
0.7333,YES
0.2344,NO
0.316,NO
0.3559,NO
0.316,NO
0.2289,NO
0.3144,NO
0.2075,NO
1.0,YES
0.3559,NO
0.8716,YES
0.3559,NO
1.0,YES
0.1617,NO
0.1815,NO
0.316,NO
0.316,NO
0.1641,NO
0.3559,NO
0.316,NO
0.3559,NO
0.3229,NO
0.2011,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1327,NO
0.5227,YES
0.3027,NO
1.0,YES
0.2147,NO
0.3553,NO
0.42,NO
0.2412,NO
0.2011,NO
1.0,YES
0.154,NO
1.0,YES
0.1652,NO
1.0,YES
0.3369,NO
0.4169,NO
0.2382,NO
0.254,NO
1.0,YES
0.4444,NO
1.0,YES
0.3496,NO
0.3331,NO
0.5722,NO
0.5352,NO
0.4528,NO
0.4528,NO
0.3089,NO
0.3331,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3511,NO
0.1926,NO
0.3331,NO
0.4528,NO
0.3331,NO
0.4528,NO
0.2019,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.4528,NO
0.1741,NO
0.174,NO
0.5253,YES
0.5253,YES
0.6115,YES
0.5253,YES
0.1719,NO
0.174,NO
0.2746,YES
0.2598,NO
0.5253,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.174,NO
0.6115,YES
0.174,NO
0.5392,YES
0.142,NO
0.6115,YES
0.2049,NO
0.3269,NO
0.2228,NO
0.2183,NO
0.5253,YES
0.2335,NO
0.5253,YES
0.2988,NO
0.2988,NO
0.2748,NO
0.4329,NO
0.2489,NO
0.3877,NO
0.3096,NO
0.2988,NO
0.3147,NO
1.0,YES
0.3327,NO
1.0,YES
0.3323,NO
0.4316,NO
0.2685,NO
0.3096,NO
0.4327,NO
0.2988,NO
0.2405,NO
0.3096,NO
0.2489,NO
1.0,YES
1.0,YES
0.7607,YES
1.0,YES
0.2405,NO
0.7607,YES
0.3327,NO
0.2522,NO
0.1871,NO
0.4128,NO
0.5644,NO
0.31,NO
0.3905,NO
0.3258,NO
0.1133,NO
0.3855,NO
1.0,YES
0.3905,NO
1.0,YES
0.2522,NO
0.32299999999999995,NO
0.1078,NO
0.204,NO
0.39799999999999996,NO
0.1655,NO
0.3308,NO
0.1309,NO
0.3078,NO
0.9199,YES
1.0,YES
1.0,YES
0.9199,YES
0.3855,NO
1.0,YES
0.3905,NO
0.3496,NO
0.2636,NO
0.5722,NO
0.5077,NO
0.3827,NO
0.3078,NO
0.307,NO
0.2636,NO
0.4753,NO
1.0,YES
0.4964,NO
0.8995,YES
0.3547,NO
0.3649,NO
0.22699999999999998,NO
0.307,NO
0.3984,NO
0.2676,NO
0.3844,NO
0.307,NO
0.3827,NO
0.7466,YES
1.0,YES
0.8236,YES
1.0,YES
0.2857,NO
0.8995,YES
0.2512,NO
0.3496,NO
0.2173,NO
0.5722,NO
0.5348,NO
0.2937,NO
0.2565,NO
0.3087,NO
0.2173,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.26,NO
0.2131,NO
0.2173,NO
0.3984,NO
0.2173,NO
0.3844,NO
0.1712,NO
0.3438,NO
0.7864,YES
1.0,YES
1.0,YES
1.0,YES
0.2371,NO
1.0,YES
0.182,NO
0.3618,NO
0.2465,NO
1.0,YES
0.5061,YES
0.5061,YES
1.0,YES
0.4093,NO
0.1861,NO
1.0,YES
0.5358,NO
1.0,YES
0.1983,NO
0.4524,NO
0.3885,NO
0.2417,NO
0.2538,NO
0.5061,YES
0.2212,NO
0.516,YES
0.2538,NO
0.3351,YES
0.2703,NO
0.5358,NO
0.4412,NO
0.5358,NO
1.0,YES
0.5104,NO
1.0,YES
0.2333,NO
0.1547,NO
0.7090000000000001,YES
0.2789,NO
0.2278,NO
0.8451,YES
0.3898,NO
0.1097,NO
0.9051,YES
0.2942,NO
1.0,YES
0.2942,NO
0.4413,NO
0.5231,NO
0.3254,NO
0.1965,NO
0.4013,NO
0.1398,NO
0.3846,NO
0.1807,NO
0.2637,NO
0.2942,NO
0.2942,NO
0.3767,NO
0.2942,NO
0.7454,YES
0.4098,NO
1.0,YES
0.3229,NO
0.2331,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1327,NO
0.5434,YES
0.6083,NO
1.0,YES
0.6083,NO
0.4308,NO
0.4651,NO
0.2893,NO
0.2331,NO
1.0,YES
0.154,NO
1.0,YES
0.1224,NO
1.0,YES
0.5486,NO
0.6083,NO
0.4162,NO
0.5486,NO
1.0,YES
0.6083,NO
1.0,YES
0.2442,NO
0.1646,NO
0.6838,YES
0.44,NO
0.44,NO
0.7795,YES
0.3016,NO
0.153,NO
1.0,YES
0.5177,NO
1.0,YES
0.3773,NO
0.2244,NO
0.2898,NO
0.1803,NO
0.1895,NO
0.44,NO
0.1654,NO
0.516,NO
0.1664,NO
0.3351,NO
0.3773,NO
0.5177,NO
0.4264,NO
0.5177,NO
1.0,YES
0.4015,NO
1.0,YES
0.3011,NO
0.1186,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2651,NO
0.1327,NO
0.5227,YES
0.3027,NO
1.0,YES
0.2022,NO
0.3031,NO
0.3569,NO
0.1863,NO
0.1186,NO
1.0,YES
0.154,NO
1.0,YES
0.1347,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3056,NO
0.1587,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.3389,NO
0.3389,NO
0.3389,NO
1.0,YES
0.6145,YES
0.2541,NO
0.2457,NO
0.3389,NO
0.1102,NO
0.4228,NO
0.3133,NO
0.2623,NO
1.0,YES
0.3389,NO
0.6145,YES
0.3389,NO
0.6735,YES
0.1676,NO
0.124,NO
0.2457,NO
0.2024,NO
0.2457,NO
0.3389,NO
0.2142,NO
0.3389,NO
0.3618,NO
0.146,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.4093,NO
0.073,NO
0.9273,YES
0.2104,NO
1.0,YES
0.1578,NO
0.4524,NO
0.5037,NO
0.3133,NO
0.2771,NO
0.5502,YES
0.1411,NO
0.5502,YES
0.2433,NO
0.3613,YES
0.2256,NO
0.2918,NO
0.3023,NO
0.2244,NO
0.8987,YES
0.578,NO
1.0,YES
0.3011,NO
0.2411,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4024,NO
0.1327,NO
0.5827,YES
0.5579999999999999,NO
1.0,YES
0.4825,NO
0.3031,NO
0.3727,NO
0.1744,NO
0.2771,NO
1.0,YES
0.154,NO
1.0,YES
0.308,NO
0.4542,YES
0.4005,NO
0.5579999999999999,NO
0.4595,NO
0.5579999999999999,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1531,NO
1.0,YES
0.4498,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1622,NO
0.9273,YES
0.5289,NO
1.0,YES
0.4318,NO
0.4524,NO
0.2713,NO
0.1849,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.4498,YES
0.308,NO
0.2927,YES
0.4318,NO
0.5289,NO
0.4356,NO
0.5289,NO
0.7476,YES
0.4918,NO
1.0,YES
0.3133,NO
0.1531,NO
0.85,YES
0.5636,YES
0.5636,YES
1.0,YES
0.3898,NO
0.0748,NO
0.9648,YES
0.4462,NO
1.0,YES
0.1385,NO
0.4413,NO
0.2586,NO
0.2165,NO
0.184,NO
0.5636,YES
0.1371,NO
0.5636,YES
0.14800000000000002,NO
0.3233,YES
0.256,NO
0.4462,NO
0.3675,NO
0.4462,NO
0.9648,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1881,NO
0.44299999999999995,YES
0.7449,YES
0.5827,YES
0.5022,YES
0.3189,NO
0.1881,NO
0.4664,YES
0.3519,NO
0.44299999999999995,YES
0.3519,NO
0.3569,NO
0.42,NO
0.2523,NO
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.1508,NO
1.0,YES
0.1973,NO
0.3519,NO
0.3519,NO
0.1827,NO
0.44299999999999995,YES
0.3519,NO
0.44299999999999995,YES
0.3229,NO
0.10300000000000001,NO
0.6109,YES
0.7449,YES
0.6695,YES
0.6109,YES
0.3189,NO
0.1037,NO
0.4937,YES
0.3984,NO
0.6109,YES
0.3984,NO
0.1911,NO
0.42,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.3984,NO
0.3984,NO
0.3022,NO
0.3984,NO
0.6109,YES
0.2768,NO
0.6109,YES
0.3471,NO
0.1122,NO
0.3578,NO
0.3716,NO
0.2904,NO
0.3341,NO
0.4356,NO
0.1439,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.2363,NO
1.0,YES
1.0,YES
0.622,YES
0.1963,NO
0.386,NO
0.1711,NO
0.2654,NO
0.2378,NO
0.2904,NO
0.1707,NO
0.3778,NO
0.3189,NO
0.1316,NO
0.3647,NO
0.2387,NO
0.2654,NO
1.0,YES
1.0,YES
0.2752,NO
0.2304,NO
0.1989,NO
0.2387,NO
1.0,YES
1.0,YES
0.1558,NO
0.1616,NO
0.1989,NO
0.1784,NO
0.2592,NO
0.3144,NO
0.1608,NO
1.0,YES
0.2278,NO
1.0,YES
0.1989,NO
1.0,YES
0.175,NO
0.1163,NO
0.2456,NO
0.1354,NO
0.1017,NO
0.1989,NO
0.1778,NO
0.1989,NO
0.3011,NO
0.1526,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2294,NO
0.1526,NO
0.5227,YES
0.3027,NO
1.0,YES
0.1809,NO
0.3031,NO
0.3569,NO
0.1805,NO
0.1526,NO
1.0,YES
0.154,NO
1.0,YES
0.1039,NO
0.7669,YES
0.3369,NO
0.41,NO
0.2343,NO
0.2467,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2304,NO
0.151,NO
0.2387,NO
1.0,YES
1.0,YES
0.14300000000000002,NO
0.2321,NO
0.1537,NO
0.2321,NO
0.1793,NO
0.3144,NO
0.132,NO
1.0,YES
0.2278,NO
1.0,YES
0.1135,NO
1.0,YES
0.151,NO
0.1048,NO
0.2456,NO
0.2321,NO
0.1206,NO
0.2205,NO
0.2321,NO
0.1469,NO
0.3496,NO
0.1493,NO
0.5722,NO
0.4329,NO
0.2269,NO
0.2269,NO
0.3056,NO
0.1779,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3627,NO
0.3511,NO
0.2504,NO
0.2425,NO
0.4327,NO
0.2114,NO
0.3844,NO
0.2425,NO
0.3438,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.2269,NO
0.7756,YES
0.2458,NO
1.0,YES
1.0,YES
0.2823,NO
0.2304,NO
0.2067,NO
0.2067,NO
0.8057,YES
1.0,YES
0.1462,NO
0.1388,NO
0.2067,NO
0.1388,NO
0.1763,NO
0.2534,NO
0.1463,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
0.8057,YES
0.1256,NO
0.1152,NO
0.1979,NO
0.1274,NO
0.0681,NO
0.2067,NO
0.1432,NO
0.2067,NO
0.1422,NO
0.1493,NO
0.26,NO
0.5644,NO
0.31,NO
0.2707,NO
0.3258,NO
0.1133,NO
0.3138,NO
1.0,YES
0.2676,NO
1.0,YES
0.3601,NO
0.3511,NO
0.2234,NO
0.1944,NO
0.4327,NO
0.0862,NO
0.2698,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.2676,NO
