50Traced_NONETRACED_SUM_MULTI_VSM_9_MAX,Associated
0.9921,NO
0.7120000000000001,NO
0.9469,NO
1.5671,NO
1.3085,NO
1.2608,NO
1.0443,NO
0.3579,NO
1.0446,NO
1.6241,YES
0.8188,NO
1.0763,YES
0.733,NO
0.968,NO
0.3309,NO
0.7090000000000001,NO
1.4748,NO
0.7606,NO
1.4187,NO
1.0170000000000001,NO
1.4647,NO
1.4649,YES
1.9615,YES
1.4409999999999998,YES
1.6814,YES
1.0090000000000001,NO
0.8991,YES
1.0655,NO
1.7981,YES
2.0148,YES
1.3422,NO
1.17,NO
0.6526,NO
0.7748,NO
1.5103,YES
1.0382,YES
0.9144,NO
0.6367,NO
0.5375,NO
0.267,NO
0.7717,NO
0.6572,NO
0.4285,NO
1.7094,YES
0.9175,NO
2.1121,YES
0.6268,NO
2.0887,YES
0.8073,NO
0.5718,NO
0.6982,NO
0.3612,NO
0.5101,NO
0.6382,NO
0.5026,NO
1.1527,NO
0.7434,NO
0.4909,NO
0.8593,NO
1.6943,NO
1.1199,NO
1.5056,NO
1.3975,NO
0.3079,NO
0.9184,NO
3.225,YES
1.13,NO
1.9926,YES
0.7144,NO
0.981,NO
0.2136,NO
0.5435,NO
1.7577,NO
0.4728,NO
1.4385,NO
0.5463,NO
1.3446,NO
2.7764,YES
3.2538,YES
3.0127,YES
3.0105,YES
0.9311,NO
1.5931,YES
1.1857,NO
2.6539,YES
2.6669,YES
1.9306,NO
1.2925,NO
0.7021,NO
1.4668,NO
2.2922,YES
1.8577,YES
1.6664,NO
0.7416,NO
1.0057,NO
0.3032,NO
1.2856,NO
1.0906,NO
0.8077,NO
1.7896,YES
1.0198,NO
2.7515,YES
0.9855,NO
2.4533,YES
1.0503,NO
0.7859,NO
0.9643,NO
0.6639,NO
0.5714,NO
1.0258,NO
0.7340000000000001,NO
1.6664,NO
0.6795,NO
0.4452,NO
1.1442,YES
3.4629,YES
2.964,YES
1.2988,YES
1.0076,NO
0.2769,NO
1.4024,YES
0.6232,NO
1.0108,YES
