50Traced_NONETRACED_SUM_RAW_LSA_82_SUM,Associated
0.062048933478268606,NO
0.0383306306466846,NO
0.09252098294634423,NO
0.08890354081650835,NO
0.10159131813888839,NO
0.1004152039488925,NO
0.06297556890068963,NO
0.01245611846677477,NO
0.10412174563857653,NO
0.2717180177129925,YES
0.07712457900457972,NO
0.3652190958176666,YES
0.10064686280449775,NO
0.123278151005934,NO
0.0865156726125773,NO
0.015093465438280735,NO
0.08029652333517472,NO
0.032574799080492545,NO
0.06320722775629488,NO
0.07933424808881444,NO
0.07969064632820713,NO
0.16809522960956574,YES
0.23958871643174082,YES
0.17132063367606964,YES
0.12211985672790776,YES
0.0843772831762211,NO
0.2532209490885115,YES
0.09186164620346776,NO
0.40435162250298484,YES
0.25473564160593043,YES
0.16510148439866706,NO
0.11215852593688186,NO
0.10201899602615962,NO
0.18857030846267617,NO
0.4477965678849546,YES
0.30523727212787566,YES
0.11114279095461269,NO
0.0501808721064918,NO
0.10663435322629505,NO
0.050697649553611196,NO
0.08813728460181407,NO
0.059946183865851696,NO
0.026248730331272157,NO
0.15649446691733343,YES
0.12179909831245433,NO
0.4484737245398007,YES
0.10871928292674235,NO
0.4614644403656646,YES
0.06399130388295882,NO
0.05264001995830139,NO
0.08453766238394782,NO
0.05014523228255252,NO
0.023486643975978754,NO
0.1630343746101894,NO
0.09109538998877344,NO
0.05702371830283158,NO
0.04308854714257712,NO
0.042678689167275505,NO
0.12165653901669726,NO
0.17328082399272945,NO
0.22057487036014042,NO
0.15610242885400144,NO
0.10105672077979934,NO
0.015681522533278685,NO
0.15804479925869164,NO
0.4091629987347862,YES
0.09189728602740702,NO
0.5556248552132151,YES
0.1057968173637222,NO
0.14086640411996365,NO
0.07796211486715257,NO
0.030810627795498684,NO
0.21665448972682075,NO
0.061674715326906285,NO
0.17837731881604504,NO
0.05631092182404619,NO
0.16791703048986936,NO
0.2878984977814209,YES
0.565354527148636,YES
0.4773241620186396,YES
0.2698469269561808,YES
0.11618582604201935,NO
0.38769000481137617,YES
0.09866885257586827,NO
0.387066307892439,YES
0.21845430083575387,YES
0.14020706737708716,NO
0.08801254521802661,NO
0.08510789956697613,NO
0.157100343924301,NO
0.3265320669315893,YES
0.18076518701997613,YES
0.11552648929914286,NO
0.052176702247090895,NO
0.09351889801664379,NO
0.07771263609957767,NO
0.09654828305148172,NO
0.11666696366519949,NO
0.07505746921610207,NO
0.08824420407363189,YES
0.09891833134344316,NO
0.3159470392216262,YES
0.08004704456759983,NO
0.3278863802412816,YES
0.047721724254682185,NO
0.046973287951957515,NO
0.0985797530160201,NO
0.06645045173476843,NO
0.035336885435785934,NO
0.13249104549423527,NO
0.10577899745175258,NO
0.04848798046937647,NO
0.0781403139868489,NO
0.031220485770800287,NO
0.12292175276654133,YES
0.36436374004312416,YES
0.4370155211433255,YES
0.2014897446406615,YES
0.019762282374325067,NO
0.000213838943635615,NO
0.1329187233815065,YES
0.03544380490760375,NO
0.08906392002423509,YES
0.050822388937398655,NO
0.058324571876614925,NO
0.04896911809255662,NO
0.030133471140652558,NO
0.009765311759359907,NO
0.37993834310458496,YES
0.0158953614769143,NO
0.5129996257818487,YES
0.0621380330381168,NO
0.31247215638754744,YES
0.044139921948785577,NO
0.08444856282409964,NO
0.07938770782472333,NO
0.016501238483881884,NO
0.08059946183865851,YES
0.04561897464226526,NO
0.07186770497353744,YES
0.0659693141115883,NO
0.0612292175276654,NO
0.08145481761320099,NO
0.12293957267851097,NO
0.155977689470214,NO
0.08934903861574924,NO
0.11272876311991017,NO
0.05675641962328706,NO
0.13462943493059143,NO
0.39987882459860646,YES
0.07156476647005364,NO
0.5749238198763298,YES
0.06661083094249513,NO
0.07573462587094819,NO
0.029295935278079725,NO
0.013632232656770677,NO
0.11796781723898284,NO
0.06762656592476433,NO
0.06552381631234742,NO
0.11165956840173208,NO
0.1113566298982483,NO
0.28520769107400606,YES
0.544950727943404,YES
0.44458898373042033,YES
0.28322968084537664,YES
0.11107151130673415,NO
0.37163426412673517,YES
0.0920398453231641,NO
0.07300817933959407,NO
0.02154427357128855,NO
0.11253274408824421,YES
0.43371883742894307,YES
0.5505818201258086,YES
0.1500436587843256,YES
0.07500400948019316,NO
0.022203610314165043,NO
0.10217937523388633,YES
0.18409751055829782,NO
0.04893347826861734,YES
0.20134718534490437,NO
0.12958639984318476,NO
0.15895361476914302,NO
0.08767396689060357,NO
0.04203717233636865,NO
0.4131190191920451,YES
0.06555945613628668,NO
0.6585526667498263,YES
0.07427339308943814,NO
0.6016893276547214,YES
0.1477448901402427,NO
0.21963041502574976,NO
0.17506281518969297,NO
0.1032842097760037,NO
0.07065595095960227,YES
0.1850776057166277,NO
0.08966979703120265,YES
0.11634620524974607,NO
0.06434770212235151,NO
0.1334889605645348,NO
0.12798260776591763,NO
0.1973733449756758,NO
0.18639627920238075,NO
0.1310832724486341,NO
0.047490065399076936,NO
0.1536789208261311,NO
0.44628187536753566,YES
0.12309995188623768,NO
0.645241192508509,YES
0.08505443983106724,NO
0.07806903433897036,NO
0.04030864087531408,NO
0.006771566548461245,NO
0.19459343870841275,NO
0.0708876098152075,NO
0.13626886683179784,NO
0.106099755867206,NO
0.14717465295721438,NO
0.2740880660049539,YES
0.5473920558832439,YES
0.4592369513694602,YES
0.29743215068517553,YES
0.14047436605663163,NO
0.4726375251706256,YES
0.13468289466650032,NO
0.042999447582728945,NO
0.030792807883529057,NO
0.11524137070762869,NO
0.06545253666446887,NO
0.10718677049735374,NO
0.1287845038045512,NO
0.09902525081526098,NO
0.037974232407291905,NO
0.10978847764492042,NO
0.34207103016911095,YES
0.09303776039346366,NO
0.4048149402141953,YES
0.0333232353832172,NO
0.044175561772724845,NO
0.027995081704296373,NO
0.0351052265801807,NO
0.11258620382415313,NO
0.06791168451627849,NO
0.08655131243651655,NO
0.057593955485859896,NO
0.07808685425093999,NO
0.228451271450719,YES
0.35082060694620165,YES
0.30001603792077264,YES
0.16105636438155996,YES
0.09738581891405457,NO
0.33772297164852,YES
0.07801557460306147,NO
0.07487927009640571,NO
0.052123242511182,NO
0.08623055402106312,NO
0.14510754316873672,NO
0.17672006700286902,NO
0.0974570985619331,NO
0.13211682734287292,NO
0.046955468039987874,NO
0.10027264465313541,NO
0.3001585972165297,YES
0.06297556890068963,NO
0.5308908173993621,YES
0.1378370190851257,NO
0.16510148439866706,NO
0.08316552916228592,NO
0.008660477217242543,NO
0.13874583459557707,NO
0.048398880909528305,NO
0.11550866938717325,NO
0.11326336047899924,NO
0.14587379938343106,NO
0.3443697988131938,YES
0.5268100575583157,YES
0.35515084555482285,YES
0.18518452518844555,YES
0.11999928720352121,NO
0.2824099648947733,YES
