50Traced_NONETRACED_MAX_SINGLE_LSA_72_MEDIAN,Associated
0.1671,NO
0.0652,NO
0.1281,NO
0.3895,NO
0.3315,NO
0.0992,NO
0.2344,NO
0.0679,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3249,NO
0.2942,NO
0.1109,NO
0.391,NO
0.2179,NO
0.4715,NO
0.8156,YES
1.0,YES
0.9091,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.3639,NO
0.3639,NO
1.0,YES
1.0,YES
0.3639,NO
0.1056,NO
0.2853,NO
0.1058,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.2735,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.1688,NO
0.1354,NO
0.1235,NO
0.1249,NO
0.3639,NO
0.1681,NO
0.3639,NO
0.1606,NO
0.1534,NO
0.3233,NO
0.3744,NO
0.3186,NO
0.3063,NO
0.2252,NO
0.0804,NO
0.3063,NO
1.0,YES
0.3451,NO
0.9611,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3076,NO
0.1268,NO
0.3757,NO
0.1755,NO
0.4531,NO
1.0,YES
1.0,YES
0.8737,YES
0.7349,YES
0.3063,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.4605,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.601,NO
0.4605,NO
0.601,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.5115,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.4069,NO
0.601,NO
0.4197,NO
0.601,NO
0.6805,NO
0.4197,NO
0.6805,NO
0.1663,NO
0.2059,NO
0.4028,YES
1.0,YES
1.0,YES
0.7346,YES
0.22,NO
0.153,NO
0.7346,YES
0.3019,NO
0.5679,YES
0.22399999999999998,NO
0.379,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.2026,NO
1.0,YES
0.2736,NO
0.3338,NO
0.4726,NO
0.1192,NO
0.7346,YES
0.4518,NO
0.7346,YES
0.2719,NO
0.09300000000000001,NO
0.4056,NO
0.3266,NO
0.4137,NO
0.4137,NO
0.2719,NO
0.2502,NO
0.4137,NO
1.0,YES
0.2599,NO
0.9651,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.311,NO
0.2719,NO
0.3054,NO
0.2719,NO
0.4137,NO
1.0,YES
1.0,YES
0.7522,YES
0.9651,YES
0.4137,NO
1.0,YES
0.4137,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.6968,NO
0.6283,YES
0.6968,NO
0.3948,NO
0.3948,NO
0.3938,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6334,NO
0.3377,NO
1.0,YES
0.6968,NO
1.0,YES
0.2148,NO
0.0973,NO
0.366,NO
0.3895,NO
0.4328,NO
0.4328,NO
0.2344,NO
0.1977,NO
0.4328,NO
1.0,YES
0.366,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.3249,NO
0.3253,NO
0.2148,NO
0.391,NO
0.2256,NO
0.4715,NO
0.8156,YES
1.0,YES
0.9091,YES
1.0,YES
0.4328,NO
1.0,YES
0.4328,NO
0.2057,NO
0.1825,NO
0.6593,NO
0.3895,NO
0.3349,NO
0.3387,NO
0.2344,NO
0.1825,NO
0.3387,NO
1.0,YES
0.3591,NO
1.0,YES
0.1331,NO
0.2391,NO
0.1176,NO
0.3249,NO
0.4374,NO
0.1655,NO
0.4374,NO
0.1825,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2093,NO
0.1109,NO
0.6593,NO
0.3039,NO
0.2154,NO
0.2909,NO
0.2093,NO
0.2093,NO
0.3095,NO
1.0,YES
0.2333,NO
0.8982,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.2643,NO
0.2093,NO
0.2541,NO
0.2034,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2057,NO
0.1812,NO
0.6593,NO
0.3384,NO
0.3335,NO
0.31,NO
0.1812,NO
0.1812,NO
0.31,NO
1.0,YES
0.2711,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2839,NO
0.2453,NO
0.3335,NO
0.0898,NO
0.3335,NO
0.1812,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2194,NO
0.2248,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.2018,NO
1.0,YES
0.0974,NO
1.0,YES
0.1361,NO
0.441,NO
0.441,NO
0.441,NO
0.2557,NO
0.7517,YES
0.2194,NO
0.7355,YES
0.3901,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5258,NO
0.3342,NO
1.0,YES
0.5191,NO
