50Traced_NONETRACED_SUM_SINGLE_LSA_34_SUM,Associated
0.06299497603845428,NO
0.13344626388104647,NO
0.1150298976385933,NO
0.1895640591292765,NO
0.11895351025785807,NO
0.09035891644587295,NO
0.1230074273552534,NO
0.10599545382154076,NO
0.06364649842910712,NO
0.4463797072492724,YES
0.06583271800663104,NO
0.4381705251270468,YES
0.09173435260391781,NO
0.12355760181847135,NO
0.1332435680261767,NO
0.09788761962675004,NO
0.16956956087390868,NO
0.06487715183367357,NO
0.0779944692988171,NO
0.11345176562567864,NO
0.13567591828461392,NO
0.4334071725376073,YES
0.4018734888300105,YES
0.44791440443614344,YES
0.4262259479650784,YES
0.07680725072029418,NO
0.34902778381039246,YES
0.1514138035877166,NO
0.2184047836221749,YES
0.38522347217999386,YES
0.22001187218578522,NO
0.16560251342860036,NO
0.13600891861761424,NO
0.20210224558050643,NO
0.3892339544513457,YES
0.3517062647497429,YES
0.15231145665928275,NO
0.06244480157523635,NO
0.16833890746934224,NO
0.06922063443802573,NO
0.1827882262664871,NO
0.18170235561539907,NO
0.17379721727547814,NO
0.23425849512806032,YES
0.23819658602267293,NO
0.23036383905949123,YES
0.14714271236010368,NO
0.40188796710535835,YES
0.1388032257597475,NO
0.10114523158001418,NO
0.09798896755418493,NO
0.09571587832457396,NO
0.10069640504423111,NO
0.16919312571486483,NO
0.08456760630673672,NO
0.18814518814518813,NO
0.013928100884622627,NO
0.062748845357541,NO
0.15646672168411296,NO
0.18859401468097117,NO
0.12231247013855708,NO
0.14563697172392823,NO
0.11345176562567864,NO
0.020124802733498388,NO
0.0521507478029217,NO
0.47805817371034753,YES
0.13254861080948036,NO
0.49045157740809914,YES
0.017533191446234924,NO
0.08172986433855998,NO
0.0674253282948935,NO
0.06397949876210744,NO
0.22216913521261344,NO
0.0201682375595419,NO
0.12921860747947703,NO
0.024149763280198053,NO
0.14812723508375683,NO
0.5611055611055611,YES
0.5422548466026728,YES
0.5492478535956796,YES
0.477739651652695,YES
0.049197179631962226,NO
0.47791339095686913,YES
0.13897696506392157,NO
0.1811377028768333,YES
0.272423228944968,YES
0.1658631223848615,NO
0.11749120444772616,NO
0.06981424372728719,NO
0.11698446481055173,NO
0.2876543746108963,YES
0.3173348390739694,YES
0.09729401033748859,NO
0.14553562379649335,NO
0.06329901982075893,NO
0.15523606827954653,NO
0.132490697708089,NO
0.14667940754897277,NO
0.16800590713634192,NO
0.21083264561525428,YES
0.11355311355311352,NO
0.19552910857258685,YES
0.03266298918472832,NO
0.3310168092776788,YES
0.08646426037730384,NO
0.1749989141293489,NO
0.12260203564551388,NO
0.19880119880119881,NO
0.16419812071985984,NO
0.13292504596852422,NO
0.09022861196774239,NO
0.12312325355803615,NO
0.059433320302885506,NO
0.14206083771301162,NO
0.38806121414817063,YES
0.5903082424821554,YES
0.6252587991718427,YES
0.47093486223921,YES
0.10344727736032083,NO
0.05674036108818717,NO
0.3434826043521695,YES
0.05430801082974995,NO
0.43624491450578395,YES
0.08319217014869187,NO
0.1335910466345249,NO
0.15907281124672426,NO
0.20347768173855127,NO
0.05199148677409546,NO
0.6840550753594231,YES
0.024917111873633605,NO
0.6119387858518293,YES
0.10404088664958229,NO
0.6177011394402698,YES
0.04679378592422069,NO
0.09861153339414207,NO
0.18426501035196685,NO
0.16628299236994887,NO
0.38022846718498887,YES
0.13774631165935516,NO
0.27670879844792884,YES
0.10307084220127696,NO
0.13816618164444247,NO
0.24772329120155204,NO
0.2688181383833557,NO
0.18107978977544195,NO
0.26166587036152245,NO
0.17214669388582435,NO
0.10409879975097365,NO
0.12585964759877805,NO
0.5297021818760949,YES
0.21999739391043738,NO
0.5552708161403813,YES
0.11230798187319925,NO
0.1604772039554648,NO
0.1674267761224283,NO
0.06932198236546061,NO
0.31581462016244616,NO
0.07226107226107224,NO
0.17819861298122167,NO
0.12315221010873183,NO
0.1935311065745848,NO
0.5997191214582519,YES
0.5761195326412717,YES
0.5806222762744502,YES
0.5714720062546149,YES
0.14689658167919034,NO
0.49317349317349307,YES
0.21956304565000218,NO
0.02765350591437547,NO
0.09085117780769954,NO
0.1947617599791513,YES
0.5358988837249706,YES
0.583546887894714,YES
0.2849469371208501,YES
0.07008933095889616,NO
0.035051904617122,NO
0.1511821511821512,YES
0.14586862412949367,NO
0.24937381459120586,YES
0.09471687732557296,NO
0.05468444598879381,NO
0.10852915200741285,NO
