50Traced_NONETRACED_SUM_RAW_LSA_6_SUM,Associated
0.06120146999963613,NO
0.020667321616999596,NO
0.1246224939053233,NO
0.11223301677400575,NO
0.10368227631626827,NO
0.0895644580285995,NO
0.03200160098970273,NO
0.05674416912273042,NO
0.11099588836735437,NO
0.3457591965942583,YES
0.1137430411527126,NO
0.45215223956627737,YES
0.09240257613797621,NO
0.13923152494269186,NO
0.07399119455663503,NO
0.09036495287996214,NO
0.06329367245206127,NO
0.027162245751919365,NO
0.05377869955972783,NO
0.0740275806862424,NO
0.05734454026125242,NO
0.4104901211658116,YES
0.30173197976931193,YES
0.4397263763053524,YES
0.28859658698104285,YES
0.08452497907797547,NO
0.2868682458246916,YES
0.11256049194047231,NO
0.17645453553105558,YES
0.2806098315322199,YES
0.10286358840010189,NO
0.04137102936360661,NO
0.04062511370665502,NO
0.05910926754721099,NO
0.18109376705599828,YES
0.28106465815231235,YES
0.10144452934541352,NO
0.07772077284139287,NO
0.06678674089437106,NO
0.09478586762726049,NO
0.048411745442637266,NO
0.05363315504129826,NO
0.04122548484517702,NO
0.2825564894662154,YES
0.03591310992249755,NO
0.10335480114980171,YES
0.022250118254921226,NO
0.25004548266200927,YES
0.03141942291598443,NO
0.07148055161372485,NO
0.05044936870065131,NO
0.08365171196739803,NO
0.0447003602226831,NO
0.0947312884328494,NO
0.06265691518393188,NO
0.07504639231524943,NO
0.112997125495761,NO
0.05472473892952005,NO
0.1154168031146527,NO
0.13719390168467782,NO
0.16262780628024598,NO
0.11741804024305934,NO
0.08923698286213294,NO
0.043190335843976274,NO
0.1517119673980279,NO
0.5157915802496088,YES
0.13995924753483976,NO
0.3681730524324127,YES
0.08470690972601244,NO
0.08143215806134702,NO
0.06351198922970563,NO
0.07466433795437179,NO
0.06842411672670377,NO
0.03431212021977223,NO
0.08246916275515774,NO
0.04744751300804133,NO
0.10877633446130337,NO
0.4418731579521886,YES
0.41520212494996905,YES
0.444547538478332,YES
0.3189426190736091,YES
0.07320889277007604,NO
0.3330058581668668,YES
0.10541061747261944,NO
0.10220863806716879,YES
0.1067387112032893,YES
0.16908634428555835,NO
0.041407415493213987,NO
0.047265582360004374,NO
0.12826110686606268,NO
0.13864934686897357,YES
0.11903722301058837,YES
0.15189389804606487,NO
0.0322017247025434,NO
0.1125241058108649,NO
0.03221991776734709,NO
0.045391696685223595,NO
0.03500345668231271,NO
0.02483353345704618,NO
0.10213586580795402,YES
0.019812247571225846,NO
0.03227449696175819,YES
0.0223592766437434,NO
0.09407633809991629,YES
0.024014845540879817,NO
0.02170432631081032,NO
0.029127096750718635,NO
0.0396244951424517,NO
0.023705563439216964,NO
0.11790925299275913,NO
0.030910017101480915,NO
0.14176036095040573,NO
0.08827275042753702,NO
0.01677400574900848,NO
0.1470363497434778,YES
0.3971182185350945,YES
0.41298257104391806,YES
0.15644216424698906,YES
0.05987337626896627,NO
0.012553214714550818,NO
0.21260415529600116,YES
0.08332423680093148,NO
0.16502929083433399,YES
0.09005567077829932,NO
0.10313648437215732,NO
0.09023760142633629,NO
0.07653822362915257,NO
0.047702215915293084,NO
0.2813193610595641,YES
0.007168067532656551,NO
0.4448750136447986,YES
0.028090092056907903,NO
0.4286104137102937,YES
0.09234799694356513,NO
0.1136884619583015,NO
0.11570789215151185,NO
0.0988247280136812,NO
0.14334315758832733,YES
0.11685405523414476,NO
0.17208819997816835,YES
0.10060764836444347,NO
0.007586508023141581,NO
0.10128079176218026,NO
0.10313648437215732,NO
0.1345013280937307,NO
0.11683586216934104,NO
0.07000691336462542,NO
0.043390459556816946,NO
0.13488338245460832,NO
0.5205399701633737,YES
0.1464541716697595,NO
