50Traced_NONETRACED_MEDIAN_MULTI_LSA_15_SUM,Associated
0.1082683835987801,NO
0.09386648593697053,NO
0.17722805828532703,NO
0.35005083022704175,NO
0.09708573364961032,NO
0.13690274483226025,NO
0.08319213825821756,NO
0.09844120637072182,NO
0.2695696374110471,NO
0.4017282277194172,YES
0.08776685869196885,NO
0.5706540155879363,YES
0.39461199593358187,NO
0.3614029142663504,NO
0.36004744154523893,NO
0.17688919010504914,NO
0.10301592680447308,NO
0.17129786513046427,NO
0.10996272450016945,NO
0.3525923415791258,NO
0.17773636055574382,NO
0.12826160623517452,YES
0.11962046763808878,YES
0.26601152151812946,YES
0.3900372754998306,YES
0.24991528295493054,NO
0.10471026770586242,YES
0.1875635377838021,NO
0.20027109454422232,YES
0.3974923754659438,YES
0.553032870213487,NO
0.25093188749576417,NO
0.17790579464588277,NO
0.19908505591324976,NO
0.6521518129447645,YES
0.15299898339545917,YES
0.21450355811589292,NO
0.16231785835310067,NO
0.17197560149102004,NO
0.18536089461199595,NO
0.2878685191460522,NO
0.2612673669942393,NO
0.24618773297187396,NO
0.45967468654693333,YES
0.11318197221280923,NO
0.18332768553032874,YES
0.058963063368349715,NO
0.5593019315486276,YES
0.0532023043036259,NO
0.22636394442561847,NO
0.11369027448322602,NO
0.2621145374449339,NO
0.11928159945781092,NO
0.3058285327007794,NO
0.2082344967807523,NO
0.15418502202643172,NO
0.13351406302948154,NO
0.2433073534395121,NO
0.20891223314130805,NO
0.4688241274144358,NO
0.23957980345645546,NO
0.2656726533378516,NO
0.23161640121992547,NO
0.06963741104710269,NO
0.35394781430023725,NO
0.7583869874618774,YES
0.25499830565909865,NO
0.35818366655371064,YES
0.330735343951203,NO
0.35072856658759743,NO
0.34530667570315154,NO
0.30853947814300237,NO
0.24313791934937312,NO
0.19823788546255508,NO
0.31328363266689263,NO
0.2807522873602169,NO
0.3564893256523213,NO
0.7399186716367334,YES
0.7038292104371401,YES
0.6023381904439175,YES
0.2834632328024399,YES
0.26448661470687906,NO
0.3098949508641139,YES
0.19535750593019316,NO
0.20416807861741784,YES
0.29074889867841414,YES
0.5520162656726534,NO
0.2649949169772958,NO
