50Traced_NONETRACED_MAX_MULTI_LSA_20_MAX,Associated
0.32,NO
0.1164,NO
0.5722,NO
0.4329,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2852,NO
0.4753,NO
0.9462,YES
0.0975,NO
1.0,YES
0.2522,NO
0.3824,NO
0.2223,NO
0.2358,NO
0.4327,NO
0.2852,NO
0.3529,NO
0.2179,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.2803,YES
0.3062,YES
0.3362,NO
0.2796,NO
0.2796,NO
0.2796,NO
0.6914,YES
0.6914,YES
0.2796,NO
0.2425,NO
0.2069,NO
0.2425,NO
0.3148,NO
0.23600000000000002,NO
0.3148,NO
0.5717,YES
0.2796,NO
0.6914,YES
0.2796,NO
0.3484,YES
0.127,NO
0.1939,NO
0.2425,NO
0.1939,NO
0.2425,NO
0.2287,NO
0.2425,NO
0.2287,NO
0.32,NO
0.1534,NO
0.5722,NO
0.4329,NO
0.31,NO
0.6333,NO
0.4164,NO
0.1104,NO
0.4753,NO
0.9462,YES
0.2866,NO
1.0,YES
0.2728,NO
0.3824,NO
0.2728,NO
0.1919,NO
0.4327,NO
0.1316,NO
0.3529,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3105,YES
0.3239,YES
0.3559,NO
0.3559,NO
0.3559,NO
0.3559,NO
0.5161,YES
0.5161,YES
0.3559,NO
0.1077,NO
0.2862,NO
0.0887,NO
0.3667,NO
0.278,NO
0.3667,NO
0.4268,YES
0.3559,NO
0.5161,YES
0.3559,NO
0.3081,YES
0.1617,NO
0.2251,NO
0.1644,NO
0.2251,NO
0.1053,NO
0.2479,NO
0.2251,NO
0.2528,NO
0.2282,NO
0.2493,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2651,NO
0.1691,NO
1.0,YES
0.3027,NO
0.4491,YES
0.2022,NO
0.3877,NO
0.3376,NO
0.3877,NO
0.11199999999999999,NO
1.0,YES
0.2493,NO
1.0,YES
0.304,NO
0.7878,YES
0.3118,NO
0.462,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.32,NO
0.3331,NO
0.4528,NO
0.4528,NO
0.4528,NO
0.4528,NO
0.3331,NO
0.272,NO
0.4528,NO
1.0,YES
0.2034,NO
1.0,YES
0.2522,NO
0.3511,NO
0.1689,NO
0.2249,NO
0.4528,NO
0.3331,NO
0.4528,NO
0.2019,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
1.0,YES
0.2026,NO
0.27,NO
0.1168,NO
0.5253,YES
1.0,YES
1.0,YES
0.5253,YES
0.1621,NO
0.1168,NO
0.5253,YES
0.4066,NO
0.4131,YES
0.4066,NO
0.3108,NO
0.42,NO
0.3108,NO
0.1729,NO
1.0,YES
0.141,NO
0.7959999999999999,YES
0.1597,NO
1.0,YES
0.2049,NO
0.4291,NO
0.4471,NO
0.4066,NO
0.3057,YES
0.4382,NO
0.3189,YES
0.3071,NO
0.0745,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3258,NO
0.1536,NO
0.42700000000000005,NO
0.9462,YES
0.4218,NO
1.0,YES
0.4018,NO
0.2978,NO
0.4018,NO
0.1596,NO
