50Traced_NONETRACED_MAX_MULTI_VSM_4_MEDIAN,Associated
0.3071,NO
0.2852,NO
0.2287,NO
0.2323,NO
0.2323,NO
0.2707,NO
0.2852,NO
0.2852,NO
0.2137,NO
1.0,YES
0.2323,NO
1.0,YES
0.3555,NO
0.3673,NO
0.2223,NO
0.2358,NO
0.36,NO
0.2852,NO
0.2323,NO
0.2179,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2502,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.3362,NO
0.2796,NO
0.2796,NO
0.3034,NO
1.0,YES
1.0,YES
0.2113,NO
0.1692,NO
0.2796,NO
0.1789,NO
0.1797,NO
0.3082,NO
0.1551,NO
0.8269,YES
0.2796,NO
1.0,YES
0.2796,NO
0.5838,YES
0.1652,NO
0.1484,NO
0.2289,NO
0.1939,NO
0.1939,NO
0.2287,NO
0.1789,NO
0.2287,NO
0.3088,NO
0.1534,NO
0.5722,NO
0.4177,NO
0.2287,NO
0.2866,NO
0.1465,NO
0.1316,NO
0.3028,NO
1.0,YES
0.4964,NO
1.0,YES
0.2445,NO
0.3673,NO
0.2728,NO
0.3167,NO
0.4175,NO
0.3069,NO
0.1947,NO
0.1755,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3356,NO
0.2304,NO
0.1507,NO
0.2862,NO
1.0,YES
1.0,YES
0.2479,NO
0.2069,NO
0.2479,NO
0.2187,NO
0.2824,NO
0.3082,NO
0.3667,NO
0.4268,YES
0.1466,NO
0.904,YES
0.1466,NO
0.5838,YES
0.1466,NO
0.1815,NO
0.2187,NO
0.2187,NO
0.1053,NO
0.2479,NO
0.2187,NO
0.2479,NO
0.3011,NO
0.2493,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2493,NO
0.2493,NO
0.5227,YES
0.3027,NO
1.0,YES
0.1702,NO
0.3553,NO
0.3553,NO
0.3877,NO
0.1663,NO
1.0,YES
0.2254,NO
1.0,YES
0.304,NO
0.7917,YES
0.3369,NO
0.3397,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2912,NO
0.272,NO
0.5722,NO
0.3613,NO
0.3613,NO
0.2566,NO
0.272,NO
0.272,NO
0.2756,NO
0.9187,YES
0.4964,NO
0.9481,YES
0.3104,NO
0.3375,NO
0.1926,NO
0.2249,NO
0.3984,NO
0.272,NO
0.3613,NO
0.2019,NO
0.3613,NO
0.9187,YES
0.9481,YES
1.0,YES
1.0,YES
0.4758,NO
0.9481,YES
0.3251,NO
0.3011,NO
0.174,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.174,NO
0.5227,YES
0.4066,NO
1.0,YES
0.4066,NO
0.3108,NO
0.3569,NO
0.2375,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.4066,NO
0.4066,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2988,NO
0.3096,NO
0.2722,NO
0.2489,NO
0.2489,NO
0.3347,NO
0.2988,NO
0.3096,NO
0.3877,NO
0.7607,YES
0.3877,NO
0.7607,YES
0.4018,NO
0.4018,NO
0.4316,NO
0.3096,NO
0.2489,NO
0.3096,NO
0.2489,NO
0.3096,NO
0.2489,NO
0.7607,YES
0.7607,YES
0.4757,YES
0.4757,YES
0.3877,NO
0.4404,YES
0.3877,NO
0.32,NO
0.1493,NO
0.5722,NO
0.4329,NO
0.4156,NO
0.3855,NO
0.146,NO
0.1104,NO
0.3855,NO
1.0,YES
0.4964,NO
0.7294,YES
0.1876,NO
0.2568,NO
0.1069,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3308,NO
0.1309,NO
0.4378,NO
0.6851,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
0.7756,YES
0.3905,NO
0.2944,NO
0.307,NO
0.3406,NO
0.2758,NO
0.2694,NO
0.3821,NO
0.2636,NO
0.307,NO
0.2798,NO
0.8511,YES
0.2955,NO
0.8995,YES
0.3547,NO
0.3547,NO
0.2201,NO
0.307,NO
0.3238,NO
0.307,NO
0.2694,NO
0.307,NO
0.2789,NO
0.8232,YES
0.8995,YES
0.8995,YES
0.5952,YES
0.2857,NO
0.8995,YES
0.2512,NO
0.29100000000000004,NO
0.2562,NO
0.5722,NO
0.3206,NO
0.1673,NO
0.2565,NO
0.2562,NO
0.2562,NO
0.2324,NO
0.8966,YES
0.4964,NO
0.9475,YES
0.2118,NO
0.3335,NO
0.2045,NO
0.2431,NO
0.3984,NO
0.2562,NO
0.0975,NO
0.1712,NO
0.3242,NO
0.7864,YES
0.9475,YES
1.0,YES
1.0,YES
0.4758,NO
0.9475,YES
0.3251,NO
0.3133,NO
0.2734,NO
0.7838,YES
0.5061,YES
0.5061,YES
1.0,YES
0.3069,NO
0.2734,NO
1.0,YES
0.2509,NO
1.0,YES
0.1983,NO
0.3146,NO
0.3727,NO
0.21600000000000003,NO
0.2771,NO
0.5061,YES
0.2538,NO
0.5522,YES
0.308,NO
0.3073,YES
0.2703,NO
0.3547,NO
0.6069,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.2115,NO
0.1547,NO
1.0,YES
0.2789,NO
0.6395,NO
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.2942,NO
1.0,YES
0.1528,NO
0.4028,NO
0.4456,NO
0.5231,NO
0.184,NO
0.4013,NO
0.1398,NO
0.509,NO
0.1807,NO
0.3894,NO
0.2256,NO
0.3547,NO
0.3767,NO
0.24,NO
1.0,YES
0.5562,NO
0.6631,YES
0.3011,NO
0.3014,NO
0.6062,YES
1.0,YES
1.0,YES
0.6382,YES
0.2651,NO
0.3014,NO
0.6149,YES
0.5755,NO
1.0,YES
0.6083,NO
0.3031,NO
0.2701,NO
0.2048,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.304,NO
1.0,YES
0.5048,NO
0.6083,NO
0.6231,NO
0.6231,NO
0.6149,YES
0.6083,NO
0.6149,YES
0.2442,NO
0.1646,NO
0.4819,YES
0.44,NO
0.44,NO
0.8554,YES
0.1681,NO
0.153,NO
0.8554,YES
0.2424,NO
0.8554,YES
0.1456,NO
0.2244,NO
0.273,NO
0.2898,NO
0.1775,NO
0.44,NO
0.1654,NO
0.44,NO
0.1338,NO
0.2867,NO
0.2612,NO
0.335,NO
0.5177,NO
0.5177,NO
0.7795,YES
0.4015,NO
0.8554,YES
0.3011,NO
0.1148,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.1188,NO
0.1327,NO
0.5227,YES
0.3027,NO
1.0,YES
0.1702,NO
0.3031,NO
0.2068,NO
0.2728,NO
0.1567,NO
1.0,YES
0.1393,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.4291,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.6459,YES
1.0,YES
0.3634,NO
0.3389,NO
0.3389,NO
0.275,NO
1.0,YES
1.0,YES
0.2796,NO
0.2808,NO
0.3389,NO
0.2808,NO
0.3101,NO
0.3053,NO
0.4028,NO
0.8269,YES
0.3389,NO
1.0,YES
0.3389,NO
0.6735,YES
0.1676,NO
0.2808,NO
0.2808,NO
0.2273,NO
0.1458,NO
0.2796,NO
0.2273,NO
0.2796,NO
0.3011,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.1329,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.42,NO
0.4456,NO
0.5037,NO
0.2771,NO
1.0,YES
0.1767,NO
1.0,YES
0.308,NO
0.4542,YES
0.3369,NO
0.3004,NO
0.6069,NO
